"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230623","32781.54","-483.34","-1.45","33264.88","33458.35","33533.47","32575.56","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230623","2264.73","-31.77","-1.38","2296.5","2307.67","2309.6","2253.58","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230623","3635","-30","-0.82","3665","3660","3670","3625","3642.29","29500","0.27","107448","39724","2965","4365","20230203","3930","7.51","20230320","3370","7.86"
"1332","ニッスイ","東証PR","水産・農林","20230623","661.2","1.2","0.18","660","662","664.4","656.3","660.61","1369600","0.44","904774","206579","560","760","20230622","669","1.17","20230113","517","27.89"
"1333","マルハニチロ","東証PR","水産・農林","20230623","2459.5","-18","-0.73","2477.5","2472","2476","2451","2460.99","186800","0.37","459712","124399","1977.5","2977.5","20230516","2635","6.66","20230320","2333","5.42"
"1375","雪国まいたけ","東証PR","水産・農林","20230623","986","-6","-0.6","992","990","999","980","987.55","190000","0.48","187634","39352","842","1142","20230307","1057","6.72","20230620","933","5.68"
"1376","カネコ種苗","東証ST","水産・農林","20230623","1458","-5","-0.34","1463","1478","1478","1435","1455.52","22500","0.19","32749","17164","1163","1763","20230404","1709","14.69","20230105","1400","4.14"
"1377","サカタのタネ","東証PR","水産・農林","20230623","4160","-50","-1.19","4210","4210","4225","4125","4170.97","141400","0.3","589776","197229","3510","4910","20230104","4330","3.93","20230411","3765","10.49"
"1379","ホクト","東証PR","水産・農林","20230623","1844","-4","-0.22","1848","1846","1850","1838","1843.6","75900","0.23","139929","61514","1448","2248","20230131","1902","3.05","20230413","1805","2.16"
"1380","秋川牧園","東証ST","水産・農林","20230623","1035","-1","-0.1","1036","1039","1039","1035","1036.89","900","0.02","933","4325","736","1336","20230116","1071","3.36","20230619","1034","0.1"
"1381","アクシーズ","東証ST","水産・農林","20230623","3210","0","0","3210","3205","3210","3190","3199.67","1500","0.03","4800","18032","2510","3910","20230622","3230","0.62","20230217","2828","13.51"
"1382","ホーブ","東証ST","水産・農林","20230623","1843","12","0.66","1831","1846","1846","1830","1834.94","1800","0.24","3303","1404","1431","2231","20230314","2095","12.03","20230111","1664","10.76"
"1383","ベルグアース","東証ST","水産・農林","20230623","3080","-15","-0.48","3095","3085","3095","3080","3084.17","600","0.04","1851","4806","2395","3795","20230403","3475","11.37","20230104","2886","6.72"
"1384","ホクリヨウ","東証ST","水産・農林","20230623","856","5","0.59","851","861","861","844","851.15","35000","0.41","29790","7241","701","1001","20230213","972","11.93","20230104","702","21.94"
"1400","ルーデン・ホールディングス","東証GR","建設","20230623","123","-1","-0.81","124","124","125","122","123.83","35100","0.27","4346","1600","74","174","20230221","187","34.22","20230206","98","25.51"
