"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20240214","37703.32","-260.65","-0.69","37963.97","37712.87","37825.85","37594.47","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240214","2584.59","-27.44","-1.05","2612.03","2598.04","2598.49","2573.7","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240214","3550","-510","-12.56","4060","3650","3675","3550","3624.95","1266200","11.59","4589907","38795","3360","4760","20240207","4120","13.83","20230320","3370","5.34"
"130A","Veritas_In_Silico","東証GR","医薬品","20240214","3175","502","18.78","2673","3025","3175","2970","3079.62","933800","14.82","2875754","20007","2173","3175","20240213","3355","5.37","20240208","2001","58.67"
"1332","ニッスイ","東証PR","水産・農林","20240214","928.5","-0.2","-0.02","928.7","929.6","938.4","925","930.27","2238600","0.72","2082497","290092","778.7","1079","20240214","938.4","1.05","20230113","517","79.59"
"1333","マルハニチロ","東証PR","水産・農林","20240214","2979","-38","-1.26","3017","3027","3040","2964.5","2989.26","194000","0.38","579916","150674","2317","3717","20240207","3042","2.07","20230320","2333","27.69"
"1375","雪国まいたけ","東証PR","水産・農林","20240214","927","-14","-1.49","941","941","941","922","929.78","141700","0.36","131750","36997","791","1091","20230307","1057","12.3","20230821","867","6.92"
"1376","カネコ種苗","東証ST","水産・農林","20240214","1427","-7","-0.49","1434","1437","1437","1422","1428.59","12100","0.1","17286","16800","1134","1734","20230404","1709","16.5","20240112","1366","4.47"
"1377","サカタのタネ","東証PR","水産・農林","20240214","3515","-40","-1.13","3555","3550","3550","3505","3523.49","124100","0.26","437266","166649","2855","4255","20230926","4495","21.8","20240208","3470","1.3"
"1379","ホクト","東証PR","水産・農林","20240214","1798","-30","-1.64","1828","1814","1819","1793","1801.54","76800","0.23","138359","59980","1428","2228","20230131","1902","5.47","20231213","1708","5.27"
"1380","秋川牧園","東証ST","水産・農林","20240214","1049","-1","-0.1","1050","1047","1050","1045","1047.08","2400","0.06","2513","4384","750","1350","20230928","1094","4.11","20231220","1024","2.44"
"1381","アクシーズ","東証ST","水産・農林","20240214","2999","11","0.37","2988","2988","3005","2988","2998.82","2800","0.05","8397","16847","2488","3490","20230627","3270","8.29","20230217","2828","6.05"
"1382","ホーブ","東証ST","水産・農林","20240214","2185","38","1.77","2147","2112","2225","2111","2139.85","6000","0.79","12839","1665","1647","2647","20230912","4635","52.86","20230111","1664","31.31"
"1383","ベルグアース","東証ST","水産・農林","20240214","3380","5","0.15","3375","3375","3390","3370","3377.5","2000","0.12","6755","5443","2675","4075","20230403","3475","2.73","20230104","2886","17.12"
"1384","ホクリヨウ","東証ST","水産・農林","20240214","1023","-43","-4.03","1066","1040","1051","1012","1030.05","156000","1.84","160688","8654","766","1366","20230925","1205","15.1","20230104","702","45.73"
"1401","エムビーエス","東証GR","建設","20240214","730","9","1.25","721","716","734","716","723.91","16300","0.21","11800","5644","571","871","20240208","835","12.57","20230113","466","56.65"
"1407","ウエストホールディングス","東証ST","建設","20240214","3160","-25","-0.78","3185","3165","3205","3155","3181.62","111800","0.24","355706","145447","2485","3885","20230113","4730","33.19","20230818","2324","35.97"
"1414","ショーボンドホールディングス","東証PR","建設","20240214","6178","-31","-0.5","6209","6232","6240","6135","6180.49","145500","0.26","899262","350572","5209","7209","20240117","6929","10.84","20230217","5170","19.5"
"1417","ミライト・ワン","東証PR","建設","20240214","1769","-165","-8.53","1934","1787","1799","1761","1775.51","947100","0.92","1681585","182783","1534","2334","20230919","2058","14.04","20230213","1468","20.5"
"1418","インターライフホールディングス","東証ST","建設","20240214","214","0","0","214","213","215","213","213.8","29100","0.15","6222","4282","134","294","20230417","318","32.7","20230316","159","34.59"
"1419","タマホーム","東証PR","建設","20240214","4005","-45","-1.11","4050","4040","4040","3975","4006.42","277000","0.94","1109778","117970","3350","4750","20240111","4325","7.4","20230110","2422","65.36"
"1420","サンヨーホームズ","東証ST","建設","20240214","755","0","0","755","757","758","752","755.17","6500","0.05","4909","9528","605","905","20230127","790","4.43","20230412","701","7.7"
"1429","日本アクア","東証PR","建設","20240214","1038","11","1.07","1027","1026","1042","1012","1028.77","462600","1.33","475911","36081","727","1327","20230914","1125","7.73","20230117","774","34.11"
