"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230403","28188.15","146.67","0.52","28041.48","28203.35","28258.91","28120.71","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230403","2017.68","14.18","0.71","2003.5","2015.05","2020.84","2009.03","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230403","3455","30","0.88","3425","3440","3460","3425","3446.68","25300","0.23","87201","37757","2725","4125","20230203","3930","12.09","20230320","3370","2.52"
"1332","ニッスイ","東証PR","水産・農林","20230403","551","8","1.47","543","546","551","543","549.02","1279600","0.41","702525","172149","443","643","20230310","560","1.61","20230113","517","6.58"
"1333","マルハニチロ","東証PR","水産・農林","20230403","2393","18","0.76","2375","2398","2400","2384","2391.02","144300","0.29","345024","121035","1875","2875","20230104","2509","4.62","20230320","2333","2.57"
"1375","雪国まいたけ","東証PR","水産・農林","20230403","1000","-2","-0.2","1002","1008","1008","1000","1001.75","46400","0.12","46481","39911","702","1302","20230307","1057","5.39","20230110","991","0.91"
"1376","カネコ種苗","東証ST","水産・農林","20230403","1693","32","1.93","1661","1675","1693","1675","1690.14","7600","0.06","12845","19931","1261","2061","20230329","1698","0.29","20230105","1400","20.93"
"1377","サカタのタネ","東証PR","水産・農林","20230403","3975","65","1.66","3910","3960","3985","3945","3968.28","111800","0.24","443654","188458","3210","4610","20230104","4330","8.2","20230324","3790","4.88"
"1379","ホクト","東証PR","水産・農林","20230403","1857","2","0.11","1855","1850","1857","1840","1848.87","115900","0.35","214284","61948","1455","2255","20230131","1902","2.37","20230403","1840","0.92"
"1380","秋川牧園","東証ST","水産・農林","20230403","1051","6","0.57","1045","1041","1051","1041","1044.83","3600","0.09","3761","4392","745","1345","20230116","1071","1.87","20230403","1041","0.96"
"1381","アクシーズ","東証ST","水産・農林","20230403","3000","41","1.39","2959","3005","3005","2965","2991.36","1400","0.02","4188","16853","2459","3460","20230403","3005","0.17","20230217","2828","6.08"
"1382","ホーブ","東証ST","水産・農林","20230403","1801","-24","-1.32","1825","1825","1825","1801","1812.75","400","0.05","725","1372","1425","2225","20230314","2095","14.03","20230111","1664","8.23"
"1383","ベルグアース","東証ST","水産・農林","20230403","3405","35","1.04","3370","3400","3475","3385","3419.44","14200","0.91","48556","5314","2670","4070","20230403","3475","2.01","20230104","2886","17.98"
"1384","ホクリヨウ","東証ST","水産・農林","20230403","749","-61","-7.53","810","746","767","727","744.87","456700","5.4","340182","6336","660","960","20230213","972","22.94","20230104","702","6.7"
"1400","ルーデン・ホールディングス","東証GR","建設","20230403","131","3","2.34","128","128","132","126","129.4","101300","0.78","13108","1704","78","178","20230221","187","29.95","20230206","98","33.67"
