"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230703","33753.33","564.29","1.7","33189.04","33517.6","33762.81","33510.55","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230703","2320.81","32.21","1.41","2288.6","2307.59","2321.53","2307.16","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230703","3650","35","0.97","3615","3620","3655","3620","3643","12500","0.11","45538","39888","2915","4315","20230203","3930","7.12","20230320","3370","8.31"
"1332","ニッスイ","東証PR","水産・農林","20230703","653.1","7","1.08","646.1","649.4","655.7","649.1","653.42","848700","0.27","554559","204048","546.1","746.1","20230622","669","2.38","20230113","517","26.32"
"1333","マルハニチロ","東証PR","水産・農林","20230703","2455","34","1.4","2421","2428","2462.5","2428","2450.81","210600","0.42","516141","124171","1921","2921","20230516","2635","6.83","20230320","2333","5.23"
"1375","雪国まいたけ","東証PR","水産・農林","20230703","976","1","0.1","975","980","984","976","980.3","65200","0.16","63916","38953","825","1125","20230307","1057","7.66","20230620","933","4.61"
"1376","カネコ種苗","東証ST","水産・農林","20230703","1461","4","0.27","1457","1470","1480","1460","1467.55","12700","0.11","18638","17200","1157","1757","20230404","1709","14.51","20230105","1400","4.36"
"1377","サカタのタネ","東証PR","水産・農林","20230703","4200","35","0.84","4165","4195","4215","4180","4201.61","72600","0.15","305037","199125","3465","4865","20230104","4330","3","20230411","3765","11.55"
"1379","ホクト","東証PR","水産・農林","20230703","1853","20","1.09","1833","1839","1854","1839","1848.64","53700","0.16","99272","61814","1433","2233","20230131","1902","2.58","20230413","1805","2.66"
"1380","秋川牧園","東証ST","水産・農林","20230703","1043","4","0.38","1039","1040","1043","1037","1040.1","2100","0.05","2184","4359","739","1339","20230116","1071","2.61","20230619","1034","0.87"
"1381","アクシーズ","東証ST","水産・農林","20230703","3015","-20","-0.66","3035","3035","3035","3015","3026.6","2500","0.04","7567","16937","2335","3735","20230627","3270","7.8","20230217","2828","6.61"
"1382","ホーブ","東証ST","水産・農林","20230703","1800","-14","-0.77","1814","1829","1829","1795","1804.73","1100","0.14","1985","1372","1414","2214","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230703","3115","-30","-0.95","3145","3120","3125","3115","3118.33","900","0.06","2807","4861","2445","3845","20230403","3475","10.36","20230104","2886","7.93"
"1384","ホクリヨウ","東証ST","水産・農林","20230703","890","6","0.68","884","884","892","882","887.87","27100","0.32","24061","7529","734","1034","20230213","972","8.44","20230104","702","26.78"
"1400","ルーデン・ホールディングス","東証GR","建設","20230703","122","0","0","122","123","123","120","121.33","26700","0.21","3240","1587","72","172","20230221","187","34.76","20230206","98","24.49"
"1401","エムビーエス","東証GR","建設","20230703","500","2","0.4","498","498","500","498","499.57","3700","0.05","1848","3866","418","578","20230612","510","1.96","20230113","466","7.3"
"1407","ウエストホールディングス","東証ST","建設","20230703","2501","7","0.28","2494","2485","2515","2456","2492.7","286500","0.62","714159","115115","1994","2994","20230113","4730","47.12","20230630","2391","4.6"
"1414","ショーボンドホールディングス","東証PR","建設","20230703","5708","-8","-0.14","5716","5738","5764","5700","5722.31","83200","0.15","476096","323901","4716","6716","20230510","5920","3.58","20230217","5170","10.41"
"1417","ミライト・ワン","東証PR","建設","20230703","1853.5","43","2.38","1810.5","1826","1856","1826","1849.4","297500","0.29","550197","191513","1410.5","2210.5","20230703","1856","0.13","20230213","1468","26.26"
"1418","インターライフホールディングス","東証ST","建設","20230703","201","-4","-1.95","205","206","207","201","203.25","32800","0.16","6667","4022","125","285","20230417","318","36.79","20230316","159","26.42"
"1419","タマホーム","東証PR","建設","20230703","3370","65","1.97","3305","3330","3375","3330","3359.57","299400","1.02","1005855","99266","2605","4005","20230529","4125","18.3","20230110","2422","39.14"
"1420","サンヨーホームズ","東証ST","建設","20230703","730","4","0.55","726","726","730","726","728.98","6100","0.05","4447","9213","576","876","20230127","790","7.59","20230412","701","4.14"
"1429","日本アクア","東証PR","建設","20230703","875","-4","-0.46","879","882","885","865","875.77","90200","0.26","78994","30415","729","1029","20230210","993","11.88","20230117","774","13.05"
"1430","ファーストコーポレーション","東証PR","建設","20230703","792","10","1.28","782","784","794","784","789.85","68600","0.51","54184","10584","632","932","20230509","963","17.76","20230113","698","13.47"
"1431","Lib_Work","東証GR","建設","20230703","792","2","0.25","790","791","795","791","792.68","17600","0.08","13951","18447","640","940","20230417","839","5.6","20230106","748","5.88"
"1433","ベステラ","東証PR","建設","20230703","1186","19","1.63","1167","1184","1219","1178","1195.55","76900","0.86","91938","10662","867","1467","20230613","1341","11.56","20230314","851","39.37"
"1434","JESCOホールディングス","東証ST","建設","20230703","525","3","0.57","522","523","527","519","522.7","17900","0.26","9356","3590","422","622","20230620","539","2.6","20230104","439","19.59"
"1435","Robot_Home","東証PR","建設","20230703","194","-1","-0.51","195","196","197","193","195.19","154600","0.17","30177","17679","145","245","20230414","258","24.81","20230106","158","22.78"
"1436","フィット","東証GR","建設","20230703","892","1","0.11","891","888","902","888","893.95","2000","0.05","1788","3822","741","1041","20230411","1286","30.64","20230104","656","35.98"
"1438","岐阜造園","東証ST","建設","20230703","1304","-49","-3.62","1353","1367","1405","1266","1342.29","4500","0.14","6040","4179","1053","1653","20230511","1445","9.76","20230112","994","31.19"
"1439","安江工務店","東証ST","建設","20230703","1084","-1","-0.09","1085","1095","1100","1071","1093.03","3500","0.26","3826","1464","785","1385","20230203","1796","39.64","20230314","942","15.07"
"1443","技研ホールディングス","東証ST","建設","20230703","226","1","0.44","225","226","229","223","226.23","81200","0.5","18370","3670","145","305","20230130","313","27.8","20230105","203","11.33"
"1444","ニッソウ","東証GR","建設","20230703","2667","22","0.83","2645","2679","2700","2654","2683.61","2300","0.21","6172","2904","2145","3145","20230703","2700","1.22","20230130","1954","36.49"
"1446","キャンディル","東証ST","建設","20230703","590","5","0.85","585","587","594","587","589.96","19800","0.18","11681","6333","485","685","20230703","594","0.67","20230130","492","19.92"
"1447","ITbookホールディングス","東証GR","建設","20230703","380","-4","-1.04","384","384","387","379","381.6","118000","0.49","45028","9178","304","464","20230221","436","12.84","20230106","358","6.15"
"1450","田中建設工業","東証ST","建設","20230703","2304","0","0","2304","2303","2323","2300","2310.29","1400","0.03","3234","10022","1804","2804","20230329","2780","17.12","20230515","2150","7.16"
"1451","KHC","東証ST","建設","20230703","673","6","0.9","667","670","674","665","670.51","13400","0.34","8985","2682","567","767","20230703","674","0.15","20230106","603","11.61"
"1491","中外鉱業","東証ST","非鉄金属","20230703","30","0","0","30","30","30","29","29.96","413300","0.14","12382","8692","1","60","20230512","36","16.67","20230104","28","7.14"
"1514","住石ホールディングス","東証ST","鉱業","20230703","355","5","1.43","350","351","357","350","352.44","681000","1.16","240013","20907","270","430","20230124","464","23.49","20230403","303","17.16"
"1515","日鉄鉱業","東証PR","鉱業","20230703","4695","220","4.92","4475","4535","4695","4535","4644.82","60500","0.36","281012","78428","3775","5180","20230703","4695","0","20230105","3130","50"
"1518","三井松島ホールディングス","東証PR","鉱業","20230703","2632","32","1.23","2600","2600","2642","2594","2627.12","391100","2.99","1027466","34386","2100","3100","20230221","4105","35.88","20230619","2475","6.34"
