"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230621","33575.14","186.23","0.56","33388.91","33200.63","33657.87","33154.68","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230621","2295.01","11.16","0.49","2283.85","2273.17","2298","2272.22","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230621","3675","20","0.55","3655","3655","3680","3655","3672.12","19600","0.18","71974","40161","2955","4355","20230203","3930","6.49","20230320","3370","9.05"
"1332","ニッスイ","東証PR","水産・農林","20230621","663.2","13.2","2.03","650","657.7","666.9","654.8","662.22","2100600","0.67","1391061","207204","550","750","20230621","666.9","0.55","20230113","517","28.28"
"1333","マルハニチロ","東証PR","水産・農林","20230621","2471","21","0.86","2450","2442","2477.5","2441.5","2464.78","208900","0.41","514892","124980","1950","2950","20230516","2635","6.22","20230320","2333","5.92"
"1375","雪国まいたけ","東証PR","水産・農林","20230621","1012","72","7.66","940","1040","1050","1004","1024.69","1289200","3.23","1321035","40390","790","1090","20230307","1057","4.26","20230620","933","8.47"
"1376","カネコ種苗","東証ST","水産・農林","20230621","1469","1","0.07","1468","1477","1484","1469","1476.91","12900","0.11","19052","17294","1168","1768","20230404","1709","14.04","20230105","1400","4.93"
"1377","サカタのタネ","東証PR","水産・農林","20230621","4180","85","2.08","4095","4120","4200","4120","4170.25","198600","0.42","828211","198177","3395","4795","20230104","4330","3.46","20230411","3765","11.02"
"1379","ホクト","東証PR","水産・農林","20230621","1857","3","0.16","1854","1855","1865","1851","1856.66","75800","0.23","140735","61948","1454","2254","20230131","1902","2.37","20230413","1805","2.88"
"1380","秋川牧園","東証ST","水産・農林","20230621","1036","-1","-0.1","1037","1036","1039","1036","1036.92","1200","0.03","1244","4329","737","1337","20230116","1071","3.27","20230619","1034","0.19"
"1381","アクシーズ","東証ST","水産・農林","20230621","3180","-5","-0.16","3185","3185","3185","3175","3178.18","2200","0.04","6992","17864","2485","3885","20230619","3190","0.31","20230217","2828","12.45"
"1382","ホーブ","東証ST","水産・農林","20230621","1837","5","0.27","1832","1839","1851","1832","1841.67","3300","0.43","6078","1400","1432","2232","20230314","2095","12.32","20230111","1664","10.4"
"1383","ベルグアース","東証ST","水産・農林","20230621","3100","10","0.32","3090","3080","3100","3080","3089.5","1000","0.06","3090","4838","2390","3790","20230403","3475","10.79","20230104","2886","7.42"
"1384","ホクリヨウ","東証ST","水産・農林","20230621","867","27","3.21","840","847","870","847","860.87","31500","0.37","27117","7334","690","990","20230213","972","10.8","20230104","702","23.5"
"1400","ルーデン・ホールディングス","東証GR","建設","20230621","123","-1","-0.81","124","124","125","122","123.28","25400","0.2","3131","1600","74","174","20230221","187","34.22","20230206","98","25.51"
"1401","エムビーエス","東証GR","建設","20230621","491","-6","-1.21","497","500","500","489","496.23","7300","0.09","3623","3796","417","577","20230612","510","3.73","20230113","466","5.36"
"1407","ウエストホールディングス","東証ST","建設","20230621","2565","56","2.23","2509","2499","2680","2480","2591.37","497400","1.08","1288950","118061","2009","3010","20230113","4730","45.77","20230620","2465","4.06"
"1414","ショーボンドホールディングス","東証PR","建設","20230621","5804","57","0.99","5747","5747","5823","5747","5799.72","131700","0.23","763823","329349","4747","6747","20230510","5920","1.96","20230217","5170","12.26"
"1417","ミライト・ワン","東証PR","建設","20230621","1806","32","1.8","1774","1779.5","1809.5","1779.5","1803.28","292000","0.28","526558","186606","1374","2174","20230523","1825","1.04","20230213","1468","23.02"
"1418","インターライフホールディングス","東証ST","建設","20230621","217","1","0.46","216","216","217","214","215.62","26800","0.13","5779","4342","136","296","20230417","318","31.76","20230316","159","36.48"
"1419","タマホーム","東証PR","建設","20230621","3310","45","1.38","3265","3265","3310","3250","3293.57","327200","1.11","1077656","97499","2565","3965","20230529","4125","19.76","20230110","2422","36.66"
"1420","サンヨーホームズ","東証ST","建設","20230621","720","0","0","720","719","722","718","719.98","4300","0.03","3096","9086","570","870","20230127","790","8.86","20230412","701","2.71"
"1429","日本アクア","東証PR","建設","20230621","875","13","1.51","862","862","878","861","871.66","93900","0.27","81849","30415","712","1012","20230210","993","11.88","20230117","774","13.05"
"1430","ファーストコーポレーション","東証PR","建設","20230621","781","10","1.3","771","771","781","770","775.93","37200","0.28","28865","10437","621","921","20230509","963","18.9","20230113","698","11.89"
"1431","Lib_Work","東証GR","建設","20230621","826","4","0.49","822","824","826","820","823.88","26100","0.11","21503","19239","672","972","20230417","839","1.55","20230106","748","10.43"
"1433","ベステラ","東証PR","建設","20230621","1287","8","0.63","1279","1279","1290","1258","1276.64","90700","1.01","115791","11570","979","1579","20230613","1341","4.03","20230314","851","51.23"
"1434","JESCOホールディングス","東証ST","建設","20230621","533","-3","-0.56","536","535","535","531","532.94","7700","0.11","4104","3642","436","636","20230620","539","1.11","20230104","439","21.41"
"1435","Robot_Home","東証PR","建設","20230621","203","4","2.01","199","199","205","198","203.2","369800","0.41","75145","18499","149","249","20230414","258","21.32","20230106","158","28.48"
"1436","フィット","東証GR","建設","20230621","907","-9","-0.98","916","909","920","891","904.92","8800","0.21","7963","3886","766","1066","20230411","1286","29.47","20230104","656","38.26"
