"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231201","33431.51","-55.38","-0.17","33486.89","33537.44","33551.57","33397.42","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231201","2382.52","7.59","0.32","2374.93","2385.23","2387.67","2377.75","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231201","3805","-25","-0.65","3830","3845","3850","3805","3818.44","15700","0.14","59950","41582","3130","4530","20230920","4090","6.97","20230320","3370","12.91"
"1332","ニッスイ","東証PR","水産・農林","20231201","742","4.6","0.62","737.4","740.1","744.4","739.2","741.4","1035600","0.33","767792","231823","587.4","887.4","20230817","789","5.96","20230113","517","43.52"
"1333","マルハニチロ","東証PR","水産・農林","20231201","2847","7","0.25","2840","2860","2873","2844","2855.96","149900","0.3","428108","143998","2340","3340","20231114","2892","1.56","20230320","2333","22.03"
"1375","雪国まいたけ","東証PR","水産・農林","20231201","951","1","0.11","950","952","958","950","953.27","66000","0.17","62916","37955","800","1100","20230307","1057","10.03","20230821","867","9.69"
"1376","カネコ種苗","東証ST","水産・農林","20231201","1430","8","0.56","1422","1422","1434","1422","1429.21","11700","0.1","16722","16835","1122","1722","20230404","1709","16.33","20230818","1370","4.38"
"1377","サカタのタネ","東証PR","水産・農林","20231201","3995","10","0.25","3985","4000","4010","3980","3994.97","66600","0.14","266065","189406","3285","4685","20230926","4495","11.12","20230411","3765","6.11"
"1379","ホクト","東証PR","水産・農林","20231201","1743","-11","-0.63","1754","1761","1761","1743","1748.03","62600","0.19","109427","58145","1354","2154","20230131","1902","8.36","20231117","1729","0.81"
"1380","秋川牧園","東証ST","水産・農林","20231201","1028","-3","-0.29","1031","1029","1031","1028","1028.87","1600","0.04","1646","4296","731","1331","20230928","1094","6.03","20231121","1027","0.1"
"1381","アクシーズ","東証ST","水産・農林","20231201","2860","0","0","2860","2860","2860","2841","2850.12","1700","0.03","4845","16066","2360","3360","20230627","3270","12.54","20230217","2828","1.13"
"1382","ホーブ","東証ST","水産・農林","20231201","2123","-45","-2.08","2168","2191","2210","2100","2141.35","26500","3.48","56746","1618","1668","2668","20230912","4635","54.2","20230111","1664","27.58"
"1383","ベルグアース","東証ST","水産・農林","20231201","3380","-15","-0.44","3395","3410","3410","3365","3386.41","3200","0.2","10837","5443","2695","4095","20230403","3475","2.73","20230104","2886","17.12"
"1384","ホクリヨウ","東証ST","水産・農林","20231201","1143","-4","-0.35","1147","1150","1160","1131","1146.74","27500","0.33","31535","9669","847","1447","20230925","1205","5.15","20230104","702","62.82"
"1400","ルーデン・ホールディングス","東証GR","建設","20231201","52","-9","-14.75","61","60","79","48","59.21","2694800","20.72","159557","676","31","91","20230221","187","72.19","20231201","48","8.33"
"1401","エムビーエス","東証GR","建設","20231201","572","6","1.06","566","572","580","572","575.73","6000","0.08","3454","4423","466","666","20231122","636","10.06","20230113","466","22.75"
"1407","ウエストホールディングス","東証ST","建設","20231201","3040","-60","-1.94","3100","3105","3115","3035","3069.37","139700","0.3","428791","139924","2400","3800","20230113","4730","35.73","20230818","2324","30.81"
"1414","ショーボンドホールディングス","東証PR","建設","20231201","6025","0","0","6025","6047","6055","5991","6019.59","75600","0.13","455081","341890","5025","7025","20231113","6280","4.06","20230217","5170","16.54"
"1417","ミライト・ワン","東証PR","建設","20231201","1859","12.5","0.68","1846.5","1858","1866","1848.5","1857.8","144800","0.14","269009","192082","1446.5","2246.5","20230919","2058","9.67","20230213","1468","26.63"
"1418","インターライフホールディングス","東証ST","建設","20231201","210","-15","-6.67","225","222","223","210","214.19","450500","2.25","96494","4202","145","305","20230417","318","33.96","20230316","159","32.08"
"1419","タマホーム","東証PR","建設","20231201","3580","100","2.87","3480","3480","3605","3480","3543.3","522600","1.77","1851729","105452","2780","4180","20230529","4125","13.21","20230110","2422","47.81"
"1420","サンヨーホームズ","東証ST","建設","20231201","725","1","0.14","724","724","726","724","724.81","3700","0.03","2682","9150","574","874","20230127","790","8.23","20230412","701","3.42"
"1429","日本アクア","東証PR","建設","20231201","914","-21","-2.25","935","937","937","910","917.55","155100","0.45","142312","31771","785","1085","20230914","1125","18.76","20230117","774","18.09"
"1430","ファーストコーポレーション","東証ST","建設","20231201","732","-6","-0.81","738","743","743","732","736.69","24300","0.18","17902","9782","588","888","20230509","963","23.99","20230718","690","6.09"
"1431","Lib_Work","東証GR","建設","20231201","792","1","0.13","791","791","793","791","792.23","8000","0.03","6338","18447","641","941","20230417","839","5.6","20230106","748","5.88"
"1433","ベステラ","東証PR","建設","20231201","1029","-7","-0.68","1036","1045","1046","1029","1037.01","50100","0.56","51954","9251","736","1336","20230613","1341","23.27","20230314","851","20.92"
"1434","JESCOホールディングス","東証ST","建設","20231201","765","10","1.32","755","758","766","755","760.66","21500","0.31","16354","5261","605","905","20230828","800","4.38","20230104","439","74.26"
"1435","Robot_Home","東証ST","不動産","20231201","177","-3","-1.67","180","180","181","177","178.47","205800","0.23","36729","16129","130","230","20230414","258","31.4","20230106","158","12.03"
"1436","フィット","東証GR","建設","20231201","804","4","0.5","800","800","808","797","802","2100","0.05","1684","3444","650","950","20230411","1286","37.48","20230104","656","22.56"
"1438","岐阜造園","東証ST","建設","20231201","1426","-21","-1.45","1447","1432","1432","1360","1404.35","3700","0.12","5196","4570","1147","1747","20230921","1870","23.74","20230112","994","43.46"
"1439","安江工務店","東証ST","建設","20231201","1420","-5","-0.35","1425","1438","1438","1415","1424.48","3100","0.23","4416","1918","1125","1725","20230203","1796","20.94","20230314","942","50.74"
"1443","技研ホールディングス","東証ST","建設","20231201","217","-2","-0.91","219","218","218","217","217.29","34200","0.21","7431","3524","139","299","20230130","313","30.67","20230105","203","6.9"
"1444","ニッソウ","東証GR","建設","20231201","2478","-28","-1.12","2506","2473","2500","2471","2477.61","2800","0.26","6937","2698","2006","3010","20230712","2780","10.86","20230130","1954","26.82"
"1446","キャンディル","東証ST","建設","20231201","578","-1","-0.17","579","576","580","576","577.67","5200","0.05","3004","6204","479","679","20230904","649","10.94","20230130","492","17.48"
"1447","ITbookホールディングス","東証GR","建設","20231201","296","-5","-1.66","301","296","299","295","296.45","105100","0.44","31157","7149","221","381","20230221","436","32.11","20231024","295","0.34"
"1450","田中建設工業","東証ST","建設","20231201","2033","-25","-1.21","2058","2028","2048","2028","2031.84","3700","0.09","7518","8843","1558","2558","20230329","2780","26.87","20231201","2028","0.25"
"1451","KHC","東証ST","建設","20231201","725","0","0","725","730","730","719","722.43","9300","0.23","6719","2904","575","875","20230926","769","5.72","20230106","603","20.23"
"1491","中外鉱業","東証ST","非鉄金属","20231201","29","-1","-3.33","30","29","30","29","29.23","123000","0.04","3595","8403","1","60","20230512","36","19.44","20230104","28","3.57"
"1514","住石ホールディングス","東証ST","鉱業","20231201","798","26","3.37","772","775","816","757","792.55","5070200","8.61","4018372","46996","622","922","20231129","822","2.92","20230403","303","163.37"
"1515","日鉄鉱業","東証PR","鉱業","20231201","5660","10","0.18","5650","5690","5720","5620","5674.25","27500","0.16","156042","94548","4650","6650","20231129","5730","1.22","20230105","3130","80.83"
"1518","三井松島ホールディングス","東証PR","鉱業","20231201","2840","22","0.78","2818","2818","2860","2798","2831.31","232700","1.78","658846","37103","2318","3320","20230221","4105","30.82","20230619","2475","14.75"
"1605","INPEX","東証PR","鉱業","20231201","2085","-5","-0.24","2090","2093.5","2105.5","2071","2088.14","6416900","0.46","13399355","2891201","1590","2590","20230928","2368","11.95","20230105","1301","60.26"
"1662","石油資源開発","東証PR","鉱業","20231201","5720","30","0.53","5690","5710","5800","5690","5734.16","245200","0.45","1406016","310596","4690","6690","20230928","6000","4.67","20230105","3590","59.33"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20231201","2177","-12","-0.55","2189","2199","2212","2171","2189.97","83600","0.3","183081","61688","1689","2689","20230929","2737","20.46","20230106","1887","15.37"
"1711","SDSホールディングス","東証ST","建設","20231201","257","-3","-1.15","260","258","259","254","256.04","35800","0.41","9166","2244","180","340","20230125","376","31.65","20231016","215","19.53"
"1712","ダイセキ環境ソリューション","東証ST","建設","20231201","1021","-2","-0.2","1023","1025","1032","999","1016.23","163500","0.97","166154","17180","723","1323","20230714","1445","29.34","20230407","793","28.75"
"1716","第一カッター興業","東証ST","建設","20231201","1298","-9","-0.69","1307","1306","1308","1297","1301.14","13200","0.11","17175","15576","1007","1607","20230725","1458","10.97","20230116","1000","29.8"
"1717","明豊ファシリティワークス","東証ST","サービス","20231201","799","-6","-0.75","805","808","808","798","800.17","14900","0.12","11923","10208","655","955","20230308","830","3.73","20230116","690","15.8"
"1718","美樹工業","東証ST","建設","20231201","4680","-20","-0.43","4700","4700","4700","4680","4691","500","0.04","2346","5397","4000","5400","20230731","4795","2.4","20230117","3800","23.16"
