"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20240207","36119.92","-40.74","-0.11","36160.66","36002.99","36195.5","35854.63","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240207","2549.95","10.7","0.42","2539.25","2536.51","2558.1","2534.5","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240207","4105","35","0.86","4070","4065","4120","4060","4093.14","28000","0.26","114608","44861","3370","4770","20240207","4120","0.36","20230320","3370","21.81"
"1332","ニッスイ","東証PR","水産・農林","20240207","901.8","35.9","4.15","865.9","880.9","916.9","880.4","902.45","5426700","1.74","4897315","281750","715.9","1016","20240207","916.9","1.65","20230113","517","74.43"
"1333","マルハニチロ","東証PR","水産・農林","20240207","2998","-10","-0.33","3008","3004","3042","2960","3003.16","333300","0.66","1000953","151635","2308","3708","20240207","3042","1.45","20230320","2333","28.5"
"1375","雪国まいたけ","東証PR","水産・農林","20240207","965","-3","-0.31","968","970","971","961","966.11","62300","0.16","60189","38514","818","1118","20230307","1057","8.7","20230821","867","11.3"
"1376","カネコ種苗","東証ST","水産・農林","20240207","1432","9","0.63","1423","1420","1439","1420","1432.23","20300","0.17","29074","16858","1123","1723","20230404","1709","16.21","20240112","1366","4.83"
"1377","サカタのタネ","東証PR","水産・農林","20240207","3500","-50","-1.41","3550","3545","3550","3490","3506.84","281100","0.59","985773","165938","2850","4250","20230926","4495","22.14","20240207","3490","0.29"
"1379","ホクト","東証PR","水産・農林","20240207","1781","-8","-0.45","1789","1788","1790","1777","1781.64","53800","0.16","95852","59412","1389","2189","20230131","1902","6.36","20231213","1708","4.27"
"1380","秋川牧園","東証ST","水産・農林","20240207","1048","4","0.38","1044","1044","1048","1042","1044.58","1200","0.03","1254","4380","744","1344","20230928","1094","4.2","20231220","1024","2.34"
"1381","アクシーズ","東証ST","水産・農林","20240207","3005","-5","-0.17","3010","3020","3030","3005","3015.48","3100","0.06","9348","16881","2310","3710","20230627","3270","8.1","20230217","2828","6.26"
"1382","ホーブ","東証ST","水産・農林","20240207","2280","-50","-2.15","2330","2200","2299","2196","2226.35","12600","1.65","28052","1737","1830","2830","20230912","4635","50.81","20230111","1664","37.02"
"1383","ベルグアース","東証ST","水産・農林","20240207","3340","-20","-0.6","3360","3360","3360","3340","3350.45","2200","0.14","7371","5379","2660","4060","20230403","3475","3.88","20230104","2886","15.73"
"1384","ホクリヨウ","東証ST","水産・農林","20240207","1051","-7","-0.66","1058","1059","1060","1051","1056.07","20400","0.24","21544","8890","758","1358","20230925","1205","12.78","20230104","702","49.72"
"1401","エムビーエス","東証GR","建設","20240207","829","36","4.54","793","801","829","795","811.7","70300","0.91","57063","6410","643","943","20240207","829","0","20230113","466","77.9"
"1407","ウエストホールディングス","東証ST","建設","20240207","3205","80","2.56","3125","3170","3210","3160","3192.1","152600","0.33","487115","147518","2425","3825","20230113","4730","32.24","20230818","2324","37.91"
"1414","ショーボンドホールディングス","東証PR","建設","20240207","6521","20","0.31","6501","6510","6535","6476","6508.62","76800","0.14","499862","370035","5501","7501","20240117","6929","5.89","20230217","5170","26.13"
"1417","ミライト・ワン","東証PR","建設","20240207","1970.5","18.5","0.95","1952","1944","1971","1941","1962.33","180200","0.17","353612","203603","1552","2352","20230919","2058","4.25","20230213","1468","34.23"
"1418","インターライフホールディングス","東証ST","建設","20240207","215","-1","-0.46","216","216","216","213","215.22","60400","0.3","12999","4302","136","296","20230417","318","32.39","20230316","159","35.22"
"1419","タマホーム","東証PR","建設","20240207","4010","0","0","4010","4005","4030","3985","4006.41","182500","0.62","731171","118118","3310","4710","20240111","4325","7.28","20230110","2422","65.57"
"1420","サンヨーホームズ","東証ST","建設","20240207","765","-3","-0.39","768","767","770","765","767.26","10800","0.09","8286","9654","618","918","20230127","790","3.16","20230412","701","9.13"
"1429","日本アクア","東証PR","建設","20240207","1037","-8","-0.77","1045","1033","1044","1013","1027.36","198000","0.57","203417","36046","745","1345","20230914","1125","7.82","20230117","774","33.98"
"1430","ファーストコーポレーション","東証ST","建設","20240207","800","-1","-0.12","801","800","809","799","803.02","37900","0.28","30435","10691","651","951","20230509","963","16.93","20230718","690","15.94"
"1431","Lib_Work","東証GR","建設","20240207","786","2","0.26","784","787","792","784","788.66","33700","0.14","26578","18308","634","934","20230417","839","6.32","20230106","748","5.08"
"1433","ベステラ","東証PR","建設","20240207","980","-17","-1.71","997","993","995","980","987.08","66400","0.74","65542","8810","847","1147","20230613","1341","26.92","20230314","851","15.16"
"1434","JESCOホールディングス","東証ST","建設","20240207","960","-50","-4.95","1010","1010","1010","959","974.97","74500","1.07","72635","6657","710","1310","20240202","1021","5.97","20230104","439","118.68"
"1435","Robot_Home","東証ST","不動産","20240207","170","-2","-1.16","172","171","172","170","171.04","125200","0.14","21414","15492","122","222","20230414","258","34.11","20230106","158","7.59"
"1436","フィット","東証GR","建設","20240207","858","7","0.82","851","855","860","855","858.08","1200","0.03","1030","3676","701","1001","20230411","1286","33.28","20230104","656","30.79"
"1438","岐阜造園","東証ST","建設","20240207","1600","0","0","1600","1618","1618","1600","1606.86","1400","0.04","2250","5127","1200","2000","20230921","1870","14.44","20230112","994","60.97"
"1439","安江工務店","東証ST","建設","20240207","1338","-1","-0.07","1339","1340","1352","1335","1343.76","4600","0.34","6181","1808","1039","1639","20230203","1796","25.5","20230314","942","42.04"
"1443","技研ホールディングス","東証ST","建設","20240207","216","0","0","216","216","217","215","215.88","34700","0.21","7491","3507","136","296","20230130","313","30.99","20230105","203","6.4"
"1444","ニッソウ","東証GR","建設","20240207","2570","0","0","2570","2567","2570","2560","2566.6","500","0.05","1283","2798","2070","3070","20240129","3000","14.33","20230130","1954","31.53"
"1446","キャンディル","東証ST","建設","20240207","585","-1","-0.17","586","587","587","585","586.07","5900","0.05","3458","6280","486","686","20230904","649","9.86","20230130","492","18.9"
"1447","ITbookホールディングス","東証GR","建設","20240207","324","-15","-4.42","339","342","344","322","333.89","829300","3.43","276893","7825","259","419","20230221","436","25.69","20231228","233","39.06"
"1450","田中建設工業","東証ST","建設","20240207","2245","2","0.09","2243","2243","2245","2223","2233","1000","0.02","2233","9765","1743","2743","20230329","2780","19.24","20231225","1905","17.85"
"1451","KHC","東証ST","建設","20240207","760","1","0.13","759","759","762","758","760.4","2500","0.06","1901","3044","609","909","20240111","780","2.56","20230106","603","26.04"
"1491","中外鉱業","東証ST","非鉄金属","20240207","31","1","3.33","30","30","31","29","30.03","672800","0.23","20203","8982","1","60","20230512","36","13.89","20230104","28","10.71"
"1514","住石ホールディングス","東証ST","鉱業","20240207","1795","7","0.39","1788","1811","1822","1775","1798.45","1078000","1.83","1938733","105713","1388","2188","20240116","1977","9.21","20230403","303","492.41"
"1515","日鉄鉱業","東証PR","鉱業","20240207","5150","140","2.79","5010","5000","5200","4985","5118.54","79100","0.47","404877","86029","4010","6010","20231129","5730","10.12","20230105","3130","64.54"
"1518","三井松島ホールディングス","東証PR","鉱業","20240207","2794","-3","-0.11","2797","2790","2808","2785","2796.4","132900","1.02","371642","36502","2297","3300","20230221","4105","31.94","20230619","2475","12.89"
"1605","INPEX","東証PR","鉱業","20240207","2024.5","47.5","2.4","1977","2016.5","2031.5","1999.5","2021","7226200","0.57","14604156","2549121","1577","2377","20230928","2368","14.51","20230105","1301","55.61"
"1662","石油資源開発","東証PR","鉱業","20240207","6030","130","2.2","5900","5960","6070","5960","6018.67","301400","0.56","1814027","327429","4900","6900","20240129","6300","4.29","20230105","3590","67.97"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20240207","2286","37","1.65","2249","2247","2289","2245","2274.35","70100","0.25","159432","64776","1749","2749","20230929","2737","16.48","20230106","1887","21.14"
"1711","SDSホールディングス","東証ST","建設","20240207","416","-2","-0.48","418","417","423","400","410.88","239700","2.74","98488","3633","338","498","20240205","490","15.1","20231016","215","93.49"
"1712","ダイセキ環境ソリューション","東証ST","建設","20240207","1036","-5","-0.48","1041","1038","1040","1028","1033.35","145500","0.86","150353","17433","741","1341","20230714","1445","28.3","20230407","793","30.64"
"1716","第一カッター興業","東証ST","建設","20240207","1470","21","1.45","1449","1442","1477","1442","1468.33","23600","0.2","34653","17640","1149","1749","20240207","1477","0.47","20230116","1000","47"
