"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230704","33422.52","-330.81","-0.98","33753.33","33512.26","33576.45","33338.78","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230704","2306.37","-14.44","-0.62","2320.81","2310.67","2312.39","2301.72","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230704","3635","-15","-0.41","3650","3640","3650","3635","3639.34","14300","0.13","52043","39724","2950","4350","20230203","3930","7.51","20230320","3370","7.86"
"1332","ニッスイ","東証PR","水産・農林","20230704","658.1","5","0.77","653.1","653","660.4","652.6","658.01","1263500","0.4","831394","205610","553.1","753.1","20230622","669","1.63","20230113","517","27.29"
"1333","マルハニチロ","東証PR","水産・農林","20230704","2449","-6","-0.24","2455","2458","2459","2445","2451.77","199600","0.39","489374","123868","1955","2955","20230516","2635","7.06","20230320","2333","4.97"
"1375","雪国まいたけ","東証PR","水産・農林","20230704","969","-7","-0.72","976","975","975","968","970.75","90200","0.23","87562","38673","826","1126","20230307","1057","8.33","20230620","933","3.86"
"1376","カネコ種苗","東証ST","水産・農林","20230704","1445","-16","-1.1","1461","1456","1456","1444","1447.85","14300","0.12","20704","17011","1161","1761","20230404","1709","15.45","20230105","1400","3.21"
"1377","サカタのタネ","東証PR","水産・農林","20230704","4165","-35","-0.83","4200","4200","4200","4155","4173.56","73500","0.16","306757","197466","3500","4900","20230104","4330","3.81","20230411","3765","10.62"
"1379","ホクト","東証PR","水産・農林","20230704","1838","-15","-0.81","1853","1847","1847","1837","1839.54","41400","0.12","76157","61314","1453","2253","20230131","1902","3.36","20230413","1805","1.83"
"1380","秋川牧園","東証ST","水産・農林","20230704","1040","-3","-0.29","1043","1045","1045","1038","1042.88","1600","0.04","1669","4346","743","1343","20230116","1071","2.89","20230619","1034","0.58"
"1381","アクシーズ","東証ST","水産・農林","20230704","3015","0","0","3015","3020","3020","3005","3012.75","2000","0.04","6026","16937","2315","3715","20230627","3270","7.8","20230217","2828","6.61"
"1382","ホーブ","東証ST","水産・農林","20230704","1800","0","0","1800","1800","1800","1800","1800","700","0.09","1260","1372","1400","2200","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230704","3155","40","1.28","3115","3115","3155","3110","3138.95","1900","0.12","5964","4923","2415","3815","20230403","3475","9.21","20230104","2886","9.32"
"1384","ホクリヨウ","東証ST","水産・農林","20230704","887","-3","-0.34","890","890","893","881","886.04","28200","0.33","24986","7503","740","1040","20230213","972","8.74","20230104","702","26.35"
"1400","ルーデン・ホールディングス","東証GR","建設","20230704","120","-2","-1.64","122","121","121","119","119.64","32200","0.25","3852","1561","72","172","20230221","187","35.83","20230206","98","22.45"
"1401","エムビーエス","東証GR","建設","20230704","500","0","0","500","500","500","497","499.2","1500","0.02","749","3866","400","600","20230612","510","1.96","20230113","466","7.3"
"1407","ウエストホールディングス","東証ST","建設","20230704","2498","-3","-0.12","2501","2514","2520","2482","2500.51","174900","0.38","437339","114977","2001","3005","20230113","4730","47.19","20230630","2391","4.48"
"1414","ショーボンドホールディングス","東証PR","建設","20230704","5626","-82","-1.44","5708","5675","5682","5626","5646.5","90000","0.16","508185","319248","4708","6708","20230510","5920","4.97","20230217","5170","8.82"
"1417","ミライト・ワン","東証PR","建設","20230704","1811.5","-42","-2.27","1853.5","1845","1845","1810","1820.29","264300","0.26","481104","187174","1453.5","2253.5","20230703","1856","2.4","20230213","1468","23.4"
"1418","インターライフホールディングス","東証ST","建設","20230704","203","2","1","201","200","204","200","202.19","32300","0.16","6531","4062","121","281","20230417","318","36.16","20230316","159","27.67"
"1419","タマホーム","東証PR","建設","20230704","3360","-10","-0.3","3370","3370","3380","3340","3366.57","212000","0.72","713714","98971","2670","4070","20230529","4125","18.55","20230110","2422","38.73"
"1420","サンヨーホームズ","東証ST","建設","20230704","729","-1","-0.14","730","732","732","728","729.66","4100","0.03","2992","9200","580","880","20230127","790","7.72","20230412","701","3.99"
"1429","日本アクア","東証PR","建設","20230704","891","16","1.83","875","875","891","870","884.92","74000","0.21","65484","30971","725","1025","20230210","993","10.27","20230117","774","15.12"
"1430","ファーストコーポレーション","東証PR","建設","20230704","793","1","0.13","792","793","797","790","793.68","52100","0.39","41351","10597","642","942","20230509","963","17.65","20230113","698","13.61"
"1431","Lib_Work","東証GR","建設","20230704","791","-1","-0.13","792","795","795","786","789.92","21700","0.09","17141","18424","642","942","20230417","839","5.72","20230106","748","5.75"
"1433","ベステラ","東証PR","建設","20230704","1190","4","0.34","1186","1171","1202","1163","1179.47","94600","1.05","111578","10698","886","1486","20230613","1341","11.26","20230314","851","39.84"
"1434","JESCOホールディングス","東証ST","建設","20230704","528","3","0.57","525","527","532","524","527.22","20900","0.31","11019","3611","425","625","20230620","539","2.04","20230104","439","20.27"
"1435","Robot_Home","東証PR","建設","20230704","192","-2","-1.03","194","194","194","191","192.83","157400","0.17","30351","17496","144","244","20230414","258","25.58","20230106","158","21.52"
"1436","フィット","東証GR","建設","20230704","894","2","0.22","892","903","903","886","893.74","4600","0.11","4111","3830","742","1042","20230411","1286","30.48","20230104","656","36.28"
"1438","岐阜造園","東証ST","建設","20230704","1313","9","0.69","1304","1350","1350","1313","1326.18","1100","0.03","1459","4208","1004","1604","20230511","1445","9.13","20230112","994","32.09"
"1439","安江工務店","東証ST","建設","20230704","1094","10","0.92","1084","1085","1094","1085","1086.5","600","0.04","652","1478","784","1384","20230203","1796","39.09","20230314","942","16.14"
"1443","技研ホールディングス","東証ST","建設","20230704","227","1","0.44","226","224","228","224","226.01","43600","0.27","9854","3686","146","306","20230130","313","27.48","20230105","203","11.82"
"1444","ニッソウ","東証GR","建設","20230704","2700","33","1.24","2667","2693","2700","2677","2697.16","4900","0.45","13216","2939","2167","3170","20230703","2700","0","20230130","1954","38.18"
"1446","キャンディル","東証ST","建設","20230704","592","2","0.34","590","592","594","589","592.1","8700","0.08","5151","6355","490","690","20230703","594","0.34","20230130","492","20.33"
"1447","ITbookホールディングス","東証GR","建設","20230704","382","2","0.53","380","381","383","376","379.36","93000","0.39","35281","9226","300","460","20230221","436","12.39","20230106","358","6.7"
"1450","田中建設工業","東証ST","建設","20230704","2375","71","3.08","2304","2327","2400","2327","2361.63","2700","0.06","6376","10331","1804","2804","20230329","2780","14.57","20230515","2150","10.47"
"1451","KHC","東証ST","建設","20230704","677","4","0.59","673","673","678","670","673.57","9200","0.23","6197","2698","573","773","20230704","678","0.15","20230106","603","12.27"
"1491","中外鉱業","東証ST","非鉄金属","20230704","30","0","0","30","30","31","29","30","633300","0.22","19000","8692","1","60","20230512","36","16.67","20230104","28","7.14"
"1514","住石ホールディングス","東証ST","鉱業","20230704","377","22","6.2","355","357","383","357","373.38","1314600","2.23","490848","22203","275","435","20230124","464","18.75","20230403","303","24.42"
"1515","日鉄鉱業","東証PR","鉱業","20230704","4670","-25","-0.53","4695","4735","4770","4605","4664.33","58600","0.35","273330","78011","3995","5400","20230704","4770","2.1","20230105","3130","49.2"
"1518","三井松島ホールディングス","東証PR","鉱業","20230704","2685","53","2.01","2632","2645","2719","2616","2678.77","653800","5","1751377","35078","2132","3135","20230221","4105","34.59","20230619","2475","8.48"
"1605","INPEX","東証PR","鉱業","20230704","1608.5","-5","-0.31","1613.5","1611.5","1617","1604.5","1610.86","3812700","0.27","6141722","2230454","1213.5","2013.5","20230622","1651","2.57","20230105","1301","23.64"
"1662","石油資源開発","東証PR","鉱業","20230704","4400","5","0.11","4395","4415","4420","4380","4401.67","234700","0.43","1033073","238920","3695","5100","20230307","5230","15.87","20230105","3590","22.56"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20230704","2335","-28","-1.18","2363","2350","2402","2335","2362.55","104500","0.37","246887","66165","1863","2863","20230619","2555","8.61","20230106","1887","23.74"
"1711","SDSホールディングス","東証ST","建設","20230704","291","-2","-0.68","293","292","295","289","291.17","49600","0.57","14442","2541","213","373","20230125","376","22.61","20230516","242","20.25"
"1712","ダイセキ環境ソリューション","東証PR","建設","20230704","1316","8","0.61","1308","1338","1394","1295","1343.3","1736400","10.32","2332500","22144","1008","1608","20230704","1394","5.6","20230407","793","65.95"
"1716","第一カッター興業","東証PR","建設","20230704","1417","-8","-0.56","1425","1425","1429","1415","1421.11","17200","0.14","24443","17004","1125","1725","20230619","1447","2.07","20230116","1000","41.7"
"1717","明豊ファシリティワークス","東証ST","サービス","20230704","770","9","1.18","761","764","770","760","766.41","22700","0.18","17397","9837","611","911","20230308","830","7.23","20230116","690","11.59"
"1718","美樹工業","東証ST","建設","20230704","4610","20","0.44","4590","4635","4635","4600","4615","1000","0.09","4615","5317","3890","5290","20230623","4785","3.66","20230117","3800","21.32"
"1719","安藤・間","東証PR","建設","20230704","1075","-14","-1.29","1089","1085","1088","1071","1076.75","554700","0.31","597275","194598","789","1389","20230615","1094","1.74","20230106","819","31.26"
"1720","東急建設","東証PR","建設","20230704","742","-7","-0.93","749","745","748","740","742.51","263300","0.25","195503","79217","599","899","20230511","761","2.5","20230105","624","18.91"
"1721","コムシスホールディングス","東証PR","建設","20230704","2794","-49.5","-1.74","2843.5","2829.5","2840","2790","2800.63","378000","0.28","1058638","371602","2343.5","3344","20230523","2869","2.61","20230104","2277","22.71"
"1723","日本電技","東証ST","建設","20230704","4280","-45","-1.04","4325","4325","4325","4270","4293.04","5100","0.06","21895","35085","3625","5030","20230615","4365","1.95","20230104","3090","38.51"
"1724","シンクレイヤ","東証ST","建設","20230704","652","7","1.09","645","650","655","649","651.33","5800","0.12","3778","3223","545","745","20230125","740","11.89","20230106","578","12.8"
"1726","ビーアールホールディングス","東証PR","建設","20230704","392","-5","-1.26","397","397","397","392","394.22","81700","0.18","32208","17952","317","477","20230621","404","2.97","20230118","324","20.99"
"1730","麻生フオームクリート","東証ST","建設","20230704","423","-2","-0.47","425","425","426","421","423.78","900","0.03","381","1447","345","505","20230526","493","14.2","20230330","391","8.18"
"1736","オーテック","東証ST","建設","20230704","2405","3","0.12","2402","2420","2420","2405","2415","300","0.01","725","13709","1902","2902","20230629","2500","3.8","20230208","2052","17.2"
"1739","メルディアDC","東証GR","建設","20230704","789","-2","-0.25","791","787","791","787","789.14","5700","0.09","4498","5093","641","941","20230309","946","16.6","20230106","735","7.35"
"1743","コーアツ工業","東証ST","建設","20230704","1233","-24","-1.91","1257","1245","1280","1230","1260.85","5300","0.23","6683","2811","957","1557","20230403","1538","19.83","20230106","1003","22.93"
"1757","創建エース","東証ST","建設","20230704","44","-1","-2.22","45","45","46","44","44.47","848000","0.33","37712","11433","15","75","20230525","59","25.42","20230426","30","46.67"
"1758","太洋基礎工業","東証ST","建設","20230704","7210","-180","-2.44","7390","7390","7400","7210","7308.57","1400","0.17","10232","5909","5890","8890","20230501","9330","22.72","20230206","5160","39.73"
"1762","高松コンストラクショングループ","東証PR","建設","20230704","2579","-19","-0.73","2598","2586","2609","2575","2585.14","29200","0.08","75486","89797","2098","3100","20230703","2613","1.3","20230106","1895","36.09"
"1764","工藤建設","東証ST","建設","20230704","2355","-17","-0.72","2372","2378","2378","2355","2360.74","1900","0.14","4485","3135","1872","2872","20230628","2720","13.42","20230704","2355","0"
"1766","東建コーポレーション","東証PR","建設","20230704","7460","-50","-0.67","7510","7480","7510","7440","7464.06","16500","0.12","123157","100501","6010","9010","20230425","8250","9.58","20230620","7140","4.48"
"1768","ソネック","東証ST","建設","20230704","969","-4","-0.41","973","975","976","968","972.34","6100","0.08","5931","7268","823","1123","20230306","1020","5","20230130","928","4.42"
"1770","藤田エンジニアリング","東証ST","建設","20230704","979","13","1.35","966","967","980","966","975.27","8400","0.07","8192","11454","816","1116","20230703","980","0.1","20230216","864","13.31"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20230704","32","-2","-5.88","34","34","34","32","33.1","136000","-","4502","-","4","64","20230703","36","11.11","20230119","16","100"
"1775","富士古河E＆C","東証ST","建設","20230704","3795","35","0.93","3760","3795","3810","3760","3791.37","4000","0.04","15166","34256","3060","4460","20230331","3885","2.32","20230104","3380","12.28"
"1776","三井住建道路","東証ST","建設","20230704","972","1","0.1","971","973","982","970","975.37","9000","0.1","8778","9018","821","1121","20230628","993","2.11","20230104","813","19.56"
"1780","ヤマウラ","東証PR","建設","20230704","1160","-14","-1.19","1174","1174","1174","1160","1164.96","18900","0.09","22018","24480","874","1474","20230519","1286","9.8","20230105","993","16.82"
"1783","アジアゲートホールディングス","東証ST","建設","20230704","55","0","0","55","55","55","53","54.12","850300","0.5","46021","9352","25","85","20230215","75","26.67","20230522","50","10"
"1786","オリエンタル白石","東証PR","建設","20230704","310","0","0","310","311","312","309","310.25","199900","0.14","62018","43031","230","390","20230517","346","10.4","20230104","279","11.11"
"1787","ナカボーテック","東証ST","建設","20230704","5130","-20","-0.39","5150","5120","5130","5120","5121.67","600","0.02","3073","13351","4150","6150","20230125","5730","10.47","20230120","4330","18.48"
"1788","三東工業社","東証ST","建設","20230704","3420","-120","-3.39","3540","3500","3500","3355","3433.67","3000","0.44","10301","2346","2840","4240","20230627","4460","23.32","20230105","2640","29.55"
