"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231101","31601.65","742.8","2.41","30858.85","31311.22","31601.65","31301.51","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231101","2310.68","56.96","2.53","2253.72","2285.84","2312.68","2284.32","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231101","3840","0","0","3840","3850","3860","3820","3837.55","19000","0.17","72914","41965","3140","4540","20230920","4090","6.11","20230320","3370","13.95"
"1332","ニッスイ","東証PR","水産・農林","20231101","737.8","6.6","0.9","731.2","740","740.9","732.2","737.63","1826600","0.58","1347352","230511","581.2","881.2","20230817","789","6.49","20230113","517","42.71"
"1333","マルハニチロ","東証PR","水産・農林","20231101","2619","38","1.47","2581","2597","2622","2581.5","2605.14","256700","0.51","668739","132466","2081","3081","20230926","2688","2.57","20230320","2333","12.26"
"1375","雪国まいたけ","東証PR","水産・農林","20231101","901","5","0.56","896","895","904","890","898.95","101100","0.25","90884","35960","746","1046","20230307","1057","14.76","20230821","867","3.92"
"1376","カネコ種苗","東証ST","水産・農林","20231101","1424","4","0.28","1420","1420","1427","1412","1420.37","15300","0.13","21732","16764","1120","1720","20230404","1709","16.68","20230818","1370","3.94"
"1377","サカタのタネ","東証PR","水産・農林","20231101","4040","-5","-0.12","4045","4055","4060","4000","4028.53","107100","0.23","431456","191539","3345","4745","20230926","4495","10.12","20230411","3765","7.3"
"1379","ホクト","東証PR","水産・農林","20231101","1814","-1","-0.06","1815","1824","1825","1809","1815.35","65200","0.2","118361","60513","1415","2215","20230131","1902","4.63","20231018","1769","2.54"
"1380","秋川牧園","東証ST","水産・農林","20231101","1040","-1","-0.1","1041","1041","1041","1040","1040.33","1200","0.03","1248","4346","741","1341","20230928","1094","4.94","20230619","1034","0.58"
"1381","アクシーズ","東証ST","水産・農林","20231101","2913","39","1.36","2874","2889","2950","2874","2908","3100","0.06","9015","16364","2374","3375","20230627","3270","10.92","20230217","2828","3.01"
"1382","ホーブ","東証ST","水産・農林","20231101","1858","-74","-3.83","1932","1930","1945","1828","1882.56","21700","2.85","40852","1416","1532","2332","20230912","4635","59.91","20230111","1664","11.66"
"1383","ベルグアース","東証ST","水産・農林","20231101","3195","5","0.16","3190","3190","3210","3190","3200","1300","0.08","4160","5146","2490","3890","20230403","3475","8.06","20230104","2886","10.71"
"1384","ホクリヨウ","東証ST","水産・農林","20231101","1037","3","0.29","1034","1046","1046","1028","1035.95","15100","0.18","15643","8772","734","1334","20230925","1205","13.94","20230104","702","47.72"
"1400","ルーデン・ホールディングス","東証GR","建設","20231101","89","11","14.1","78","78","101","75","91.92","2947200","22.66","270892","1158","48","108","20230221","187","52.41","20231031","70","27.14"
"1401","エムビーエス","東証GR","建設","20231101","540","0","0","540","542","542","532","536.93","11000","0.14","5906","4175","440","640","20230721","574","5.92","20230113","466","15.88"
