"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"1305","20230523","2335","2340","2303.5","2311.5","2330.5961","1182280","2755417215","2335","2340","2332.5","2335.5","2333.5","2333.5","2303.5","2311.5"
"1306","20230523","2310.5","2314","2278","2287","2296.0047","2587930","5941899540","2310.5","2314","2307","2309.5","2307.5","2307.5","2278","2287"
"1308","20230523","2280.5","2286.5","2252.5","2260","2264.8727","591400","1339445700","2280.5","2286.5","2279","2281.5","2280.5","2280.5","2252.5","2260"
"1309","20230523","39350","39910","39350","39400","39608.8034","117","4634230","39350","39820","39350","39570","39910","39910","39370","39400"
"1311","20230523","1094","1095","1077","1094","1088.5765","38650","42073480","1094","1095","1092","1093.5","1093","1094","1077","1094"
"1319","20230523","375.9","375.9","375.9","375.9","375.9","1000","375900","375.9","375.9","375.9","375.9","-","-","-","-"
"1320","20230523","32590","32680","32130","32280","32451.9138","82468","2676244430","32590","32680","32540","32600","32590","32600","32130","32280"
"1321","20230523","32690","32760","32220","32380","32575.2177","475553","15491242510","32690","32760","32640","32710","32690","32690","32220","32380"
"1322","20230523","7820","7830","7701","7701","7809.4444","1350","10542750","7820","7830","7701","7701","7701","7701","7701","7701"
"1324","20230523","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325","20230523","205.1","208","205.1","208","206.9221","42000","8690730","205.1","207.9","205.1","207","207","208","206.4","208"
"1326","20230523","25365","25390","25230","25260","25310.7363","6852","173429165","25365","25390","25275","25315","25300","25300","25230","25260"
"1328","20230523","6780","6782","6733","6753","6753.6226","5750","38833330","6780","6782","6746","6759","6758","6759","6733","6753"
"1329","20230523","32540","32650","32110","32260","32471.7021","61754","2005257490","32540","32650","32530","32580","32580","32580","32110","32260"
"1330","20230523","32690","32780","32240","32390","32601.8599","76940","2508387100","32690","32780","32660","32710","32700","32700","32240","32390"
"1343","20230523","2006.5","2006.5","1984","1996.5","1993.6451","337880","673612790","2006.5","2006.5","1995","1996","1994.5","1996.5","1984","1996.5"
"1345","20230523","1895","1895","1873","1884.5","1881.5985","67500","127007900","1895","1895","1881","1883","1879.5","1884.5","1873","1884.5"
"1346","20230523","32490","32580","32040","32200","32302.9799","37115","1198925100","32490","32580","32450","32530","32520","32520","32040","32200"
"1348","20230523","2282.5","2287.5","2251.5","2261","2264.2011","718020","1625741705","2282.5","2287.5","2281.5","2283.5","2281.5","2282","2251.5","2261"
"1349","20230523","14995","15095","14995","15095","15077.8947","19","286480","14995","15085","14995","15085","15085","15095","15085","15095"
"1356","20230523","683.6","702.4","680.8","697.2","693.587","1596700","1107450391","683.6","685","680.8","683.9","685.3","702.4","684.8","697.2"
"1357","20230523","259","268","258","264","262.5279","134414155","35287462700","259","261","258","259","259","268","259","264"
"1358","20230523","34370","34570","33410","33720","34020.014","33555","1141541570","34370","34570","34270","34430","34400","34400","33410","33720"
"1360","20230523","634.5","653.1","630.9","647.7","643.2659","36872310","23718699689","634.5","636.3","630.9","633.8","634","653.1","634","647.7"
"1364","20230523","20355","20415","20105","20190","20350.6806","1506","30648125","20355","20415","20340","20345","20335","20335","20105","20190"
"1365","20230523","28575","28730","27780","28015","28220.0428","64670","1824990165","28575","28730","28495","28620","28580","28580","27780","28015"
"1366","20230523","676","695","672","689","684.0671","1916046","1310703954","676","678","672","674","675","695","675","689"
"1367","20230523","24055","24165","23410","23600","23693.4706","29302","694266075","24055","24165","24015","24035","24030","24030","23410","23600"
"1368","20230523","992","1019","987","1013","1010.1862","130423","131751509","992","993","987","992","993","1019","993","1013"
"1369","20230523","31560","31630","31140","31260","31551.8656","10018","316086590","31560","31630","31550","31590","31340","31340","31140","31260"
"1385","20230523","6650","6680","6510","6510","6631.3044","4500","29840870","6650","6680","6590","6590","6580","6580","6510","6510"
"1386","20230523","11335","11570","10845","11425","11365.5505","4087","46451005","11335","11570","10845","11310","11305","11425","11265","11425"
"1387","20230523","21915","22130","21740","21740","21919.9214","509","11157240","21915","22130","21740","21740","21740","21740","21740","21740"
"1388","20230523","16965","17120","16700","16700","16992.1127","71","1206440","16965","17120","16900","16900","16700","16700","16700","16700"
"1389","20230523","12195","12295","12025","12025","12188.8652","2203","26852070","12195","12295","12125","12125","12095","12115","12025","12025"
"1390","20230523","5690","5740","5610","5610","5677.5405","2781","15789240","5690","5740","5650","5650","5660","5660","5610","5610"
"1391","20230523","3350","3365","3280","3290","3346.2113","5040","16864905","3350","3365","3310","3310","3310","3310","3280","3290"
"1392","20230523","3360","3370","3290","3290","3354.9198","2742","9199190","3360","3370","3340","3340","3320","3320","3290","3290"
"1393","20230523","55010","55160","53870","53890","54943.1676","543","29834140","55010","55160","54380","55030","54350","54350","53870","53890"
"1394","20230523","38860","39230","38860","39230","39021.8462","65","2536420","38860","39230","38860","39230","39230","39230","39230","39230"
"1397","20230523","31550","31590","31220","31300","31346.8937","837","26237350","31550","31590","31550","31580","31300","31300","31220","31300"
"1398","20230523","1920.5","1920.5","1897.5","1908","1906.2014","170500","325007335","1920.5","1920.5","1907","1908","1907","1908","1897.5","1908"
"1399","20230523","1800","1800","1777.5","1777.5","1798.1618","340","611375","1800","1800","1795","1795","1777.5","1777.5","1777.5","1777.5"
"1456","20230523","3525","3580","3520","3565","3551.1105","278277","988192365","3525","3535","3520","3530","3530","3580","3530","3565"
"1457","20230523","4195","4245","4180","4230","4207.0513","351","1476675","4195","4195","4180","4180","4200","4245","4200","4230"
"1458","20230523","21755","21875","21135","21345","21562.4318","671088","14470289210","21755","21875","21695","21785","21770","21770","21135","21345"
"1459","20230523","1044","1075","1038","1064","1057.5845","24114146","25502747946","1044","1047","1038","1042","1044","1075","1043","1064"
"1464","20230523","19295","19385","18905","19000","19104.5313","96","1834035","19295","19385","19225","19355","19245","19245","18905","19000"
"1465","20230523","4045","4100","4045","4100","4075.8429","261","1063795","4045","4045","4045","4045","4075","4100","4075","4100"
"1466","20230523","1283","1300","1251","1297","1273.2567","5864","7466377","1283","1283","1251","1272","1268","1300","1268","1297"
"1467","20230523","17400","17400","16600","16600","17133.3333","180","3084000","17400","17400","17400","17400","16600","16600","16600","16600"
"1468","20230523","3477","3477","3477","3477","3477","350","1216950","3477","3477","3477","3477","-","-","-","-"
"1469","20230523","1255","1290","1245","1266","1263.1785","14230","17975030","1255","1257.5","1245","1245","1253","1290","1253","1266"
"1472","20230523","514","522","505","521","517.3373","5524","2857771","514","514","505","510","510","522","510","521"
