"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230825","2","23400","-2000","5500","2000","4.25","10600","-1000","5400","2000","12800","-1000","100","-"
"1332","20230825","2","927100","106200","590900","27600","1.57","492600","90700","541200","23000","434500","15500","49700","4600"
"1333","20230825","2","552500","-109700","59000","8700","9.36","161200","-48900","18100","7800","391300","-60800","40900","900"
"1375","20230825","1","251200","-700","14100","-300","17.82","127100","-2700","-","-","124100","2000","14100","-300"
"1376","20230825","1","38600","800","-","-400","-","25000","600","-","-","13600","200","-","-400"
"1377","20230825","2","57300","-2200","26900","1700","2.13","42100","-1900","5700","600","15200","-300","21200","1100"
"1379","20230825","2","45100","-3000","37300","2200","1.21","32700","-4000","5200","2200","12400","1000","32100","-"
"1380","20230825","1","4000","500","-","-","-","1100","500","-","-","2900","-","-","-"
"1381","20230825","1","5000","200","-","-","-","3800","200","-","-","1200","-","-","-"
"1382","20230825","1","20600","-800","-","-","-","9500","-800","-","-","11100","-","-","-"
"1383","20230825","1","9200","-","-","-","-","7900","200","-","-","1300","-200","-","-"
"1384","20230825","1","137100","-6400","-","-","-","54400","-600","-","-","82700","-5800","-","-"
"1400","20230825","1","571200","-1000","-","-","-","262900","-26300","-","-","308300","25300","-","-"
"1401","20230825","1","91800","-700","-","-","-","32000","-700","-","-","59800","-","-","-"
"1407","20230825","2","526700","-46600","93000","6600","5.66","356100","-43800","81500","7000","170600","-2800","11500","-400"
"1414","20230825","2","63500","-5700","20200","-500","3.14","48300","-4700","5400","-500","15200","-1000","14800","-"
"1417","20230825","2","87600","6100","21900","-1200","4","55400","4400","11500","-1200","32200","1700","10400","-"
"1418","20230825","2","740800","200","231400","-2400","3.2","597800","1400","231400","-2400","143000","-1200","-","-"
"1419","20230825","2","370800","-15600","214500","-6900","1.73","264400","-14900","189000","-6900","106400","-700","25500","-"
"1420","20230825","2","25400","1000","3200","-","7.94","20500","1900","3200","-","4900","-900","-","-"
"1429","20230825","2","428400","38100","20400","-5400","21","169100","14700","20400","-5400","259300","23400","-","-"
"1430","20230825","2","158900","-12100","52700","1200","3.02","116100","-10900","52700","1200","42800","-1200","-","-"
"1431","20230825","2","65000","11100","117000","-","0.56","44800","9400","117000","-","20200","1700","-","-"
"1433","20230825","2","288500","23900","140700","1400","2.05","193100","22000","138700","1400","95400","1900","2000","-"
"1434","20230825","2","132500","12000","320600","102300","0.41","72400","18900","320600","102300","60100","-6900","-","-"
"1435","20230825","1","2276600","700","1100","100","2069.64","975900","-200","-","-","1300700","900","1100","100"
"1436","20230825","1","102800","1200","-","-","-","40900","-600","-","-","61900","1800","-","-"
"1438","20230825","1","44800","-100","-","-","-","19200","-100","-","-","25600","-","-","-"
"1439","20230825","1","54000","-1600","-","-","-","10300","-1500","-","-","43700","-100","-","-"
"1443","20230825","1","790000","58100","-","-","-","513000","40600","-","-","277000","17500","-","-"
"1444","20230825","1","33200","2700","-","-","-","13100","-400","-","-","20100","3100","-","-"
"1446","20230825","2","86600","-1600","50900","900","1.7","52300","2600","50900","900","34300","-4200","-","-"
"1447","20230825","1","2078600","-7300","-","-","-","561400","-5500","-","-","1517200","-1800","-","-"
"1450","20230825","1","21600","100","-","-","-","9100","100","-","-","12500","-","-","-"
"1451","20230825","1","37700","-","-","-","-","26500","600","-","-","11200","-600","-","-"
"1491","20230825","1","1388500","-72000","-","-","-","1206100","-72000","-","-","182400","-","-","-"
"1514","20230825","2","11415000","-204200","9500","-","1201.58","3564200","-154800","-","-","7850800","-49400","9500","-"
"1515","20230825","2","130800","400","10800","-1400","12.11","47300","-","8300","-700","83500","400","2500","-700"
"1518","20230825","2","1344400","24600","699400","14200","1.92","998100","21800","685900","14300","346300","2800","13500","-100"
"1605","20230825","2","5657000","14900","1884100","60100","3","3679700","66800","1743700","60500","1977300","-51900","140400","-400"
"1662","20230825","2","417400","40300","52200","-6300","8","331100","40000","28400","-5200","86300","300","23800","-1100"
"1663","20230825","2","371400","15800","12300","6600","30.2","176000","10900","11900","6600","195400","4900","400","-"
"1711","20230825","1","561000","19100","-","-","-","329900","14700","-","-","231100","4400","-","-"
"1712","20230825","2","294600","-3200","28300","-2900","10.41","223000","400","28300","-2900","71600","-3600","-","-"
"1716","20230825","2","142700","53500","20900","-136000","6.83","92300","48600","20900","-134400","50400","4900","-","-1600"
"1717","20230825","1","201400","-4400","100","100","2014","66800","-3900","-","-","134600","-500","100","100"
"1718","20230825","1","70400","-1700","-","-","-","4700","-1600","-","-","65700","-100","-","-"
"1719","20230825","2","320600","28100","142100","-5100","2.26","242100","12300","124800","-2100","78500","15800","17300","-3000"
"1720","20230825","2","323300","-46500","42600","-100","7.59","139300","-41500","9300","-300","184000","-5000","33300","200"
"1721","20230825","2","25200","2100","83000","-19800","0.3","12500","1500","38000","-18500","12700","600","45000","-1300"
"1723","20230825","1","18400","-4200","-","-","-","8700","-4300","-","-","9700","100","-","-"
"1724","20230825","1","198700","2000","-","-","-","91900","1100","-","-","106800","900","-","-"
"1726","20230825","1","168900","1700","66100","26900","2.56","74500","1300","-","-","94400","400","66100","26900"
"1730","20230825","1","79200","-3500","-","-","-","29900","-6500","-","-","49300","3000","-","-"
"1736","20230825","1","18000","1200","-","-","-","14500","700","-","-","3500","500","-","-"
"1739","20230825","1","398600","-12200","-","-","-","126800","-12000","-","-","271800","-200","-","-"
"1743","20230825","1","33800","-200","-","-","-","7000","-200","-","-","26800","-","-","-"
"1757","20230825","1","6816500","-15700","-","-","-","6674900","-15500","-","-","141600","-200","-","-"
"1758","20230825","1","81300","100","-","-","-","48500","-100","-","-","32800","200","-","-"
"1762","20230825","2","19200","-1100","5500","-200","3.49","15700","-900","4900","-200","3500","-200","600","-"
"1764","20230825","1","6600","-1600","-","-","-","5700","-1600","-","-","900","-","-","-"
"1766","20230825","2","57900","-5300","5500","1400","10.53","45100","-4400","4300","1400","12800","-900","1200","-"
"1768","20230825","2","7800","1000","31200","500","0.25","6000","900","31200","500","1800","100","-","-"
"1770","20230825","1","50700","-1000","-","-","-","5100","200","-","-","45600","-1200","-","-"
"1773","20230825","1","18000","2000","-","-","-","18000","2000","-","-","-","-","-","-"
"1775","20230825","1","18200","-300","-","-","-","8100","-","-","-","10100","-300","-","-"
"1776","20230825","1","127000","-600","-","-","-","14500","300","-","-","112500","-900","-","-"
"1780","20230825","2","11100","-500","22700","-4500","0.49","6000","-200","20500","-4500","5100","-300","2200","-"
"1783","20230825","1","3697000","32100","-","-","-","3305500","32100","-","-","391500","-","-","-"
"1786","20230825","2","1410900","-61900","72900","1300","19.35","812500","-120500","22700","1300","598400","58600","50200","-"
"1787","20230825","1","2500","-","-","-","-","1300","-","-","-","1200","-","-","-"
"1788","20230825","1","5500","400","-","-","-","4800","300","-","-","700","100","-","-"
"1789","20230825","2","99400","-4700","13800","800","7.2","55300","-6300","13800","800","44100","1600","-","-"
"1793","20230825","1","1800","900","-","-","-","1100","200","-","-","700","700","-","-"
"1795","20230825","1","2800","400","1800","1800","1.56","2600","400","-","-","200","-","1800","1800"
"1798","20230825","1","94000","-100","-","-","-","600","-200","-","-","93400","100","-","-"
"1799","20230825","2","81900","-2000","700","-400","117","12500","-800","700","-400","69400","-1200","-","-"
"1801","20230825","2","293300","-3100","231200","-4000","1.27","220600","-4000","100100","-3700","72700","900","131100","-300"
"1802","20230825","2","458300","-26400","416500","-1900","1.1","381300","-20600","324000","26400","77000","-5800","92500","-28300"
"1803","20230825","2","1324100","8400","509600","9300","2.6","1167700","100900","217100","2100","156400","-92500","292500","7200"
"1805","20230825","2","369400","-38700","11000","2500","33.58","66200","10400","11000","2500","303200","-49100","-","-"
"1807","20230825","1","127900","6000","-","-","-","8500","3500","-","-","119400","2500","-","-"
"1808","20230825","2","444800","75100","302000","-16200","1.47","334300","76000","125900","-1600","110500","-900","176100","-14600"
"1810","20230825","2","28200","-2000","4400","-","6.41","15600","-1500","4300","-","12600","-500","100","-"
"1811","20230825","2","112200","-2100","5000","3100","22.44","42400","-1400","5000","3100","69800","-700","-","-"
"1812","20230825","2","550000","79100","367000","5600","1.5","460500","79700","199000","9700","89500","-600","168000","-4100"
"1813","20230825","2","190800","-3100","8800","-1300","21.68","41700","-200","6900","-1300","149100","-2900","1900","-"
"1814","20230825","2","191200","500","13900","700","13.76","61900","100","13900","700","129300","400","-","-"
"1815","20230825","2","142900","-3400","13100","-","10.91","62700","-5000","8100","-","80200","1600","5000","-"
"1820","20230825","2","170300","-11900","71200","-14700","2.39","75100","-8300","19400","2300","95200","-3600","51800","-17000"
"1821","20230825","2","1555200","34700","289900","15500","5.36","934100","39100","103400","14500","621100","-4400","186500","1000"
"1822","20230825","2","12700","-2300","13700","1300","0.93","5900","-2300","6700","1300","6800","-","7000","-"
"1826","20230825","2","1280300","700","800","200","1600.38","1161400","700","800","200","118900","-","-","-"
"1827","20230825","2","1027600","1400","6900","-7600","148.93","775700","3300","6900","-7600","251900","-1900","-","-"
"1828","20230825","1","152100","-6400","-","-","-","117500","-5000","-","-","34600","-1400","-","-"
"1833","20230825","2","202200","-6200","20000","-10400","10.11","40100","-9800","16400","-3400","162100","3600","3600","-7000"
"1835","20230825","2","26500","-4700","21100","10700","1.26","21600","-4700","7000","-300","4900","-","14100","11000"
"1840","20230825","2","609600","5700","-","-","-","478900","8500","-","-","130700","-2800","-","-"
"1841","20230825","1","31200","-400","-","-","-","4200","100","-","-","27000","-500","-","-"
"1844","20230825","1","404200","-23200","-","-","-","289200","-33800","-","-","115000","10600","-","-"
"1847","20230825","1","68500","-5400","400","-","171.25","47100","-2600","-","-","21400","-2800","400","-"
"1848","20230825","2","32100","-1700","3800","200","8.45","11800","-700","3800","200","20300","-1000","-","-"
"1850","20230825","1","731900","-300","-","-","-","433900","-1100","-","-","298000","800","-","-"
"1852","20230825","2","109000","-4000","17900","3400","6.09","54200","-7100","10500","3400","54800","3100","7400","-"
"1853","20230825","1","392100","-15000","-","-","-","232800","-16900","-","-","159300","1900","-","-"
"1860","20230825","2","957500","80800","307000","-15000","3.12","940600","85200","197000","4000","16900","-4400","110000","-19000"
"1861","20230825","2","167300","-10300","36000","-1600","4.65","52600","-9600","10500","-600","114700","-700","25500","-1000"
"1866","20230825","2","16100","300","2500","-600","6.44","14800","200","2500","-600","1300","100","-","-"
"1867","20230825","2","11800","1900","2600","700","4.54","6800","1900","2400","700","5000","-","200","-"
"1870","20230825","2","67400","-3500","20200","-","3.34","33300","-5200","19200","600","34100","1700","1000","-600"
"1871","20230825","2","627500","-3600","36700","-300","17.1","207800","-2300","12200","-300","419700","-1300","24500","-"
"1873","20230825","1","417400","-8800","263100","2000","1.59","234000","-9300","-","-","183400","500","263100","2000"
"1878","20230825","2","28500","-200","42400","4100","0.67","24600","-300","26100","4200","3900","100","16300","-100"
"1879","20230825","2","388600","14500","15700","-2100","24.75","85900","7100","14900","-1400","302700","7400","800","-700"
"1882","20230825","2","24000","200","14500","-800","1.66","20800","400","14000","-500","3200","-200","500","-300"
"1884","20230825","2","6700","400","5600","-100","1.2","5700","500","5600","-100","1000","-100","-","-"
"1885","20230825","2","34000","-2400","8600","200","3.95","18900","-3200","7600","200","15100","800","1000","-"
"1887","20230825","2","396500","-30500","15300","1700","25.92","193000","-28000","15200","1700","203500","-2500","100","-"
"1888","20230825","2","35600","-400","11300","-200","3.15","22400","-500","10800","-200","13200","100","500","-"
"1890","20230825","2","549500","-13800","92200","-","5.96","346600","-17000","-","-","202900","3200","92200","-"
"1893","20230825","2","597000","176700","94500","1300","6.32","426200","158900","82000","1300","170800","17800","12500","-"
"1897","20230825","1","2700","200","-","-","-","700","100","-","-","2000","100","-","-"
"1898","20230825","2","1126000","-13100","104600","700","10.76","507100","-25600","103900","1000","618900","12500","700","-300"
"1899","20230825","2","92900","1300","700","-100","132.71","89700","1400","500","-100","3200","-100","200","-"
"1904","20230825","2","10200","100","1000","100","10.2","2700","-500","1000","100","7500","600","-","-"
"1905","20230825","1","152000","3600","-","-","-","24300","100","-","-","127700","3500","-","-"
"1909","20230825","1","231400","-3100","-","-100","-","18600","-600","-","-","212800","-2500","-","-100"
"1911","20230825","2","409200","-500","265600","-55600","1.54","237800","-3400","222200","-52900","171400","2900","43400","-2700"
"1914","20230825","2","26800","-10700","1900","1400","14.11","18900","-10600","1900","1400","7900","-100","-","-"
"1921","20230825","2","91700","1500","8300","-500","11.05","57200","-1400","6300","-500","34500","2900","2000","-"
"1925","20230825","2","235500","13000","161900","16100","1.45","171100","5600","135200","15800","64400","7400","26700","300"
"1926","20230825","2","57000","500","22200","17600","2.57","39600","400","5700","2600","17400","100","16500","15000"
"1928","20230825","2","442800","-48800","138900","-1500","3.19","235800","-32100","84000","1600","207000","-16700","54900","-3100"
"1929","20230825","2","115000","-2800","32800","2600","3.51","75600","-1200","10800","2600","39400","-1600","22000","-"
"1930","20230825","2","72600","-1200","9300","1300","7.81","58100","-2400","9300","1300","14500","1200","-","-"
"1934","20230825","2","186800","54000","4400","1700","42.45","39400","-11300","2800","1400","147400","65300","1600","300"
"1938","20230825","1","76700","300","300","-","255.67","40700","500","-","-","36000","-200","300","-"
"1939","20230825","2","38400","-400","100","-","384","15300","-900","100","-","23100","500","-","-"
"1941","20230825","2","47900","3900","33900","-8600","1.41","19300","3500","6400","3800","28600","400","27500","-12400"
"1942","20230825","2","142300","49500","213800","-3400","0.67","108200","38600","125800","-3800","34100","10900","88000","400"
"1944","20230825","2","11400","-4900","75600","1600","0.15","6700","-4100","15000","800","4700","-800","60600","800"
"1945","20230825","2","46500","-7100","10700","-3700","4.35","22700","-8100","9600","-3700","23800","1000","1100","-"
"1946","20230825","2","15500","800","1700","1500","9.12","2500","700","1700","1500","13000","100","-","-"
"1948","20230825","1","18500","-100","-","-","-","2800","-200","-","-","15700","100","-","-"
"1949","20230825","2","18800","2200","1900","300","9.89","5900","1400","1100","300","12900","800","800","-"
"1950","20230825","2","8100","100","38400","-1200","0.21","6600","100","9600","-2100","1500","-","28800","900"
"1951","20230825","2","60600","-32700","33800","-7700","1.79","30500","-30900","22000","9300","30100","-1800","11800","-17000"
"1952","20230825","2","20200","-3600","27900","4700","0.72","16400","-3300","9100","4700","3800","-300","18800","-"
"1959","20230825","2","34900","-5200","51000","1300","0.68","15600","-5600","8400","1200","19300","400","42600","100"
"1960","20230825","1","980900","112100","-","-","-","130800","111200","-","-","850100","900","-","-"
"1961","20230825","2","81700","-5800","22600","1400","3.62","24500","-9600","7200","1400","57200","3800","15400","-"
"1963","20230825","2","531800","27800","267200","-900","1.99","300800","22500","42600","-3500","231000","5300","224600","2600"
"1964","20230825","2","58600","4000","3600","-100","16.28","45900","3700","3500","-100","12700","300","100","-"
"1965","20230825","2","17700","-1700","6500","500","2.72","11700","900","6500","500","6000","-2600","-","-"
"1966","20230825","2","473300","-10800","52700","1200","8.98","348600","100","52700","1200","124700","-10900","-","-"
"1967","20230825","2","569400","-100","55600","-100","10.24","506300","-700","2600","100","63100","600","53000","-200"
"1968","20230825","2","11100","100","1600","-200","6.94","8300","100","1600","-100","2800","-","-","-100"
"1969","20230825","2","120900","52300","53600","12100","2.26","112900","49700","50600","11800","8000","2600","3000","300"
"1971","20230825","1","101200","16100","-","-","-","26800","-1200","-","-","74400","17300","-","-"
"1972","20230825","2","173700","-7300","1000","-1200","173.7","43100","-600","1000","-1200","130600","-6700","-","-"
"1973","20230825","2","41000","-3000","45000","-5800","0.91","33200","-2500","23800","-5400","7800","-500","21200","-400"
"1975","20230825","2","7500","-300","200","-100","37.5","5900","-200","200","-100","1600","-100","-","-"
"1976","20230825","2","152700","59700","11800","-3800","12.94","45100","600","10200","-3800","107600","59100","1600","-"
"1979","20230825","2","4200","-1200","19800","-2600","0.21","3500","-700","1400","-1500","700","-500","18400","-1100"
"1980","20230825","2","16300","1000","6400","-500","2.55","10500","800","6400","-500","5800","200","-","-"
"1981","20230825","1","700","-200","-","-","-","700","-200","-","-","-","-","-","-"
"1982","20230825","2","35500","-400","10900","200","3.26","4700","-200","1100","200","30800","-200","9800","-"
"1992","20230825","1","1900","-","-","-","-","400","-","-","-","1500","-","-","-"
"1994","20230825","1","145500","3500","-","-","-","37600","-300","-","-","107900","3800","-","-"
"1997","20230825","1","22800","-1600","-","-","-","10200","-1400","-","-","12600","-200","-","-"
"2001","20230825","2","180600","-10000","23100","300","7.82","132100","2500","21800","700","48500","-12500","1300","-400"
"2002","20230825","2","177800","-19800","138800","27600","1.28","135700","-30500","79600","1000","42100","10700","59200","26600"
"2003","20230825","2","42600","200","400","-","106.5","1600","-","400","-","41000","200","-","-"
"2004","20230825","2","31000","10100","3100","900","10","24900","9900","3100","900","6100","200","-","-"
"2009","20230825","1","141600","2100","-","-","-","51600","1600","-","-","90000","500","-","-"
