"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20231201","2","33600","-400","3000","-500","11.2","13400","100","2800","-600","20200","-500","200","100"
"1332","20231201","2","1635000","-86900","230000","23100","7.11","639900","-86700","183200","21000","995100","-200","46800","2100"
"1333","20231201","2","638400","1300","82600","-5300","7.73","210000","-3300","33400","-3200","428400","4600","49200","-2100"
"1375","20231201","1","173400","-7600","3500","200","49.54","68000","-10600","-","-","105400","3000","3500","200"
"1376","20231201","1","31300","-600","-","-","-","19900","-","-","-","11400","-600","-","-"
"1377","20231201","2","48400","-2100","38500","-5000","1.26","34700","-900","5800","-2000","13700","-1200","32700","-3000"
"1379","20231201","2","55100","-5800","8800","-4200","6.26","44600","-4100","6900","-1100","10500","-1700","1900","-3100"
"1380","20231201","1","7400","400","-","-","-","3800","400","-","-","3600","-","-","-"
"1381","20231201","1","5800","400","-","-","-","4600","400","-","-","1200","-","-","-"
"1382","20231201","1","89700","-15500","-","-","-","68900","-14900","-","-","20800","-600","-","-"
"1383","20231201","1","20700","4500","-","-","-","18400","4100","-","-","2300","400","-","-"
"1384","20231201","1","177300","7300","-","-","-","58000","6100","-","-","119300","1200","-","-"
"1400","20231201","3","207200","-434100","-","-","-","158700","-94900","-","-","48500","-339200","-","-"
"1401","20231201","1","126100","-600","-","-","-","33800","-4300","-","-","92300","3700","-","-"
"1407","20231201","2","237700","17300","85400","-7300","2.78","135200","21900","85200","-7300","102500","-4600","200","-"
"1414","20231201","2","44200","100","30700","5900","1.44","35900","200","8700","-600","8300","-100","22000","6500"
"1417","20231201","2","118400","-19000","20900","-6900","5.67","87100","-17400","11500","-7100","31300","-1600","9400","200"
"1418","20231201","2","726700","394900","168500","125000","4.31","545300","340700","168500","125000","181400","54200","-","-"
"1419","20231201","2","205100","-22800","459600","-273500","0.45","123200","-20100","269600","-27100","81900","-2700","190000","-246400"
"1420","20231201","2","35600","-1000","3700","-","9.62","21300","-800","3700","-","14300","-200","-","-"
"1429","20231201","2","612500","25600","6500","-9500","94.23","293600","-6900","6500","-9500","318900","32500","-","-"
"1430","20231201","2","84500","-25600","84000","-31300","1.01","38200","-40200","83800","-31300","46300","14600","200","-"
"1431","20231201","2","48800","7200","20300","4800","2.4","24800","2200","20300","4800","24000","5000","-","-"
"1433","20231201","2","208000","1100","116200","5600","1.79","116300","100","114200","5600","91700","1000","2000","-"
"1434","20231201","2","281200","-1300","32800","6100","8.57","89200","-37800","32800","6100","192000","36500","-","-"
"1435","20231201","1","2062100","31100","1000","-","2062.1","646300","8400","-","-","1415800","22700","1000","-"
"1436","20231201","1","97700","1000","-","-","-","31100","-2700","-","-","66600","3700","-","-"
"1438","20231201","1","45700","600","-","-","-","2300","200","-","-","43400","400","-","-"
"1439","20231201","1","45400","-6100","-","-","-","7500","-3700","-","-","37900","-2400","-","-"
"1443","20231201","1","772900","-3500","-","-","-","488500","-2900","-","-","284400","-600","-","-"
"1444","20231201","1","27300","-5100","-","-","-","14900","-800","-","-","12400","-4300","-","-"
"1446","20231201","2","45700","1400","39700","-2100","1.15","19800","300","39700","-2100","25900","1100","-","-"
"1447","20231201","1","2023400","-22300","-","-","-","467100","-21300","-","-","1556300","-1000","-","-"
"1450","20231201","1","22200","300","-","-","-","9500","100","-","-","12700","200","-","-"
"1451","20231201","1","52100","-3600","-","-","-","35600","2300","-","-","16500","-5900","-","-"
"1491","20231201","1","1449900","9800","-","-","-","1278400","9800","-","-","171500","-","-","-"
"1514","20231201","2","2445700","-73300","3300","-9400","741.12","1831100","61900","-","-","614600","-135200","3300","-9400"
"1515","20231201","2","63000","-3500","12600","2500","5","27500","400","9000","2000","35500","-3900","3600","500"
"1518","20231201","2","892800","-184700","718000","400","1.24","617700","-173700","704500","300","275100","-11000","13500","100"
"1605","20231201","2","8070700","33200","1063400","-52300","7.59","4907800","-104100","869000","-63000","3162900","137300","194400","10700"
"1662","20231201","2","397700","-68000","66800","-4500","5.95","347700","-65300","54400","-4400","50000","-2700","12400","-100"
"1663","20231201","2","444500","-8800","7100","1500","62.61","240700","-10700","6800","1600","203800","1900","300","-100"
"1711","20231201","1","578800","-16300","-","-","-","372700","-10000","-","-","206100","-6300","-","-"
"1712","20231201","2","529200","-13300","8600","2600","61.53","388200","-15700","8600","2600","141000","2400","-","-"
"1716","20231201","2","144000","26700","2900","800","49.66","91800","26500","2900","800","52200","200","-","-"
"1717","20231201","1","218200","16800","-","-","-","70100","13400","-","-","148100","3400","-","-"
"1718","20231201","1","55400","-16100","-","-","-","3900","-700","-","-","51500","-15400","-","-"
"1719","20231201","2","467700","23700","94200","500","4.96","347700","11900","77900","-1200","120000","11800","16300","1700"
"1720","20231201","2","436500","-52800","60100","-118500","7.26","245900","-36300","27300","-91200","190600","-16500","32800","-27300"
"1721","20231201","2","25600","-1700","63600","-13800","0.4","15100","-2100","23800","-200","10500","400","39800","-13600"
"1723","20231201","1","17200","2300","-","-","-","6000","1300","-","-","11200","1000","-","-"
"1724","20231201","1","197600","700","-","-","-","74700","300","-","-","122900","400","-","-"
"1726","20231201","1","359000","-29800","8000","-100","44.88","103700","-27200","-","-","255300","-2600","8000","-100"
"1730","20231201","1","106200","-2000","-","-","-","15700","-1400","-","-","90500","-600","-","-"
"1736","20231201","1","7400","-","-","-","-","4600","-","-","-","2800","-","-","-"
"1739","20231201","1","307700","-5200","-","-","-","184900","-19000","-","-","122800","13800","-","-"
"1743","20231201","1","33100","-3800","-","-","-","5700","-100","-","-","27400","-3700","-","-"
"1757","20231201","1","4751200","-557200","-","-","-","4608800","-557200","-","-","142400","-","-","-"
"1758","20231201","1","94500","-400","-","-","-","56900","-700","-","-","37600","300","-","-"
"1762","20231201","2","16000","1400","1800","200","8.89","10900","-400","1000","200","5100","1800","800","-"
"1764","20231201","1","8700","600","-","-","-","8200","500","-","-","500","100","-","-"
"1766","20231201","2","11200","-600","8100","-100","1.38","1800","-800","6800","-","9400","200","1300","-100"
"1768","20231201","2","6700","400","31100","100","0.22","4800","300","31100","100","1900","100","-","-"
"1770","20231201","1","60700","700","-","-","-","8800","100","-","-","51900","600","-","-"
"1773","20231201","1","8000","-","-","-","-","8000","-","-","-","-","-","-","-"
"1775","20231201","1","43600","1300","-","-","-","7000","100","-","-","36600","1200","-","-"
"1776","20231201","1","106600","-10500","-","-","-","16600","1300","-","-","90000","-11800","-","-"
"1780","20231201","2","27200","2300","18100","1300","1.5","18500","2200","14900","800","8700","100","3200","500"
"1783","20231201","1","3516000","-62100","-","-","-","3048000","-56300","-","-","468000","-5800","-","-"
"1786","20231201","2","950000","-102000","29800","-4800","31.88","364000","-108900","29800","-4800","586000","6900","-","-"
"1787","20231201","1","3600","-100","-","-","-","2300","-","-","-","1300","-100","-","-"
"1788","20231201","1","3900","-300","-","-","-","2500","-400","-","-","1400","100","-","-"
"1789","20231201","2","150400","23800","9800","5100","15.35","95400","18100","9800","5100","55000","5700","-","-"
"1793","20231201","1","4800","-200","-","-","-","1600","-200","-","-","3200","-","-","-"
"1795","20231201","1","2400","300","-","-","-","1700","300","-","-","700","-","-","-"
"1798","20231201","1","95400","300","-","-","-","1100","-200","-","-","94300","500","-","-"
"1799","20231201","2","92500","6500","500","-","185","9000","-400","500","-","83500","6900","-","-"
"1801","20231201","2","130700","52700","221900","-16200","0.59","82800","41200","101200","-15600","47900","11500","120700","-600"
"1802","20231201","2","453000","68800","298700","-2300","1.52","298000","37000","161300","-2000","155000","31800","137400","-300"
"1803","20231201","2","1029800","38100","339600","-10900","3.03","906200","31500","179100","18500","123600","6600","160500","-29400"
"1805","20231201","2","729300","1200","11600","-1100","62.87","133500","3700","11400","-800","595800","-2500","200","-300"
"1807","20231201","1","136000","-1000","-","-","-","6600","-200","-","-","129400","-800","-","-"
"1808","20231201","2","310500","8100","251200","-500","1.24","203400","8600","95400","-500","107100","-500","155800","-"
"1810","20231201","2","52400","9600","3000","200","17.47","13500","-1200","2900","200","38900","10800","100","-"
"1811","20231201","2","85800","700","1000","600","85.8","12500","300","1000","600","73300","400","-","-"
"1812","20231201","2","854400","-75100","311300","-6800","2.74","701400","-69500","106400","-12200","153000","-5600","204900","5400"
"1813","20231201","2","125000","-18900","12200","3900","10.25","35400","-100","7900","2200","89600","-18800","4300","1700"
"1814","20231201","2","109300","3600","18800","-2600","5.81","49500","2600","18800","-2600","59800","1000","-","-"
"1815","20231201","2","204200","6200","7900","-","25.85","116100","600","7900","-","88100","5600","-","-"
"1820","20231201","2","178200","-1800","63900","1300","2.79","93300","25600","35800","1200","84900","-27400","28100","100"
"1821","20231201","2","1361800","78500","207100","-7600","6.58","695400","-11600","53000","-7700","666400","90100","154100","100"
"1822","20231201","2","34400","-11900","10500","600","3.28","15800","4200","6800","700","18600","-16100","3700","-100"
