"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230707","2","28400","-200","2700","-200","10.52","14500","-900","2600","-200","13900","700","100","-"
"1332","20230707","2","1647900","12300","316600","4100","5.2","538200","16700","275300","3500","1109700","-4400","41300","600"
"1333","20230707","2","796100","-13900","48700","-1800","16.35","223800","-11100","9700","-1200","572300","-2800","39000","-600"
"1375","20230707","1","219000","20000","13300","-","16.47","115100","12100","-","-","103900","7900","13300","-"
"1376","20230707","1","28100","11700","-","-","-","16500","7300","-","-","11600","4400","-","-"
"1377","20230707","2","63400","-4300","18700","-600","3.39","49700","-1300","6400","-500","13700","-3000","12300","-100"
"1379","20230707","2","37900","4500","39400","-1000","0.96","33400","3200","4400","-900","4500","1300","35000","-100"
"1380","20230707","1","4000","800","-","-","-","600","200","-","-","3400","600","-","-"
"1381","20230707","1","4300","-900","-","-","-","3300","-900","-","-","1000","-","-","-"
"1382","20230707","1","18700","-700","-","-100","-","7000","-100","-","-","11700","-600","-","-100"
"1383","20230707","1","6800","-700","-","-","-","5100","-1000","-","-","1700","300","-","-"
"1384","20230707","1","158300","-10600","-","-","-","44000","-2900","-","-","114300","-7700","-","-"
"1400","20230707","1","637100","46800","-","-","-","333800","5700","-","-","303300","41100","-","-"
"1401","20230707","1","59000","2000","-","-","-","14800","-1900","-","-","44200","3900","-","-"
"1407","20230707","2","596600","-46200","113300","16800","5.27","413500","-43900","97500","13800","183100","-2300","15800","3000"
"1414","20230707","2","86700","12400","30700","-1500","2.82","62800","7700","8900","-1800","23900","4700","21800","300"
"1417","20230707","2","82100","3700","26500","800","3.1","48900","-700","15600","800","33200","4400","10900","-"
"1418","20230707","2","847600","-10700","283800","-12800","2.99","676600","-1500","283800","-12800","171000","-9200","-","-"
"1419","20230707","2","677000","-22900","577900","-179200","1.17","554100","-22100","550600","-179000","122900","-800","27300","-200"
