"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1905","20231020","1","162300","500","-","-","-","28100","900","-","-","134200","-400","-","-"
"1909","20231020","1","220500","-1000","-","-","-","21800","-1100","-","-","198700","100","-","-"
"1911","20231020","2","673400","30700","162500","-5600","4.14","438300","15800","129300","-7000","235100","14900","33200","1400"
"1914","20231020","2","56600","5800","500","200","113.2","42900","7000","500","200","13700","-1200","-","-"
"1921","20231020","2","68100","-13100","3100","-400","21.97","38900","-5500","1100","-400","29200","-7600","2000","-"
"1925","20231020","2","227500","3700","112500","-8900","2.02","181000","2900","95300","-9000","46500","800","17200","100"
"1926","20231020","2","109400","7600","32400","6500","3.38","88500","7300","8900","6500","20900","300","23500","-"
"1928","20231020","2","609600","-20000","107600","23500","5.67","366100","-4600","56900","22300","243500","-15400","50700","1200"
"1929","20231020","2","96500","1600","23900","-800","4.04","65300","-2300","3100","-800","31200","3900","20800","-"
"1930","20231020","2","169500","4500","4400","1000","38.52","35700","4000","4400","1000","133800","500","-","-"
"1934","20231020","2","163900","6200","2300","400","71.26","39800","5800","1000","300","124100","400","1300","100"
"1938","20231020","1","61900","-100","300","-","206.33","40100","-100","-","-","21800","-","300","-"
"1939","20231020","2","40700","-4000","20400","-900","2","19200","-2900","17500","-900","21500","-1100","2900","-"
"1941","20231020","2","60800","-1600","41400","-","1.47","18500","-1800","1200","-","42300","200","40200","-"
"1942","20231020","2","95900","1500","139400","-1500","0.69","79100","2600","75800","-800","16800","-1100","63600","-700"
"1944","20231020","2","11400","1200","46700","-2600","0.24","7300","400","10500","-2600","4100","800","36200","-"
"1945","20231020","2","78100","10200","1800","-7300","43.39","50900","10500","1800","-6300","27200","-300","-","-1000"
"1946","20231020","2","9000","2200","300","-","30","6800","1900","300","-","2200","300","-","-"
"1948","20231020","1","15600","-100","-","-","-","2300","-200","-","-","13300","100","-","-"
"1949","20231020","2","22800","-5200","1500","100","15.2","5800","-700","700","100","17000","-4500","800","-"
"1950","20231020","2","8200","200","32500","1300","0.25","6500","300","3400","1300","1700","-100","29100","-"
"1951","20231020","2","62000","-3700","45100","-7100","1.37","25800","-5500","6900","-7000","36200","1800","38200","-100"
"1952","20231020","2","24100","5100","25500","-","0.95","20400","5100","6700","-","3700","-","18800","-"
"1959","20231020","2","53100","300","41000","-4500","1.3","34300","600","7700","-4400","18800","-300","33300","-100"
"1960","20231020","1","143200","-400","-","-","-","121400","-1500","-","-","21800","1100","-","-"
"1961","20231020","2","137700","13700","21300","2000","6.46","22600","900","6100","1700","115100","12800","15200","300"
"1963","20231020","2","719400","28100","220800","6300","3.26","495600","22300","37700","7300","223800","5800","183100","-1000"
"1964","20231020","2","71700","2400","500","-800","143.4","52900","-","500","-800","18800","2400","-","-"
"1965","20231020","2","21000","-300","4100","-100","5.12","14400","-1400","4100","-100","6600","1100","-","-"
"1966","20231020","2","451900","-1200","51400","-100","8.79","322400","-200","51400","-100","129500","-1000","-","-"
"1967","20231020","2","518900","-1700","14700","-9000","35.3","208400","-1200","4100","-600","310500","-500","10600","-8400"
"1968","20231020","2","5600","-","1500","-","3.73","4000","-","1500","-","1600","-","-","-"
"1969","20231020","2","46800","5400","32200","500","1.45","33400","2500","29700","300","13400","2900","2500","200"
"1971","20231020","1","127300","-1700","-","-","-","34100","-200","-","-","93200","-1500","-","-"
"1972","20231020","2","134100","-17200","700","-200","191.57","27300","-2300","700","-200","106800","-14900","-","-"
"1973","20231020","2","18500","-1700","34000","-400","0.54","12700","-1300","19400","-400","5800","-400","14600","-"
"1975","20231020","2","6900","1800","400","-200","17.25","3000","-","400","-200","3900","1800","-","-"
"1976","20231020","2","103900","47700","16000","-1600","6.49","30900","3600","14900","-1500","73000","44100","1100","-100"
"1979","20231020","2","15700","6300","20200","500","0.78","11200","4300","1000","500","4500","2000","19200","-"
"1980","20231020","2","38400","1100","1200","-1400","32","29700","300","1100","-1400","8700","800","100","-"
"1981","20231020","1","400","-100","-","-","-","400","-100","-","-","-","-","-","-"
"1982","20231020","2","37200","900","9600","-100","3.88","5100","700","500","-100","32100","200","9100","-"
"1992","20231020","1","1400","100","-","-","-","600","-100","-","-","800","200","-","-"
"1994","20231020","1","60400","-2400","-","-","-","19600","-2200","-","-","40800","-200","-","-"
"1997","20231020","1","26100","400","-","-","-","9700","300","-","-","16400","100","-","-"
"2001","20231020","2","133800","-3300","13500","-3300","9.91","87000","-5700","12900","-3200","46800","2400","600","-100"
"2002","20231020","2","246400","9500","56400","-700","4.37","216400","5700","37300","10900","30000","3800","19100","-11600"
"2003","20231020","2","44000","400","200","-100","220","2500","-100","200","-","41500","500","-","-100"
"2004","20231020","2","19200","2100","2400","200","8","12900","2300","2400","200","6300","-200","-","-"
"2009","20231020","1","84800","-200","-","-","-","21700","-500","-","-","63100","300","-","-"
"2053","20231020","2","366200","5900","2400","-1000","152.58","142300","3400","1400","-600","223900","2500","1000","-400"
"2055","20231020","2","368700","-7200","100","100","3687","106700","1100","100","100","262000","-8300","-","-"
"2060","20231020","2","435300","-25900","7500","6700","58.04","116300","-2600","7500","6700","319000","-23300","-","-"
"2107","20231020","1","84600","-6300","-","-","-","42900","-8200","-","-","41700","1900","-","-"
"2108","20231020","2","17000","-2000","900","-300","18.89","8400","100","900","-300","8600","-2100","-","-"
"2109","20231020","2","28300","-900","8100","-800","3.49","18300","-1400","4900","-500","10000","500","3200","-300"
"2112","20231020","2","587200","-3600","14600","-1400","40.22","446800","-16500","14600","-1400","140400","12900","-","-"
"2114","20231020","2","51400","-700","120700","-3700","0.43","28000","-4300","120700","-3700","23400","3600","-","-"
"2117","20231020","2","87700","800","22300","-800","3.93","35100","300","15600","-800","52600","500","6700","-"
"2120","20231020","2","2007300","-54800","54600","-1600","36.76","1209800","-40200","52200","-1600","797500","-14600","2400","-"
"2121","20231020","2","292600","-42400","31500","-5400","9.29","179800","-43900","25200","-500","112800","1500","6300","-4900"
"2122","20231020","1","168800","-7000","-","-","-","53500","-6300","-","-","115300","-700","-","-"
"2124","20231020","2","66200","-3300","26800","-1300","2.47","47400","-5200","4200","-1300","18800","1900","22600","-"
"2127","20231020","2","10802100","-318800","247100","-78000","43.72","7192900","-312300","217800","-73700","3609200","-6500","29300","-4300"
"2130","20231020","2","398400","-13000","133600","-4100","2.98","226300","-11000","113700","-4100","172100","-2000","19900","-"
"2134","20231020","1","9481400","-538200","-","-45000","-","6239900","-547100","-","-","3241500","8900","-","-45000"
"2136","20231020","1","80600","500","-","-","-","49400","1200","-","-","31200","-700","-","-"
"2138","20231020","2","2026400","-13700","120700","-38900","16.79","1548000","10400","120700","-38900","478400","-24100","-","-"
"2139","20231020","2","53500","1600","1100","-600","48.64","48900","900","1100","-600","4600","700","-","-"
"2146","20231020","2","706200","20800","69100","-300","10.22","496000","18900","23400","12500","210200","1900","45700","-12800"
"2148","20231020","1","290900","-8400","200","-","1454.5","106900","-9600","-","-","184000","1200","200","-"
"2150","20231020","1","1419200","17000","-","-100","-","842000","24300","-","-","577200","-7300","-","-100"
"2152","20231020","1","42700","-400","-","-","-","16400","-600","-","-","26300","200","-","-"
"2153","20231020","1","273300","25300","387800","136300","0.7","78200","19000","-","-","195100","6300","387800","136300"
"2154","20231020","2","122900","-4200","7100","200","17.31","96500","-3300","6000","-","26400","-900","1100","200"
"2156","20231020","1","135700","-2100","-","-","-","58500","-2300","-","-","77200","200","-","-"
"2157","20231020","2","1030300","35300","46300","1400","22.25","802500","10900","43500","1900","227800","24400","2800","-500"
"2158","20231020","1","2308200","-38000","-","-","-","1317000","-9000","-","-","991200","-29000","-","-"
"2160","20231020","2","5179000","49700","895600","-168800","5.78","2040100","55100","887400","-172600","3138900","-5400","8200","3800"
"2162","20231020","2","1806000","-10100","65600","-6800","27.53","944200","-26200","65600","-6800","861800","16100","-","-"
"2163","20231020","1","148600","-1800","-","-100","-","88100","-2800","-","-","60500","1000","-","-100"
"2164","20231020","1","110100","1300","-","-","-","36800","1200","-","-","73300","100","-","-"
"2168","20231020","2","180600","6300","37800","5600","4.78","123600","9600","17900","5100","57000","-3300","19900","500"
"2169","20231020","2","11300","-2000","1900","300","5.95","4200","-600","1800","300","7100","-1400","100","-"
"2170","20231020","2","2217200","-36800","83100","9300","26.68","1588200","20300","48100","9300","629000","-57100","35000","-"
"2173","20231020","2","129800","1900","2200","100","59","84500","900","2200","100","45300","1000","-","-"
"2175","20231020","2","470000","3300","72200","-2500","6.51","295600","-1900","20500","-2300","174400","5200","51700","-200"
"2179","20231020","2","1700","-","-","-","-","1000","-","-","-","700","-","-","-"
"2180","20231020","1","135400","2000","2700","-","50.15","21700","2100","-","-","113700","-100","2700","-"
"2181","20231020","2","1768400","164200","128700","-36600","13.74","1338600","116700","119700","-41500","429800","47500","9000","4900"
"2183","20231020","1","112000","15900","-","-","-","73100","12200","-","-","38900","3700","-","-"
"2185","20231020","1","99900","4000","-","-","-","42000","600","-","-","57900","3400","-","-"
"2186","20231020","1","112300","700","-","-","-","58300","900","-","-","54000","-200","-","-"
"2193","20231020","2","1924100","239100","240000","2900","8.02","1350800","224400","238000","2600","573300","14700","2000","300"
"2195","20231020","1","201400","-4000","-","-","-","93700","-2200","-","-","107700","-1800","-","-"
"2196","20231020","2","516700","2500","32100","8000","16.1","236600","600","32100","8000","280100","1900","-","-"
"2198","20231020","2","167100","-400","113000","22500","1.48","106300","700","113000","22500","60800","-1100","-","-"
"2201","20231020","2","78500","-1100","20300","-1400","3.87","74400","-1000","16200","-1400","4100","-100","4100","-"
"2204","20231020","2","9200","400","1900","-200","4.84","6200","200","1900","-200","3000","200","-","-"
"2206","20231020","2","89600","-5200","69600","-2100","1.29","68900","-5000","11700","-2000","20700","-200","57900","-100"
"2207","20231020","2","11700","-","8100","-1500","1.44","9400","-","7400","-1400","2300","-","700","-100"
"2208","20231020","1","2200","-","-","-","-","1000","100","-","-","1200","-100","-","-"
"2209","20231020","1","27900","-2000","1300","1000","21.46","22200","-1600","-","-","5700","-400","1300","1000"
"2211","20231020","2","63200","4300","137400","39500","0.46","57000","3600","7800","300","6200","700","129600","39200"
"2212","20231020","2","143100","15000","612600","22400","0.23","123800","16200","558900","24400","19300","-1200","53700","-2000"
"2215","20231020","2","139400","16100","13000","2600","10.72","90300","13400","13000","2600","49100","2700","-","-"
"2216","20231020","2","77800","-3500","34200","-3300","2.27","48200","-2700","34200","-3200","29600","-800","-","-100"
"2217","20231020","2","4900","-","2500","-1100","1.96","2900","100","1900","-1100","2000","-100","600","-"
"2220","20231020","2","51100","19900","7900","900","6.47","32500","7100","7400","1100","18600","12800","500","-200"
"2221","20231020","1","2400","-100","-","-","-","1800","200","-","-","600","-300","-","-"
"2222","20231020","2","733800","138300","239600","-148000","3.06","579500","121400","195000","-144600","154300","16900","44600","-3400"
"2224","20231020","1","10000","500","-","-","-","6600","700","-","-","3400","-200","-","-"
"2226","20231020","2","9500","300","6300","-1000","1.51","8300","500","6300","-1000","1200","-200","-","-"
"2229","20231020","2","231800","22600","73600","-300","3.15","166100","21700","5100","-6500","65700","900","68500","6200"
"2264","20231020","2","54700","-400","20500","-6400","2.67","43400","-800","9800","-5500","11300","400","10700","-900"
"2266","20231020","2","20200","1000","21700","300","0.93","16200","1000","4000","-700","4000","-","17700","1000"
"2267","20231020","2","2563700","-18800","99300","11600","25.82","2007200","-29300","66200","3500","556500","10500","33100","8100"
"2268","20231020","1","14000","3600","200","200","70","12400","2700","-","-","1600","900","200","200"
"2269","20231020","2","257500","19100","98200","-78500","2.62","205600","16800","49500","-31500","51900","2300","48700","-47000"
"2270","20231020","2","139900","-1200","30200","-2600","4.63","50700","700","14200","-2600","89200","-1900","16000","-"
"2281","20231020","2","345500","-1300","21400","-2300","16.14","113800","5100","6500","-2100","231700","-6400","14900","-200"
"2282","20231020","2","301000","-32900","48400","3200","6.22","120200","-5100","17900","2100","180800","-27800","30500","1100"
"2286","20231020","2","262500","-4200","-","-400","-","138300","-2900","-","-400","124200","-1300","-","-"
"2288","20231020","2","46700","-2100","15600","-2800","2.99","32900","-4400","15200","-2600","13800","2300","400","-200"
"2291","20231020","2","14700","1600","2100","-1300","7","9500","1900","2100","-1300","5200","-300","-","-"
"2292","20231020","2","16100","2800","27500","3900","0.59","12500","2500","22900","4900","3600","300","4600","-1000"
"2293","20231020","1","1200","100","-","-","-","1200","100","-","-","-","-","-","-"
"2294","20231020","2","31700","-1300","5900","-700","5.37","18600","-800","1100","-700","13100","-500","4800","-"
"2296","20231020","2","9500","4300","2600","2500","3.65","5300","3200","2600","2600","4200","1100","-","-100"
"2300","20231020","1","13500","-200","-","-","-","11400","-1100","-","-","2100","900","-","-"
"2301","20231020","2","92300","5700","430700","47400","0.21","77900","5700","38900","16800","14400","-","391800","30600"
"2303","20231020","1","133700","400","-","-","-","56000","1300","-","-","77700","-900","-","-"
"2304","20231020","2","160300","-9200","59500","-5500","2.69","148200","-9400","59500","-5500","12100","200","-","-"
"2305","20231020","2","37500","-12800","19400","-1900","1.93","26300","-10600","7700","-500","11200","-2200","11700","-1400"
"2307","20231020","1","164400","-8200","10200","-","16.12","106500","-10800","-","-","57900","2600","10200","-"
"2309","20231020","2","237000","4900","5400","200","43.89","81900","1000","3400","200","155100","3900","2000","-"
"2311","20231020","1","128200","2000","-","-","-","27200","-4000","-","-","101000","6000","-","-"
"2315","20231020","2","10040900","98400","1432000","3700","7.01","6684900","155000","1432000","3700","3356000","-56600","-","-"
"2317","20231020","2","4496800","519900","114500","18700","39.27","2812100","168100","65300","20000","1684700","351800","49200","-1300"
"2321","20231020","1","1695300","-4300","-","-","-","691700","-14500","-","-","1003600","10200","-","-"
"2323","20231020","1","190500","10200","-","-2000","-","145200","9200","-","-","45300","1000","-","-2000"
"2325","20231020","2","8100","-800","19000","3400","0.43","4800","-1400","7300","-800","3300","600","11700","4200"
"2326","20231020","2","176700","-4700","9200","1100","19.21","122300","-3100","8500","1200","54400","-1600","700","-100"
"2327","20231020","2","17400","700","43200","-4500","0.4","15200","500","6300","-4500","2200","200","36900","-"
"2329","20231020","1","106000","-5100","-","-","-","77200","-11300","-","-","28800","6200","-","-"
"2330","20231020","1","1910500","62600","-","-","-","1042100","45800","-","-","868400","16800","-","-"
"2331","20231020","2","238700","12400","97900","-4700","2.44","185800","11500","51500","-4800","52900","900","46400","100"
"2332","20231020","2","80800","-3400","2200","-600","36.73","45200","-3300","2200","-600","35600","-100","-","-"
"2334","20231020","1","365300","-26800","-","-","-","275400","-14400","-","-","89900","-12400","-","-"
"2335","20231020","2","52300","1400","4500","100","11.62","29400","700","4100","300","22900","700","400","-200"
"2337","20231020","2","1026400","-36000","377200","-45700","2.72","365200","-30500","118400","-40400","661200","-5500","258800","-5300"
"2338","20231020","1","559500","204500","-","-1500","-","345700","199900","-","-","213800","4600","-","-1500"
"2340","20231020","1","137800","-7200","-","-","-","100900","-7200","-","-","36900","-","-","-"
"2341","20231020","1","1111000","-9900","-","-","-","678600","-46300","-","-","432400","36400","-","-"
"2342","20231020","1","652100","-10600","-","-","-","308600","-7200","-","-","343500","-3400","-","-"
"2344","20231020","1","105900","-900","-","-","-","43800","2700","-","-","62100","-3600","-","-"
"2345","20231020","1","2692700","-16500","7400","6700","363.88","1631700","-20800","-","-","1061000","4300","7400","6700"
"2349","20231020","1","38500","1100","-","-","-","5200","1100","-","-","33300","-","-","-"
