"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20240202","2","22800","-9400","7600","2400","3","7000","-6000","6800","2300","15800","-3400","800","100"
"1332","20240202","2","892800","-29500","289000","26300","3.09","482500","-51200","240500","23500","410300","21700","48500","2800"
"1333","20240202","2","461900","-11800","72000","-1700","6.42","158200","-3800","20900","-1700","303700","-8000","51100","-"
"1375","20240202","1","161800","100","2300","200","70.35","28200","-400","-","-","133600","500","2300","200"
"1376","20240202","1","45000","-3800","-","-","-","33000","-3200","-","-","12000","-600","-","-"
"1377","20240202","2","207600","42500","21800","3900","9.52","159000","44400","12100","4200","48600","-1900","9700","-300"
"1379","20240202","2","46600","-900","6600","-100","7.06","34200","-900","4500","-300","12400","-","2100","200"
"1380","20240202","1","5900","700","-","-","-","1800","300","-","-","4100","400","-","-"
"1381","20240202","1","16300","6500","-","-","-","8500","2000","-","-","7800","4500","-","-"
"1382","20240202","1","79200","500","-","-","-","62400","800","-","-","16800","-300","-","-"
"1383","20240202","1","22000","4600","-","-","-","19200","4300","-","-","2800","300","-","-"
"1384","20240202","1","169800","9000","-","-","-","51700","8000","-","-","118100","1000","-","-"
"1401","20240202","1","81000","4700","-","-","-","40600","5300","-","-","40400","-600","-","-"
"1407","20240202","2","239200","13500","88500","-14500","2.7","114700","5300","88200","-14400","124500","8200","300","-100"
"1414","20240202","2","50600","4100","36900","-4200","1.37","42400","3400","10700","-3800","8200","700","26200","-400"
"1417","20240202","2","107100","7000","22900","-","4.68","62100","6500","13400","500","45000","500","9500","-500"
"1418","20240202","2","623100","700","29200","200","21.34","495400","5200","29200","200","127700","-4500","-","-"
"1419","20240202","2","219300","-28200","471800","9000","0.46","130300","-25500","281800","10300","89000","-2700","190000","-1300"
"1420","20240202","2","50100","-17700","700","-1300","71.57","33300","-19100","700","-1300","16800","1400","-","-"
"1429","20240202","2","795500","31000","13900","-100","57.23","311500","47000","13900","-100","484000","-16000","-","-"
"1430","20240202","2","77400","6100","3100","300","24.97","55400","6500","3100","300","22000","-400","-","-"
"1431","20240202","2","70200","-8600","22300","9000","3.15","48100","1900","22300","9000","22100","-10500","-","-"
"1433","20240202","2","289000","9000","187500","-215700","1.54","198500","-17900","185500","-214700","90500","26900","2000","-1000"
"1434","20240202","2","211000","24800","51100","13400","4.13","95600","22200","51100","13400","115400","2600","-","-"
"1435","20240202","1","2187700","16900","1000","-","2187.7","809900","15000","-","-","1377800","1900","1000","-"
"1436","20240202","1","83000","-2000","-","-","-","21400","-3000","-","-","61600","1000","-","-"
"1438","20240202","1","45300","-","-","-","-","2500","-","-","-","42800","-","-","-"
"1439","20240202","1","34300","-500","-","-","-","5600","-1500","-","-","28700","1000","-","-"
"1443","20240202","1","853700","-41600","-","-","-","560100","-41600","-","-","293600","-","-","-"
"1444","20240202","1","20900","7000","-","-","-","9000","1500","-","-","11900","5500","-","-"
"1446","20240202","2","61500","1100","37600","-","1.64","20100","300","37600","-","41400","800","-","-"
"1447","20240202","1","3642300","22900","-","-","-","1476500","-73100","-","-","2165800","96000","-","-"
"1450","20240202","1","22700","-300","-","-","-","9500","-300","-","-","13200","-","-","-"
"1451","20240202","1","68400","3300","-","-","-","45900","2400","-","-","22500","900","-","-"
"1491","20240202","1","1287300","107800","-","-","-","1101200","107800","-","-","186100","-","-","-"
"1514","20240202","2","2610600","-377200","9100","5100","286.88","1702800","-224800","-","-","907800","-152400","9100","5100"
"1515","20240202","2","37500","-1600","4700","-1200","7.98","17800","-2600","3400","-1200","19700","1000","1300","-"
"1518","20240202","2","1047500","90600","572100","-100","1.83","707700","91500","559300","-","339800","-900","12800","-100"
"1605","20240202","2","7307400","-611900","343100","9900","21.3","4223000","-430900","272200","9000","3084400","-181000","70900","900"
"1662","20240202","2","406600","26500","54200","3500","7.5","323200","28600","40700","900","83400","-2100","13500","2600"
"1663","20240202","2","389100","-8800","4400","300","88.43","208300","-5900","3700","300","180800","-2900","700","-"
"1711","20240202","1","1804200","201300","7200","7200","250.58","1391100","203100","-","-","413100","-1800","7200","7200"
"1712","20240202","2","657600","13000","4900","-6700","134.2","512200","14600","4900","-6700","145400","-1600","-","-"
"1716","20240202","2","182400","-2800","1400","-100","130.29","130300","-4100","1400","-100","52100","1300","-","-"
"1717","20240202","1","226200","22600","-","-","-","85000","20900","-","-","141200","1700","-","-"
"1718","20240202","1","73000","-400","-","-","-","3100","-900","-","-","69900","500","-","-"
"1719","20240202","2","680300","-110500","105000","-6400","6.48","489700","-97900","87900","-3300","190600","-12600","17100","-3100"
"1720","20240202","2","379400","-35000","15900","2000","23.86","240500","19700","12000","2100","138900","-54700","3900","-100"
"1721","20240202","2","38700","6400","58900","-10000","0.66","28500","4400","7600","-9700","10200","2000","51300","-300"
"1723","20240202","1","25600","1800","-","-","-","17100","6300","-","-","8500","-4500","-","-"
"1724","20240202","1","240400","100","-","-","-","99800","-800","-","-","140600","900","-","-"
"1726","20240202","1","336800","9600","300","-","1122.67","94500","6900","-","-","242300","2700","300","-"
"1730","20240202","1","266400","6200","-","-","-","161500","3200","-","-","104900","3000","-","-"
"1736","20240202","1","9300","700","-","-","-","5100","1000","-","-","4200","-300","-","-"
"1739","20240202","1","3400","-7000","-","-","-","3400","-2000","-","-","-","-5000","-","-"
"1743","20240202","1","55000","400","-","-","-","26000","400","-","-","29000","-","-","-"
"1757","20240202","1","4811300","333200","-","-","-","4668300","333300","-","-","143000","-100","-","-"
"1758","20240202","1","83800","33200","-","-","-","65200","33200","-","-","18600","-","-","-"
"1762","20240202","2","11700","-3600","12700","4800","0.92","8000","-3000","3200","600","3700","-600","9500","4200"
"1764","20240202","1","5400","300","-","-","-","4300","300","-","-","1100","-","-","-"
"1766","20240202","2","8000","700","9000","-200","0.89","3500","900","7300","-300","4500","-200","1700","100"
"1768","20240202","2","14800","1800","500","-100","29.6","13000","1800","500","-100","1800","-","-","-"
"1770","20240202","1","65800","11300","-","-","-","22300","8800","-","-","43500","2500","-","-"
"1773","20240202","1","20000","4000","-","-","-","20000","4000","-","-","-","-","-","-"
"1775","20240202","1","29100","-10200","-","-","-","12700","700","-","-","16400","-10900","-","-"
"1776","20240202","1","70400","-13900","-","-","-","33400","-1100","-","-","37000","-12800","-","-"
"1780","20240202","2","54300","5000","255200","22500","0.21","38000","4300","13400","-1200","16300","700","241800","23700"
"1783","20240202","1","3392300","-11500","-","-","-","2967600","-11600","-","-","424700","100","-","-"
"1786","20240202","2","874600","46000","28300","-20900","30.9","503100","43500","28200","-20800","371500","2500","100","-100"
"1787","20240202","1","2500","-","-","-","-","400","-","-","-","2100","-","-","-"
"1788","20240202","1","4500","800","-","-","-","2200","900","-","-","2300","-100","-","-"
"1789","20240202","2","149900","5300","7500","-200","19.99","95200","6000","7500","-200","54700","-700","-","-"
"1793","20240202","1","3100","700","-","-","-","1900","-400","-","-","1200","1100","-","-"
"1795","20240202","1","1900","200","-","-","-","1200","-100","-","-","700","300","-","-"
"1798","20240202","1","96300","300","-","-","-","1600","800","-","-","94700","-500","-","-"
"1799","20240202","2","118600","3200","2800","500","42.36","37200","3700","2800","500","81400","-500","-","-"
"1801","20240202","2","100100","-8900","184400","-1400","0.54","73600","-4300","151300","-1700","26500","-4600","33100","300"
"1802","20240202","2","297400","-9800","263700","100","1.13","179700","-10100","126600","-6200","117700","300","137100","6300"
"1803","20240202","2","902600","94700","359000","-34300","2.51","756500","84000","196900","-33700","146100","10700","162100","-600"
"1805","20240202","2","740500","-2400","30200","3400","24.52","297600","-800","24800","3400","442900","-1600","5400","-"
"1807","20240202","1","117900","100","-","-","-","14700","-500","-","-","103200","600","-","-"
"1808","20240202","2","313200","-18500","217000","-21500","1.44","179900","-11000","88700","-21200","133300","-7500","128300","-300"
"1810","20240202","2","104500","-1700","1400","400","74.64","19500","-1700","1300","400","85000","-","100","-"
"1811","20240202","2","112500","2700","1900","-100","59.21","22100","1500","1900","-100","90400","1200","-","-"
"1812","20240202","2","616000","2300","158600","-18100","3.88","457800","7900","116100","14200","158200","-5600","42500","-32300"
"1813","20240202","2","252100","14900","11500","-8800","21.92","114000","10300","8000","-8800","138100","4600","3500","-"
"1814","20240202","2","123400","-2900","15700","4200","7.86","47000","-4500","15700","4200","76400","1600","-","-"
"1815","20240202","2","150200","-46600","7200","1000","20.86","91400","-31500","7000","1000","58800","-15100","200","-"
"1820","20240202","2","154100","6900","65700","3700","2.35","68200","4200","34800","-700","85900","2700","30900","4400"
"1821","20240202","2","1343600","-75200","198800","-13100","6.76","807100","-53800","29300","-16300","536500","-21400","169500","3200"
"1822","20240202","2","40500","10300","6800","4500","5.96","29900","9100","1700","-200","10600","1200","5100","4700"
