"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230317","2","52200","20900","68400","32200","0.76","37500","16100","5600","-","14700","4800","62800","32200"
"1332","20230317","2","1092000","-38600","991900","354400","1.1","384300","-57000","87100","-26300","707700","18400","904800","380700"
"1333","20230317","2","519300","1700","39500","-3200","13.15","118900","-5100","6600","-2600","400400","6800","32900","-600"
"1375","20230317","1","126900","4900","34000","4500","3.73","58300","2200","-","-","68600","2700","34000","4500"
"1376","20230317","1","7700","700","-","-","-","5200","300","-","-","2500","400","-","-"
"1377","20230317","2","88600","-8200","18300","-4500","4.84","72400","2200","6200","-4500","16200","-10400","12100","-"
"1379","20230317","2","37700","600","95200","20700","0.4","30700","200","16500","-1400","7000","400","78700","22100"
"1380","20230317","1","4600","-500","-","-","-","2100","-","-","-","2500","-500","-","-"
"1381","20230317","1","7300","900","100","100","73","5100","500","-","-","2200","400","100","100"
"1382","20230317","1","28600","-5500","-","-","-","16000","-5100","-","-","12600","-400","-","-"
"1383","20230317","1","18600","1200","-","-","-","16700","1200","-","-","1900","-","-","-"
"1384","20230317","1","226700","-1300","24600","24600","9.22","144500","-1600","-","-","82200","300","24600","24600"
"1400","20230317","1","260900","3700","-","-","-","240200","3900","-","-","20700","-200","-","-"
"1401","20230317","1","40800","-400","-","-","-","11100","300","-","-","29700","-700","-","-"
"1407","20230317","2","473200","-15200","68300","-5500","6.93","359700","-12900","65000","-5400","113500","-2300","3300","-100"
"1414","20230317","2","161000","-9400","21600","-1500","7.45","127800","-7400","7300","-1000","33200","-2000","14300","-500"
"1417","20230317","2","97700","-4300","46100","-14500","2.12","62300","1600","15400","-20200","35400","-5900","30700","5700"
"1418","20230317","2","179000","-34400","1500","-4900","119.33","112300","-35200","1500","-4900","66700","800","-","-"
"1419","20230317","2","164500","-24900","1054600","-107500","0.16","119100","-26600","992700","-103200","45400","1700","61900","-4300"
"1420","20230317","2","37900","-5000","23200","11400","1.63","33600","-3500","19300","11400","4300","-1500","3900","-"
"1429","20230317","2","331800","-37500","51700","-17300","6.42","197200","-19200","50700","-17300","134600","-18300","1000","-"
"1430","20230317","2","182800","30500","4800","-1700","38.08","119300","31200","4800","-1700","63500","-700","-","-"
"1431","20230317","2","60200","1700","200300","-3500","0.3","29600","7200","200300","-3500","30600","-5500","-","-"
"1433","20230317","2","187600","-10100","110100","-7600","1.7","100000","-5600","108100","-7600","87600","-4500","2000","-"
"1434","20230317","2","171800","-500","100","-","1718","53900","-900","100","-","117900","400","-","-"
"1435","20230317","1","2182400","-57400","13500","5400","161.66","346100","-70300","-","-","1836300","12900","13500","5400"
"1436","20230317","1","87900","-3300","-","-","-","29300","-600","-","-","58600","-2700","-","-"
"1438","20230317","1","41000","28400","-","-","-","5900","3200","-","-","35100","25200","-","-"
"1439","20230317","1","70100","-1800","-","-","-","28200","-8700","-","-","41900","6900","-","-"
"1443","20230317","1","916000","-29300","-","-","-","732200","-47900","-","-","183800","18600","-","-"
"1444","20230317","1","54600","2000","100","100","546","22400","3800","-","-","32200","-1800","100","100"
"1446","20230317","2","61000","-","36600","-1100","1.67","21200","2000","36600","-1100","39800","-2000","-","-"
"1447","20230317","1","2367100","86800","-","-","-","512000","69100","-","-","1855100","17700","-","-"
"1450","20230317","1","22700","-900","-","-","-","6900","-400","-","-","15800","-500","-","-"
"1451","20230317","1","38900","-2900","-","-","-","27800","-800","-","-","11100","-2100","-","-"
"1491","20230317","1","1650700","-132600","-","-","-","1413800","-132400","-","-","236900","-200","-","-"
"1514","20230317","2","13925900","260200","9500","-4500","1465.88","6020600","6700","-","-","7905300","253500","9500","-4500"
"1515","20230317","2","72200","-2000","24700","2300","2.92","31900","500","4000","-1100","40300","-2500","20700","3400"
"1518","20230317","2","998000","34800","349100","-50300","2.86","799200","41500","320900","-51500","198800","-6700","28200","1200"
"1605","20230317","2","9666900","1964800","597200","-421100","16.19","6497000","1641700","404200","-379000","3169900","323100","193000","-42100"
"1662","20230317","2","374400","60700","98000","-48800","3.82","288600","47100","85400","-46800","85800","13600","12600","-2000"
"1663","20230317","2","270700","-11000","16700","-5300","16.21","129100","-4400","16200","-3800","141600","-6600","500","-1500"
"1711","20230317","1","519000","-22800","-","-","-","261800","-17800","-","-","257200","-5000","-","-"
"1712","20230317","2","141500","8000","41800","-6900","3.39","67400","4600","40400","-6900","74100","3400","1400","-"
"1716","20230317","2","45900","-3800","1100","800","41.73","22400","-3700","1100","800","23500","-100","-","-"
"1717","20230317","1","225400","-14700","-","-","-","56500","5700","-","-","168900","-20400","-","-"
"1718","20230317","1","67500","-400","-","-","-","12300","-400","-","-","55200","-","-","-"
"1719","20230317","2","197700","38300","14200","-17800","13.92","171900","35600","11600","-17800","25800","2700","2600","-"
"1720","20230317","2","688300","-191300","57000","-27300","12.08","306700","3100","15000","-27500","381600","-194400","42000","200"
