"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230728","2","26100","-1600","2200","200","11.86","13100","-1700","2100","200","13000","100","100","-"
"1332","20230728","2","1581700","9900","356300","-7800","4.44","476600","13600","315100","-7000","1105100","-3700","41200","-800"
"1333","20230728","2","772300","-14800","52800","1900","14.63","198800","-19600","12500","2100","573500","4800","40300","-200"
"1375","20230728","1","232800","-2300","13200","-","17.64","116700","-2200","-","-","116100","-100","13200","-"
"1376","20230728","1","23600","-10000","-","-","-","13300","-9500","-","-","10300","-500","-","-"
"1377","20230728","2","79500","-2200","25400","8000","3.13","58500","-3100","5400","-1400","21000","900","20000","9400"
"1379","20230728","2","36100","-","38600","-2600","0.94","31000","-500","6100","-100","5100","500","32500","-2500"
"1380","20230728","1","3700","-600","-","-","-","500","-100","-","-","3200","-500","-","-"
"1381","20230728","1","3500","-900","-","-","-","3100","-900","-","-","400","-","-","-"
"1382","20230728","1","18800","-","-","-","-","7300","200","-","-","11500","-200","-","-"
"1383","20230728","1","7500","1100","-","-","-","6100","1400","-","-","1400","-300","-","-"
"1384","20230728","1","167700","4400","-","-","-","44000","1000","-","-","123700","3400","-","-"
"1400","20230728","1","613100","-37300","-","-","-","333900","-2200","-","-","279200","-35100","-","-"
"1401","20230728","1","98100","-14400","-","-300","-","38700","-15300","-","-","59400","900","-","-300"
"1407","20230728","2","540100","-24600","105500","12100","5.12","372300","-20000","103700","12700","167800","-4600","1800","-600"
"1414","20230728","2","75800","-8500","28800","200","2.63","53800","-5800","6800","-1200","22000","-2700","22000","1400"
"1417","20230728","2","90100","1400","31000","2600","2.91","56100","800","20600","2700","34000","600","10400","-100"
"1418","20230728","2","801700","-20600","251200","-2800","3.19","644200","-27500","251200","-2800","157500","6900","-","-"
"1419","20230728","2","419800","-19500","312500","-80300","1.34","312200","-17800","286200","-80200","107600","-1700","26300","-100"
"1420","20230728","2","23100","-1600","4200","1600","5.5","17300","-1700","4200","1600","5800","100","-","-"
"1429","20230728","2","334400","10700","17700","-3600","18.89","180300","6200","17700","-3600","154100","4500","-","-"
"1430","20230728","2","171200","-2100","55400","100","3.09","123400","-1100","55400","100","47800","-1000","-","-"
"1431","20230728","2","53100","3000","120000","100","0.44","35300","1400","120000","100","17800","1600","-","-"
"1433","20230728","2","269800","-60800","143400","-26500","1.88","170500","-3100","141400","-26500","99300","-57700","2000","-"
"1434","20230728","2","204900","-19700","28200","24500","7.27","47100","-8500","28200","24500","157800","-11200","-","-"
"1435","20230728","1","2172100","18600","3000","-","724.03","881300","27100","-","-","1290800","-8500","3000","-"
"1436","20230728","1","112600","100","-","-","-","43000","-2100","-","-","69600","2200","-","-"
