"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20231222","2","27100","-400","2500","100","10.84","11400","700","2500","500","15700","-1100","-","-400"
"1332","20231222","2","1269200","-92700","250600","-77700","5.06","622700","15400","205900","-72800","646500","-108100","44700","-4900"
"1333","20231222","2","563400","-16800","71600","-15000","7.87","211100","4600","20500","-16800","352300","-21400","51100","1800"
"1375","20231222","1","190000","13900","1600","-2100","118.75","57100","-1700","-","-","132900","15600","1600","-2100"
"1376","20231222","1","32900","-500","-","-","-","20700","-1200","-","-","12200","700","-","-"
"1377","20231222","2","54000","2000","18100","-17400","2.98","35100","-200","8100","2700","18900","2200","10000","-20100"
"1379","20231222","2","55100","-2100","7500","-1900","7.35","43100","-2300","6600","-900","12000","200","900","-1000"
"1380","20231222","1","5100","-1000","-","-","-","1600","-500","-","-","3500","-500","-","-"
"1381","20231222","1","6800","800","-","-","-","4400","-100","-","-","2400","900","-","-"
"1382","20231222","1","91000","-6000","-","-900","-","70600","-8500","-","-","20400","2500","-","-900"
"1383","20231222","1","17600","900","-","-","-","15400","800","-","-","2200","100","-","-"
"1384","20231222","1","192200","14500","-","-","-","55700","5000","-","-","136500","9500","-","-"
"1400","20231222","3","102100","-16800","-","-","-","84100","-16600","-","-","18000","-200","-","-"
"1401","20231222","1","111700","900","-","-","-","49500","-2600","-","-","62200","3500","-","-"
"1407","20231222","2","246100","-3400","84000","-3400","2.93","139100","-4100","83600","-3400","107000","700","400","-"
"1414","20231222","2","33300","-8400","31500","4000","1.06","21300","-7900","9000","1200","12000","-500","22500","2800"
"1417","20231222","2","102400","-38500","26000","-1200","3.94","70300","-35500","16700","-1300","32100","-3000","9300","100"
"1418","20231222","2","711100","-4300","39800","-29400","17.87","561900","16300","39800","-29400","149200","-20600","-","-"
"1419","20231222","2","108600","-22600","394400","-4500","0.28","60000","-7500","206200","-5000","48600","-15100","188200","500"
"1420","20231222","2","35200","2900","300","-2900","117.33","19800","1500","300","-2900","15400","1400","-","-"
"1429","20231222","2","703300","38400","8300","1400","84.73","339900","-5000","8300","1400","363400","43400","-","-"
"1430","20231222","2","73500","-7000","3300","-1000","22.27","38800","4300","3300","-1000","34700","-11300","-","-"
"1431","20231222","2","61600","2800","75800","52400","0.81","39300","4300","75800","52400","22300","-1500","-","-"
"1433","20231222","2","206800","8000","114000","-3800","1.81","107300","-1700","111500","-4300","99500","9700","2500","500"
"1434","20231222","2","243000","-12300","52200","29300","4.66","128600","57100","52200","29300","114400","-69400","-","-"
"1435","20231222","1","2218300","15500","1000","-","2218.3","782300","19200","-","-","1436000","-3700","1000","-"
"1436","20231222","1","91400","-1300","-","-","-","27300","-1300","-","-","64100","-","-","-"
"1438","20231222","1","46000","800","-","-","-","3000","1100","-","-","43000","-300","-","-"
"1439","20231222","1","35100","-6200","-","-","-","3900","-1900","-","-","31200","-4300","-","-"
"1443","20231222","1","770900","-9900","-","-","-","470600","-28400","-","-","300300","18500","-","-"
"1444","20231222","1","32000","600","-","-","-","16700","1800","-","-","15300","-1200","-","-"
"1446","20231222","2","47400","2400","38200","-900","1.24","20200","1500","38200","-900","27200","900","-","-"
"1447","20231222","1","2176800","106500","100","100","21768","535900","109400","-","-","1640900","-2900","100","100"
"1450","20231222","1","22000","900","-","-","-","9000","900","-","-","13000","-","-","-"
"1451","20231222","1","60000","2700","-","-","-","41300","2100","-","-","18700","600","-","-"
"1491","20231222","1","1065900","-382500","-","-","-","897300","-374600","-","-","168600","-7900","-","-"
