"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20231124","2","34000","1800","3500","700","9.71","13300","-300","3400","700","20700","2100","100","-"
"1332","20231124","2","1721900","136000","206900","23400","8.32","726600","-30500","162200","19100","995300","166500","44700","4300"
"1333","20231124","2","637100","15700","87900","-800","7.25","213300","14600","36600","-700","423800","1100","51300","-100"
"1375","20231124","1","181000","-8600","3300","100","54.85","78600","-600","-","-","102400","-8000","3300","100"
"1376","20231124","1","31900","-4500","-","-","-","19900","-2900","-","-","12000","-1600","-","-"
"1377","20231124","2","50500","4400","43500","13700","1.16","35600","2300","7800","1600","14900","2100","35700","12100"
"1379","20231124","2","60900","2200","13000","-6000","4.68","48700","900","8000","1400","12200","1300","5000","-7400"
"1380","20231124","1","7000","1800","-","-1300","-","3400","1300","-","-","3600","500","-","-1300"
"1381","20231124","1","5400","-700","-","-","-","4200","-200","-","-","1200","-500","-","-"
"1382","20231124","1","105200","46400","-","-","-","83800","40100","-","-","21400","6300","-","-"
"1383","20231124","1","16200","1000","-","-","-","14300","1000","-","-","1900","-","-","-"
"1384","20231124","1","170000","-200","-","-","-","51900","-7400","-","-","118100","7200","-","-"
"1400","20231124","1","641300","-65600","-","-","-","253600","-1500","-","-","387700","-64100","-","-"
"1401","20231124","1","126700","14200","-","-","-","38100","9800","-","-","88600","4400","-","-"
"1407","20231124","2","220400","-5800","92700","-2300","2.38","113300","-5100","92500","-2100","107100","-700","200","-200"
"1414","20231124","2","44100","2100","24800","-1100","1.78","35700","1800","9300","-1000","8400","300","15500","-100"
"1417","20231124","2","137400","1600","27800","5300","4.94","104500","500","18600","5400","32900","1100","9200","-100"
"1418","20231124","2","331800","-17300","43500","-200","7.63","204600","-4800","43500","-200","127200","-12500","-","-"
"1419","20231124","2","227900","-39600","733100","220700","0.31","143300","-38300","296700","30600","84600","-1300","436400","190100"
"1420","20231124","2","36600","1500","3700","-200","9.89","22100","900","3700","-200","14500","600","-","-"
"1429","20231124","2","586900","-4700","16000","200","36.68","300500","20100","16000","300","286400","-24800","-","-100"
"1430","20231124","2","110100","-7700","115300","19600","0.95","78400","-7900","115100","19600","31700","200","200","-"
"1431","20231124","2","41600","-1200","15500","-2000","2.68","22600","-3600","15500","-2000","19000","2400","-","-"
"1433","20231124","2","206900","800","110600","-2100","1.87","116200","600","108600","-2100","90700","200","2000","-"
"1434","20231124","2","282500","19500","26700","300","10.58","127000","-13300","26700","300","155500","32800","-","-"
"1435","20231124","1","2031000","4000","1000","-","2031","637900","-16900","-","-","1393100","20900","1000","-"
"1436","20231124","1","96700","1900","-","-","-","33800","900","-","-","62900","1000","-","-"
"1438","20231124","1","45100","500","-","-","-","2100","400","-","-","43000","100","-","-"
"1439","20231124","1","51500","-4000","-","-","-","11200","-4000","-","-","40300","-","-","-"
"1443","20231124","1","776400","7800","-","-","-","491400","5400","-","-","285000","2400","-","-"
"1444","20231124","1","32400","-500","-","-","-","15700","-400","-","-","16700","-100","-","-"
"1446","20231124","2","44300","-3000","41800","400","1.06","19500","-1700","41800","400","24800","-1300","-","-"
"1447","20231124","1","2045700","-3700","-","-","-","488400","-3200","-","-","1557300","-500","-","-"
"1450","20231124","1","21900","800","-","-","-","9400","800","-","-","12500","-","-","-"
"1451","20231124","1","55700","1600","-","-","-","33300","400","-","-","22400","1200","-","-"
"1491","20231124","1","1440100","89100","-","-","-","1268600","90100","-","-","171500","-1000","-","-"
"1514","20231124","2","2519000","-1049800","12700","-24400","198.35","1769200","-1300","-","-","749800","-1048500","12700","-24400"
"1515","20231124","2","66500","-10500","10100","4300","6.58","27100","300","7000","3300","39400","-10800","3100","1000"
"1518","20231124","2","1077500","-97300","717600","-5700","1.5","791400","-89800","704200","-5700","286100","-7500","13400","-"
"1605","20231124","2","8037500","-393200","1115700","-67400","7.2","5011900","-332500","932000","-43100","3025600","-60700","183700","-24300"
"1662","20231124","2","465700","-17400","71300","9600","6.53","413000","-1100","58800","9400","52700","-16300","12500","200"
"1663","20231124","2","453300","-10700","5600","-3300","80.95","251400","-9800","5200","-3200","201900","-900","400","-100"
"1711","20231124","1","595100","2300","-","-","-","382700","100","-","-","212400","2200","-","-"
"1712","20231124","2","542500","-26400","6000","1000","90.42","403900","-28100","6000","1000","138600","1700","-","-"
"1716","20231124","2","117300","16800","2100","100","55.86","65300","17000","2100","100","52000","-200","-","-"
"1717","20231124","1","201400","14500","-","-","-","56700","-2400","-","-","144700","16900","-","-"
"1718","20231124","1","71500","-100","-","-","-","4600","200","-","-","66900","-300","-","-"
"1719","20231124","2","444000","-9800","93700","800","4.74","335800","-10900","79100","700","108200","1100","14600","100"
"1720","20231124","2","489300","72600","178600","71700","2.74","282200","28700","118500","67900","207100","43900","60100","3800"
"1721","20231124","2","27300","1100","77400","-4700","0.35","17200","1200","24000","2000","10100","-100","53400","-6700"
"1723","20231124","1","14900","-1300","-","-","-","4700","-1100","-","-","10200","-200","-","-"
"1724","20231124","1","196900","-500","-","-","-","74400","-1500","-","-","122500","1000","-","-"
"1726","20231124","1","388800","146200","8100","-3000","48","130900","13000","-","-","257900","133200","8100","-3000"
"1730","20231124","1","108200","8500","-","-","-","17100","7400","-","-","91100","1100","-","-"
"1736","20231124","1","7400","-700","-","-","-","4600","-500","-","-","2800","-200","-","-"
"1739","20231124","1","312900","2800","-","-","-","203900","1900","-","-","109000","900","-","-"
"1743","20231124","1","36900","4100","-","-","-","5800","1700","-","-","31100","2400","-","-"
"1757","20231124","1","5308400","-21000","-","-","-","5166000","-21000","-","-","142400","-","-","-"
"1758","20231124","1","94900","300","-","-","-","57600","-1400","-","-","37300","1700","-","-"
"1762","20231124","2","14600","900","1600","600","9.13","11300","500","800","400","3300","400","800","200"
"1764","20231124","1","8100","100","-","-","-","7700","100","-","-","400","-","-","-"
"1766","20231124","2","11800","1500","8200","-300","1.44","2600","700","6800","-400","9200","800","1400","100"
"1768","20231124","2","6300","600","31000","-100","0.2","4500","700","31000","-100","1800","-100","-","-"
"1770","20231124","1","60000","-8800","-","-","-","8700","-10200","-","-","51300","1400","-","-"
"1773","20231124","1","8000","-1000","-","-","-","8000","-1000","-","-","-","-","-","-"
"1775","20231124","1","42300","-300","-","-","-","6900","-400","-","-","35400","100","-","-"
"1776","20231124","1","117100","-22700","-","-","-","15300","3200","-","-","101800","-25900","-","-"
"1780","20231124","2","24900","-2600","16800","2300","1.48","16300","-3900","14100","2000","8600","1300","2700","300"
"1783","20231124","1","3578100","-94600","-","-","-","3104300","-119800","-","-","473800","25200","-","-"
"1786","20231124","2","1052000","110900","34600","5100","30.4","472900","-7800","34600","5100","579100","118700","-","-"
"1787","20231124","1","3700","200","-","-","-","2300","100","-","-","1400","100","-","-"
