"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230303","2","26300","1300","21200","12300","1.24","17800","1200","4300","700","8500","100","16900","11600"
"1332","20230303","2","1185600","-35300","317400","161800","3.74","470500","-29000","75500","-4000","715100","-6300","241900","165800"
"1333","20230303","2","513500","17200","41300","-1300","12.43","118700","16400","8400","-1400","394800","800","32900","100"
"1375","20230303","1","131500","-8400","26400","6700","4.98","63900","-3500","-","-","67600","-4900","26400","6700"
"1376","20230303","1","7700","700","-","-","-","5600","600","-","-","2100","100","-","-"
"1377","20230303","2","86000","1500","19100","-100","4.5","61300","-","7100","-","24700","1500","12000","-100"
"1379","20230303","2","48300","1600","58800","14800","0.82","41700","1000","14400","1400","6600","600","44400","13400"
"1380","20230303","1","4500","200","-","-","-","2100","200","-","-","2400","-","-","-"
"1381","20230303","1","7200","-400","-","-","-","5200","-500","-","-","2000","100","-","-"
"1382","20230303","1","33500","-7400","-","-","-","20400","-6800","-","-","13100","-600","-","-"
"1383","20230303","1","13500","-800","-","-","-","12000","-1000","-","-","1500","200","-","-"
"1384","20230303","1","201600","-7400","-","-","-","113600","-17100","-","-","88000","9700","-","-"
"1400","20230303","1","244500","9600","-","-","-","223000","8600","-","-","21500","1000","-","-"
"1401","20230303","1","42100","-4100","-","-","-","11700","-500","-","-","30400","-3600","-","-"
"1407","20230303","2","516700","29200","66600","-5200","7.76","396400","25500","63300","-5100","120300","3700","3300","-100"
"1414","20230303","2","181100","4800","21100","2900","8.58","145800","4600","7800","400","35300","200","13300","2500"
"1417","20230303","2","122300","36000","41300","7800","2.96","74900","25300","18100","14100","47400","10700","23200","-6300"
"1418","20230303","2","242200","23900","9700","-87700","24.97","173500","16200","9700","-87700","68700","7700","-","-"
"1419","20230303","2","138300","23300","1204700","-81000","0.11","101400","29900","1138800","-77900","36900","-6600","65900","-3100"
"1420","20230303","2","45000","-7300","6300","2500","7.14","39200","-7900","5600","1800","5800","600","700","700"
"1429","20230303","2","366900","-1700","73300","-8400","5.01","206100","2900","72300","-8400","160800","-4600","1000","-"
"1430","20230303","2","146900","17200","6800","-14300","21.6","81600","18000","6800","-14300","65300","-800","-","-"
"1431","20230303","2","62100","1200","203600","2500","0.31","24800","-800","203600","2500","37300","2000","-","-"
"1433","20230303","2","191200","-2500","114400","-400","1.67","101100","-2800","112400","-400","90100","300","2000","-"
"1434","20230303","2","158300","-3700","400","-300","395.75","46900","-12000","400","-300","111400","8300","-","-"
"1435","20230303","1","2277900","68000","7800","3400","292.04","395900","68300","-","-","1882000","-300","7800","3400"
"1436","20230303","1","92800","-800","-","-","-","31700","-","-","-","61100","-800","-","-"
"1438","20230303","1","12300","2300","-","-","-","2500","400","-","-","9800","1900","-","-"
"1439","20230303","1","67300","-9800","200","200","336.5","34100","-3300","-","-","33200","-6500","200","200"
"1443","20230303","1","972800","40100","-","-","-","813500","38000","-","-","159300","2100","-","-"
"1444","20230303","1","60000","-3400","-","-600","-","17300","100","-","-","42700","-3500","-","-600"
"1446","20230303","2","57000","-4900","42500","-","1.34","18100","-100","42500","-","38900","-4800","-","-"
"1447","20230303","1","2282900","2700","-","-","-","447900","-2400","-","-","1835000","5100","-","-"
"1450","20230303","1","25500","-1800","100","100","255","8800","-2000","-","-","16700","200","100","100"
"1451","20230303","1","47400","-2100","-","-","-","29300","1200","-","-","18100","-3300","-","-"
"1491","20230303","1","1791200","-1100","-","-","-","1547100","-700","-","-","244100","-400","-","-"
"1514","20230303","2","13546000","-178700","9500","-2500","1425.89","5795400","-50200","-","-","7750600","-128500","9500","-2500"
"1515","20230303","2","93200","-12500","20600","1800","4.52","35200","-10200","5400","1300","58000","-2300","15200","500"
"1518","20230303","2","1042600","248100","425300","-57000","2.45","774600","184400","380200","-78500","268000","63700","45100","21500"
"1605","20230303","2","6936400","-1794500","1207700","197500","5.74","4524200","-1364500","972800","193400","2412200","-430000","234900","4100"
"1662","20230303","2","281400","-30900","148300","-4500","1.9","214000","-30200","134400","-4700","67400","-700","13900","200"
"1663","20230303","2","321900","-11500","19300","-900","16.68","173900","-22700","17200","-1700","148000","11200","2100","800"
"1711","20230303","1","561700","-8500","-","-","-","296400","-1700","-","-","265300","-6800","-","-"
"1712","20230303","2","145200","3700","59100","-8100","2.46","68300","1800","57700","-8100","76900","1900","1400","-"
"1716","20230303","2","74700","-1200","300","-300","249","27000","-1600","300","-300","47700","400","-","-"
"1717","20230303","1","241900","-23500","-","-","-","46400","-10100","-","-","195500","-13400","-","-"
"1718","20230303","1","66600","300","-","-","-","12600","-200","-","-","54000","500","-","-"
"1719","20230303","2","164100","-49900","22800","2700","7.2","140800","300","20200","2700","23300","-50200","2600","-"
"1720","20230303","2","847300","34900","87100","11200","9.73","249300","41200","45300","11200","598000","-6300","41800","-"
"1721","20230303","2","164000","2800","99000","-44100","1.66","36200","1500","11700","300","127800","1300","87300","-44400"
"1723","20230303","1","49700","-13600","-","-","-","11100","-1900","-","-","38600","-11700","-","-"
"1724","20230303","1","269300","-10000","-","-","-","157300","-9700","-","-","112000","-300","-","-"
"1726","20230303","1","200400","-35600","176700","127000","1.13","40500","-21500","-","-","159900","-14100","176700","127000"
"1730","20230303","1","53200","400","-","-","-","11600","-","-","-","41600","400","-","-"
"1736","20230303","1","9400","-100","-","-","-","8300","-","-","-","1100","-100","-","-"
"1739","20230303","1","335300","-15000","-","-","-","122800","16100","-","-","212500","-31100","-","-"
"1743","20230303","1","42100","-2800","-","-","-","20100","-1400","-","-","22000","-1400","-","-"
"1757","20230303","1","24611100","-128200","-","-","-","24468200","-127800","-","-","142900","-400","-","-"
"1758","20230303","1","33700","300","-","-","-","3500","-","-","-","30200","300","-","-"
"1762","20230303","2","31200","-6900","225700","159900","0.14","21500","-5300","2400","300","9700","-1600","223300","159600"
"1764","20230303","1","8200","-100","-","-","-","6500","-300","-","-","1700","200","-","-"
"1766","20230303","2","25500","1600","8100","2300","3.15","18200","1900","5400","2000","7300","-300","2700","300"
"1768","20230303","2","5000","-2500","30100","-","0.17","2900","-2300","30100","-","2100","-200","-","-"
"1770","20230303","1","389100","1100","-","-","-","3900","-2900","-","-","385200","4000","-","-"
"1773","20230303","1","61000","14000","-","-","-","61000","14000","-","-","-","-","-","-"
"1775","20230303","1","46100","-1500","-","-","-","15000","-700","-","-","31100","-800","-","-"
"1776","20230303","1","156900","-2700","-","-","-","33500","200","-","-","123400","-2900","-","-"
"1780","20230303","2","48700","-10900","452700","40100","0.11","43000","-13400","55600","39800","5700","2500","397100","300"
"1783","20230303","1","3951500","73500","-","-","-","3820200","74600","-","-","131300","-1100","-","-"
"1786","20230303","2","1068800","7400","144400","5500","7.4","593900","-13000","88500","4400","474900","20400","55900","1100"
"1787","20230303","1","2400","-200","-","-","-","1200","-","-","-","1200","-200","-","-"
"1788","20230303","1","5100","-600","-","-","-","2800","-300","-","-","2300","-300","-","-"
"1789","20230303","2","117900","-5700","10900","-1500","10.82","80700","-3200","10900","-1500","37200","-2500","-","-"
"1793","20230303","1","1300","-","-","-","-","1300","200","-","-","-","-200","-","-"
"1795","20230303","1","1500","-200","-","-","-","500","100","-","-","1000","-300","-","-"
"1798","20230303","1","95700","-1900","-","-","-","600","-100","-","-","95100","-1800","-","-"
"1799","20230303","2","22800","-2400","500","500","45.6","5800","-1200","500","500","17000","-1200","-","-"
"1801","20230303","2","89100","-6400","176300","13900","0.51","63700","-12300","114700","13900","25400","5900","61600","-"
"1802","20230303","2","489300","-343100","418400","97000","1.17","350500","-188500","294000","101300","138800","-154600","124400","-4300"
"1803","20230303","2","863200","-116600","843600","-71700","1.02","681800","-86400","120900","-72800","181400","-30200","722700","1100"
"1805","20230303","2","222500","-15300","5400","900","41.2","52300","-23100","5300","800","170200","7800","100","100"
"1807","20230303","1","103700","-1600","-","-","-","1600","-3500","-","-","102100","1900","-","-"
"1808","20230303","2","402200","-25100","282100","5800","1.43","284900","-26700","58200","1400","117300","1600","223900","4400"
"1810","20230303","2","68100","-171900","6100","900","11.16","25400","-196900","5800","900","42700","25000","300","-"
"1811","20230303","2","70400","1400","1100","-100","64","20200","800","1000","-200","50200","600","100","100"
"1812","20230303","2","327600","17500","152600","-3900","2.15","219300","10400","117300","-5300","108300","7100","35300","1400"
"1813","20230303","2","131200","4900","22700","1100","5.78","41900","3700","20800","1000","89300","1200","1900","100"
"1814","20230303","2","204800","-30600","1000","100","204.8","123700","-5000","700","100","81100","-25600","300","-"
"1815","20230303","2","102600","-9300","2400","700","42.75","52200","-8500","2300","700","50400","-800","100","-"
"1820","20230303","2","569600","-142100","62700","5800","9.08","231200","-41100","15500","3200","338400","-101000","47200","2600"
"1821","20230303","2","1332100","-9600","40200","2000","33.14","947100","-400","18100","1900","385000","-9200","22100","100"
"1822","20230303","2","53600","-","10700","-100","5.01","30000","900","8400","-900","23600","-900","2300","800"
"1826","20230303","2","1442800","1600","11100","-1700","129.98","1325300","1600","11100","-1700","117500","-","-","-"
"1827","20230303","2","584200","21100","1500","-2400","389.47","361100","13300","1400","-2200","223100","7800","100","-200"
"1828","20230303","1","128000","-37900","-","-","-","93100","-42300","-","-","34900","4400","-","-"
"1833","20230303","2","262600","1000","33400","3400","7.86","90400","-5300","19800","3400","172200","6300","13600","-"
"1835","20230303","2","16700","1900","10500","-2500","1.59","11700","1000","7400","-2500","5000","900","3100","-"
"1840","20230303","2","827900","-76800","-","-","-","647600","-74600","-","-","180300","-2200","-","-"
"1841","20230303","1","20300","200","-","-","-","4300","-300","-","-","16000","500","-","-"
"1844","20230303","1","181200","-2900","-","-","-","116400","-3100","-","-","64800","200","-","-"
"1847","20230303","1","191500","7500","400","-","478.75","63200","-1600","-","-","128300","9100","400","-"
"1848","20230303","2","32800","-5600","51100","-600","0.64","15000","-4500","51100","-600","17800","-1100","-","-"
"1850","20230303","1","783300","3000","-","-","-","522600","13200","-","-","260700","-10200","-","-"
"1852","20230303","2","123200","-1700","60200","-100","2.05","82800","-","49900","-200","40400","-1700","10300","100"
"1853","20230303","1","225200","-1900","-","-","-","111700","100","-","-","113500","-2000","-","-"
"1860","20230303","2","707300","-129200","328000","6500","2.16","684700","-123200","25600","4500","22600","-6000","302400","2000"
"1861","20230303","2","85400","-19500","40100","1400","2.13","47500","-2300","5500","-1200","37900","-17200","34600","2600"
"1866","20230303","2","89200","5300","5200","-1300","17.15","11800","1800","5100","-1300","77400","3500","100","-"
"1867","20230303","2","13500","-900","1900","-900","7.11","9300","-300","1500","-900","4200","-600","400","-"
"1870","20230303","2","125600","10100","21100","1500","5.95","14700","2600","17400","1500","110900","7500","3700","-"
"1871","20230303","2","302000","24100","48200","1500","6.27","222700","23500","8000","1500","79300","600","40200","-"
"1873","20230303","1","576100","-40100","259100","15800","2.22","383900","-1100","-","-","192200","-39000","259100","15800"
"1878","20230303","2","68400","-10900","23000","-2100","2.97","44900","-6700","6900","-2000","23500","-4200","16100","-100"
"1879","20230303","2","576400","3700","11100","-4100","51.93","189700","-1700","10500","-4100","386700","5400","600","-"
"1882","20230303","2","6800","-600","8400","-5600","0.81","3400","-200","5900","-1200","3400","-400","2500","-4400"
"1884","20230303","2","15400","600","6400","-1600","2.41","13400","300","6400","-1600","2000","300","-","-"
"1885","20230303","2","42900","3800","5600","-200","7.66","17900","6100","4700","-200","25000","-2300","900","-"
"1887","20230303","2","246200","-14600","1900","-10100","129.58","181500","-13000","1900","-10100","64700","-1600","-","-"
"1888","20230303","2","63900","-700","51600","-1900","1.24","45500","-1200","50200","-2100","18400","500","1400","200"
"1890","20230303","2","136300","9800","10700","-1000","12.74","117700","8300","-","-","18600","1500","10700","-1000"
"1893","20230303","2","710000","-42700","287100","37400","2.47","510100","-36000","85400","6500","199900","-6700","201700","30900"
"1897","20230303","1","3000","100","-","-","-","700","-","-","-","2300","100","-","-"
"1898","20230303","2","2135700","-6000","2800","-400","762.75","2110100","-4500","2300","-400","25600","-1500","500","-"
"1899","20230303","2","112900","-2300","300","100","376.33","109400","-2200","100","100","3500","-100","200","-"
"1904","20230303","2","7500","-3400","4800","2300","1.56","7000","-3500","4800","2300","500","100","-","-"
"1905","20230303","1","165100","9200","-","-","-","15900","-200","-","-","149200","9400","-","-"
"1909","20230303","1","89300","20000","100","-200","893","29100","8600","-","-","60200","11400","100","-200"
"1911","20230303","2","686100","-55100","291300","13500","2.36","341800","-35300","260500","13400","344300","-19800","30800","100"
"1914","20230303","2","24500","-800","9500","-100","2.58","17900","-1200","9500","-100","6600","400","-","-"
"1921","20230303","2","127700","-17300","3500","-100","36.49","73200","-21500","1500","-100","54500","4200","2000","-"
"1925","20230303","2","396600","-11900","89200","-19200","4.45","262100","-7800","64100","4700","134500","-4100","25100","-23900"
"1926","20230303","2","60400","2100","3800","-800","15.89","41800","1700","2300","-800","18600","400","1500","-"
"1928","20230303","2","193300","-38700","432900","17800","0.45","102500","-35100","276700","43700","90800","-3600","156200","-25900"
"1929","20230303","2","126800","-21600","32500","-20000","3.9","66300","-27900","9000","-20100","60500","6300","23500","100"
"1930","20230303","2","111300","-3100","22600","-200","4.92","29500","-4200","21400","-400","81800","1100","1200","200"
"1934","20230303","2","161800","-400","4200","-","38.52","61900","-","3100","-","99900","-400","1100","-"
"1938","20230303","1","76500","-1100","1000","-","76.5","48900","-4300","-","-","27600","3200","1000","-"
"1939","20230303","2","31100","-2400","1300","800","23.92","10500","-2400","1300","900","20600","-","-","-100"
"1941","20230303","2","27200","-25900","32300","2000","0.84","11900","-2700","7300","2000","15300","-23200","25000","-"
"1942","20230303","2","90100","-8400","111400","-72300","0.81","65000","13200","45200","-29300","25100","-21600","66200","-43000"
"1944","20230303","2","52800","20800","112800","-28400","0.47","30300","16200","2500","300","22500","4600","110300","-28700"
"1945","20230303","2","115700","-3100","19800","200","5.84","94200","-2100","800","200","21500","-1000","19000","-"
