"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20231110","2","33300","8600","2600","500","12.81","13100","1600","2500","600","20200","7000","100","-100"
"1332","20231110","2","1578000","736000","220400","-241400","7.16","741700","331500","180000","-243300","836300","404500","40400","1900"
"1333","20231110","2","727800","60500","76400","13400","9.53","278700","73900","26100","12700","449100","-13400","50300","700"
"1375","20231110","1","210600","-5100","3300","100","63.82","96300","300","-","-","114300","-5400","3300","100"
"1376","20231110","1","37700","1200","-","-","-","23500","900","-","-","14200","300","-","-"
"1377","20231110","2","46100","1800","45200","19200","1.02","32800","2300","24000","18700","13300","-500","21200","500"
"1379","20231110","2","41300","4000","18200","-800","2.27","34100","2900","6300","-700","7200","1100","11900","-100"
"1380","20231110","1","3700","-600","-","-","-","600","-600","-","-","3100","-","-","-"
"1381","20231110","1","5400","700","-","-","-","3400","500","-","-","2000","200","-","-"
"1382","20231110","1","62400","-11200","-","-","-","47600","-11700","-","-","14800","500","-","-"
"1383","20231110","1","11600","2000","-","-","-","9700","1900","-","-","1900","100","-","-"
"1384","20231110","1","184900","9700","-","-","-","61900","8100","-","-","123000","1600","-","-"
"1400","20231110","1","675200","65000","-","-","-","239800","11600","-","-","435400","53400","-","-"
"1401","20231110","1","90500","-14200","-","-","-","27400","-1500","-","-","63100","-12700","-","-"
"1407","20231110","2","230900","3700","97200","-5700","2.38","122200","4300","97000","-5500","108700","-600","200","-200"
"1414","20231110","2","49500","-2800","26600","1800","1.86","37500","-2600","10700","1700","12000","-200","15900","100"
"1417","20231110","2","84300","5600","19000","5800","4.44","64300","6300","9200","5700","20000","-700","9800","100"
"1418","20231110","2","352800","-2100","42100","-1000","8.38","212200","1800","42100","-1000","140600","-3900","-","-"
"1419","20231110","2","285600","-53200","442600","151700","0.65","192400","-40400","243000","91200","93200","-12800","199600","60500"
"1420","20231110","2","33700","2900","3400","1300","9.91","21300","2700","3400","1300","12400","200","-","-"
"1429","20231110","2","657200","90800","14800","1700","44.41","315300","68400","14800","1700","341900","22400","-","-"
"1430","20231110","2","132700","5100","81100","24900","1.64","99900","6100","81100","24900","32800","-1000","-","-"
"1431","20231110","2","70800","16300","100100","-6700","0.71","53500","15600","100100","-6700","17300","700","-","-"
"1433","20231110","2","219300","-4500","113500","-2200","1.93","125800","-4400","111500","-2200","93500","-100","2000","-"
"1434","20231110","2","289400","5700","30700","-15500","9.43","161800","-4400","30700","-15500","127600","10100","-","-"
"1435","20231110","1","2022300","-10100","2000","1000","1011.15","683100","-32400","-","-","1339200","22300","2000","1000"
"1436","20231110","1","94700","1500","-","-","-","31800","400","-","-","62900","1100","-","-"
"1438","20231110","1","44800","-100","-","-","-","1800","-100","-","-","43000","-","-","-"
"1439","20231110","1","58000","3600","-","-","-","17000","3900","-","-","41000","-300","-","-"
"1443","20231110","1","783100","-31900","-","-","-","492500","-23600","-","-","290600","-8300","-","-"
"1444","20231110","1","32500","1200","-","-","-","15500","1200","-","-","17000","-","-","-"
"1446","20231110","2","43400","-200","40900","400","1.06","18900","1200","40900","400","24500","-1400","-","-"
"1447","20231110","1","2026200","16100","-","-","-","476400","8200","-","-","1549800","7900","-","-"
"1450","20231110","1","21300","200","-","-","-","8200","100","-","-","13100","100","-","-"
"1451","20231110","1","51100","5000","-","-","-","32000","500","-","-","19100","4500","-","-"
"1491","20231110","1","1329500","-79700","-","-","-","1157000","-79700","-","-","172500","-","-","-"
"1514","20231110","2","4093700","-5534500","9500","-","430.92","1478200","75300","-","-","2615500","-5609800","9500","-"
"1515","20231110","2","83300","19300","6800","-1500","12.25","29400","12600","5000","-800","53900","6700","1800","-700"
"1518","20231110","2","1220900","-60000","755600","65000","1.62","918700","-64900","742200","65100","302200","4900","13400","-100"
"1605","20231110","2","8660400","707900","1101500","-245000","7.86","5536200","293100","898300","-238600","3124200","414800","203200","-6400"
"1662","20231110","2","609300","84600","40100","9700","15.19","493400","69100","29300","6100","115900","15500","10800","3600"
"1663","20231110","2","380400","23800","4600","-13300","82.7","198200","22600","4100","-13300","182200","1200","500","-"
"1711","20231110","1","601200","42600","800","800","751.5","388700","36600","-","-","212500","6000","800","800"
"1712","20231110","2","577100","-13800","4500","-800","128.24","442400","-9200","4500","-800","134700","-4600","-","-"
"1716","20231110","2","86500","8600","2400","-300","36.04","34800","9200","2400","-300","51700","-600","-","-"
"1717","20231110","1","185700","-23900","-","-","-","64300","-21800","-","-","121400","-2100","-","-"
"1718","20231110","1","71700","-300","-","-","-","4400","-400","-","-","67300","100","-","-"
"1719","20231110","2","529300","153500","78100","4400","6.78","363700","111300","63200","3400","165600","42200","14900","1000"
"1720","20231110","2","431700","79900","51000","11500","8.46","265600","75100","18100","11400","166100","4800","32900","100"
"1721","20231110","2","66600","45500","115200","34600","0.58","54300","40900","53800","33500","12300","4600","61400","1100"
"1723","20231110","1","16600","-2500","-","-","-","6000","-2400","-","-","10600","-100","-","-"
"1724","20231110","1","192400","3900","-","-","-","75200","1100","-","-","117200","2800","-","-"
"1726","20231110","1","135200","-7000","1200","-100","112.67","47900","-3000","-","-","87300","-4000","1200","-100"
"1730","20231110","1","96200","-2000","-","-","-","9500","-1100","-","-","86700","-900","-","-"
"1736","20231110","1","9100","-100","-","-","-","5900","-100","-","-","3200","-","-","-"
"1739","20231110","1","366300","-116500","-","-","-","186500","4700","-","-","179800","-121200","-","-"
"1743","20231110","1","31500","-1000","-","-","-","3700","-1000","-","-","27800","-","-","-"
"1757","20231110","1","5145200","5800","-","-","-","5002800","5800","-","-","142400","-","-","-"
"1758","20231110","1","94100","-3200","-","-","-","59500","-2200","-","-","34600","-1000","-","-"
"1762","20231110","2","15200","4800","1300","-2700","11.69","11700","4000","700","-2700","3500","800","600","-"
"1764","20231110","1","9300","600","-","-","-","8900","600","-","-","400","-","-","-"
"1766","20231110","2","10700","-1100","7300","-1400","1.47","2100","-600","6200","-1400","8600","-500","1100","-"
"1768","20231110","2","6200","-400","30800","-","0.2","4000","-300","30800","100","2200","-100","-","-100"
"1770","20231110","1","48400","2300","-","-","-","3400","-500","-","-","45000","2800","-","-"
"1773","20231110","1","3000","-","-","-","-","3000","-","-","-","-","-","-","-"
"1775","20231110","1","39400","1400","-","-","-","7900","-500","-","-","31500","1900","-","-"
"1776","20231110","1","142300","21200","-","-","-","11000","800","-","-","131300","20400","-","-"
"1780","20231110","2","14300","1500","10600","3100","1.35","9800","1800","8800","2800","4500","-300","1800","300"
"1783","20231110","1","3695600","-12600","-","-","-","3267000","-13600","-","-","428600","1000","-","-"
"1786","20231110","2","958800","40000","41500","7500","23.1","516900","46700","40900","6900","441900","-6700","600","600"
"1787","20231110","1","3400","300","-","-","-","2100","200","-","-","1300","100","-","-"
"1788","20231110","1","3700","-","-","-","-","3000","-","-","-","700","-","-","-"
"1789","20231110","2","138400","4900","11000","-9000","12.58","84600","6300","11000","-9000","53800","-1400","-","-"
"1793","20231110","1","4900","300","-","-","-","1700","-100","-","-","3200","400","-","-"
"1795","20231110","1","3800","2700","-","-","-","3300","2600","-","-","500","100","-","-"
"1798","20231110","1","94200","200","-","-","-","800","-100","-","-","93400","300","-","-"
"1799","20231110","2","83800","1400","400","-600","209.5","8400","2400","400","-600","75400","-1000","-","-"
"1801","20231110","2","140600","38000","251700","28500","0.56","54400","7100","106700","28900","86200","30900","145000","-400"
"1802","20231110","2","370300","6000","291000","-47500","1.27","239600","500","158400","-46500","130700","5500","132600","-1000"
"1803","20231110","2","1214500","232200","392400","-3500","3.1","1061300","256700","174600","-41000","153200","-24500","217800","37500"
"1805","20231110","2","701400","141400","14600","-200","48.04","108400","21400","14200","-300","593000","120000","400","100"
"1807","20231110","1","139000","1400","-","-","-","8800","700","-","-","130200","700","-","-"
"1808","20231110","2","263100","5700","294200","4300","0.89","179300","-400","104600","4900","83800","6100","189600","-600"
"1810","20231110","2","26500","-6800","700","-300","37.86","18600","300","600","-300","7900","-7100","100","-"
"1811","20231110","2","88000","2500","1800","800","48.89","16500","1500","1800","800","71500","1000","-","-"
"1812","20231110","2","630200","60100","327100","-2500","1.93","489500","51300","157700","-1700","140700","8800","169400","-800"
"1813","20231110","2","184200","12700","7000","600","26.31","49600","6100","4500","600","134600","6600","2500","-"
"1814","20231110","2","160000","17100","17700","-5800","9.04","56700","10800","17700","-5800","103300","6300","-","-"
"1815","20231110","2","178900","4000","6400","-2400","27.95","96300","1600","6400","-2300","82600","2400","-","-100"
"1820","20231110","2","202400","-3300","44600","1100","4.54","68100","-19400","17200","-2000","134300","16100","27400","3100"
"1821","20231110","2","1203100","-114400","213400","16200","5.64","674700","-104900","56700","13200","528400","-9500","156700","3000"
"1822","20231110","2","14600","3900","9600","3600","1.52","6800","2300","5900","3600","7800","1600","3700","-"
"1826","20231110","2","982700","-","54200","3600","18.13","23000","500","54200","3600","959700","-500","-","-"
"1827","20231110","2","1286600","92700","2400","100","536.08","1059900","93500","2400","100","226700","-800","-","-"
"1828","20231110","1","134800","15400","-","-","-","90800","3000","-","-","44000","12400","-","-"
"1833","20231110","2","190900","24600","16100","1300","11.86","73400","18400","15900","1300","117500","6200","200","-"
"1835","20231110","2","44300","38500","32400","-4600","1.37","40800","37700","8100","300","3500","800","24300","-4900"
"1840","20231110","2","417300","-5100","-","-","-","321700","100","-","-","95600","-5200","-","-"
"1841","20231110","1","28500","-100","-","-","-","2600","-100","-","-","25900","-","-","-"
"1844","20231110","1","415900","-7300","-","-","-","269500","-14700","-","-","146400","7400","-","-"
"1847","20231110","1","126400","32000","400","-","316","50000","-2000","-","-","76400","34000","400","-"
"1848","20231110","2","35500","800","19800","-","1.79","13600","400","19800","-","21900","400","-","-"
"1850","20231110","1","665900","4800","-","-","-","359000","4000","-","-","306900","800","-","-"
"1852","20231110","2","112700","-8200","16600","-900","6.79","72600","-8300","9300","-900","40100","100","7300","-"
"1853","20231110","1","483700","8100","-","-","-","291800","5900","-","-","191900","2200","-","-"
"1860","20231110","2","226500","-314400","132900","-17700","1.7","212600","-311100","49600","5900","13900","-3300","83300","-23600"
"1861","20231110","2","62600","-91600","39700","-13100","1.58","31300","-1500","17200","-12700","31300","-90100","22500","-400"
"1866","20231110","2","18500","6800","2600","1800","7.12","15600","6600","2600","1800","2900","200","-","-"
"1867","20231110","2","7200","-300","500","-200","14.4","3600","-600","300","-200","3600","300","200","-"
"1870","20231110","2","63900","-24100","11700","-800","5.46","34900","-18600","10700","-800","29000","-5500","1000","-"
"1871","20231110","2","419400","-196400","221600","180100","1.89","204700","22300","159300","147800","214700","-218700","62300","32300"
"1873","20231110","1","547600","90600","259800","-47500","2.11","311000","70700","-","-","236600","19900","259800","-47500"
"1878","20231110","2","33200","8700","27400","-3000","1.21","26500","8100","13700","-3100","6700","600","13700","100"
"1879","20231110","2","356100","25200","14300","-1300","24.9","60900","9500","13700","-1300","295200","15700","600","-"
