"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230428","2","29700","-4600","3200","-","9.28","19300","-3700","3200","-","10400","-900","-","-"
"1332","20230428","2","1832300","-17300","248100","24500","7.39","504000","-16700","191100","19000","1328300","-600","57000","5500"
"1333","20230428","2","557600","-7200","57200","9400","9.75","95800","-5900","21100","9300","461800","-1300","36100","100"
"1375","20230428","1","107200","-6100","14200","-","7.55","43900","-5100","-","-","63300","-1000","14200","-"
"1376","20230428","1","8800","300","-","-","-","5000","-500","-","-","3800","800","-","-"
"1377","20230428","2","80800","-8000","41400","12900","1.95","65700","-7400","8700","600","15100","-600","32700","12300"
"1379","20230428","2","41000","-10000","44300","600","0.93","33800","-9100","5600","100","7200","-900","38700","500"
"1380","20230428","1","4000","-1100","-","-","-","1300","-1300","-","-","2700","200","-","-"
"1381","20230428","1","7800","-","-","-","-","5800","-","-","-","2000","-","-","-"
"1382","20230428","1","22400","-2000","-","-","-","9800","-2100","-","-","12600","100","-","-"
"1383","20230428","1","5600","-2600","-","-","-","4400","-2800","-","-","1200","200","-","-"
"1384","20230428","1","175900","-5100","-","-","-","102800","-9400","-","-","73100","4300","-","-"
"1400","20230428","1","407500","12900","-","-","-","314700","800","-","-","92800","12100","-","-"
"1401","20230428","1","43000","900","-","-","-","11200","-1200","-","-","31800","2100","-","-"
"1407","20230428","2","482900","-65600","159500","-11400","3.03","346300","-52000","152300","-14100","136600","-13600","7200","2700"
"1414","20230428","2","120000","-14300","29800","6200","4.03","95100","-10000","14000","3000","24900","-4300","15800","3200"
"1417","20230428","2","88300","-900","26700","2900","3.31","62600","800","15300","3100","25700","-1700","11400","-200"
"1418","20230428","2","1067400","-258400","780600","-252800","1.37","896600","-131800","780300","-252800","170800","-126600","300","-"
"1419","20230428","2","294400","-3200","993600","33100","0.3","242800","-7500","918700","18600","51600","4300","74900","14500"
"1420","20230428","2","28100","-2100","2900","-400","9.69","22100","-2000","2900","-400","6000","-100","-","-"
"1429","20230428","2","306400","-8700","47100","-1200","6.51","194200","-8100","46100","-1200","112200","-600","1000","-"
"1430","20230428","2","132100","-36800","23700","200","5.57","107000","-36300","23700","200","25100","-500","-","-"
"1431","20230428","2","46300","-5600","149700","-25700","0.31","18400","-1600","149700","-25700","27900","-4000","-","-"
"1433","20230428","2","158500","-4800","110400","900","1.44","78100","-5700","108400","900","80400","900","2000","-"
"1434","20230428","2","173700","-4100","2100","-5000","82.71","30400","-4900","2100","-5000","143300","800","-","-"
"1435","20230428","1","2395200","-62700","17300","-1000","138.45","595900","-34000","-","-","1799300","-28700","17300","-1000"
"1436","20230428","1","112800","3200","-","-","-","42900","-6000","-","-","69900","9200","-","-"
"1438","20230428","1","44400","-","-","-","-","18100","900","-","-","26300","-900","-","-"
"1439","20230428","1","66800","-300","-","-","-","23600","-1900","-","-","43200","1600","-","-"
"1443","20230428","1","859300","-17900","-","-","-","608900","-30100","-","-","250400","12200","-","-"
"1444","20230428","1","38800","-200","-","-","-","20100","-2000","-","-","18700","1800","-","-"
"1446","20230428","2","68300","-1100","38000","2100","1.8","29900","-3900","38000","2100","38400","2800","-","-"
"1447","20230428","1","2314000","-48400","-","-","-","486500","-44600","-","-","1827500","-3800","-","-"
"1450","20230428","1","20100","-400","-","-","-","7400","-200","-","-","12700","-200","-","-"
"1451","20230428","1","42200","200","-","-","-","27700","-","-","-","14500","200","-","-"
"1491","20230428","1","1767900","154000","-","-","-","1531100","154000","-","-","236800","-","-","-"
"1514","20230428","2","12819500","70800","9500","-","1349.42","5244400","20700","-","-","7575100","50100","9500","-"
"1515","20230428","2","129300","24800","17800","-","7.26","54900","8900","3700","-","74400","15900","14100","-"
"1518","20230428","2","1213200","-30700","769100","217800","1.58","960200","-42100","754200","217800","253000","11400","14900","-"
"1605","20230428","2","7528300","-73200","924500","-160200","8.14","4667000","-4900","717800","-158400","2861300","-68300","206700","-1800"
"1662","20230428","2","480200","15200","154100","-2500","3.12","379500","14200","113300","-2800","100700","1000","40800","300"
"1663","20230428","2","223600","-9200","22200","-3900","10.07","103300","-9300","21700","-3700","120300","100","500","-200"
"1711","20230428","1","574400","10000","-","-","-","321800","5600","-","-","252600","4400","-","-"
"1712","20230428","2","155900","-12100","22700","-400","6.87","81600","-9200","22500","-400","74300","-2900","200","-"
"1716","20230428","2","43200","-3600","1000","300","43.2","24900","-4200","1000","300","18300","600","-","-"
"1717","20230428","1","251000","-300","-","-","-","84700","1100","-","-","166300","-1400","-","-"
"1718","20230428","1","67800","-800","-","-","-","12400","-800","-","-","55400","-","-","-"
"1719","20230428","2","86100","-82900","291800","43600","0.3","59500","-82000","81600","44200","26600","-900","210200","-600"
"1720","20230428","2","606500","-71200","62500","8100","9.7","231600","-25200","20600","8000","374900","-46000","41900","100"
"1721","20230428","2","146200","-5800","58000","1500","2.52","19400","-6600","9600","-","126800","800","48400","1500"
"1723","20230428","1","19900","-1200","-","-","-","8500","-1100","-","-","11400","-100","-","-"
"1724","20230428","1","238600","-26800","-","-","-","142400","-26400","-","-","96200","-400","-","-"
"1726","20230428","1","229300","34400","600","300","382.17","36900","3000","-","-","192400","31400","600","300"
"1730","20230428","1","63400","-200","-","-","-","25200","-200","-","-","38200","-","-","-"
"1736","20230428","1","8900","-300","-","-","-","7300","-100","-","-","1600","-200","-","-"
"1739","20230428","1","290700","-81800","-","-","-","158400","200","-","-","132300","-82000","-","-"
"1743","20230428","1","52600","-2200","-","-","-","25800","-2100","-","-","26800","-100","-","-"
"1757","20230428","1","25559500","616200","-","-","-","25398800","616800","-","-","160700","-600","-","-"
"1758","20230428","1","35300","-2000","300","300","117.67","15500","1600","-","-","19800","-3600","300","300"
"1762","20230428","2","18500","-2300","5600","900","3.3","12200","-600","3500","800","6300","-1700","2100","100"
"1764","20230428","1","10800","-400","-","-","-","9200","-200","-","-","1600","-200","-","-"
"1766","20230428","2","144700","99300","40800","-338300","3.55","133000","100700","27700","-28600","11700","-1400","13100","-309700"
"1768","20230428","2","6000","700","30600","-","0.2","4500","600","30600","-","1500","100","-","-"
"1770","20230428","1","390300","-100","-","-","-","3600","-100","-","-","386700","-","-","-"
"1773","20230428","1","24000","-80000","-","-","-","24000","-80000","-","-","-","-","-","-"
"1775","20230428","1","30400","800","-","-","-","12900","400","-","-","17500","400","-","-"
"1776","20230428","1","150800","-6200","-","-","-","19900","-6500","-","-","130900","300","-","-"
"1780","20230428","2","3200","-500","71000","200","0.05","2300","-500","59500","700","900","-","11500","-500"
"1783","20230428","1","3695200","-218100","-","-","-","3553200","-218100","-","-","142000","-","-","-"
"1786","20230428","2","939300","-27400","95100","1300","9.88","502800","-37600","39900","1200","436500","10200","55200","100"
"1787","20230428","1","3100","-500","-","-","-","1900","-100","-","-","1200","-400","-","-"
"1788","20230428","1","5000","-100","-","-","-","2700","-100","-","-","2300","-","-","-"
"1789","20230428","2","110100","-14400","9100","-300","12.1","80900","-10100","9100","-300","29200","-4300","-","-"
"1793","20230428","1","500","-100","-","-","-","500","-","-","-","-","-100","-","-"
"1795","20230428","1","800","-100","-","-","-","600","-100","-","-","200","-","-","-"
"1798","20230428","1","96700","-300","-","-","-","300","-300","-","-","96400","-","-","-"
"1799","20230428","2","24900","500","100","-900","249","4700","900","100","-900","20200","-400","-","-"
