"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230609","2","27800","1700","4100","-100","6.78","17000","1800","4000","-100","10800","-100","100","-"
"1332","20230609","2","1858200","-122900","310400","14400","5.99","741000","-35700","272900","13600","1117200","-87200","37500","800"
"1333","20230609","2","694500","5100","45400","-1100","15.3","141500","19300","6900","-5100","553000","-14200","38500","4000"
"1375","20230609","1","114700","3200","14100","-","8.13","40200","2500","-","-","74500","700","14100","-"
"1376","20230609","1","13400","-300","-","-","-","6500","-1000","-","-","6900","700","-","-"
"1377","20230609","2","77400","-11900","23800","-4600","3.25","63500","-11700","8800","-1000","13900","-200","15000","-3600"
"1379","20230609","2","29800","-6300","43300","2400","0.69","23700","-5500","8300","2500","6100","-800","35000","-100"
"1380","20230609","1","3900","-700","-","-","-","1300","300","-","-","2600","-1000","-","-"
"1381","20230609","1","7700","-900","100","-","77","6300","-800","-","-","1400","-100","100","-"
"1382","20230609","1","19700","-600","-","-","-","7500","-300","-","-","12200","-300","-","-"
"1383","20230609","1","6700","-1200","-","-","-","5300","-1400","-","-","1400","200","-","-"
"1384","20230609","1","190300","-1000","-","-","-","62600","-200","-","-","127700","-800","-","-"
"1400","20230609","1","563500","151500","-","-","-","326200","18400","-","-","237300","133100","-","-"
"1401","20230609","1","51800","2800","-","-","-","13400","2500","-","-","38400","300","-","-"
"1407","20230609","2","612900","99000","90200","-20400","6.79","452400","87100","86600","-20300","160500","11900","3600","-100"
"1414","20230609","2","74500","-10300","25200","-200","2.96","55300","-10600","10400","-","19200","300","14800","-200"
"1417","20230609","2","73600","-8000","23700","-1200","3.11","46100","800","12100","-1300","27500","-8800","11600","100"
"1418","20230609","2","923500","8000","389500","-37400","2.37","743000","3700","389500","-37400","180500","4300","-","-"
"1419","20230609","2","663100","-29100","890500","-67300","0.74","540400","-17900","857200","-61400","122700","-11200","33300","-5900"
"1420","20230609","2","20200","200","2600","-","7.77","13800","300","2600","-","6400","-100","-","-"
