"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20231102","2","24700","100","2100","-300","11.76","11500","-200","1900","-300","13200","300","200","-"
"1332","20231102","2","842000","5300","461800","39500","1.82","410200","-8900","423300","42600","431800","14200","38500","-3100"
"1333","20231102","2","667300","-18900","63000","3100","10.59","204800","-13000","13400","3000","462500","-5900","49600","100"
"1375","20231102","1","215700","-14500","3200","100","67.41","96000","-11000","-","-","119700","-3500","3200","100"
"1376","20231102","1","36500","-3200","-","-","-","22600","-1800","-","-","13900","-1400","-","-"
"1377","20231102","2","44300","-6100","26000","-4600","1.7","30500","-6300","5300","-4600","13800","200","20700","-"
"1379","20231102","2","37300","-600","19000","-1000","1.96","31200","-700","7000","-800","6100","100","12000","-200"
"1380","20231102","1","4300","-","-","-","-","1200","-","-","-","3100","-","-","-"
"1381","20231102","1","4700","-800","-","-","-","2900","-1200","-","-","1800","400","-","-"
"1382","20231102","1","73600","2000","-","-","-","59300","1600","-","-","14300","400","-","-"
"1383","20231102","1","9600","300","-","-","-","7800","500","-","-","1800","-200","-","-"
"1384","20231102","1","175200","-4400","-","-","-","53800","100","-","-","121400","-4500","-","-"
"1400","20231102","1","610200","38600","-","-","-","228200","-20500","-","-","382000","59100","-","-"
"1401","20231102","1","104700","4100","-","-","-","28900","-1400","-","-","75800","5500","-","-"
"1407","20231102","2","227200","-11200","102900","5100","2.21","117900","-11000","102500","5600","109300","-200","400","-500"
"1414","20231102","2","52300","-6300","24800","-","2.11","40100","-5300","9000","100","12200","-1000","15800","-100"
"1417","20231102","2","78700","-1100","13200","-1900","5.96","58000","7100","3500","-1300","20700","-8200","9700","-600"
"1418","20231102","2","354900","16500","43100","17200","8.23","210400","8400","43100","17200","144500","8100","-","-"
"1419","20231102","2","338800","-17300","290900","-6500","1.16","232800","-3000","151800","-14000","106000","-14300","139100","7500"
"1420","20231102","2","30800","2000","2100","-900","14.67","18600","1600","2100","-900","12200","400","-","-"
"1429","20231102","2","566400","10200","13100","-100","43.24","246900","14300","13100","-100","319500","-4100","-","-"
"1430","20231102","2","127600","2700","56200","5600","2.27","93800","-200","56200","5600","33800","2900","-","-"
"1431","20231102","2","54500","2300","106800","-8800","0.51","37900","2700","106800","-8800","16600","-400","-","-"
"1433","20231102","2","223800","-6100","115700","-100","1.93","130200","300","113700","-100","93600","-6400","2000","-"
"1434","20231102","2","283700","-33700","46200","-39600","6.14","166200","-34200","46200","-39600","117500","500","-","-"
"1435","20231102","1","2032400","39500","1000","-","2032.4","715500","26800","-","-","1316900","12700","1000","-"
"1436","20231102","1","93200","-1400","-","-","-","31400","-1500","-","-","61800","100","-","-"
"1438","20231102","1","44900","-200","-","-","-","1900","-14900","-","-","43000","14700","-","-"
"1439","20231102","1","54400","4800","-","-","-","13100","5000","-","-","41300","-200","-","-"
