"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230526","2","28900","-","4100","-200","7.05","17900","-","4000","-300","11000","-","100","100"
"1332","20230526","2","1989700","16500","322900","-100","6.16","788300","10600","281900","8700","1201400","5900","41000","-8800"
"1333","20230526","2","653800","19800","54200","-11000","12.06","110900","12900","19400","-7200","542900","6900","34800","-3800"
"1375","20230526","1","103600","8700","14100","-","7.35","31700","1900","-","-","71900","6800","14100","-"
"1376","20230526","1","10300","1800","-","-","-","6000","1400","-","-","4300","400","-","-"
"1377","20230526","2","103600","19400","1261600","897200","0.08","89500","19400","50600","31000","14100","-","1211000","866200"
"1379","20230526","2","34800","-700","39900","-1500","0.87","28200","-900","4600","-1100","6600","200","35300","-400"
"1380","20230526","1","3800","-300","-","-","-","1200","-100","-","-","2600","-200","-","-"
"1381","20230526","1","8200","-3500","100","-","82","6700","-3400","-","-","1500","-100","100","-"
"1382","20230526","1","20900","-200","-","-","-","8300","-300","-","-","12600","100","-","-"
"1383","20230526","1","5800","200","-","-","-","4700","200","-","-","1100","-","-","-"
"1384","20230526","1","197800","-1300","-","-","-","69000","-1700","-","-","128800","400","-","-"
"1400","20230526","1","397100","45800","-","-","-","305200","-7800","-","-","91900","53600","-","-"
"1401","20230526","1","48400","900","-","-","-","10800","700","-","-","37600","200","-","-"
"1407","20230526","2","499600","14000","115700","-23400","4.32","355600","9300","108300","-20800","144000","4700","7400","-2600"
"1414","20230526","2","98400","10700","27000","200","3.64","78000","11000","12100","400","20400","-300","14900","-200"
"1417","20230526","2","74200","6600","26200","700","2.83","46600","4900","14400","600","27600","1700","11800","100"
"1418","20230526","2","918500","-4400","454100","-12900","2.02","741400","-13600","454100","-12900","177100","9200","-","-"
"1419","20230526","2","311300","42100","1702200","64000","0.18","246200","27200","1342100","19700","65100","14900","360100","44300"
"1420","20230526","2","19100","-5300","2500","-","7.64","13100","-5400","2500","-","6000","100","-","-"
"1429","20230526","2","276800","-44300","53500","3800","5.17","162400","-36300","52500","3800","114400","-8000","1000","-"
"1430","20230526","2","68500","-58300","122200","88300","0.56","54500","-40800","122200","88300","14000","-17500","-","-"
"1431","20230526","2","53600","-14400","131800","-100","0.41","31300","-14800","131800","-100","22300","400","-","-"
"1433","20230526","2","126600","-4500","111600","-1500","1.13","58300","-8000","109600","-1500","68300","3500","2000","-"
"1434","20230526","2","199700","-2900","2100","-","95.1","39400","-3700","2100","-","160300","800","-","-"
"1435","20230526","1","2067900","-256600","3800","-","544.18","868700","107700","-","-","1199200","-364300","3800","-"
"1436","20230526","1","104600","-2800","-","-","-","39500","-6000","-","-","65100","3200","-","-"
"1438","20230526","1","52100","-1100","-","-","-","23300","-600","-","-","28800","-500","-","-"
"1439","20230526","1","61500","100","-","-","-","22000","-500","-","-","39500","600","-","-"
"1443","20230526","1","830600","15900","-","-","-","600300","-4100","-","-","230300","20000","-","-"
"1444","20230526","1","36400","-1600","-","-","-","18900","-300","-","-","17500","-1300","-","-"
"1446","20230526","2","82700","1000","37200","200","2.22","33600","2600","37200","200","49100","-1600","-","-"
"1447","20230526","1","2130900","5500","-","-","-","343500","3800","-","-","1787400","1700","-","-"
"1450","20230526","1","23400","-200","-","-","-","10800","-200","-","-","12600","-","-","-"
"1451","20230526","1","38100","-2700","-","-","-","26100","-1400","-","-","12000","-1300","-","-"
"1491","20230526","1","1779800","-328700","-","-","-","1583500","-327700","-","-","196300","-1000","-","-"
"1514","20230526","2","11262900","87300","9500","-","1185.57","4223700","27900","-","-","7039200","59400","9500","-"
"1515","20230526","2","164600","3500","36100","4200","4.56","57500","-6700","20900","3200","107100","10200","15200","1000"
"1518","20230526","2","1285600","13300","777700","2800","1.65","1067900","20100","753900","2100","217700","-6800","23800","700"
"1605","20230526","2","5527900","-516700","1224600","188100","4.51","3104300","-346800","994600","192700","2423600","-169900","230000","-4600"
"1662","20230526","2","473900","-53100","78400","-1000","6.04","380000","-47500","47900","6700","93900","-5600","30500","-7700"
"1663","20230526","2","214500","-22800","9900","300","21.67","102500","-16700","9500","300","112000","-6100","400","-"
"1711","20230526","1","535600","-14700","-","-","-","310700","-18700","-","-","224900","4000","-","-"
"1712","20230526","2","146700","1300","21500","2000","6.82","77900","5200","21300","2000","68800","-3900","200","-"
"1716","20230526","2","40700","900","5400","1400","7.54","23200","800","5400","1400","17500","100","-","-"
"1717","20230526","1","252500","-600","-","-100","-","92700","5200","-","-","159800","-5800","-","-100"
"1718","20230526","1","42500","-600","-","-","-","2100","-10700","-","-","40400","10100","-","-"
"1719","20230526","2","73100","-5700","324700","1000","0.23","55200","-3800","141400","700","17900","-1900","183300","300"
"1720","20230526","2","498800","16400","67700","1500","7.37","247200","6200","25800","1700","251600","10200","41900","-200"
"1721","20230526","2","75900","-200","102600","3400","0.74","10600","-100","27400","1600","65300","-100","75200","1800"
"1723","20230526","1","16600","-1100","-","-","-","6400","-800","-","-","10200","-300","-","-"
"1724","20230526","1","204700","-3500","-","-","-","105200","-900","-","-","99500","-2600","-","-"
"1726","20230526","1","143400","-5700","300","-200","478","48000","-2700","-","-","95400","-3000","300","-200"
"1730","20230526","1","68800","5500","-","-","-","29600","3500","-","-","39200","2000","-","-"
"1736","20230526","1","14300","2000","-","-","-","12300","1900","-","-","2000","100","-","-"
"1739","20230526","1","196000","8600","-","-","-","160600","8500","-","-","35400","100","-","-"
"1743","20230526","1","48000","-900","-","-","-","18400","-100","-","-","29600","-800","-","-"
"1757","20230526","1","6826600","1841600","-","-","-","6684700","1841900","-","-","141900","-300","-","-"
"1758","20230526","1","34900","-200","-","-","-","16600","1100","-","-","18300","-1300","-","-"
"1762","20230526","2","14500","-1600","20600","13200","0.7","8500","-800","18500","13200","6000","-800","2100","-"
"1764","20230526","1","9600","-900","-","-","-","8400","-800","-","-","1200","-100","-","-"
"1766","20230526","2","78100","10100","9800","-900","7.97","66100","8900","8600","-100","12000","1200","1200","-800"
"1768","20230526","2","4300","-400","30200","-","0.14","3000","-","30200","-","1300","-400","-","-"
"1770","20230526","1","397100","900","-","-","-","4000","-","-","-","393100","900","-","-"
"1773","20230526","1","54000","1000","-","-","-","52000","-1000","-","-","2000","2000","-","-"
"1775","20230526","1","25300","-1300","-","-","-","12400","-","-","-","12900","-1300","-","-"
"1776","20230526","1","149700","1300","-","-","-","19200","1500","-","-","130500","-200","-","-"
"1780","20230526","2","17800","-900","65600","-1400","0.27","16200","100","54600","-1300","1600","-1000","11000","-100"
"1783","20230526","1","3769000","-10500","-","-","-","3546200","-13500","-","-","222800","3000","-","-"
"1786","20230526","2","1828000","-92000","141000","14900","12.96","1291000","17600","89900","14900","537000","-109600","51100","-"
"1787","20230526","1","3400","200","-","-","-","1900","-100","-","-","1500","300","-","-"
"1788","20230526","1","4300","500","-","-","-","2600","700","-","-","1700","-200","-","-"
"1789","20230526","2","112900","-12700","10800","-600","10.45","74300","-13600","10800","-600","38600","900","-","-"
"1793","20230526","1","800","-100","-","-","-","600","-100","-","-","200","-","-","-"
"1795","20230526","1","800","-600","-","-","-","500","-300","-","-","300","-300","-","-"
"1798","20230526","1","94000","-400","-","-","-","200","-200","-","-","93800","-200","-","-"
"1799","20230526","2","24200","3000","600","200","40.33","3400","600","600","200","20800","2400","-","-"
"1801","20230526","2","109400","24400","314600","-1500","0.35","86400","17800","211200","-8000","23000","6600","103400","6500"
"1802","20230526","2","340700","-55500","457700","16400","0.74","279700","-11100","297300","14800","61000","-44400","160400","1600"
"1803","20230526","2","896100","157800","629100","68300","1.42","702400","162600","289400","41000","193700","-4800","339700","27300"
"1805","20230526","2","263900","12300","15600","8000","16.92","50400","2000","15600","8100","213500","10300","-","-100"
"1807","20230526","1","113500","300","-","-","-","3500","500","-","-","110000","-200","-","-"
"1808","20230526","2","180400","26400","361300","58600","0.5","128500","23100","142400","53100","51900","3300","218900","5500"
"1810","20230526","2","45700","-3200","9200","-6800","4.97","26200","-6000","9100","-6800","19500","2800","100","-"
"1811","20230526","2","83200","2400","2000","600","41.6","33900","1500","2000","600","49300","900","-","-"
