"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230810","2","27900","-1600","3600","100","7.75","13400","200","3500","100","14500","-1800","100","-"
"1332","20230810","2","961200","-593900","439000","62900","2.19","489800","-101500","393700","56300","471400","-492400","45300","6600"
"1333","20230810","2","684800","-63800","49700","-400","13.78","215200","16800","10200","700","469600","-80600","39500","-1100"
"1375","20230810","1","231600","-6700","13200","-","17.55","114300","-7000","-","-","117300","300","13200","-"
"1376","20230810","1","28400","-1400","-","-","-","19400","100","-","-","9000","-1500","-","-"
"1377","20230810","2","62900","-3900","28200","400","2.23","45100","-2600","4900","400","17800","-1300","23300","-"
"1379","20230810","2","35900","2700","38100","600","0.94","28900","600","5800","800","7000","2100","32300","-200"
"1380","20230810","1","3800","700","-","-","-","600","100","-","-","3200","600","-","-"
"1381","20230810","1","4400","700","-","-","-","3700","400","-","-","700","300","-","-"
"1382","20230810","1","22300","3500","-","-","-","10800","3500","-","-","11500","-","-","-"
"1383","20230810","1","9100","1500","-","-","-","7800","1600","-","-","1300","-100","-","-"
"1384","20230810","1","173200","2200","-","-","-","55700","9200","-","-","117500","-7000","-","-"
"1400","20230810","1","595400","-25300","-","-","-","330100","-700","-","-","265300","-24600","-","-"
"1401","20230810","1","94000","-200","-","-","-","35100","-200","-","-","58900","-","-","-"
"1407","20230810","2","562100","2100","74000","11500","7.6","384500","-4600","63600","6200","177600","6700","10400","5300"
"1414","20230810","2","84700","5800","22800","-2800","3.71","67300","7700","7400","700","17400","-1900","15400","-3500"
"1417","20230810","2","157600","62700","31000","-8500","5.08","119400","56800","20600","-8500","38200","5900","10400","-"
"1418","20230810","2","780900","-2800","239000","-8400","3.27","626300","-4700","239000","-8400","154600","1900","-","-"
"1419","20230810","2","370300","-800","255500","-6600","1.45","276900","900","228700","-6300","93400","-1700","26800","-300"
"1420","20230810","2","26900","-700","3200","-800","8.41","21200","-700","3200","-800","5700","-","-","-"
"1429","20230810","2","394700","14600","17300","1400","22.82","195000","-9400","17300","1400","199700","24000","-","-"
"1430","20230810","2","161600","-17400","51500","-200","3.14","117900","-11400","51500","-200","43700","-6000","-","-"
"1431","20230810","2","44100","-3200","118500","200","0.37","26500","-3300","118500","200","17600","100","-","-"
"1433","20230810","2","260100","-1300","141500","10100","1.84","158000","-5400","139500","10100","102100","4100","2000","-"
"1434","20230810","2","115900","-17800","112100","64100","1.03","45200","-13300","112100","64100","70700","-4500","-","-"
"1435","20230810","1","2180200","-29000","1100","100","1982","897000","-27600","-","-","1283200","-1400","1100","100"
"1436","20230810","1","108000","-1400","-","-","-","45500","1900","-","-","62500","-3300","-","-"
"1438","20230810","1","46500","-100","-","-","-","19500","-","-","-","27000","-100","-","-"
"1439","20230810","1","68200","-300","-","-","-","22100","-1000","-","-","46100","700","-","-"
"1443","20230810","1","749800","13000","-","-","-","486400","12900","-","-","263400","100","-","-"
"1444","20230810","1","29100","4300","-","-","-","13700","1600","-","-","15400","2700","-","-"
"1446","20230810","2","110000","-200","48200","1500","2.28","62300","2400","48200","1500","47700","-2600","-","-"
"1447","20230810","1","2266800","-2600","-","-","-","497500","-6000","-","-","1769300","3400","-","-"
"1450","20230810","1","27300","-600","-","-","-","15000","-600","-","-","12300","-","-","-"
"1451","20230810","1","38400","-700","-","-","-","26500","-500","-","-","11900","-200","-","-"
"1491","20230810","1","1495500","-189600","-","-","-","1313000","-185000","-","-","182500","-4600","-","-"
"1514","20230810","2","11681700","-213100","9500","-","1229.65","3812700","-252700","-","-","7869000","39600","9500","-"
"1515","20230810","2","134300","-11600","13300","2000","10.1","48000","-2300","10800","1800","86300","-9300","2500","200"
"1518","20230810","2","1142000","-202000","764100","54300","1.49","782800","-220300","750200","55600","359200","18300","13900","-1300"
"1605","20230810","2","5028200","18100","2540600","434500","1.98","3250100","85000","2390600","468700","1778100","-66900","150000","-34200"
"1662","20230810","2","369000","5100","57600","-10100","6.41","285800","4500","35200","600","83200","600","22400","-10700"
"1663","20230810","2","297900","24000","12200","6700","24.42","132800","12200","11800","6700","165100","11800","400","-"
"1711","20230810","1","589900","-28500","-","-","-","342600","-23500","-","-","247300","-5000","-","-"
"1712","20230810","2","312800","-7700","55100","-43800","5.68","234300","18400","55100","-43600","78500","-26100","-","-200"
"1716","20230810","2","54600","-2900","2200","-200","24.82","9500","-1000","2200","-200","45100","-1900","-","-"
"1717","20230810","1","211000","-8700","-","-","-","73300","-4200","-","-","137700","-4500","-","-"
"1718","20230810","1","72200","33900","-","-","-","6800","-300","-","-","65400","34200","-","-"
"1719","20230810","2","330800","78900","153600","5100","2.15","254500","64700","129100","10900","76300","14200","24500","-5800"
"1720","20230810","2","359300","50400","45300","-4300","7.93","186800","27000","9200","-4200","172500","23400","36100","-100"
"1721","20230810","2","95500","17500","111300","5400","0.86","81500","67100","64600","31200","14000","-49600","46700","-25800"
"1723","20230810","1","18700","800","-","-","-","8900","500","-","-","9800","300","-","-"
"1724","20230810","1","196500","-1300","-","-","-","86900","200","-","-","109600","-1500","-","-"
"1726","20230810","1","160100","3200","28100","10900","5.7","57100","2200","-","-","103000","1000","28100","10900"
"1730","20230810","1","81700","1100","-","-","-","38200","1100","-","-","43500","-","-","-"
"1736","20230810","1","14800","1600","-","-","-","11700","1500","-","-","3100","100","-","-"
"1739","20230810","1","358800","-20500","-","-","-","120000","-20300","-","-","238800","-200","-","-"
"1743","20230810","1","37100","1300","-","-","-","9900","1200","-","-","27200","100","-","-"
"1757","20230810","1","7027900","-11400","-","-","-","6886100","-11400","-","-","141800","-","-","-"
"1758","20230810","1","80200","-1100","-","-","-","49700","-2200","-","-","30500","1100","-","-"
"1762","20230810","2","23200","1900","7200","100","3.22","18900","1800","6400","200","4300","100","800","-100"
"1764","20230810","1","8200","700","-","-","-","7300","700","-","-","900","-","-","-"
"1766","20230810","2","63900","-5200","5100","900","12.53","51000","-4100","3800","800","12900","-1100","1300","100"
"1768","20230810","2","6700","200","30500","-","0.22","5000","200","30500","-","1700","-","-","-"
"1770","20230810","1","49400","-286700","-","-","-","3200","-1700","-","-","46200","-285000","-","-"
"1773","20230810","1","52000","15000","-","-","-","52000","15000","-","-","-","-","-","-"
"1775","20230810","1","20500","900","-","-","-","9300","1100","-","-","11200","-200","-","-"
"1776","20230810","1","125600","6200","-","-","-","16800","1600","-","-","108800","4600","-","-"
"1780","20230810","2","21800","8300","42500","-1500","0.51","13800","5600","40300","-1500","8000","2700","2200","-"
"1783","20230810","1","3513900","-47300","-","-","-","3201000","-47100","-","-","312900","-200","-","-"
"1786","20230810","2","1529800","-140800","81500","7400","18.77","1000800","-103100","31300","7600","529000","-37700","50200","-200"
