"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230414","2","37100","-3700","4300","-600","8.63","25100","-2800","4300","-500","12000","-900","-","-100"
"1332","20230414","2","1649500","248700","173300","38800","9.52","299400","-3600","121000","38100","1350100","252300","52300","700"
"1333","20230414","2","554100","4300","44400","1700","12.48","100900","-14600","6400","1700","453200","18900","38000","-"
"1375","20230414","1","121600","-900","14200","-100","8.56","53000","-","-","-","68600","-900","14200","-100"
"1376","20230414","1","8500","-400","-","-","-","5700","-500","-","-","2800","100","-","-"
"1377","20230414","2","104800","1000","25300","6600","4.14","83700","-1700","8300","1500","21100","2700","17000","5100"
"1379","20230414","2","59800","10700","45300","3100","1.32","51000","9400","7100","3100","8800","1300","38200","-"
"1380","20230414","1","4400","100","-","-","-","1800","200","-","-","2600","-100","-","-"
"1381","20230414","1","7600","700","-","-","-","5700","700","-","-","1900","-","-","-"
"1382","20230414","1","24700","-800","-","-","-","12200","-600","-","-","12500","-200","-","-"
"1383","20230414","1","11000","-3300","-","-","-","9400","-2900","-","-","1600","-400","-","-"
"1384","20230414","1","199900","4200","-","-1000","-","130300","-3900","-","-","69600","8100","-","-1000"
"1400","20230414","1","402500","34400","-","-","-","327200","24400","-","-","75300","10000","-","-"
"1401","20230414","1","41900","-1600","-","-","-","12700","-1400","-","-","29200","-200","-","-"
"1407","20230414","2","529700","4400","179400","91800","2.95","394900","-1900","174100","90200","134800","6300","5300","1600"
"1414","20230414","2","168300","300","19100","-100","8.81","134200","1400","6600","-100","34100","-1100","12500","-"
"1417","20230414","2","90700","-400","26000","-17700","3.49","62700","-3700","14500","-3100","28000","3300","11500","-14600"
"1418","20230414","2","832600","652200","685800","683600","1.21","486900","370200","685800","683600","345700","282000","-","-"
"1419","20230414","2","357300","108900","952900","-20000","0.37","301400","103700","903000","-19900","55900","5200","49900","-100"
"1420","20230414","2","39100","5100","7300","-14300","5.36","33100","4700","7300","-13500","6000","400","-","-800"
"1429","20230414","2","313900","-10800","50900","2200","6.17","203000","-7800","49900","2200","110900","-3000","1000","-"
"1430","20230414","2","130700","-72500","26000","3200","5.03","105100","-34300","26000","3200","25600","-38200","-","-"
"1431","20230414","2","55300","13300","177000","400","0.31","23100","12000","177000","400","32200","1300","-","-"
"1433","20230414","2","164300","-5400","109700","600","1.5","85000","-4400","107700","600","79300","-1000","2000","-"
"1434","20230414","2","190000","-","11900","5700","15.97","52700","2400","11900","5700","137300","-2400","-","-"
"1435","20230414","1","2451700","194800","19000","100","129.04","602300","194500","-","-","1849400","300","19000","100"
"1436","20230414","1","125000","14600","-","-","-","64900","14400","-","-","60100","200","-","-"
"1438","20230414","1","43200","-400","-","-","-","16200","-200","-","-","27000","-200","-","-"
"1439","20230414","1","68200","700","-","-","-","26900","400","-","-","41300","300","-","-"
