"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230421","2","34300","-2800","3200","-1100","10.72","23000","-2100","3200","-1100","11300","-700","-","-"
"1332","20230421","2","1849600","200100","223600","50300","8.27","520700","221300","172100","51100","1328900","-21200","51500","-800"
"1333","20230421","2","564800","10700","47800","3400","11.82","101700","800","11800","5400","463100","9900","36000","-2000"
"1375","20230421","1","113300","-8300","14200","-","7.98","49000","-4000","-","-","64300","-4300","14200","-"
"1376","20230421","1","8500","-","-","-","-","5500","-200","-","-","3000","200","-","-"
"1377","20230421","2","88800","-16000","28500","3200","3.12","73100","-10600","8100","-200","15700","-5400","20400","3400"
"1379","20230421","2","51000","-8800","43700","-1600","1.17","42900","-8100","5500","-1600","8100","-700","38200","-"
"1380","20230421","1","5100","700","-","-","-","2600","800","-","-","2500","-100","-","-"
"1381","20230421","1","7800","200","-","-","-","5800","100","-","-","2000","100","-","-"
"1382","20230421","1","24400","-300","-","-","-","11900","-300","-","-","12500","-","-","-"
"1383","20230421","1","8200","-2800","-","-","-","7200","-2200","-","-","1000","-600","-","-"
"1384","20230421","1","181000","-18900","-","-","-","112200","-18100","-","-","68800","-800","-","-"
"1400","20230421","1","394600","-7900","-","-","-","313900","-13300","-","-","80700","5400","-","-"
"1401","20230421","1","42100","200","-","-","-","12400","-300","-","-","29700","500","-","-"
"1407","20230421","2","548500","18800","170900","-8500","3.21","398300","3400","166400","-7700","150200","15400","4500","-800"
"1414","20230421","2","134300","-34000","23600","4500","5.69","105100","-29100","11000","4400","29200","-4900","12600","100"
"1417","20230421","2","89200","-1500","23800","-2200","3.75","61800","-900","12200","-2300","27400","-600","11600","100"
"1418","20230421","2","1325800","493200","1033400","347600","1.28","1028400","541500","1033100","347300","297400","-48300","300","300"
"1419","20230421","2","297600","-59700","960500","7600","0.31","250300","-51100","900100","-2900","47300","-8600","60400","10500"
"1420","20230421","2","30200","-8900","3300","-4000","9.15","24100","-9000","3300","-4000","6100","100","-","-"
"1429","20230421","2","315100","1200","48300","-2600","6.52","202300","-700","47300","-2600","112800","1900","1000","-"
"1430","20230421","2","168900","38200","23500","-2500","7.19","143300","38200","23500","-2500","25600","-","-","-"
"1431","20230421","2","51900","-3400","175400","-1600","0.3","20000","-3100","175400","-1600","31900","-300","-","-"
"1433","20230421","2","163300","-1000","109500","-200","1.49","83800","-1200","107500","-200","79500","200","2000","-"
"1434","20230421","2","177800","-12200","7100","-4800","25.04","35300","-17400","7100","-4800","142500","5200","-","-"
"1435","20230421","1","2457900","6200","18300","-700","134.31","629900","27600","-","-","1828000","-21400","18300","-700"
"1436","20230421","1","109600","-15400","-","-","-","48900","-16000","-","-","60700","600","-","-"
"1438","20230421","1","44400","1200","-","-","-","17200","1000","-","-","27200","200","-","-"
"1439","20230421","1","67100","-1100","-","-","-","25500","-1400","-","-","41600","300","-","-"
"1443","20230421","1","877200","24100","-","-","-","639000","-18600","-","-","238200","42700","-","-"
"1444","20230421","1","39000","1700","-","-","-","22100","1500","-","-","16900","200","-","-"
"1446","20230421","2","69400","3400","35900","500","1.93","33800","6400","35900","500","35600","-3000","-","-"
"1447","20230421","1","2362400","-5500","-","-","-","531100","7700","-","-","1831300","-13200","-","-"
"1450","20230421","1","20500","300","-","-","-","7600","700","-","-","12900","-400","-","-"
"1451","20230421","1","42000","100","-","-","-","27700","-","-","-","14300","100","-","-"
"1491","20230421","1","1613900","19700","-","-","-","1377100","19700","-","-","236800","-","-","-"
"1514","20230421","2","12748700","144400","9500","-","1341.97","5223700","205600","-","-","7525000","-61200","9500","-"
"1515","20230421","2","104500","19700","17800","-300","5.87","46000","3300","3700","-300","58500","16400","14100","-"
"1518","20230421","2","1243900","-83800","551300","-7800","2.26","1002300","-77900","536400","-7900","241600","-5900","14900","100"
"1605","20230421","2","7601500","957700","1084700","-291100","7.01","4671900","477000","876200","-293100","2929600","480700","208500","2000"
"1662","20230421","2","465000","10600","156600","10800","2.97","365300","16100","116100","300","99700","-5500","40500","10500"
"1663","20230421","2","232800","-600","26100","8400","8.92","112600","-4300","25400","8100","120200","3700","700","300"
"1711","20230421","1","564400","55800","-","-","-","316200","59100","-","-","248200","-3300","-","-"
"1712","20230421","2","168000","-62300","23100","6100","7.27","90800","-58600","22900","6100","77200","-3700","200","-"
"1716","20230421","2","46800","1100","700","400","66.86","29100","1700","700","400","17700","-600","-","-"
"1717","20230421","1","251300","7000","-","-","-","83600","2500","-","-","167700","4500","-","-"
"1718","20230421","1","68600","-","-","-","-","13200","-100","-","-","55400","100","-","-"
"1719","20230421","2","169000","-31400","248200","33000","0.68","141500","-31200","37400","29500","27500","-200","210800","3500"
"1720","20230421","2","677700","32800","54400","1600","12.46","256800","1700","12600","1900","420900","31100","41800","-300"
"1721","20230421","2","152000","-7600","56500","-3100","2.69","26000","-7300","9600","4800","126000","-300","46900","-7900"
"1723","20230421","1","21100","6000","-","-","-","9600","2700","-","-","11500","3300","-","-"
"1724","20230421","1","265400","9400","-","-","-","168800","18800","-","-","96600","-9400","-","-"
"1726","20230421","1","194900","6500","300","-","649.67","33900","-4600","-","-","161000","11100","300","-"
"1730","20230421","1","63600","2700","-","-","-","25400","2600","-","-","38200","100","-","-"
"1736","20230421","1","9200","-","-","-","-","7400","-","-","-","1800","-","-","-"
"1739","20230421","1","372500","6600","-","-","-","158200","8200","-","-","214300","-1600","-","-"
"1743","20230421","1","54800","-300","-","-","-","27900","-800","-","-","26900","500","-","-"
"1757","20230421","1","24943300","-175000","-","-","-","24782000","-174600","-","-","161300","-400","-","-"
"1758","20230421","1","37300","-300","-","-","-","13900","-800","-","-","23400","500","-","-"
"1762","20230421","2","20800","-200","4700","-900","4.43","12800","-100","2700","-200","8000","-100","2000","-700"
"1764","20230421","1","11200","-","-","-","-","9400","200","-","-","1800","-200","-","-"
"1766","20230421","2","45400","5300","379100","162300","0.12","32300","3100","56300","21400","13100","2200","322800","140900"
"1768","20230421","2","5300","-900","30600","400","0.17","3900","-500","30600","400","1400","-400","-","-"
"1770","20230421","1","390400","4600","-","-","-","3700","200","-","-","386700","4400","-","-"
"1773","20230421","1","104000","79000","-","-","-","104000","79000","-","-","-","-","-","-"
"1775","20230421","1","29600","1900","-","-","-","12500","1100","-","-","17100","800","-","-"
"1776","20230421","1","157000","-37500","-","-","-","26400","-2500","-","-","130600","-35000","-","-"
"1780","20230421","2","3700","-200","70800","600","0.05","2800","-300","58800","2000","900","100","12000","-1400"
"1783","20230421","1","3913300","228800","-","-","-","3771300","220400","-","-","142000","8400","-","-"
"1786","20230421","2","966700","-67200","93800","-5700","10.31","540400","-20300","38700","-7000","426300","-46900","55100","1300"
"1787","20230421","1","3600","700","-","-","-","2000","400","-","-","1600","300","-","-"
"1788","20230421","1","5100","-400","-","-","-","2800","-","-","-","2300","-400","-","-"
"1789","20230421","2","124500","-4300","9400","-","13.24","91000","-5100","9400","-","33500","800","-","-"
"1793","20230421","1","600","100","-","-","-","500","100","-","-","100","-","-","-"
"1795","20230421","1","900","-","-","-","-","700","500","-","-","200","-500","-","-"
"1798","20230421","1","97000","-200","-","-","-","600","-","-","-","96400","-200","-","-"
"1799","20230421","2","24400","3000","1000","-600","24.4","3800","200","1000","-600","20600","2800","-","-"
"1801","20230421","2","127500","1200","228600","14100","0.56","94100","-300","156700","24700","33400","1500","71900","-10600"
"1802","20230421","2","1143700","4200","291600","-14400","3.92","628800","-38700","119100","18600","514900","42900","172500","-33000"
"1803","20230421","2","679000","95600","749400","-113100","0.91","583600","82500","162000","-85200","95400","13100","587400","-27900"
"1805","20230421","2","261300","-4800","1600","100","163.31","42700","-3900","1500","-","218600","-900","100","100"
"1807","20230421","1","111100","300","-","-","-","2300","100","-","-","108800","200","-","-"
"1808","20230421","2","250300","-43700","283200","28300","0.88","183100","-37500","66600","21600","67200","-6200","216600","6700"
"1810","20230421","2","36700","-700","3300","-","11.12","22700","300","3200","-","14000","-1000","100","-"
"1811","20230421","2","82100","1200","1300","300","63.15","35800","1400","1300","300","46300","-200","-","-"
"1812","20230421","2","673900","31000","134600","27400","5.01","513800","27100","103800","27700","160100","3900","30800","-300"
"1813","20230421","2","165800","-3900","3300","-600","50.24","34900","-2900","1200","-400","130900","-1000","2100","-200"
"1814","20230421","2","208100","-5600","1500","-300","138.73","78700","-3700","1300","-300","129400","-1900","200","-"
"1815","20230421","2","138300","1300","8700","-1900","15.9","61100","-2700","3700","-1800","77200","4000","5000","-100"
"1820","20230421","2","344300","-11600","48100","400","7.16","196400","-8300","15100","400","147900","-3300","33000","-"
"1821","20230421","2","2302800","-107200","161200","2400","14.29","1358500","-131100","17000","1300","944300","23900","144200","1100"
"1822","20230421","2","40500","-1700","17900","6300","2.26","19200","-1500","10800","300","21300","-200","7100","6000"
"1826","20230421","2","1400400","-5700","3600","900","389","1269400","-5700","3600","900","131000","-","-","-"
"1827","20230421","2","551300","21300","1600","300","344.56","378700","21100","1600","300","172600","200","-","-"
"1828","20230421","1","125900","900","-","-","-","90900","800","-","-","35000","100","-","-"
"1833","20230421","2","236100","-39500","6900","-13000","34.22","71700","-39100","6500","-","164400","-400","400","-13000"
"1835","20230421","2","15000","-7000","16200","6800","0.93","10900","-7600","6400","100","4100","600","9800","6700"
"1840","20230421","2","647600","-7200","-","-","-","480200","-5100","-","-","167400","-2100","-","-"
"1841","20230421","1","27500","900","-","-","-","1900","900","-","-","25600","-","-","-"
"1844","20230421","1","352400","80200","-","-","-","231800","28800","-","-","120600","51400","-","-"
"1847","20230421","1","133200","-500","400","-","333","52400","6900","-","-","80800","-7400","400","-"
"1848","20230421","2","41700","5700","46600","1000","0.89","24200","5000","46600","1000","17500","700","-","-"
"1850","20230421","1","829400","18000","400","400","2073.5","541700","-6600","-","-","287700","24600","400","400"
"1852","20230421","2","192500","-6500","26900","400","7.16","122400","-8800","16900","-100","70100","2300","10000","500"
"1853","20230421","1","358400","3400","-","-","-","231600","11500","-","-","126800","-8100","-","-"
"1860","20230421","2","132300","-118700","301100","12700","0.44","76700","-129500","46100","22300","55600","10800","255000","-9600"
"1861","20230421","2","246000","-3200","34500","100","7.13","85500","-2700","3300","-","160500","-500","31200","100"
"1866","20230421","2","74700","-100","7000","-400","10.67","13600","-100","7000","-400","61100","-","-","-"
"1867","20230421","2","13000","400","3700","700","3.51","7400","-","3500","700","5600","400","200","-"
"1870","20230421","2","133000","-3000","22800","3300","5.83","11400","-1400","19800","3300","121600","-1600","3000","-"
"1871","20230421","2","274900","-4700","76000","-","3.62","190000","400","21900","-","84900","-5100","54100","-"
"1873","20230421","1","436300","-50100","257800","6400","1.69","268300","-47300","-","-","168000","-2800","257800","6400"
"1878","20230421","2","36900","-3900","23900","200","1.54","27800","-2200","9200","-100","9100","-1700","14700","300"
"1879","20230421","2","405900","-5600","9800","2200","41.42","141400","7800","9200","2200","264500","-13400","600","-"
"1882","20230421","2","82900","2900","24000","3700","3.45","79700","2800","22800","3800","3200","100","1200","-100"
"1884","20230421","2","7700","400","4100","-100","1.88","6900","600","4100","-100","800","-200","-","-"
"1885","20230421","2","21600","-3100","6700","1200","3.22","15600","-","5500","1200","6000","-3100","1200","-"
"1887","20230421","2","146700","-23600","7800","-9900","18.81","93800","-19200","6600","-9500","52900","-4400","1200","-400"
