"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230602","2","26100","-2800","4200","100","6.21","15200","-2700","4100","100","10900","-100","100","-"
"1332","20230602","2","1981100","-8600","296000","-26900","6.69","776700","-11600","259300","-22600","1204400","3000","36700","-4300"
"1333","20230602","2","689400","35600","46500","-7700","14.83","122200","11300","12000","-7400","567200","24300","34500","-300"
"1375","20230602","1","111500","7900","14100","-","7.91","37700","6000","-","-","73800","1900","14100","-"
"1376","20230602","1","13700","3400","-","-","-","7500","1500","-","-","6200","1900","-","-"
"1377","20230602","2","89300","-14300","28400","-1233200","3.14","75200","-14300","9800","-40800","14100","-","18600","-1192400"
"1379","20230602","2","36100","1300","40900","1000","0.88","29200","1000","5800","1200","6900","300","35100","-200"
"1380","20230602","1","4600","800","-","-","-","1000","-200","-","-","3600","1000","-","-"
"1381","20230602","1","8600","400","100","-","86","7100","400","-","-","1500","-","100","-"
"1382","20230602","1","20300","-600","-","-","-","7800","-500","-","-","12500","-100","-","-"
"1383","20230602","1","7900","2100","-","-","-","6700","2000","-","-","1200","100","-","-"
"1384","20230602","1","191300","-6500","-","-","-","62800","-6200","-","-","128500","-300","-","-"
"1400","20230602","1","412000","14900","-","-","-","307800","2600","-","-","104200","12300","-","-"
"1401","20230602","1","49000","600","-","-","-","10900","100","-","-","38100","500","-","-"
"1407","20230602","2","513900","14300","110600","-5100","4.65","365300","9700","106900","-1400","148600","4600","3700","-3700"
"1414","20230602","2","84800","-13600","25400","-1600","3.34","65900","-12100","10400","-1700","18900","-1500","15000","100"
"1417","20230602","2","81600","7400","24900","-1300","3.28","45300","-1300","13400","-1000","36300","8700","11500","-300"
"1418","20230602","2","915500","-3000","426900","-27200","2.14","739300","-2100","426900","-27200","176200","-900","-","-"
"1419","20230602","2","692200","380900","957800","-744400","0.72","558300","312100","918600","-423500","133900","68800","39200","-320900"
"1420","20230602","2","20000","900","2600","100","7.69","13500","400","2600","100","6500","500","-","-"
"1429","20230602","2","273700","-3100","43500","-10000","6.29","164800","2400","43500","-9000","108900","-5500","-","-1000"
"1430","20230602","2","142600","74100","72900","-49300","1.96","119800","65300","72900","-49300","22800","8800","-","-"
"1431","20230602","2","51700","-1900","134200","2400","0.39","29300","-2000","134200","2400","22400","100","-","-"
"1433","20230602","2","128400","1800","111400","-200","1.15","62300","4000","109400","-200","66100","-2200","2000","-"
"1434","20230602","2","182200","-17500","2300","200","79.22","41600","2200","2300","200","140600","-19700","-","-"
"1435","20230602","1","2132000","64100","3000","-800","710.67","877900","9200","-","-","1254100","54900","3000","-800"
"1436","20230602","1","93400","-11200","-","-","-","29400","-10100","-","-","64000","-1100","-","-"
"1438","20230602","1","50900","-1200","-","-","-","22800","-500","-","-","28100","-700","-","-"
"1439","20230602","1","61400","-100","-","-","-","21700","-300","-","-","39700","200","-","-"
"1443","20230602","1","857400","26800","-","-","-","597300","-3000","-","-","260100","29800","-","-"
"1444","20230602","1","37800","1400","-","-","-","20500","1600","-","-","17300","-200","-","-"
"1446","20230602","2","84300","1600","39500","2300","2.13","32700","-900","39500","2300","51600","2500","-","-"
"1447","20230602","1","2122800","-8100","300","300","7076","366800","23300","-","-","1756000","-31400","300","300"
"1450","20230602","1","23200","-200","-","-","-","10700","-100","-","-","12500","-100","-","-"
"1451","20230602","1","39300","1200","-","-","-","27300","1200","-","-","12000","-","-","-"
