"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230901","2","22000","-1400","4300","-1200","5.12","10200","-400","4100","-1300","11800","-1000","200","100"
"1332","20230901","2","776400","-150700","470900","-120000","1.65","367900","-124700","415100","-126100","408500","-26000","55800","6100"
"1333","20230901","2","580100","27600","68100","9100","8.52","178000","16800","25000","6900","402100","10800","43100","2200"
"1375","20230901","1","252200","1000","14100","-","17.89","133300","6200","-","-","118900","-5200","14100","-"
"1376","20230901","1","36500","-2100","-","-","-","25000","-","-","-","11500","-2100","-","-"
"1377","20230901","2","61600","4300","30500","3600","2.02","46700","4600","8700","3000","14900","-300","21800","600"
"1379","20230901","2","41800","-3300","34300","-3000","1.22","30800","-1900","2200","-3000","11000","-1400","32100","-"
"1380","20230901","1","3800","-200","-","-","-","800","-300","-","-","3000","100","-","-"
"1381","20230901","1","6400","1400","-","-","-","4500","700","-","-","1900","700","-","-"
"1382","20230901","1","42200","21600","1000","1000","42.2","29200","19700","-","-","13000","1900","1000","1000"
"1383","20230901","1","10300","1100","-","-","-","8800","900","-","-","1500","200","-","-"
"1384","20230901","1","132700","-4400","-","-","-","51000","-3400","-","-","81700","-1000","-","-"
"1400","20230901","1","560800","-10400","-","-","-","265800","2900","-","-","295000","-13300","-","-"
"1401","20230901","1","104400","12600","-","-","-","32800","800","-","-","71600","11800","-","-"
"1407","20230901","2","418100","-108600","128500","35500","3.25","268600","-87500","121000","39500","149500","-21100","7500","-4000"
"1414","20230901","2","61900","-1600","20900","700","2.96","48500","200","6100","700","13400","-1800","14800","-"
"1417","20230901","2","83900","-3700","23700","1800","3.54","52800","-2600","13300","1800","31100","-1100","10400","-"
"1418","20230901","2","732500","-8300","229800","-1600","3.19","591900","-5900","229800","-1600","140600","-2400","-","-"
"1419","20230901","2","335800","-35000","209500","-5000","1.6","238400","-26000","183600","-5400","97400","-9000","25900","400"
"1420","20230901","2","25300","-100","3100","-100","8.16","19500","-1000","3100","-100","5800","900","-","-"
"1429","20230901","2","476000","47600","21800","1400","21.83","181200","12100","21800","1400","294800","35500","-","-"
"1430","20230901","2","160900","2000","51400","-1300","3.13","120100","4000","51400","-1300","40800","-2000","-","-"
"1431","20230901","2","59400","-5600","119700","2700","0.5","40400","-4400","119700","2700","19000","-1200","-","-"
"1433","20230901","2","322600","34100","134100","-6600","2.41","211900","18800","132100","-6600","110700","15300","2000","-"
"1434","20230901","2","239900","107400","95100","-225500","2.52","143400","71000","95100","-225500","96500","36400","-","-"
"1435","20230901","1","2235400","-41200","1100","-","2032.18","874100","-101800","-","-","1361300","60600","1100","-"
"1436","20230901","1","100000","-2800","-","-","-","40000","-900","-","-","60000","-1900","-","-"
"1438","20230901","1","44100","-700","-","-","-","18900","-300","-","-","25200","-400","-","-"
"1439","20230901","1","54100","100","-","-","-","9600","-700","-","-","44500","800","-","-"
"1443","20230901","1","797900","7900","-","-","-","510500","-2500","-","-","287400","10400","-","-"
"1444","20230901","1","34700","1500","-","-","-","14400","1300","-","-","20300","200","-","-"
"1446","20230901","2","110300","23700","59100","8200","1.87","76700","24400","59100","8200","33600","-700","-","-"
"1447","20230901","1","2157000","78400","-","-","-","645700","84300","-","-","1511300","-5900","-","-"
"1450","20230901","1","21600","-","-","-","-","9000","-100","-","-","12600","100","-","-"
"1451","20230901","1","49500","11800","-","-","-","37400","10900","-","-","12100","900","-","-"
"1491","20230901","1","1442200","53700","-","-","-","1261200","55100","-","-","181000","-1400","-","-"
"1514","20230901","2","11256500","-158500","9500","-","1184.89","3141800","-422400","-","-","8114700","263900","9500","-"
"1515","20230901","2","142700","11900","34400","23600","4.15","56300","9000","31600","23300","86400","2900","2800","300"
"1518","20230901","2","1123200","-221200","773800","74400","1.45","794700","-203400","760300","74400","328500","-17800","13500","-"
"1605","20230901","2","5055700","-601300","2137500","253400","2.37","3440200","-239500","1988900","245200","1615500","-361800","148600","8200"
"1662","20230901","2","370100","-47300","48700","-3500","7.6","295500","-35600","28000","-400","74600","-11700","20700","-3100"
"1663","20230901","2","352700","-18700","5200","-7100","67.83","162600","-13400","4800","-7100","190100","-5300","400","-"
"1711","20230901","1","558000","-3000","-","-","-","336900","7000","-","-","221100","-10000","-","-"
"1712","20230901","2","297100","2500","31600","3300","9.4","229000","6000","31600","3300","68100","-3500","-","-"
"1716","20230901","2","103100","-39600","10100","-10800","10.21","53300","-39000","10100","-10800","49800","-600","-","-"
"1717","20230901","1","191700","-9700","-","-100","-","58000","-8800","-","-","133700","-900","-","-100"
"1718","20230901","1","70300","-100","-","-","-","4400","-300","-","-","65900","200","-","-"
"1719","20230901","2","314800","-5800","143200","1100","2.2","199000","-43100","130200","5400","115800","37300","13000","-4300"
"1720","20230901","2","269400","-53900","51400","8800","5.24","133400","-5900","17200","7900","136000","-48000","34200","900"
"1721","20230901","2","46000","20800","81400","-1600","0.57","33300","20800","36700","-1300","12700","-","44700","-300"
"1723","20230901","1","20500","2100","-","-","-","9800","1100","-","-","10700","1000","-","-"
"1724","20230901","1","198600","-100","-","-","-","93700","1800","-","-","104900","-1900","-","-"
"1726","20230901","1","166300","-2600","191100","125000","0.87","72800","-1700","-","-","93500","-900","191100","125000"
"1730","20230901","1","86100","6900","-","-","-","31700","1800","-","-","54400","5100","-","-"
"1736","20230901","1","18100","100","-","-","-","14400","-100","-","-","3700","200","-","-"
"1739","20230901","1","405300","6700","-","-","-","133900","7100","-","-","271400","-400","-","-"
"1743","20230901","1","36600","2800","-","-","-","6700","-300","-","-","29900","3100","-","-"
"1757","20230901","1","6766600","-49900","-","-","-","6625000","-49900","-","-","141600","-","-","-"
