"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20240112","2","31300","2100","4900","2900","6.39","14200","700","4700","2800","17100","1400","200","100"
"1332","20240112","2","1015200","-256000","262900","28000","3.86","519200","-107500","219200","28700","496000","-148500","43700","-700"
"1333","20240112","2","553900","-20400","70800","3300","7.82","186300","-24600","19800","3200","367600","4200","51000","100"
"1375","20240112","1","146900","-22400","1400","300","104.93","38500","-8900","-","-","108400","-13500","1400","300"
"1376","20240112","1","33700","100","-","-","-","19700","-1800","-","-","14000","1900","-","-"
"1377","20240112","2","43100","-4600","18000","3200","2.39","29000","-2500","8000","3100","14100","-2100","10000","100"
"1379","20240112","2","51100","-6400","7000","2200","7.3","39500","-6200","5100","1200","11600","-200","1900","1000"
"1380","20240112","1","5500","400","-","-","-","1800","200","-","-","3700","200","-","-"
"1381","20240112","1","10200","2500","-","-100","-","5500","200","-","-","4700","2300","-","-100"
"1382","20240112","1","86600","-2000","-","-","-","64800","-900","-","-","21800","-1100","-","-"
"1383","20240112","1","15700","1000","-","-","-","13300","700","-","-","2400","300","-","-"
"1384","20240112","1","160400","-24500","-","-","-","42000","-16700","-","-","118400","-7800","-","-"
"1401","20240112","1","91800","-13200","-","-","-","43100","-7600","-","-","48700","-5600","-","-"
"1407","20240112","2","236800","8400","114400","38900","2.07","131300","4200","114100","38900","105500","4200","300","-"
"1414","20240112","2","44800","2200","38500","6800","1.16","36500","5800","15500","6200","8300","-3600","23000","600"
"1417","20240112","2","89900","-10900","22600","-4500","3.98","51400","-20600","13600","-4200","38500","9700","9000","-300"
"1418","20240112","2","671700","-26400","35600","700","18.87","519800","-30600","35600","700","151900","4200","-","-"
"1419","20240112","2","234700","119700","474900","60900","0.49","155400","86900","283800","62500","79300","32800","191100","-1600"
"1420","20240112","2","39900","500","800","300","49.88","25500","1600","800","300","14400","-1100","-","-"
"1429","20240112","2","726300","-18100","8800","-200","82.53","280300","-48200","8800","-200","446000","30100","-","-"
"1430","20240112","2","72300","-2200","3200","-3500","22.59","33400","-3000","3200","-3500","38900","800","-","-"
"1431","20240112","2","82700","19300","16100","-15100","5.14","43200","-500","16100","-15100","39500","19800","-","-"
"1433","20240112","2","279400","52800","355200","189400","0.79","208500","80300","348800","205800","70900","-27500","6400","-16400"
"1434","20240112","2","217800","-1500","58400","4600","3.73","110300","7100","58400","4600","107500","-8600","-","-"
"1435","20240112","1","2184900","34000","1000","-","2184.9","810100","29900","-","-","1374800","4100","1000","-"
"1436","20240112","1","97300","-700","-","-","-","34700","600","-","-","62600","-1300","-","-"
"1438","20240112","1","45100","-","-","-","-","2300","100","-","-","42800","-100","-","-"
"1439","20240112","1","31800","2700","-","-","-","4800","2000","-","-","27000","700","-","-"
"1443","20240112","1","854200","57700","-","-","-","577500","91200","-","-","276700","-33500","-","-"
"1444","20240112","1","26400","-4600","-","-","-","18400","-1500","-","-","8000","-3100","-","-"
"1446","20240112","2","52100","-2800","37800","-600","1.38","18300","-3100","37800","-600","33800","300","-","-"
"1447","20240112","1","3241500","890200","1200","1200","2701.25","1222100","547800","-","-","2019400","342400","1200","1200"
"1450","20240112","1","21900","200","-","-","-","8500","-400","-","-","13400","600","-","-"
"1451","20240112","1","67300","3900","-","-","-","45700","1700","-","-","21600","2200","-","-"
"1491","20240112","1","1132500","19100","-","-","-","954400","19600","-","-","178100","-500","-","-"
