"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20240126","2","32200","400","5200","900","6.19","13000","600","4500","800","19200","-200","700","100"
"1332","20240126","2","922300","-1400","262700","-2000","3.51","533700","1100","217000","-3400","388600","-2500","45700","1400"
"1333","20240126","2","473700","-50900","73700","-5900","6.43","162000","-30000","22600","-5900","311700","-20900","51100","-"
"1375","20240126","1","161700","3600","2100","400","77","28600","-7100","-","-","133100","10700","2100","400"
"1376","20240126","1","48800","5100","-","-","-","36200","5600","-","-","12600","-500","-","-"
"1377","20240126","2","165100","44400","17900","2100","9.22","114600","35000","7900","2000","50500","9400","10000","100"
"1379","20240126","2","47500","-2400","6700","-","7.09","35100","-3600","4800","-100","12400","1200","1900","100"
"1380","20240126","1","5200","-","-","-","-","1500","-","-","-","3700","-","-","-"
"1381","20240126","1","9800","1000","-","-","-","6500","400","-","-","3300","600","-","-"
"1382","20240126","1","78700","-10000","-","-","-","61600","-3600","-","-","17100","-6400","-","-"
"1383","20240126","1","17400","800","-","-","-","14900","700","-","-","2500","100","-","-"
"1384","20240126","1","160800","400","-","-","-","43700","-100","-","-","117100","500","-","-"
"1401","20240126","1","76300","-28500","-","-","-","35300","-12700","-","-","41000","-15800","-","-"
"1407","20240126","2","225700","-68700","103000","23100","2.19","109400","-65100","102600","23000","116300","-3600","400","100"
"1414","20240126","2","46500","5100","41100","400","1.13","39000","3900","14500","-3500","7500","1200","26600","3900"
"1417","20240126","2","100100","13300","22900","-100","4.37","55600","7000","12900","-1100","44500","6300","10000","1000"
"1418","20240126","2","622400","-38000","29000","-1200","21.46","490200","-23100","29000","-1200","132200","-14900","-","-"
"1419","20240126","2","247500","-4700","462800","-6000","0.53","155800","-5300","271500","-5900","91700","600","191300","-100"
"1420","20240126","2","67800","25000","2000","1700","33.9","52400","24500","2000","1700","15400","500","-","-"
"1429","20240126","2","764500","12800","14000","4000","54.61","264500","-22500","14000","4000","500000","35300","-","-"
"1430","20240126","2","71300","4900","2800","100","25.46","48900","14300","2800","100","22400","-9400","-","-"
"1431","20240126","2","78800","-1900","13300","-400","5.92","46200","3900","13300","-400","32600","-5800","-","-"
"1433","20240126","2","280000","-27200","403200","-11700","0.69","216400","-19800","400200","-10500","63600","-7400","3000","-1200"
"1434","20240126","2","186200","-59300","37700","-13200","4.94","73400","-72500","37700","-13200","112800","13200","-","-"
"1435","20240126","1","2170800","-50700","1000","-","2170.8","794900","-36500","-","-","1375900","-14200","1000","-"
"1436","20240126","1","85000","-12500","-","-","-","24400","-11100","-","-","60600","-1400","-","-"
"1438","20240126","1","45300","-100","-","-","-","2500","-100","-","-","42800","-","-","-"
"1439","20240126","1","34800","3000","-","-","-","7100","2700","-","-","27700","300","-","-"
"1443","20240126","1","895300","41500","-","-","-","601700","34200","-","-","293600","7300","-","-"
"1444","20240126","1","13900","-4900","-","-","-","7500","-3800","-","-","6400","-1100","-","-"
"1446","20240126","2","60400","-2200","37600","-","1.61","19800","-4900","37600","-","40600","2700","-","-"
"1447","20240126","1","3619400","59800","-","-2100","-","1549600","-13400","-","-","2069800","73200","-","-2100"
"1450","20240126","1","23000","1400","-","-","-","9800","1300","-","-","13200","100","-","-"
"1451","20240126","1","65100","-600","-","-","-","43500","-100","-","-","21600","-500","-","-"
"1491","20240126","1","1179500","156700","-","-","-","993400","156700","-","-","186100","-","-","-"
"1514","20240126","2","2987800","-147800","4000","-1600","746.95","1927600","-151200","-","-","1060200","3400","4000","-1600"
"1515","20240126","2","39100","6200","5900","600","6.63","20400","4000","4600","1000","18700","2200","1300","-400"
"1518","20240126","2","956900","121900","572200","-200","1.67","616200","117700","559300","-","340700","4200","12900","-200"
"1605","20240126","2","7919300","149000","333200","-31500","23.77","4653900","67800","263200","-38700","3265400","81200","70000","7200"
"1662","20240126","2","380100","-35300","50700","9700","7.5","294600","-23200","39800","7400","85500","-12100","10900","2300"
"1663","20240126","2","397900","-10700","4100","-1600","97.05","214200","-9000","3400","-1500","183700","-1700","700","-100"
"1711","20240126","1","1602900","535400","-","-","-","1188000","494000","-","-","414900","41400","-","-"
"1712","20240126","2","644600","19900","11600","-3600","55.57","497600","28900","11600","-3000","147000","-9000","-","-600"
"1716","20240126","2","185200","-100","1500","300","123.47","134400","100","1500","300","50800","-200","-","-"
"1717","20240126","1","203600","-11600","-","-","-","64100","-6800","-","-","139500","-4800","-","-"
"1718","20240126","1","73400","35100","-","-","-","4000","900","-","-","69400","34200","-","-"
"1719","20240126","2","790800","131900","111400","-3600","7.1","587600","103100","91200","-6500","203200","28800","20200","2900"
"1720","20240126","2","414400","77800","13900","-1600","29.81","220800","16700","9900","-1800","193600","61100","4000","200"
"1721","20240126","2","32300","-800","68900","41500","0.47","24100","-1400","17300","600","8200","600","51600","40900"
"1723","20240126","1","23800","7700","-","-","-","10800","5400","-","-","13000","2300","-","-"
"1724","20240126","1","240300","3000","-","-","-","100600","3800","-","-","139700","-800","-","-"
"1726","20240126","1","327200","-4900","300","300","1090.67","87600","-3700","-","-","239600","-1200","300","300"
"1730","20240126","1","260200","-1700","-","-","-","158300","-5400","-","-","101900","3700","-","-"
"1736","20240126","1","8600","1100","-","-","-","4100","-100","-","-","4500","1200","-","-"
"1739","20240126","1","10400","-11700","-","-","-","5400","-8000","-","-","5000","-3700","-","-"
"1743","20240126","1","54600","7200","-","-","-","25600","6700","-","-","29000","500","-","-"
