"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1301","20230512","2","37900","8200","4400","1200","8.61","17900","-1400","4400","1200","20000","9600","-","-"
"1332","20230512","2","2756900","924600","354400","106300","7.78","890500","386500","303100","112000","1866400","538100","51300","-5700"
"1333","20230512","2","672400","114800","62100","4900","10.83","102100","6300","24300","3200","570300","108500","37800","1700"
"1375","20230512","1","97900","-9300","14300","100","6.85","27800","-16100","-","-","70100","6800","14300","100"
"1376","20230512","1","8000","-800","-","-","-","4300","-700","-","-","3700","-100","-","-"
"1377","20230512","2","83600","2800","149500","108100","0.56","65600","-100","14200","5500","18000","2900","135300","102600"
"1379","20230512","2","34700","-6300","45300","1000","0.77","28300","-5500","9400","3800","6400","-800","35900","-2800"
"1380","20230512","1","4300","300","-","-","-","1400","100","-","-","2900","200","-","-"
"1381","20230512","1","10100","2300","100","100","101","8600","2800","-","-","1500","-500","100","100"
"1382","20230512","1","21300","-1100","-","-","-","8900","-900","-","-","12400","-200","-","-"
"1383","20230512","1","5500","-100","-","-","-","4200","-200","-","-","1300","100","-","-"
"1384","20230512","1","165900","-10000","-","-","-","97600","-5200","-","-","68300","-4800","-","-"
"1400","20230512","1","356000","-51500","-","-","-","315900","1200","-","-","40100","-52700","-","-"
"1401","20230512","1","42200","-800","-","-","-","9600","-1600","-","-","32600","800","-","-"
"1407","20230512","2","488200","5300","120800","-38700","4.04","349300","3000","114600","-37700","138900","2300","6200","-1000"
"1414","20230512","2","100400","-19600","25600","-4200","3.92","78500","-16600","10200","-3800","21900","-3000","15400","-400"
"1417","20230512","2","114000","25700","25800","-900","4.42","88200","25600","14400","-900","25800","100","11400","-"
"1418","20230512","2","943400","-124000","523500","-257100","1.8","759400","-137200","523500","-256800","184000","13200","-","-300"
"1419","20230512","2","270100","-24300","1466900","473300","0.18","217600","-25200","1326400","407700","52500","900","140500","65600"
"1420","20230512","2","25200","-2900","2600","-300","9.69","19500","-2600","2600","-300","5700","-300","-","-"
"1429","20230512","2","322700","16300","48400","1300","6.67","203600","9400","47400","1300","119100","6900","1000","-"
"1430","20230512","2","119000","-13100","27900","4200","4.27","91500","-15500","27900","4200","27500","2400","-","-"
