id,sec-code,filer-name,description
S100PY2F,75160,コーナン商事株式会社,四半期報告書－第46期第3四半期(2022/09/01－2022/11/30)
S100PXZ1,19970,暁飯島工業株式会社,四半期報告書－第70期第1四半期(2022/09/01－2022/11/30)
S100PXWS,26870,株式会社シー・ヴイ・エス・ベイエリア,四半期報告書－第43期第3四半期(2022/09/01－2022/11/30)
S100PXRK,78940,丸東産業株式会社,四半期報告書－第76期第3四半期(2022/09/01－2022/11/30)
S100PXLA,82600,株式会社井筒屋,四半期報告書－第128期第3四半期(2022/09/01－2022/11/30)
S100PXN6,98460,株式会社天満屋ストア,四半期報告書－第54期第3四半期(2022/09/01－2022/11/30)
S100PXPB,31600,株式会社大光,四半期報告書－第73期第2四半期(2022/09/01－2022/11/30)
S100PXEC,99030,株式会社カンセキ,四半期報告書－第49期第3四半期(2022/09/01－2022/11/30)
S100PXWX,80080,株式会社ヨンドシーホールディングス,四半期報告書－第73期第3四半期(2022/09/01－2022/11/30)
S100PXTK,27420,株式会社ハローズ,四半期報告書－第65期第3四半期(2022/09/01－2022/11/30)
S100PX02,59000,株式会社ダイケン,四半期報告書－第75期第3四半期(2022/09/01－2022/11/30)
S100PY21,76080,株式会社エスケイジャパン,四半期報告書－第34期第3四半期(2022/09/01－2022/11/30)
S100PXQ7,74470,ナガイレーベン株式会社,四半期報告書－第74期第1四半期(2022/09/01－2022/11/30)
S100PY8V,99740,株式会社ベルク,四半期報告書－第64期第3四半期(2022/09/01－2022/11/30)
S100PXVO,30860,Ｊ．フロント　リテイリング株式会社,四半期報告書－第16期第3四半期(2022/09/01－2022/11/30)
S100PXX7,50260,株式会社トリプルアイズ,四半期報告書－第15期第1四半期(2022/09/01－2022/11/30)
S100PXWA,99460,ミニストップ株式会社,四半期報告書－第44期第3四半期(2022/09/01－2022/11/30)
S100PY1Q,40570,株式会社インターファクトリー,四半期報告書－第20期第2四半期(2022/09/01－2022/11/30)
S100PXK5,31920,株式会社白鳩,四半期報告書－第51期第3四半期(2022/09/01－2022/11/30)
S100PXYJ,61830,株式会社ベルシステム２４ホールディングス,四半期報告書－第9期第3四半期(2022/09/01－2022/11/30)
S100PXZS,39220,株式会社ＰＲ　ＴＩＭＥＳ,四半期報告書－第18期第3四半期(2022/09/01－2022/11/30)
S100PXNG,48250,株式会社ウェザーニューズ,四半期報告書－第37期第2四半期(2022/09/01－2022/11/30)
S100PY0P,44320,ウイングアーク１ｓｔ株式会社,四半期報告書－第7期第3四半期(2022/09/01－2022/11/30)
S100PWWC,47600,株式会社アルファ,四半期報告書－第41期第1四半期(2022/09/01－2022/11/30)
S100PXYB,31740,株式会社ハピネス・アンド・ディ,四半期報告書－第33期第1四半期(2022/09/01－2022/11/30)
S100PYAE,78110,中本パックス株式会社,四半期報告書－第35期第3四半期(2022/09/01－2022/11/30)
S100PXWJ,30930,株式会社トレジャー・ファクトリー,四半期報告書－第28期第3四半期(2022/09/01－2022/11/30)
S100PXXM,26980,株式会社キャンドゥ,四半期報告書－第29期第4四半期(2022/09/01－2022/11/30)
S100PX5K,44400,株式会社ヴィッツ,四半期報告書－第27期第1四半期(2022/09/01－2022/11/30)
S100PXXN,79210,株式会社ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,四半期報告書－第86期第2四半期(2022/09/01－2022/11/30)
S100PXES,35600,株式会社ほぼ日,四半期報告書－第45期第1四半期(2022/09/01－2022/11/30)
S100PXU4,92160,ビーウィズ株式会社,四半期報告書－第24期第2四半期(2022/09/01－2022/11/30)
S100PXOO,22940,株式会社柿安本店,四半期報告書－第55期第3四半期(2022/09/01－2022/11/30)
S100PY5P,63120,フロイント産業株式会社,四半期報告書－第59期第3四半期(2022/09/01－2022/11/30)
S100PY70,89040,株式会社ＡＶＡＮＴＩＡ,四半期報告書－第34期第1四半期(2022/09/01－2022/11/30)
S100PYAU,96610,株式会社歌舞伎座,訂正四半期報告書－第99期第1四半期(2022/03/01－2022/05/31)
S100PWP2,96020,東宝株式会社,四半期報告書－第134期第3四半期(2022/09/01－2022/11/30)
S100PXN1,59320,三協立山株式会社,四半期報告書－第78期第2四半期(2022/09/01－2022/11/30)
S100PY2D,30460,株式会社ジンズホールディングス,四半期報告書－第36期第1四半期(2022/09/01－2022/11/30)
S100PXNA,97650,株式会社オオバ,四半期報告書－第89期第2四半期(2022/06/01－2022/11/30)
S100PXYP,32600,株式会社エスポア,四半期報告書－第51期第3四半期(2022/03/01－2022/11/30)
S100PXV1,37600,株式会社ケイブ,四半期報告書－第29期第2四半期(2022/09/01－2022/11/30)
S100PXHZ,82440,株式会社近鉄百貨店,四半期報告書－第129期第3四半期(2022/09/01－2022/11/30)
S100PXSP,59930,知多鋼業株式会社,四半期報告書－第67期第3四半期(2022/09/01－2022/11/30)
S100PYDZ,27960,ファーマライズホールディングス株式会社,四半期報告書－第37期第2四半期(2022/09/01－2022/11/30)
S100PXAA,31680,黒谷株式会社,四半期報告書－第38期第1四半期(2022/09/01－2022/11/30)
S100PWR7,75200,株式会社エコス,四半期報告書－第58期第3四半期(2022/09/01－2022/11/30)
S100PXXR,30650,株式会社ライフフーズ,四半期報告書－第37期第3四半期(2022/09/01－2022/11/30)
S100PXR1,51290,株式会社ＦＩＸＥＲ,四半期報告書－第14期第1四半期(2022/09/01－2022/11/30)
S100PY6M,33820,株式会社セブン＆アイ・ホールディングス,四半期報告書－第18期第3四半期(2022/09/01－2022/11/30)
S100PY0N,78880,三光合成株式会社,四半期報告書－第90期第2四半期(2022/09/01－2022/11/30)
S100PXQS,74340,株式会社オータケ,四半期報告書－第71期第2四半期(2022/09/01－2022/11/30)
S100PXL9,98350,株式会社ジュンテンドー,四半期報告書－第62期第3四半期(2022/09/01－2022/11/30)
S100PY7W,63230,ローツェ株式会社,四半期報告書－第38期第3四半期(2022/09/01－2022/11/30)
S100PY4X,78470,株式会社グラファイトデザイン,四半期報告書－第34期第3四半期(2022/09/01－2022/11/30)
S100PYD2,24590,アウンコンサルティング株式会社,四半期報告書－第25期第2四半期(2022/09/01－2022/11/30)
S100PXVK,31480,株式会社クリエイトＳＤホールディングス,四半期報告書－第26期第2四半期(2022/09/01－2022/11/30)
S100PYJ2,27910,大黒天物産株式会社,四半期報告書－第37期第2四半期(2022/09/01－2022/11/30)
S100PYE4,44650,株式会社ニイタカ,四半期報告書－第61期第2四半期(2022/09/01－2022/11/30)
S100PON2,88870,リベレステ株式会社,四半期報告書－第45期第2四半期(2022/09/01－2022/11/30)
S100PYJ6,62640,株式会社マルマエ,四半期報告書－第36期第1四半期(2022/09/01－2022/11/30)
S100PY7V,74270,エコートレーディング株式会社,四半期報告書－第52期第3四半期(2022/09/01－2022/11/30)
S100PY1C,27920,株式会社ハニーズホールディングス,四半期報告書－第45期第2四半期(2022/09/01－2022/11/30)
S100PY14,79280,旭化学工業株式会社,四半期報告書－第57期第1四半期(2022/09/01－2022/11/30)
S100PY2K,89050,イオンモール株式会社,四半期報告書－第112期第3四半期(2022/09/01－2022/11/30)
S100PYIX,23030,株式会社ドーン,四半期報告書－第32期第2四半期(2022/09/01－2022/11/30)
S100PYJI,32970,株式会社東武住販,四半期報告書－第40期第2四半期(2022/09/01－2022/11/30)
S100PYIP,62550,株式会社エヌ・ピー・シー,四半期報告書－第31期第1四半期(2022/09/01－2022/11/30)
S100PXOT,29350,株式会社ピックルスホールディングス,四半期報告書－第1期第3四半期(2022/09/01－2022/11/30)
S100PYFZ,23410,株式会社アルバイトタイムス,四半期報告書－第50期第3四半期(2022/09/01－2022/11/30)
S100PXK2,75130,株式会社コジマ,四半期報告書－第61期第1四半期(2022/09/01－2022/11/30)
S100PYJ0,76300,株式会社壱番屋,四半期報告書－第41期第3四半期(2022/09/01－2022/11/30)
S100PXH1,48340,キャリアバンク株式会社,四半期報告書－第36期第2四半期(2022/09/01－2022/11/30)
S100PYK3,67340,株式会社ニューテック,四半期報告書－第41期第3四半期(2022/09/01－2022/11/30)
S100PY8E,30800,株式会社ジェーソン,四半期報告書－第38期第3四半期(2022/09/01－2022/11/30)
S100PYJZ,33210,ミタチ産業株式会社,四半期報告書－第47期第2四半期(2022/09/01－2022/11/30)
S100PXLG,26690,カネ美食品株式会社,四半期報告書－第53期第3四半期(2022/09/01－2022/11/30)
S100PWVQ,74870,小津産業株式会社,四半期報告書－第112期第2四半期(2022/09/01－2022/11/30)
S100PY4H,81550,三益半導体工業株式会社,四半期報告書－第54期第2四半期(2022/09/01－2022/11/30)
S100PYKF,38240,メディアファイブ株式会社,四半期報告書－第27期第2四半期(2022/09/01－2022/11/30)
S100PY2P,82780,株式会社フジ,四半期報告書－第56期第3四半期(2022/09/01－2022/11/30)
S100PYK7,76070,株式会社進和,四半期報告書－第73期第1四半期(2022/09/01－2022/11/30)
S100PYGD,27220,株式会社ＩＫホールディングス,四半期報告書－第42期第2四半期(2022/09/01－2022/11/30)
S100PYC6,89180,株式会社ランド,四半期報告書－第27期第3四半期(2022/09/01－2022/11/30)
S100PYE1,62890,株式会社技研製作所,四半期報告書－第42期第1四半期(2022/09/01－2022/11/30)
S100PX9U,76010,株式会社ポプラ,四半期報告書－第48期第3四半期(2022/09/01－2022/11/30)
S100PYEN,49200,株式会社日本色材工業研究所,四半期報告書－第66期第3四半期(2022/09/01－2022/11/30)
S100PY64,26850,株式会社アダストリア,四半期報告書－第73期第3四半期(2022/09/01－2022/11/30)
S100PYKC,43170,株式会社レイ,四半期報告書－第42期第3四半期(2022/09/01－2022/11/30)
S100PYEJ,92780,ブックオフグループホールディングス株式会社,四半期報告書－第5期第2四半期(2022/09/01－2022/11/30)
S100PYKV,47280,株式会社トーセ,四半期報告書－第44期第1四半期(2022/09/01－2022/11/30)
S100PYJQ,14070,株式会社ウエストホールディングス,四半期報告書－第18期第1四半期(2022/09/01－2022/11/30)
S100PY5D,94180,株式会社ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,四半期報告書－第16期第1四半期(2022/09/01－2022/11/30)
S100PYKZ,85700,イオンフィナンシャルサービス株式会社,四半期報告書－第42期第3四半期(2022/09/01－2022/11/30)
S100PYFM,65050,東洋電機製造株式会社,四半期報告書－第162期第2四半期(2022/09/01－2022/11/30)
S100PXWL,74850,岡谷鋼機株式会社,四半期報告書－第87期第3四半期(2022/09/01－2022/11/30)
S100PY4O,81810,株式会社東天紅,四半期報告書－第67期第3四半期(2022/09/01－2022/11/30)
S100PXT3,24840,株式会社出前館,四半期報告書－第24期第1四半期(2022/09/01－2022/11/30)
S100PYM3,89080,株式会社毎日コムネット,四半期報告書－第45期第2四半期(2022/09/01－2022/11/30)
S100PY7O,78050,プリントネット株式会社,四半期報告書－第38期第1四半期(2022/09/01－2022/11/30)
S100PYE6,99930,株式会社ヤマザワ,四半期報告書－第61期第3四半期(2022/09/01－2022/11/30)
S100PY8G,27890,株式会社カルラ,四半期報告書－第51期第3四半期(2022/09/01－2022/11/30)
S100PYLZ,28820,株式会社イートアンドホールディングス,四半期報告書－第46期第3四半期(2022/09/01－2022/11/30)
S100PYM5,30570,株式会社ゼットン,四半期報告書－第28期第3四半期(2022/09/01－2022/11/30)
S100PYBA,21570,株式会社コシダカホールディングス,四半期報告書－第54期第1四半期(2022/09/01－2022/11/30)
S100PYCK,82370,株式会社松屋,四半期報告書－第154期第3四半期(2022/09/01－2022/11/30)
S100PYCB,75810,株式会社サイゼリヤ,四半期報告書－第51期第1四半期(2022/09/01－2022/11/30)
S100PYN0,70680,フィードフォースグループ株式会社,四半期報告書－第18期第2四半期(2022/09/01－2022/11/30)
S100PXP9,26590,株式会社サンエー,四半期報告書－第53期第3四半期(2022/09/01－2022/11/30)
S100PYNA,99480,株式会社アークス,四半期報告書－第62期第3四半期(2022/09/01－2022/11/30)
S100PXNC,76240,株式会社ＮａＩＴＯ,四半期報告書－第72期第3四半期(2022/09/01－2022/11/30)
S100PXHX,77130,シグマ光機株式会社,四半期報告書－第48期第2四半期(2022/09/01－2022/11/30)
S100PYLR,89310,和田興産株式会社,四半期報告書－第57期第3四半期(2022/09/01－2022/11/30)
S100PYO3,99780,株式会社文教堂グループホールディングス,四半期報告書－第73期第1四半期(2022/09/01－2022/11/30)
S100PYC3,97160,株式会社乃村工藝社,四半期報告書－第86期第3四半期(2022/09/01－2022/11/30)
S100PXMW,64690,株式会社　放電精密加工研究所,四半期報告書－第62期第3四半期(2022/09/01－2022/11/30)
S100PYD5,23790,ディップ株式会社,四半期報告書－第26期第3四半期(2022/09/01－2022/11/30)
S100PWYD,53370,ダントーホールディングス株式会社,訂正四半期報告書－第193期第1四半期(2020/01/01－2020/03/31)
S100PYG9,38920,株式会社岡山製紙,四半期報告書－第182期第2四半期(2022/09/01－2022/11/30)
S100PXZI,53370,ダントーホールディングス株式会社,訂正四半期報告書－第193期第2四半期(2020/04/01－2020/06/30)
S100PXZJ,53370,ダントーホールディングス株式会社,訂正四半期報告書－第193期第3四半期(2020/07/01－2020/09/30)
S100PYK8,33530,株式会社メディカル一光グループ,四半期報告書－第38期第3四半期(2022/09/01－2022/11/30)
S100PYGE,28720,株式会社セイヒョー,四半期報告書－第112期第3四半期(2022/09/01－2022/11/30)
S100PXZK,53370,ダントーホールディングス株式会社,訂正有価証券報告書－第193期(2020/01/01－2020/12/31)
S100PXZL,53370,ダントーホールディングス株式会社,訂正有価証券報告書－第194期(2021/01/01－2021/12/31)
S100PYI3,27360,フェスタリアホールディングス株式会社,四半期報告書－第60期第1四半期(2022/09/01－2022/11/30)
S100PYKR,23000,株式会社きょくとう,四半期報告書－第44期第3四半期(2022/09/01－2022/11/30)
S100PYLC,73730,株式会社アイドマ・ホールディングス,四半期報告書－第15期第1四半期(2022/09/01－2022/11/30)
S100PYL2,26510,株式会社ローソン,四半期報告書－第48期第3四半期(2022/09/01－2022/11/30)
S100PY4T,44330,株式会社ヒト・コミュニケーションズ・ホールディングス,四半期報告書－第5期第1四半期(2022/09/01－2022/11/30)
S100PYGW,30480,株式会社ビックカメラ,四半期報告書－第43期第1四半期(2022/09/01－2022/11/30)
S100PY39,97870,イオンディライト株式会社,四半期報告書－第50期第3四半期(2022/09/01－2022/11/30)
S100PXX5,99830,株式会社ファーストリテイリング,四半期報告書－第62期第1四半期(2022/09/01－2022/11/30)
S100PX9N,36070,株式会社クラウディアホールディングス,四半期報告書－第47期第1四半期(2022/09/01－2022/11/30)
S100PWZU,13760,カネコ種苗株式会社,四半期報告書－第76期第2四半期(2022/09/01－2022/11/30)
S100PYD6,78180,株式会社トランザクション,四半期報告書－第37期第1四半期(2022/09/01－2022/11/30)
S100PYHJ,68970,株式会社ツインバード,四半期報告書－第61期第3四半期(2022/09/01－2022/11/30)
S100PY01,59820,株式会社マルゼン,四半期報告書－第62期第3四半期(2022/09/01－2022/11/30)
S100PYSG,51270,株式会社グッピーズ,四半期報告書－第23期第1四半期(2022/09/01－2022/11/30)
S100PY5H,35360,アクサスホールディングス株式会社,四半期報告書－第8期第1四半期(2022/09/01－2022/11/30)
S100PYH3,82470,株式会社大和,四半期報告書－第107期第3四半期(2022/09/01－2022/11/30)
S100PYSW,80110,株式会社三陽商会,四半期報告書－第80期第3四半期(2022/09/01－2022/11/30)
S100PYEG,76110,株式会社ハイデイ日高,四半期報告書－第45期第3四半期(2022/09/01－2022/11/30)
S100PYF6,26830,株式会社魚喜,四半期報告書－第38期第3四半期(2022/09/01－2022/11/30)
S100PYTJ,77300,マニー株式会社,四半期報告書－第64期第1四半期(2022/09/01－2022/11/30)
S100PXWP,81940,株式会社ライフコーポレーション,四半期報告書－第68期第3四半期(2022/09/01－2022/11/30)
S100PXPA,76790,株式会社薬王堂ホールディングス,四半期報告書－第4期第3四半期(2022/09/01－2022/11/30)
S100PYNI,96010,松竹株式会社,四半期報告書－第157期第3四半期(2022/09/01－2022/11/30)
S100PYTN,41730,株式会社ＷＡＣＵＬ,四半期報告書－第13期第3四半期(2022/09/01－2022/11/30)
S100PY9T,82890,株式会社Ｏｌｙｍｐｉｃグループ,四半期報告書－第51期第3四半期(2022/09/01－2022/11/30)
S100PYV8,74450,株式会社ライトオン,四半期報告書－第44期第1四半期(2022/09/01－2022/11/30)
S100PYJR,92410,株式会社フューチャーリンクネットワーク,四半期報告書－第24期第1四半期(2022/09/01－2022/11/30)
S100PYOI,60470,株式会社Ｇｕｎｏｓｙ,四半期報告書－第11期第2四半期(2022/09/01－2022/11/30)
S100PYN7,35410,株式会社農業総合研究所,四半期報告書－第17期第1四半期(2022/09/01－2022/11/30)
S100PYT1,40170,株式会社クリーマ,四半期報告書－第14期第3四半期(2022/09/01－2022/11/30)
S100PY5Z,70490,株式会社識学,四半期報告書－第8期第3四半期(2022/09/01－2022/11/30)
S100PYHU,95600,株式会社プログリット,四半期報告書－第7期第1四半期(2022/09/01－2022/11/30)
S100PYFW,29340,ジェイフロンティア株式会社,四半期報告書－第15期第2四半期(2022/09/01－2022/11/30)
S100PYGV,44120,株式会社サイエンスアーツ,四半期報告書－第20期第1四半期(2022/09/01－2022/11/30)
S100PYJX,99450,株式会社プレナス,四半期報告書－第63期第3四半期(2022/09/01－2022/11/30)
S100PYH1,73510,株式会社グッドパッチ,四半期報告書－第12期第1四半期(2022/09/01－2022/11/30)
S100PYEE,39900,ＵＵＵＭ株式会社,四半期報告書－第10期第2四半期(2022/09/01－2022/11/30)
S100PYHQ,70850,株式会社カーブスホールディングス,四半期報告書－第15期第1四半期(2022/09/01－2022/11/30)
S100PYLW,70860,株式会社きずなホールディングス,四半期報告書－第6期第2四半期(2022/09/01－2022/11/30)
S100PYMZ,92530,スローガン株式会社,四半期報告書－第18期第3四半期(2022/09/01－2022/11/30)
S100PXMJ,31980,ＳＦＰホールディングス株式会社,四半期報告書－第13期第3四半期(2022/09/01－2022/11/30)
S100PYRB,44430,Ｓａｎｓａｎ株式会社,四半期報告書－第16期第2四半期(2022/09/01－2022/11/30)
S100PY0Q,64320,株式会社竹内製作所,四半期報告書－第61期第3四半期(2022/09/01－2022/11/30)
S100PX8N,31890,株式会社ＡＮＡＰ,四半期報告書－第32期第1四半期(2022/09/01－2022/11/30)
S100PYTO,70650,ユーピーアール株式会社,四半期報告書－第45期第1四半期(2022/09/01－2022/11/30)
S100PYUZ,61820,株式会社メタリアル,四半期報告書－第19期第3四半期(2022/09/01－2022/11/30)
S100PYLY,61990,株式会社セラク,四半期報告書－第36期第1四半期(2022/09/01－2022/11/30)
S100PXR2,37910,株式会社ＩＧポート,四半期報告書－第34期第2四半期(2022/09/01－2022/11/30)
S100PYQ3,35620,株式会社Ｎｏ．１,四半期報告書－第34期第3四半期(2022/09/01－2022/11/30)
S100PYUN,58170,ＪＭＡＣＳ株式会社,四半期報告書－第59期第3四半期(2022/09/01－2022/11/30)
S100PYOV,60440,株式会社三機サービス,四半期報告書－第46期第2四半期(2022/09/01－2022/11/30)
S100PWXC,23380,クオンタムソリューションズ株式会社,四半期報告書－第24期第3四半期(2022/09/01－2022/11/30)
S100PY59,78070,株式会社幸和製作所,四半期報告書－第36期第3四半期(2022/09/01－2022/11/30)
S100PYTP,60580,株式会社ベクトル,四半期報告書－第31期第3四半期(2022/09/01－2022/11/30)
S100PY6B,43700,モビルス株式会社,四半期報告書－第12期第1四半期(2022/09/01－2022/11/30)
S100PYB2,45300,久光製薬株式会社,四半期報告書－第121期第3四半期(2022/09/01－2022/11/30)
S100PYQR,39350,株式会社エディア,四半期報告書－第24期第3四半期(2022/09/01－2022/11/30)
S100PYJ7,66680,株式会社アドテックプラズマテクノロジー,四半期報告書－第39期第1四半期(2022/09/01－2022/11/30)
S100PYJ5,36970,株式会社ＳＨＩＦＴ,四半期報告書－第18期第1四半期(2022/09/01－2022/11/30)
S100PYP0,44130,株式会社ボードルア,四半期報告書－第16期第3四半期(2022/09/01－2022/11/30)
S100PYV9,65210,株式会社オキサイド,四半期報告書－第23期第3四半期(2022/09/01－2022/11/30)
S100PYJ4,92520,株式会社ラストワンマイル,四半期報告書－第12期第1四半期(2022/09/01－2022/11/30)
S100PYCW,92700,バリュエンスホールディングス株式会社,四半期報告書－第12期第1四半期(2022/09/01－2022/11/30)
S100PWWG,65320,株式会社ベイカレント・コンサルティング,四半期報告書－第9期第3四半期(2022/09/01－2022/11/30)
S100PYBV,23370,いちご株式会社,四半期報告書－第23期第3四半期(2022/09/01－2022/11/30)
S100PYEL,29270,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,四半期報告書－第43期第1四半期(2022/09/01－2022/11/30)
S100PYS9,30630,株式会社ジェイグループホールディングス,四半期報告書－第22期第3四半期(2022/09/01－2022/11/30)
S100PYCZ,81270,ヤマトインターナショナル株式会社,四半期報告書－第77期第1四半期(2022/09/01－2022/11/30)
S100PXV7,27690,株式会社ヴィレッジヴァンガードコーポレーション,四半期報告書－第35期第2四半期(2022/09/01－2022/11/30)
S100PYT0,44900,株式会社ビザスク,四半期報告書－第11期第3四半期(2022/09/01－2022/11/30)
S100PYVY,41760,株式会社ココナラ,四半期報告書－第12期第1四半期(2022/09/01－2022/11/30)
S100PYVS,41990,ワンダープラネット株式会社,四半期報告書－第11期第1四半期(2022/09/01－2022/11/30)
S100PY6J,44340,株式会社サーバーワークス,四半期報告書－第24期第3四半期(2022/09/01－2022/11/30)
S100PYF0,89400,株式会社インテリックス,四半期報告書－第28期第2四半期(2022/09/01－2022/11/30)
S100PYVX,48910,㈱ティムス,四半期報告書－第19期第3四半期(2022/09/01－2022/11/30)
S100PXAN,61500,タケダ機械株式会社,四半期報告書－第52期第2四半期(2022/09/01－2022/11/30)
S100PYHC,89400,株式会社インテリックス,訂正四半期報告書－第28期第1四半期(2022/06/01－2022/08/31)
S100PXVU,52710,株式会社トーヨーアサノ,四半期報告書－第80期第3四半期(2022/09/01－2022/11/30)
S100PYI0,73700,株式会社Ｅｎｊｉｎ,四半期報告書－第17期第2四半期(2022/09/01－2022/11/30)
S100PXLH,75440,株式会社スリーエフ,四半期報告書－第42期第3四半期(2022/09/01－2022/11/30)
S100PYG7,82540,株式会社さいか屋,四半期報告書－第92期第1四半期(2022/09/01－2022/11/30)
S100PYHG,36270,ＪＮＳホールディングス株式会社,四半期報告書－第19期第3四半期(2022/09/01－2022/11/30)
S100PY4U,81980,マックスバリュ東海株式会社,四半期報告書－第61期第3四半期(2022/09/01－2022/11/30)
