"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"25935","伊藤園第1種優先株式","東証PR","優先株","20230919","1841","-6","-0.32","1847","1848","1848","1841","16200","29876","-","1447","2247"
"9282","いちごグリーンインフラ投資法人","東証","インフラファンド","20230919","71900","-100","-0.14","72000","72000","72000","71100","126","9025","-","57000","87000"
"9284","カナディアン・ソーラー・インフラ投資法人","東証","インフラファンド","20230919","119900","-900","-0.75","120800","120800","121000","119900","1016","122326","-","90800","150800"
"9285","東京インフラ・エネルギー投資法人","東証","インフラファンド","20230919","92300","-300","-0.32","92600","92600","92700","92200","216","19967","-","77600","107600"
"9286","エネクス・インフラ投資法人","東証","インフラファンド","20230919","91200","-200","-0.22","91400","91500","91700","91200","1075","98234","-","76400","106400"
"9287","ジャパン・インフラファンド投資法人","東証","インフラファンド","20230919","91700","-300","-0.33","92000","91800","92000","91700","328","30115","-","77000","107000"
