"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231211","2358.55","34.08","1.47","2324.47","448063305168289","6465848890163","441597456278126","20801453350431","18997392941808","2154","202972906099"
"0002","大型","20231211","2278.68","33.73","1.5","2244.95","287255798159315","4251541265904","283004256893411","290157371878096","12606255397066","99","121350417634"
"0003","中型","20231211","2606.17","36.32","1.41","2569.85","123273096119991","1717970999718","121555125120273","30895512812028","4730044813439","399","55354032083"
"0004","小型","20231211","4045.91","54.42","1.36","3991.49","37534410888983","496336624541","37038074264442","2266570705856","927713377938","1656","26268456381"
"0028","TOPIX Core30","20231211","1181.37","19.17","1.65","1162.2","172120133881315","2792851867639","169327282013676","573733779604383","145695049125907","30","81300052157"
"0029","TOPIX Large70","20231211","2378.3","30.14","1.28","2348.16","115135664278000","1458689398265","113676974879735","166863281562319","48410991584683","69","40050365478"
"002A","TOPIX 100","20231211","1580.66","23.4","1.5","1557.26","287255798159315","4251541265904","283004256893411","290157371878096","181732118974711","99","121350417634"
"002B","TOPIX Mid400","20231211","2476.75","34.52","1.41","2442.23","123273096119991","1717970999718","121555125120273","30895512812028","49772163928945","399","55354032083"
"002C","TOPIX 500","20231211","1838.5","26.73","1.48","1811.77","410528894279306","5969512265622","404559382013684","82435520939620","223295358601467","498","176704449718"
"002D","TOPIX Small","20231211","2740.57","36.86","1.36","2703.71","37534410888983","496336624541","37038074264442","2266570705856","13695857901276","1656","26268456381"
"002E","TOPIX 1000","20231211","2230.27","32.26","1.47","2198.01","435792628992841","6302997910572","429489631082270","43710394081529","195399202309469","997","191868643603"
"002F","TOPIX Small500","20231211","1206.08","15.92","1.34","1190.16","25263734713535","333485644950","24930249068585","5062872688083","20947033674251","499","15164193885"
"0040","水産・農林業","20231211","559.14","16.02","2.95","543.12","395171943865","11323930594","383848013271","4939649298318","70674613081","8","282121551"
"0041","鉱業","20231211","564.53","8.8","1.58","555.73","1564619408800","24383031575","1540236377225","26076990146658","277156114784","6","760727508"
"0042","建設業","20231211","1521.31","30.47","2.04","1490.84","9503080645981","190364880345","9312715765635","10003242785243","624663758408","95","4519980968"
"0043","食料品","20231211","2180.9","23.72","1.1","2157.18","15542559337329","169070818483","15373488518846","18072743415499","712665893500","86","4291652330"
"0044","繊維製品","20231211","657.81","6.5","1","651.31","1838755403955","18169163133","1820586240822","4714757446039","279525594719","39","1614316987"
"0045","パルプ・紙","20231211","513.03","2.81","0.55","510.22","761405578500","4179454993","757226123507","6921868895459","148413027060","11","920531796"
"0046","化学","20231211","2317.67","18.7","0.81","2298.97","26402127658727","212994278671","26189133380056","17601418439151","11391668799505","150","10281637172"
"0047","医薬品","20231211","3476.04","53.06","1.55","3422.98","21486167874456","327989697678","21158178176777","58070723985015","6181217935698","37","6067321907"
"0048","石油・石炭製品","20231211","1453.76","45.33","3.22","1408.43","2183543823516","68084091965","2115459731551","24261598039068","150199928633","9","2516751840"
"0049","ゴム製品","20231211","4413.91","74.23","1.71","4339.68","3242176345954","54524650373","3187651695581","29474330417764","73453686952","11","761965296"
"004A","ガラス・土石製品","20231211","1228.01","9.33","0.77","1218.68","2967477434192","22552750901","2944924683291","9273366981849","241649484019","32","1073315258"
"004B","鉄鋼","20231211","740.63","8.66","1.18","731.97","4282847899222","50073353433","4232774545789","13815638384588","578272363119","31","1661561922"
"004C","非鉄金属","20231211","1108.55","15.3","1.4","1093.25","2996988471116","41356781525","2955631689591","13030384657025","270352514205","23","1388486105"
"004D","金属製品","20231211","1275.1","12.99","1.03","1262.11","2311408958517","23548903692","2287860054824","5503354663135","181273208340","42","1287655548"
"004E","機械","20231211","2551.52","44.22","1.76","2507.3","22719406402545","393741991996","22325664410549","16113054186202","890426136814","141","5938767096"
"004F","電気機器","20231211","4054.09","57.43","1.44","3996.66","76377675592469","1081952832631","75295722759838","48960048456711","1883964179359","156","15923022028"
"0050","輸送用機器","20231211","4252.48","60.17","1.44","4192.31","37901280917930","536250682423","37365030235507","66493475294614","891274750943","57","17287811260"
"0051","精密機器","20231211","10722.14","117.24","1.11","10604.9","10529037484219","115130829611","10413906654607","31906174194602","98199019348","33","2600401928"
"0052","その他製品","20231211","4319.37","63.27","1.49","4256.1","10295134008333","150786114644","10144347893688","21010477568026","238348272083","49","2461344300"
"0053","電気・ガス業","20231211","520.93","24","4.83","496.93","6858939297477","315972406210","6542966891267","31176996806714","1316671424562","22","4413527249"
"0054","陸運業","20231211","2116.1","27.89","1.34","2088.21","12869428562610","169643730640","12699784831970","30641496577642","608167268631","42","3748858479"
"0055","海運業","20231211","1440.95","23.44","1.65","1417.51","3363164970441","54712941584","3308452028858","42039562130516","233398894529","8","866414682"
"0056","空運業","20231211","243.28","0.18","0.07","243.1","2071578716375","1580518589","2069998197786","69052623879150","851508784012","3","692519598"
