"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230314","1947.54","-53.45","-2.67","2000.99","374171388698124","-10270786401640","384442175099763","17330772982776","19212504409552","2159","156483852216"
"0002","大型","20230314","1856.19","-51.67","-2.71","1907.86","235586923294952","-6557470627526","242144393922478","235586923294952","12691933671577","100","78698057073"
"0003","中型","20230314","2186.42","-56.23","-2.51","2242.65","104507106849135","-2687475997610","107194582846745","26258067047521","4779819616450","398","50696754228"
"0004","小型","20230314","3504.01","-105.34","-2.92","3609.35","34077358554037","-1025839776503","35103198330540","2051617011080","972524199072","1661","27089040915"
"0028","TOPIX Core30","20230314","950.45","-29.47","-3.01","979.92","139664073927367","-4330695370089","143994769297456","465546913091222","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230314","1973.23","-45.81","-2.27","2019.04","95922849367586","-2226775257437","98149624625022","137032641953694","48611982141852","70","39842031202"
"002A","TOPIX 100","20230314","1287.59","-35.84","-2.71","1323.43","235586923294952","-6557470627526","242144393922478","235586923294952","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230314","2077.84","-53.44","-2.51","2131.28","104507106849135","-2687475997610","107194582846745","26258067047521","50295922107288","398","50696754228"
"002C","TOPIX 500","20230314","1511.11","-41.08","-2.65","1552.19","340094030144087","-9244946625136","349338976769223","68291973924515","225062341307281","498","129394811301"
"002D","TOPIX Small","20230314","2373.5","-71.36","-2.92","2444.86","34077358554037","-1025839776503","35103198330540","2051617011080","14357401275867","1661","27089040915"
"002E","TOPIX 1000","20230314","1839.08","-50.37","-2.67","1889.45","362665385641766","-9933264998229","372598650639995","36412187313430","197199555179495","996","144465922622"
"002F","TOPIX Small500","20230314","1046.03","-31.9","-2.96","1077.93","22571355497679","-688318373092","23259673870771","4532400702345","21578062741679","498","15071111321"
"0040","水産・農林業","20230314","469.26","-8.63","-1.81","477.89","334988393451","-6161341146","341149734597","4187354918136","71386663524","8","284499648"
"0041","鉱業","20230314","417.08","-24.22","-5.49","441.3","1153254783100","-66994129784","1220248912884","19220913051664","276509255750","6","765476235"
"0042","建設業","20230314","1190.81","-33.27","-2.72","1224.08","7514648195449","-209967836320","7724616031769","7827758536927","631055453179","96","4562150882"
"0043","食料品","20230314","1811.81","-21.71","-1.18","1833.52","13205611469508","-158219466359","13363830935867","15536013493539","728863687347","85","4254794668"
"0044","繊維製品","20230314","633.78","-18.01","-2.76","651.79","1783216829393","-50667287464","1833884116857","4572350844597","281363170727","39","1674869980"
"0045","パルプ・紙","20230314","443.28","-11.8","-2.59","455.08","671987622610","-17894039144","689881661754","5599896855085","151596011460","12","942801682"
"0046","化学","20230314","2079.12","-47.09","-2.21","2126.21","23304236064985","-527756045839","23831992110824","15746105449314","11208681109414","148","9112687373"
"0047","医薬品","20230314","3305.35","-12.7","-0.38","3318.05","20592835827228","-80563521933","20673399349161","58836673792080","6230161884824","35","6133244112"
"0048","石油・石炭製品","20230314","1074.17","-39.05","-3.51","1113.22","1804620525832","-65607910008","1870228435840","20051339175909","168001590012","9","2804227317"
"0049","ゴム製品","20230314","3576.07","-106.11","-2.88","3682.18","2852351655165","-84632724963","2936984380128","25930469592411","79762165918","11","816459034"
"004A","ガラス・土石製品","20230314","1115.7","-34.09","-2.96","1149.79","2733254074654","-83509056558","2816763131212","8541418983293","244980429869","32","1052494264"
"004B","鉄鋼","20230314","624.11","-27.27","-4.19","651.38","3571651600180","-156055203602","3727706803782","11521456774775","572274951614","31","1671198575"
"004C","非鉄金属","20230314","1072.54","-32.25","-2.92","1104.79","2784935130582","-83741616296","2868676746878","12108413611227","259657500651","23","1357371189"
"004D","金属製品","20230314","1175.43","-28.22","-2.34","1203.65","2161657628969","-51898124188","2213555753158","5146803878499","183903065681","42","1250634581"
"004E","機械","20230314","2236.41","-63.42","-2.76","2299.83","20169901884603","-571959386503","20741861271106","14304894953619","901888254289","141","5749203210"
"004F","電気機器","20230314","3396.87","-83.9","-2.41","3480.77","65909322828669","-1628036011176","67537358839845","41714761283968","1940298512427","158","14178000125"
"0050","輸送用機器","20230314","3103.69","-109.73","-3.41","3213.42","27608452101683","-976066024038","28584518125722","48435880880146","889535905680","57","14311078112"
"0051","精密機器","20230314","9270.04","-224.35","-2.36","9494.39","9589962267237","-232097381412","9822059648649","29060491718899","103451143236","33","2719045477"
"0052","その他製品","20230314","3470.39","-69.87","-1.97","3540.26","8438377847208","-169897482142","8608275329350","16545838916094","243153675061","51","2260504249"
"0053","電気・ガス業","20230314","353.56","-6.25","-1.74","359.81","4583297935915","-81003103425","4664301039341","20833172435979","1296332343471","22","4333838099"
"0054","陸運業","20230314","1862.51","3.2","0.17","1859.31","11273843082060","19346097164","11254496984896","26842483528714","605305029428","42","3327690353"
"0055","海運業","20230314","1205.61","-21.7","-1.77","1227.31","2538806115920","-45696434090","2584502550009","31735076448996","210581864173","8","792927774"
"0056","空運業","20230314","214.96","-3.3","-1.51","218.26","1831654783904","-28100914245","1859755698149","61055159463458","852090106403","3","693384680"
"0057","倉庫・運輸関連業","20230314","2179.78","-36.23","-1.63","2216.01","552419302931","-9182962632","561602265563","2510996831505","25342949632","22","268584974"
"0058","情報・通信業","20230314","4695.93","-75.66","-1.59","4771.59","32774053034547","-528054970430","33302108004977","13828714360568","697925372661","237","13326021067"
"0059","卸売業","20230314","2390.03","-82.54","-3.34","2472.57","23044486486054","-795884248507","23840370734561","13168277992031","9641938005314","175","7898372789"
"005A","小売業","20230314","1404.23","-32.61","-2.27","1436.84","17154303758266","-398364527317","17552668285584","8707768405211","12216161133693","197","6643492370"
"005B","銀行業","20230314","185.94","-14.87","-7.41","200.81","22608218125605","-1808869748600","24417087874204","28617997627348","121591277538113","79","19531006964"
"005C","証券、商品先物取引業","20230314","361.4","-15.47","-4.1","376.87","2829211474775","-121120145813","2950331620588","12300919455542","7828565568527","23","4397568650"
"005D","保険業","20230314","1296.78","-82.5","-5.98","1379.28","8416568274839","-535480575521","8952048850360","105207103435484","6490374358998","8","3055951007"
"005E","その他金融業","20230314","698.41","-29.52","-4.06","727.93","4209763222985","-177895231792","4387658454777","15591715640684","6027614013934","27","2709906857"
"005F","不動産業","20230314","1387.75","-24.99","-1.77","1412.74","7119426176788","-128211833533","7247638010321","9492568235717","513021123315","75","4862117374"
"0060","サービス業","20230314","2380.86","-51.31","-2.11","2432.17","19050070193029","-410543214023","19460613407051","8504495621888","800133322063","224","8742248546"
"0070","マザーズ","20230314","738.35","-17.49","-2.31","755.84","2475002349494","-57859810062","2532862159556","485294578332","3352093062624","510","3096051087"
"0075","REIT","20230314","1822.89","7.52","0.41","1815.37","14168096878114","58470093338","14109626784776","23613494796857","7772332212175","60","8400968185"
"0080","TOPIX-17 食品","20230314","310.78","-3.77","-1.2","314.55","13540599862959","-164380807506","13704980670464","14559784798880","4357009893826","93","4539294316"
"0081","TOPIX-17 エネルギー資源","20230314","137.49","-6.17","-4.29","143.66","2957875308932","-132602039793","3090477348724","19719168726211","2151260749041","15","3569703551"
"0082","TOPIX-17 建設・資材","20230314","247.23","-6.88","-2.71","254.11","12409559899073","-345375017066","12754934916139","7299741117101","5019447363109","170","6865279727"
"0083","TOPIX-17 素材・化学","20230314","265.89","-6.16","-2.26","272.05","25759440516989","-596317372447","26355757889435","12944442470849","9687842569033","199","11730359035"
"0084","TOPIX-17 医薬品","20230314","255.52","-0.98","-0.38","256.5","20592835827228","-80563521933","20673399349161","58836673792080","8059100836826","35","6133244112"
"0085","TOPIX-17 自動車・輸送機","20230314","232.97","-8.11","-3.36","241.08","30460803756849","-1060698749001","31521502505850","44795299642425","13074869719797","68","15127537146"
"0086","TOPIX-17 鉄鋼・非鉄","20230314","238.83","-9.01","-3.64","247.84","6356586730763","-239796819898","6596383550660","11771456908820","2661540966928","54","3028569764"
"0087","TOPIX-17 機械","20230314","440.74","-12.5","-2.76","453.24","20169901884603","-571959386503","20741861271106","14304894953619","4576392926262","141","5749203210"
"0088","TOPIX-17 電機・精密","20230314","272.46","-6.72","-2.41","279.18","75499285095906","-1860133392589","77359418488494","39528421516181","27709956555707","191","16897045602"
"0089","TOPIX-17 情報通信・サービスその他","20230314","275.9","-5.08","-1.81","280.98","60262501074784","-1108495666594","61370996741378","11770019741169","21842068157789","512","24328773862"
"008A","TOPIX-17 電力・ガス","20230314","58.55","-1.03","-1.73","59.58","4583297935915","-81003103425","4664301039341","20833172435979","7828006040911","22","4333838099"
"008B","TOPIX-17 運輸・物流","20230314","172.41","-0.68","-0.39","173.09","16196723284815","-63634213802","16260357498617","21595631046419","9394319451515","75","5082587781"
"008C","TOPIX-17 商社・卸売","20230314","580.73","-20.05","-3.34","600.78","23044486486054","-795884248507","23840370734561","13168277992031","3968217063537","175","7898372789"
"008D","TOPIX-17 小売","20230314","243.94","-5.66","-2.27","249.6","17154303758266","-398364527317","17552668285584","8707768405211","7032183706112","197","6643492370"
"008E","TOPIX-17 銀行","20230314","119.58","-9.56","-7.4","129.14","22608218125605","-1808869748600","24417087874204","28617997627348","18906927214923","79","19531006964"
"008F","TOPIX-17 金融（除く銀行）","20230314","152.54","-8.23","-5.12","160.77","15455542972598","-834495953126","16290038925724","26647487883790","10132229282467","58","10163426514"
"0090","TOPIX-17 不動産","20230314","290.27","-5.23","-1.77","295.5","7119426176788","-128211833533","7247638010321","9492568235717","2452684109514","75","4862117374"
"0099","東証インフラファンド指数","20230314","1143.81","-3.75","-0.33","1147.56","120141281682","-393614526","120534896208","2402825633640","105036173245","5","123785432"
"1000","TOPIX レバレッジ（2倍）指数","20230314","48280.36","-2723.61","-5.34","51003.97","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20230314","2533.4","65.88","2.67","2467.52","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20230314","434.27","22.01","5.34","412.26","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20230314","22326.87","-1254.53","-5.32","23581.4","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20230314","4134.67","107.13","2.66","4027.54","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20230314","1238.74","62.57","5.32","1176.17","0","0","0","0","0","-","0"
"1A00","JASDAQ-TOP20","20230314","4205.71","-101.61","-2.36","4307.32","0","0","0","0","0","19","0"
"5000","東証プライム市場指数","20230314","1002.08","-27.53","-2.67","1029.61","373546438630600","-10205279050230","383751717680830","20378965555406","372772033438240","1833","154347925792"
"5001","東証スタンダード市場指数","20230314","1032.85","-19.44","-1.85","1052.29","8248361692900","-216278749108","8464640442008","572802895340","7986039154542","1440","12604283956"
"5002","東証グロース市場指数","20230314","943.17","-23.04","-2.38","966.21","2679283088798","-64678647344","2743961736142","524321543796","2840733544045","511","3723991849"
"5003","東証プライム市場コンポジット指数","20230314","1002.1","-27.53","-2.67","1029.63","373735723574651","-10205803164185","383941526738836","20367069404613","372950753489699","1835","154425015315"
"5004","旧東証市場第一部指数","20230314","1947.25","-53.44","-2.67","2000.69","374084967380765","-10268250866220","384353218246985","17391211872653","19210932880794","2151","156983644122"
"8000","旧東証株価指数","20230314","2032.37","-53.81","-2.58","2086.18","702002910742758","-18590721828765","720593632571523","32515188084426","34541115401809","2159","305757254699"
"8100","TOPIX バリュー","20230314","2115.36","-75.6","-3.45","2190.96","189313833755935","-6766347236396","196080180992331","12198056298707","89494695930683","1552","104411538596"
"812C","TOPIX 500 バリュー","20230314","2041.19","-73.41","-3.47","2114.6","172065369409819","-6188652908949","178254022318769","48062952349112","84296668869648","358","89188827545"
"812D","TOPIX Small バリュー","20230314","2987.2","-99.93","-3.24","3087.13","17248464346116","-577694327446","17826158673562","1444595003862","5774118314815","1194","15222711051"
"8200","TOPIX グロース","20230314","2557.58","-48.47","-1.86","2606.05","184857902119111","-3504449938125","188362352057235","14919927531809","72278483266011","1239","52072485285"
"822C","TOPIX 500 グロース","20230314","2553.75","-46.45","-1.79","2600.2","168029008492931","-3056304497799","171085312990730","61101457633793","65797085488990","275","40206155770"
"822D","TOPIX Small グロース","20230314","2610.2","-69.4","-2.59","2679.6","16828893626180","-448145440326","17277039066506","1745735853338","6447348485436","964","11866329515"
"8500","東証配当フォーカス100指数","20230314","2105.71","-72.86","-3.34","2178.57","171888536110649","-5947128678782","177835664789431","171888536110649","81629560553708","100","76513168483"
"8501","東証REITオフィス指数","20230314","1678.29","3.95","0.24","1674.34","6058319610338","14234779108","6044084831230","24233278441352","3609825268569","25","3409560269"
"8502","東証REIT住宅指数","20230314","3056.24","24.18","0.8","3032.06","1615517849674","12780402189","1602737447485","20193973120925","528596490872","8","700787792"
"8503","東証REIT商業・物流等指数","20230314","2317.59","11.22","0.49","2306.37","6494259418102","31454912041","6462804506061","24052812659637","2802156712714","27","4290620124"
"8505","東証マザーズCore指数","20230314","2861.87","-61.92","-2.12","2923.79","528338918390","-11429986355","539768904745","3522259455933","184612890461","15","270000208"
"8506","TOPIX Ex-Financials","20230314","1708.77","-38.49","-2.2","1747.26","334085577792233","-7526543382114","341612121174347","16530706471659","195512061641121","2021","124988038062"
"8507","JPX日経インデックス400","20230314","17555.55","-480.16","-2.66","18035.71","271220662760226","-7418108664009","278638771424235","67975103448678","154492859529670","399","96635972373"
"8508","JPX日経中小型株指数","20230314","15486.7","-461.2","-2.89","15947.9","5587760361254","-166403835781","5754164197035","2822101192552","3608101994702","198","3722990409"
"8801","東証グロース市場Core指数","20230314","928.27","-8.84","-0.94","937.11","7497408546","-71432047","7568840593","37487042730","8076761882","20","0"
"8802","東証スタンダード市場TOP20","20230314","967.66","-21.14","-2.14","988.8","9470086792","-206924013","9677010805","47350433961","9786614900","20","0"
"A404","TOPIX高配当40指数","20230314","1256.09","-48.99","-3.75","1305.08","91685429530883","-3575347848604","95260777379487","229213573827207","72992441130453","40","43221140801"
"A800","東証REIT Core指数","20230314","1068.63","3.42","0.32","1065.21","278313772710","891155890","277422616820","927712575700","260440385684","30","0"
