"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231213","2354.92","1.76","0.07","2353.16","447390924223836","335316869168","447055607354668","20770237893400","18998119487443","2154","202975242185"
"0002","大型","20231213","2279.28","4.85","0.21","2274.43","287331140644968","611230585547","286719910059421","290233475398958","12606247662244","99","121350404092"
"0003","中型","20231213","2591.73","-7.25","-0.28","2598.98","122607332756879","-342627724043","122949960480921","30728654826285","4730709013432","399","55356380183"
"0004","小型","20231213","4037.07","7.19","0.18","4029.88","37452450821989","66714007663","37385736814326","2261621426449","927713427744","1656","26268457909"
"0028","TOPIX Core30","20231213","1183.21","4.76","0.4","1178.45","172388146151063","694215671003","171693930480061","574627153836878","145694899933681","30","81300038615"
"0029","TOPIX Large70","20231213","2374.32","-1.71","-0.07","2376.03","114942994493905","-82985085455","115025979579360","166584049991166","48410991584683","69","40050365478"
"002A","TOPIX 100","20231213","1581.07","3.36","0.21","1577.71","287331140644968","611230585547","286719910059421","290233475398958","181732007469295","99","121350404092"
"002B","TOPIX Mid400","20231213","2463.03","-6.88","-0.28","2469.91","122607332756879","-342627724043","122949960480921","30728654826285","49779153010916","399","55356380183"
"002C","TOPIX 500","20231213","1835.78","1.2","0.07","1834.58","409938473401847","268602861505","409669870540342","82316962530491","223304678115115","498","176706784276"
"002D","TOPIX Small","20231213","2734.58","4.87","0.18","2729.71","37452450821989","66714007663","37385736814326","2261621426449","13695858636567","1656","26268457909"
"002E","TOPIX 1000","20231213","2226.96","1.59","0.07","2225.37","435162919132487","311089496740","434851829635746","43647233614091","195406885669290","997","191870979689"
"002F","TOPIX Small500","20231213","1204.2","2.03","0.17","1202.17","25224445730640","42486635236","25181959095404","5054999144417","20947035343836","499","15164195414"
"0040","水産・農林業","20231213","551.52","-4.94","-0.89","556.46","389786611674","-3489272231","393275883905","4872332645924","70674613081","8","282121551"
"0041","鉱業","20231213","550.49","-9.43","-1.68","559.92","1525722824879","-26136379546","1551859204424","25428713747975","277156114784","6","760727508"
"0042","建設業","20231213","1504.57","-16.65","-1.09","1521.22","9398516080729","-104021375217","9502537455945","9893174821820","624663758408","95","4519980968"
"0043","食料品","20231213","2156.89","-21.89","-1","2178.78","15371393670646","-155993578969","15527387249614","17873713570518","712665893500","86","4291652330"
"0044","繊維製品","20231213","651.75","-0.98","-0.15","652.73","1821801764560","-2743225141","1824544989701","4671286575794","279525594719","39","1614316987"
"0045","パルプ・紙","20231213","508.49","-2.77","-0.54","511.26","754667780142","-4105837029","758773617171","6860616183110","148413027060","11","920531796"
"0046","化学","20231213","2316.75","0.97","0.04","2315.78","26391602943498","11040243214","26380562700284","17594401962332","11391668799505","150","10281637172"
"0047","医薬品","20231213","3427.1","-26.95","-0.78","3454.05","21183657839116","-166569348905","21350227188021","57253129294909","6181217935698","37","6067321907"
"0048","石油・石炭製品","20231213","1433.52","-9.35","-0.65","1442.87","2153145797297","-14041633343","2167187430639","23923842192183","150199928633","9","2516751840"
"0049","ゴム製品","20231213","4402.05","-6.38","-0.14","4408.43","3233471173424","-4681574297","3238152747721","29395192485674","73453686952","11","761965296"
"004A","ガラス・土石製品","20231213","1227.42","-0.15","-0.01","1227.57","2966049460547","-372082290","2966421542837","9268904564211","241649484019","32","1073315258"
"004B","鉄鋼","20231213","731.56","-7.21","-0.98","738.77","4230419801005","-41675700127","4272095501132","13646515487112","578272363119","31","1661561922"
"004C","非鉄金属","20231213","1107.77","-5.08","-0.46","1112.85","2994878028881","-13742176450","3008620205331","13021208821222","270352514205","23","1388486105"
"004D","金属製品","20231213","1274.31","-0.69","-0.05","1275","2309979177022","-1245999331","2311225176354","5499950421482","181273208340","42","1287655548"
"004E","機械","20231213","2591.33","39.51","1.55","2551.82","23073863887221","351770379845","22722093507376","16364442473207","890426136814","141","5938767096"
"004F","電気機器","20231213","4111.94","30.57","0.75","4081.37","77467344500203","575890101066","76891454399138","49658554166797","1883959831862","156","15923008486"
"0050","輸送用機器","20231213","4189.44","-30.08","-0.71","4219.52","37339447234918","-268098225767","37607545460685","65507802166523","891274750943","57","17287811260"
"0051","精密機器","20231213","10773.21","88.03","0.82","10685.18","10579190492626","86444568294","10492745924332","32058153007958","98199019348","33","2600401928"
"0052","その他製品","20231213","4311.42","-12.5","-0.29","4323.92","10276189790235","-29799646393","10305989436628","20971815898440","238348272083","49","2461344300"
"0053","電気・ガス業","20231213","511.67","-0.45","-0.09","512.12","6736984006274","-5943456945","6742927463219","30622654573974","1316671424562","22","4413527249"
"0054","陸運業","20231213","2124.39","8.77","0.41","2115.62","12919867450523","53370059136","12866497391387","30761589167911","608167268631","42","3748858479"
"0055","海運業","20231213","1419.18","-19.01","-1.32","1438.19","3312340853946","-44370287398","3356711141344","41404260674330","233398894529","8","866414682"
"0056","空運業","20231213","242.09","-0.91","-0.37","243","2061437962317","-7731956129","2069169918446","68714598743892","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231213","2621.43","-13.55","-0.51","2634.98","672630172993","-3476446272","676106619265","3057409877241","25658897116","22","249925785"
