"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230629","2296.25","-2.35","-0.1","2298.6","439087524022059","-443905887127","439531429909186","20365840631821","19121966677480","2156","199771118210"
"0002","大型","20230629","2228.24","0.41","0.02","2227.83","281268106164304","52049874539","281216056289765","281268106164304","12622863512280","100","121684847178"
"0003","中型","20230629","2521.12","-10.76","-0.42","2531.88","120146860968815","-513132307234","120659993276050","30187653509753","4765619812550","398","51230924643"
"0004","小型","20230629","3892.75","1.19","0.03","3891.56","37672556888940","17176545568","37655380343371","2272168690527","967761400642","1658","26855346389"
"0028","TOPIX Core30","20230629","1157.63","1.75","0.15","1155.88","169016845870981","254679528653","168762166342328","563389486236602","146002654501381","30","81388119394"
"0029","TOPIX Large70","20230629","2318.54","-4.18","-0.18","2322.72","112251260293323","-202629654114","112453889947437","160358943276176","48414710507584","70","40296727783"
"002A","TOPIX 100","20230629","1545.67","0.29","0.02","1545.38","281268106164304","52049874539","281216056289765","281268106164304","181971542013107","100","121684847178"
"002B","TOPIX Mid400","20230629","2395.92","-10.23","-0.43","2406.15","120146860968815","-513132307234","120659993276050","30187653509753","50146503868065","398","51230924643"
"002C","TOPIX 500","20230629","1791.97","-2.06","-0.11","1794.03","401414967133119","-461082432695","401876049565814","80605415086972","224007272100365","498","172915771821"
"002D","TOPIX Small","20230629","2636.83","0.81","0.03","2636.02","37672556888940","17176545568","37655380343371","2272168690527","14287087952734","1658","26855346389"
"002E","TOPIX 1000","20230629","2171.39","-2.41","-0.11","2173.8","426024193077146","-473073665997","426497266743143","42859576768325","196198772695312","994","187896312169"
"002F","TOPIX Small500","20230629","1153.24","-0.56","-0.05","1153.8","24609225944027","-11991233302","24621217177328","4961537488715","21339263559488","496","14980540348"
"0040","水産・農林業","20230629","505.38","-6.41","-1.25","511.79","360442774654","-4566458940","365009233594","4505534683169","71320558945","8","284170158"
"0041","鉱業","20230629","466.42","-4.35","-0.92","470.77","1288517508141","-12027423004","1300544931146","21475291802351","276257918095","6","762237128"
"0042","建設業","20230629","1412.09","-3.43","-0.24","1415.52","8817607364165","-15786139634","8833393503799","9185007671005","624435575354","96","4544172848"
"0043","食料品","20230629","2038.11","-37.32","-1.8","2075.43","14819533169926","-271381433388","15090914603313","17434744905795","727121182632","85","4320891955"
"0044","繊維製品","20230629","670.97","-1.43","-0.21","672.4","1876756943899","-4002184485","1880759128383","4812197292048","279708772244","39","1651777842"
"0045","パルプ・紙","20230629","473.05","-13.01","-2.68","486.06","715208820524","-19659984348","734868804872","5960073504367","151189548959","12","939587497"
"0046","化学","20230629","2373.92","-6.61","-0.28","2380.53","26595515124518","-74057885157","26669573009675","17849339009744","11203192729642","149","9987854812"
"0047","医薬品","20230629","3671.09","-6.38","-0.17","3677.47","22934342814111","-39825548527","22974168362637","63706507816975","6247279393845","36","6151185521"
"0048","石油・石炭製品","20230629","1136.25","1.67","0.15","1134.58","1836534630995","2688515242","1833846115753","20405940344388","161631873689","9","2655094112"
"0049","ゴム製品","20230629","4194.38","-66.63","-1.56","4261.01","3344337844356","-53130854110","3397468698466","30403071312325","79733811605","11","815403955"
"004A","ガラス・土石製品","20230629","1215.62","-15.31","-1.24","1230.93","2967129153373","-37351984456","3004481137829","9272278604291","244082759540","32","1064809915"
"004B","鉄鋼","20230629","660.69","-2.85","-0.43","663.54","3774524582913","-16270260841","3790794843754","12175885751332","571299102800","31","1659208728"
"004C","非鉄金属","20230629","1117.39","3.79","0.34","1113.6","2899851378068","9831813557","2890019564511","12608049469861","259521139624","23","1346235412"
"004D","金属製品","20230629","1247.55","-9.88","-0.79","1257.43","2266747935489","-17952246291","2284700181781","5397018894022","181696558217","42","1284196054"
"004E","機械","20230629","2718.88","4.43","0.16","2714.45","24470610622240","39952958459","24430657663781","17355042994496","900023901326","141","5906053235"
"004F","電気機器","20230629","4144.7","15.25","0.37","4129.45","80361871648466","295628576292","80066243072174","51514020287478","1938906491703","156","14832401070"
"0050","輸送用機器","20230629","3904.19","7.61","0.2","3896.58","34716166121724","67727705867","34648438415857","60905554599516","889202194985","57","14294328091"
"0051","精密機器","20230629","10986.17","117.71","1.08","10868.46","11294869006327","121017281703","11173851724624","34226875776749","102809921858","33","2681806554"
"0052","その他製品","20230629","4277.82","7.09","0.17","4270.73","10339380525880","17131072193","10322249453687","20678761051760","241697391432","50","2495848248"
"0053","電気・ガス業","20230629","431.27","-5.39","-1.23","436.66","5590765208447","-69882532027","5660647740474","25412569129303","1296351700868","22","4333875419"
"0054","陸運業","20230629","2119.93","-14.61","-0.68","2134.54","12903720624216","-88926028583","12992646652798","30723144343370","608685957843","42","3344802403"
"0055","海運業","20230629","1145.92","-18.71","-1.61","1164.63","2368612523294","-38685078192","2407297601486","29607656541176","206700204527","8","777806751"
"0056","空運業","20230629","268.11","-3.15","-1.16","271.26","2284073857163","-26767645116","2310841502279","76135795238775","851902009419","3","693096319"
