"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230816","2260.84","-29.47","-1.29","2290.31","429901660372959","-5603862031829","435505522404787","19921300295318","19015153070301","2158","199092346373"
"0002","大型","20230816","2165.59","-32.96","-1.5","2198.55","271909178988880","-4138027628702","276047206617583","271909178988880","12555868791070","100","121292766745"
"0003","中型","20230816","2542.1","-23.36","-0.91","2565.46","120557550942551","-1107996152549","121665547095100","30290841945365","4742445137085","398","51401994119"
"0004","小型","20230816","3907.14","-37.35","-0.95","3944.49","37434930441527","-357838250577","37792768692105","2255116291658","958116558771","1660","26397585509"
"0028","TOPIX Core30","20230816","1118.71","-18.82","-1.65","1137.53","163023096291340","-2743118539740","165766214831080","543410320971134","145724194121760","30","81343371746"
"0029","TOPIX Large70","20230816","2272.69","-29.12","-1.27","2301.81","108886082697540","-1394909088962","110280991786502","155551546710771","47910621253685","70","39949394999"
"002A","TOPIX 100","20230816","1502.21","-22.86","-1.5","1525.07","271909178988880","-4138027628702","276047206617583","271909178988880","181005744299027","100","121292766745"
"002B","TOPIX Mid400","20230816","2415.85","-22.21","-0.91","2438.06","120557550942551","-1107996152549","121665547095100","30290841945365","49902647035478","398","51401994119"
"002C","TOPIX 500","20230816","1761.13","-23.54","-1.32","1784.67","392466729931431","-5246023781251","397712753712683","78808580307516","222849082194495","498","172694760864"
"002D","TOPIX Small","20230816","2646.57","-25.3","-0.95","2671.87","37434930441527","-357838250577","37792768692105","2255116291658","14144700889144","1660","26397585509"
"002E","TOPIX 1000","20230816","2137.61","-28.11","-1.3","2165.72","417166722936650","-5485645443264","422652368379914","42010747526349","195155241384724","993","187533512535"
"002F","TOPIX Small500","20230816","1166.48","-11.31","-0.96","1177.79","24699993005219","-239621662012","24939614667231","4989897576812","21174844522089","495","14838751671"
"0040","水産・農林業","20230816","533.43","0.24","0.05","533.19","380168781798","174497752","379994284046","4752109772477","71268254593","8","283874093"
"0041","鉱業","20230816","564.99","-13","-2.25","577.99","1559636692992","-35876948954","1595513641946","25993944883205","276046408423","6","758998021"
"0042","建設業","20230816","1463.95","9.3","0.64","1454.65","9126213991435","57987956308","9068226035127","9506472907745","623397825329","96","4519295068"
"0043","食料品","20230816","2050.61","-2.51","-0.12","2053.12","14585298164272","-17850379978","14603148544251","16959649028224","711267900084","86","4196468417"
"0044","繊維製品","20230816","652.8","-10.56","-1.59","663.36","1814169377615","-29329274735","1843498652350","4651716352859","277905114716","39","1629040748"
"0045","パルプ・紙","20230816","496.81","-3.69","-0.74","500.5","748679426043","-5556702312","754236128355","6238995217026","150697057473","12","936373311"
"0046","化学","20230816","2328.24","-21.11","-0.9","2349.35","25998438300304","-235743993687","26234182293991","17448616308929","11166556563731","149","10028620201"
"0047","医薬品","20230816","3633.66","-27.11","-0.74","3660.77","22534677715635","-168152952960","22702830668595","62596326987876","6201647013112","36","6118683088"
"0048","石油・石炭製品","20230816","1203.77","-34.59","-2.79","1238.36","1944585172635","-55885023508","2000470196143","21606501918164","161541319014","9","2654034907"
"0049","ゴム製品","20230816","3980.79","-54.86","-1.36","4035.65","2944491721449","-40582744845","2985074466294","26768106558627","73967558610","11","768636510"
"004A","ガラス・土石製品","20230816","1221.7","-18.31","-1.48","1240.01","2937602630391","-44020884728","2981623515119","9180008219973","240452079582","32","1060205228"
"004B","鉄鋼","20230816","736.25","-17.52","-2.32","753.77","4197453988600","-99901296077","4297355284676","13540174156773","570113907126","31","1639407712"
"004C","非鉄金属","20230816","1087.48","-21.83","-1.97","1109.31","2820791923629","-56623533901","2877415457530","12264312711431","259387388978","23","1335257766"
"004D","金属製品","20230816","1223.79","-15.91","-1.28","1239.7","2187377547113","-28441032587","2215818579700","5208041778840","178737648697","42","1263348842"
"004E","機械","20230816","2591.4","-44.15","-1.68","2635.55","23270894490871","-396487977500","23667382468371","16387953866811","898005540376","142","5879819545"
"004F","電気機器","20230816","3865.76","-48.8","-1.25","3914.56","74633410515199","-942144448714","75575554963914","47841929817435","1930628950790","156","14732501369"
"0050","輸送用機器","20230816","3947.29","-71.25","-1.77","4018.54","35007572333428","-631852936456","35639425269885","61416793567418","886875655320","57","14261106115"
"0051","精密機器","20230816","10104.1","-192.8","-1.87","10296.9","10321911329461","-196951247378","10518862576839","31278519180185","102155659619","33","2649370795"
"0052","その他製品","20230816","4198.45","-20.87","-0.49","4219.32","10032046865301","-49882820730","10081929686031","20064093730603","238946588693","50","2450501456"
"0053","電気・ガス業","20230816","452.44","2.69","0.6","449.75","5859592614353","34918552810","5824674061543","26634511883425","1295104677379","22","4329392245"
"0054","陸運業","20230816","2142.29","-13.27","-0.62","2155.56","12982900305659","-80425634641","13063325940301","30911667394427","606030287448","42","3330986964"
"0055","海運業","20230816","1387.41","-29.16","-2.06","1416.57","2866483977941","-60252837399","2926736815340","35831049724262","206606673816","8","776092634"
"0056","空運業","20230816","259.77","-4.48","-1.7","264.25","2212468026963","-38195713187","2250663740150","73748934232100","851705945581","3","692807959"
"0057","倉庫・運輸関連業","20230816","2484.73","-30.04","-1.19","2514.77","620977913447","-7507886007","628485799454","2822626879305","24991748304","22","256480420"
"0058","情報・通信業","20230816","5157.01","-42.4","-0.82","5199.41","34921704730846","-287105039495","35208809770341","14797332513070","677169258768","236","54312987539"
"0059","卸売業","20230816","3149.97","-79.81","-2.47","3229.78","29744597383270","-753622669331","30498220052601","17094596197282","9442825438365","174","7773522126"
"005A","小売業","20230816","1611.86","-15.38","-0.95","1627.24","19506850243769","-186067293748","19692917537517","9901954438461","12102047992956","197","6481982611"
"005B","銀行業","20230816","227.94","-5.35","-2.29","233.29","27447357214314","-643638076608","28090995290923","34743490144702","120414138072457","79","19366404629"
"005C","証券、商品先物取引業","20230816","401.01","-5.02","-1.24","406.03","3092090802142","-38712703234","3130803505376","13443873052792","7710788672353","23","4321345083"
"005D","保険業","20230816","1509.07","-17.34","-1.14","1526.41","9630257929075","-110659437914","9740917366989","120378224113439","6381573226461","8","2997950050"
"005E","その他金融業","20230816","822.39","-14.08","-1.68","836.47","4944089648309","-84647170228","5028736818538","18311443141887","6011848677387","27","2696746880"
"005F","不動産業","20230816","1568.44","-15.02","-0.95","1583.46","7960716512840","-76237041741","8036953554581","10614288683787","507556298010","75","4792837857"
"0060","サービス業","20230816","2624.42","-36.7","-1.38","2661.12","21066152101855","-294587336113","21360739437968","9404532188328","802697351806","224","9797266186"
"0070","マザーズ","20230816","726.5","-14.99","-2.02","741.49","2356665607269","-48602928151","2405268535420","767643520283","3243840124149","307","3005737163"
"0075","REIT","20230816","1866.31","1.2","0.06","1865.11","14630925870600","9349612395","14621576258205","24384876451000","7839503891482","60","8502639180"
"0080","TOPIX-17 食品","20230816","351.78","-0.42","-0.12","352.2","14965466946070","-17675882226","14983142828296","15920709517096","4254171541932","94","4480342510"
"0081","TOPIX-17 エネルギー資源","20230816","166.94","-4.37","-2.55","171.31","3504221865627","-91761972462","3595983838089","23361479104181","2099128394891","15","3413032928"
"0082","TOPIX-17 建設・資材","20230816","288.54","-0.29","-0.1","288.83","14251194168939","-14473961007","14265668129947","8383055393494","4939086150645","170","6842849137"
"0083","TOPIX-17 素材・化学","20230816","296.12","-2.8","-0.94","298.92","28561287103962","-270629970734","28831917074696","14280643551981","9645287243739","200","12594034260"
"0084","TOPIX-17 医薬品","20230816","280.9","-2.1","-0.74","283","22534677715635","-168152952960","22702830668595","62596326987876","8022215081572","36","6118683088"
"0085","TOPIX-17 自動車・輸送機","20230816","292.91","-5.19","-1.74","298.1","37952064054877","-672435681301","38624499736179","55811858904231","12956974329407","68","15029742625"
"0086","TOPIX-17 鉄鋼・非鉄","20230816","264.38","-5.89","-2.18","270.27","7018245912229","-156524829978","7174770742207","12996751689313","2654646599305","54","2974665478"
"0087","TOPIX-17 機械","20230816","510.7","-8.7","-1.68","519.4","23270894490871","-396487977500","23667382468371","16387953866811","4556691123516","142","5879819545"
"0088","TOPIX-17 電機・精密","20230816","308.42","-4.13","-1.32","312.55","84955321844660","-1139095696092","86094417540753","44949905737915","27545576566924","189","17381872164"
"0089","TOPIX-17 情報通信・サービスその他","20230816","307.65","-2.94","-0.95","310.59","66019903698003","-631575196338","66651478894340","12945079156471","21459352148913","510","66560755180"
"008A","TOPIX-17 電力・ガス","20230816","74.93","0.45","0.6","74.48","5859592614353","34918552810","5824674061543","26634511883425","7820592681491","22","4329392245"
"008B","TOPIX-17 運輸・物流","20230816","199.33","-1.99","-0.99","201.32","18682830224010","-186382071235","18869212295245","24910440298680","9372706897106","75","5056367976"
"008C","TOPIX-17 商社・卸売","20230816","765.38","-19.39","-2.47","784.77","29744597383270","-753622669331","30498220052601","17094596197282","3886270686647","174","7773522126"
"008D","TOPIX-17 小売","20230816","280.01","-2.67","-0.94","282.68","19506850243769","-186067293748","19692917537517","9901954438461","6966494938572","197","6481982611"
"008E","TOPIX-17 銀行","20230816","146.59","-3.44","-2.29","150.03","27447357214314","-643638076608","28090995290923","34743490144702","18723887027751","79","19366404629"
"008F","TOPIX-17 金融（除く銀行）","20230816","176.57","-2.34","-1.31","178.91","17666438379527","-234019311377","17900457690904","30459376516425","10005201369083","58","10016042013"
"0090","TOPIX-17 不動産","20230816","328.07","-3.14","-0.95","331.21","7960716512840","-76237041741","8036953554581","10614288683787","2426557524122","75","4792837857"
"0099","東証インフラファンド指数","20230816","1133.09","-0.11","-0.01","1133.2","142162461440","-13077300","142175538740","2843249228800","125463965490","5","147513824"
"0503","JPXプライム150指数","20230816","1014.47","-12.36","-1.2","1026.83","223019216201867","-2717267319536","225736483521402","148679477467911","219838959279680","150","87261150645"
"1000","TOPIX レバレッジ（2倍）指数","20230816","64673.61","-1712.77","-2.58","66386.38","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20230816","2164.6","27.57","1.29","2137.03","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20230816","314.61","7.91","2.58","306.7","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20230816","29986.04","-813.1","-2.64","30799.14","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20230816","3525.54","45.93","1.32","3479.61","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20230816","893.44","22.98","2.64","870.46","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20230816","7822.95","-4.7","-0.06","7827.65","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20230816","8275.68","9.92","0.12","8265.76","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20230816","4889.51","-5.87","-0.12","4895.38","0","0","0","0","0","-","0"
"5000","東証プライム市場指数","20230816","1163.41","-15.21","-1.29","1178.62","429435264247527","-5616083239473","435051347487000","23428001322833","369118262270404","1833","197540201724"
"5001","東証スタンダード市場指数","20230816","1107.34","-7.71","-0.69","1115.05","8895801478570","-61993849680","8957795328250","619053686748","8033504423797","1437","11477460852"
"5002","東証グロース市場指数","20230816","928.26","-17.91","-1.89","946.17","2678106291520","-51662981710","2729769273230","502458966514","2885068438848","533","3878156012"
"5003","東証プライム市場コンポジット指数","20230816","1163.36","-15.2","-1.29","1178.56","429624085246820","-5616006149949","435240091396770","23412756689200","369296899215698","1835","197617291247"
"5004","旧東証市場第一部指数","20230816","2260.03","-29.55","-1.29","2289.58","429684233537958","-5617973255376","435302206793334","20050594192159","19012303101543","2143","200107073394"
"8000","旧東証株価指数","20230816","2358.13","-30.36","-1.27","2388.49","809371693201612","-10421676640733","819793369842345","37505639165969","34322646301311","2158","371130761317"
"8100","TOPIX バリュー","20230816","2523.51","-36.35","-1.42","2559.86","222702262872081","-3208306699035","225910569571116","14386451089928","88251124555105","1548","124481478101"
"812C","TOPIX 500 バリュー","20230816","2443.44","-36.18","-1.46","2479.62","203355717674682","-3010800563065","206366518237747","56803273093487","83225218941439","358","109782863556"
"812D","TOPIX Small バリュー","20230816","3440.18","-35.12","-1.01","3475.3","19346545197399","-197506135970","19544051333369","1625760100622","5623709207618","1190","14698614545"
"8200","TOPIX グロース","20230816","2885.71","-33.36","-1.14","2919.07","207199837364012","-2395563585342","209595400949353","16682756631563","71802063417876","1242","74611039936"
"822C","TOPIX 500 グロース","20230816","2894.23","-34.21","-1.17","2928.44","189111452873987","-2235231476683","191346684350670","68767801045086","65340817619617","275","62912069323"
"822D","TOPIX Small グロース","20230816","2813.94","-24.94","-0.88","2838.88","18088384490025","-160332108659","18248716598683","1870567165463","6428143830230","967","11698970613"
"8500","東証配当フォーカス100指数","20230816","2481.64","-25.44","-1.01","2507.08","195115283939955","-1999994804221","197115278744176","197086145393894","78623567347686","99","114590220655"
"8501","東証REITオフィス指数","20230816","1783.86","-4.9","-0.27","1788.76","6320493342810","-17370828150","6337864170960","27480405838304","3543159950070","23","3221266885"
"8502","東証REIT住宅指数","20230816","3112.45","13.78","0.44","3098.67","1700766354880","7534651210","1693231703670","17007663548800","546438971724","10","755365840"
"8503","東証REIT商業・物流等指数","20230816","2293.78","6.66","0.29","2287.12","6609666172910","19185789335","6590480383575","24480245084852","2881565262908","27","4526006455"
"8506","TOPIX Ex-Financials","20230816","1978.56","-24.3","-1.21","2002.86","383018277887368","-4703051170493","387721329057861","18961300885513","193584161648150","2020","168056080206"
"8507","JPX日経インデックス400","20230816","20424.29","-274.05","-1.32","20698.34","312098502419535","-4187627805258","316286130224793","78416709150637","152807506055988","398","123013585609"
"8508","JPX日経中小型株指数","20230816","16341.04","-165.49","-1","16506.53","5752502808170","-58257323218","5810760131389","2934950412332","3520278813537","196","3632727892"
"8801","東証グロース市場Core指数","20230816","957.32","4.97","0.52","952.35","7732070197","40164038","7691906159","38660350985","8076761882","20","0"
"8802","東証スタンダード市場TOP20","20230816","1034.99","-7.35","-0.71","1042.34","10129039134","-71901383","10200940517","50645195671","9786614900","20","0"
"A404","TOPIX高配当40指数","20230816","1496.16","-24.6","-1.62","1520.76","108947761670703","-1790809396699","110738571067402","272369404176759","72818025948951","40","72493489699"
"A800","東証REIT Core指数","20230816","1106.12","1.8","0.16","1104.32","297954455790","483152100","297471303690","993181519300","269369750531","30","0"
"A810","東証REIT物流フォーカス指数","20230816","944.75","2.41","0.26","942.34","97774778210","248881390","97525896820","651831854733","103493223794","15","0"
"A820","京大川北／JPX日本株指数","20230816","11297.61","-103.24","-0.91","11400.85","9894863736","-90420122","9985283857","4947431868","8758366681","200","0"
