"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230308","2051.21","6.23","0.3","2044.98","394089883251352","1197213475229","392892669776123","18244902002377","19212574955280","2160","156523111578"
"0002","大型","20230308","1960.72","4.01","0.2","1956.71","248852846710429","508553752632","248344292957797","248852846710429","12691933671577","100","78698057073"
"0003","中型","20230308","2287.04","10.65","0.47","2276.39","109316623032156","509156333903","108807466698253","27466488199034","4779819616450","398","50696754228"
"0004","小型","20230308","3693.38","18.46","0.5","3674.92","35920413508767","179503388694","35740910120073","2161276384402","972563308978","1662","27128300278"
"0028","TOPIX Core30","20230308","1010.29","-0.2","-0.02","1010.49","148457927539857","-29572828880","148487500368737","494859758466191","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230308","2065.23","11.07","0.54","2054.16","100394919170572","538126581512","99856792589059","143421313100817","48611982141852","70","39842031202"
"002A","TOPIX 100","20230308","1360.09","2.77","0.2","1357.32","248852846710429","508553752632","248344292957797","248852846710429","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230308","2173.47","10.12","0.47","2163.35","109316623032156","509156333903","108807466698253","27466488199034","50295922107288","398","50696754228"
"002C","TOPIX 500","20230308","1591.42","4.52","0.28","1586.9","358169469742585","1017710086535","357151759656050","71921580269595","225062341307281","498","129394811301"
"002D","TOPIX Small","20230308","2501.77","12.5","0.5","2489.27","35920413508767","179503388694","35740910120073","2161276384402","14357978656476","1662","27128300278"
"002E","TOPIX 1000","20230308","1936.84","5.77","0.3","1931.07","381943382068473","1137191938719","380806190129754","38347729123341","197199554416033","996","144465921947"
"002F","TOPIX Small500","20230308","1101.76","5.53","0.5","1096.23","23773912325888","119481852184","23654430473704","4773877977086","21578061401730","498","15071110646"
"0040","水産・農林業","20230308","486.04","1.19","0.25","484.85","346965132973","849522439","346115610533","4337064162161","71386663524","8","284499648"
"0041","鉱業","20230308","449.16","-10.69","-2.32","459.85","1241971735708","-29555487808","1271527223515","20699528928460","276509255750","6","765476235"
"0042","建設業","20230308","1240.46","13.97","1.14","1226.49","7827994086006","88152382273","7739841703733","8154160506256","631055453179","96","4562150882"
"0043","食料品","20230308","1839.87","10.86","0.59","1829.01","13410167199307","79176818885","13330990380423","15776667293303","728863687347","85","4254794668"
"0044","繊維製品","20230308","671.25","0.49","0.07","670.76","1888658890699","1391455437","1887267435262","4842715104356","281363170727","39","1674869980"
"0045","パルプ・紙","20230308","458.7","1.6","0.35","457.1","695372942512","2423287758","692949654753","5794774520930","151596011460","12","942801682"
"0046","化学","20230308","2155.33","4.19","0.19","2151.14","24158410864425","46939354100","24111471510325","16323250584071","11208681109414","148","9112687373"
"0047","医薬品","20230308","3367.31","16.62","0.5","3350.69","20980332277877","103572960811","20876759317066","58278700771880","6230587850886","36","6172504570"
"0048","石油・石炭製品","20230308","1132.88","-6.97","-0.61","1139.85","1903249495691","-11721193498","1914970689190","21147216618794","168001590012","9","2804227317"
"0049","ゴム製品","20230308","3758.58","45.18","1.22","3713.4","2997923656904","36036032153","2961887624751","27253851426399","79762165918","11","816459034"
"004A","ガラス・土石製品","20230308","1182.09","2.37","0.2","1179.72","2895898307273","5811797066","2890086510207","9049682210228","244980429869","32","1052494264"
"004B","鉄鋼","20230308","659.05","-2","-0.3","661.05","3771562564086","-11453499298","3783016063384","12166330851890","572274951614","31","1671198575"
"004C","非鉄金属","20230308","1133.52","-12.42","-1.08","1145.94","2943266623669","-32247782323","2975514405992","12796811407256","259657500651","23","1357371189"
