"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231228","2362.02","-3.38","-0.14","2365.4","448752949254980","-641747587057","449394696842036","20833470253249","18998674537138","2154","207344285532"
"0002","大型","20231228","2285.39","-3.65","-0.16","2289.04","288101436157185","-460768152431","288562204309615","291011551673924","12606247662244","99","124078833682"
"0003","中型","20231228","2592.36","-6.21","-0.24","2598.57","122636901378767","-293661065843","122930562444610","30736065508463","4730708806641","399","56881025225"
"0004","小型","20231228","4096.24","12.12","0.3","4084.12","38014611719028","112681631217","37901930087811","2295568340521","928036309086","1656","26384426626"
"0028","TOPIX Core30","20231228","1189.94","0.97","0.08","1188.97","173368158093090","141154668957","173227003424133","577893860310299","145694899933681","30","83168780751"
"0029","TOPIX Large70","20231228","2369.98","-12.44","-0.52","2382.42","114733278064095","-601922821387","115335200885483","166280113136370","48410991584683","69","40910052931"
"002A","TOPIX 100","20231228","1585.31","-2.53","-0.16","1587.84","288101436157185","-460768152431","288562204309615","291011551673924","181732007469295","99","124078833682"
"002B","TOPIX Mid400","20231228","2463.62","-5.9","-0.24","2469.52","122636901378767","-293661065843","122930562444610","30736065508463","49779150834945","399","56881025225"
"002C","TOPIX 500","20231228","1839.36","-3.38","-0.18","1842.74","410738337535951","-754429218274","411492766754225","82477577818464","223304675195664","498","180959858906"
"002D","TOPIX Small","20231228","2774.66","8.21","0.3","2766.45","38014611719028","112681631217","37901930087811","2295568340521","13700625342614","1656","26384426626"
"002E","TOPIX 1000","20231228","2232.65","-3.54","-0.16","2236.19","436277202738945","-689925341370","436967128080315","43758997265692","195407390293728","997","196192435486"
"002F","TOPIX Small500","20231228","1219.16","3.08","0.25","1216.08","25538865202993","64503876904","25474361326089","5118009058716","20947967690407","499","15232576580"
"0040","水産・農林業","20231228","537.54","-1.8","-0.33","539.34","379903364182","-1269899519","381173263701","4748792052277","70674613081","8","282121551"
"0041","鉱業","20231228","562.21","-12.48","-2.17","574.69","1558197361974","-34577320613","1592774682587","25969956032901","277156114784","6","760727508"
"0042","建設業","20231228","1512.37","-0.97","-0.06","1513.34","9447225179938","-6084254548","9453309434486","9944447557830","624663758408","95","4519980968"
"0043","食料品","20231228","2119.98","-24","-1.12","2143.98","15108539531288","-170904226040","15279443757328","17568069222428","712674787223","86","4412508542"
"0044","繊維製品","20231228","647.51","3.11","0.48","644.4","1809945966979","8693944191","1801252022788","4640887094817","279525594719","39","1614316987"
"0045","パルプ・紙","20231228","511.09","-1.69","-0.33","512.78","758519020213","-2509516415","761028536629","6895627456485","148413027060","11","920531796"
"0046","化学","20231228","2439.88","5.41","0.22","2434.47","27794352086434","61629859680","27732722226754","18529568057623","11391668799505","150","10369430271"
"0047","医薬品","20231228","3356.65","4.43","0.13","3352.22","20749260584783","27334498557","20721926086227","56079082661577","6181544525271","37","6068110069"
"0048","石油・石炭製品","20231228","1394.88","-3.86","-0.28","1398.74","2095111461710","-5797676346","2100909138056","23279016241227","150199928633","9","3112481276"
"0049","ゴム製品","20231228","4235.82","-72.76","-1.69","4308.58","3111365972904","-53445528599","3164811501503","28285145208222","73453686952","11","761965296"
"004A","ガラス・土石製品","20231228","1245.67","-6.43","-0.51","1252.1","3010143358401","-15561540338","3025704898739","9406697995004","241649484019","32","1073315258"
"004B","鉄鋼","20231228","747.46","9.91","1.34","737.55","4322343703486","57306815698","4265036887788","13943044204792","578272363119","31","1731079953"
"004C","非鉄金属","20231228","1127.74","8.32","0.74","1119.42","3048880418391","22501655708","3026378762682","13256001819089","270352514205","23","1388486105"
"004D","金属製品","20231228","1300.68","4.58","0.35","1296.1","2357776481024","8296045513","2349480435511","5613753526249","181273208340","42","1287655548"
"004E","機械","20231228","2688.36","-0.65","-0.02","2689.01","23937890449521","-5723198356","23943613647877","16977227269164","890426136814","141","5938767096"
"004F","電気機器","20231228","4195.2","-6.7","-0.16","4201.9","79035891722707","-126121079025","79162012801731","50664033155581","1883959696971","156","16657931916"
"0050","輸送用機器","20231228","4088.52","-25.22","-0.61","4113.74","36439908447003","-224794848817","36664703295820","63929663942110","891274750943","57","17673050473"
"0051","精密機器","20231228","10876.59","-9.25","-0.08","10885.84","10680706838233","-9079109466","10689785947699","32365778297675","98199019348","33","2600401928"
"0052","その他製品","20231228","4393.69","-5.17","-0.12","4398.86","10472277757791","-12317786259","10484595544051","21371995424064","238348272083","49","2461344300"
"0053","電気・ガス業","20231228","474.47","-1.21","-0.25","475.68","6247254821427","-15923076086","6263177897513","28396612824666","1316671424562","22","4413527249"
"0054","陸運業","20231228","2092.8","-2.15","-0.1","2094.95","12727716799483","-13071377397","12740788176879","30304087617816","608167268631","42","3748858479"
"0055","海運業","20231228","1627.9","-57.93","-3.44","1685.83","3799510493935","-135192969530","3934703463464","47493881174183","233398894529","8","866414682"
