"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230510","2085.91","-11.64","-0.55","2097.55","398956869403595","-2225545304419","401182414708015","18470225435352","19126265232932","2160","158250226326"
"0002","大型","20230510","1987.22","-11.88","-0.59","1999.1","251018965661032","-1499911972441","252518877633473","251018965661032","12631642166360","100","80606663615"
"0003","中型","20230510","2353.21","-10.87","-0.46","2364.08","112099112568267","-517986942414","112617099510681","28165606172931","4763668737668","398","50872648650"
"0004","小型","20230510","3707.67","-21.48","-0.58","3729.15","35838791174297","-207646389564","36046437563861","2156365293279","966613385595","1662","26770914061"
"0028","TOPIX Core30","20230510","1019.5","-4.26","-0.42","1023.76","148848945837853","-622134725633","149471080563486","496163152792843","146002134673140","30","40149157126"
"0029","TOPIX Large70","20230510","2106.64","-18.1","-0.85","2124.74","102170019823179","-877777246808","103047797069987","145957171175970","48499078145296","70","40457506489"
"002A","TOPIX 100","20230510","1378.48","-8.24","-0.59","1386.72","251018965661032","-1499911972441","252518877633473","251018965661032","182098095327906","100","80606663615"
"002B","TOPIX Mid400","20230510","2236.35","-10.33","-0.46","2246.68","112099112568267","-517986942414","112617099510681","28165606172931","50125973572330","398","50872648650"
"002C","TOPIX 500","20230510","1620.43","-9","-0.55","1629.43","363118078229299","-2017898914855","365135977144154","72915276752871","224087767912635","498","131479312264"
"002D","TOPIX Small","20230510","2511.45","-14.55","-0.58","2526","35838791174297","-207646389564","36046437563861","2156365293279","14270139775287","1662","26770914061"
"002E","TOPIX 1000","20230510","1970.19","-10.93","-0.55","1981.12","386718742498886","-2145370215903","388864112714789","38866205276270","196285147040453","995","146440513903"
"002F","TOPIX Small500","20230510","1104.04","-5.96","-0.54","1110","23600664269587","-127471301048","23728135570635","4748624601527","21376649815860","497","14961201639"
"0040","水産・農林業","20230510","494.62","-5.38","-1.08","500","352768762378","-3831654125","356600416503","4409609529727","71320558945","8","284170158"
"0041","鉱業","20230510","431.56","-3.54","-0.81","435.1","1192230846122","-9754091293","1201984937415","19870514102041","276257918095","6","762237128"
"0042","建設業","20230510","1324.59","0.74","0.06","1323.85","8302740055796","4628872182","8298111183614","8648687558120","626814227405","96","4543309946"
"0043","食料品","20230510","1967.43","-31.84","-1.59","1999.27","14311231618402","-231616432685","14542848051088","16836743080474","727407620094","85","4322684506"
