"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230515","2114.85","18.46","0.88","2096.39","404490629667390","3530923372435","400959706294955","18735091693719","19126219400961","2159","158249863575"
"0002","大型","20230515","2018.44","18.22","0.91","2000.22","254961409808840","2301317750899","252660092057941","254961409808840","12631626993954","100","80606593261"
"0003","中型","20230515","2383","22.51","0.95","2360.49","113518184872265","1072174062483","112446010809782","28522157003082","4763668737668","398","50872648650"
"0004","小型","20230515","3725.55","16.28","0.44","3709.27","36011034986285","157431559053","35853603427232","2168033412781","966595738791","1661","26770621664"
"0028","TOPIX Core30","20230515","1035.87","9.45","0.92","1026.42","151238256092209","1378996549169","149859259543039","504127520307362","146001838966983","30","40149086773"
"0029","TOPIX Large70","20230515","2138.66","19.01","0.9","2119.65","103723153716632","922321201730","102800832514902","148175933880902","48499078145296","70","40457506489"
"002A","TOPIX 100","20230515","1400.13","12.63","0.91","1387.5","254961409808840","2301317750899","252660092057941","254961409808840","182097876602092","100","80606593261"
"002B","TOPIX Mid400","20230515","2264.66","21.39","0.95","2243.27","113518184872265","1072174062483","112446010809782","28522157003082","50125973572330","398","50872648650"
"002C","TOPIX 500","20230515","1644.36","15.06","0.92","1629.3","368479594681105","3373491813382","365106102867723","73991886482150","224087581719315","498","131479241911"
"002D","TOPIX Small","20230515","2523.57","11.03","0.44","2512.54","36011034986285","157431559053","35853603427232","2168033412781","14269879255046","1661","26770621664"
"002E","TOPIX 1000","20230515","1998.22","17.74","0.9","1980.48","392221048991574","3483278309986","388737770681589","39419200903676","196284992317828","995","146440441213"
"002F","TOPIX Small500","20230515","1110.63","5.14","0.46","1105.49","23741454310469","109786496603","23631667813866","4776952577559","21376646995875","497","14961199302"
"0040","水産・農林業","20230515","506.73","4.94","0.98","501.79","361399905555","3523814865","357876090691","4517498819442","71320558945","8","284170158"
"0041","鉱業","20230515","431.53","1.43","0.33","430.1","1192134335832","3947477454","1188186858378","19868905597199","276257918095","6","762237128"
"0042","建設業","20230515","1337.63","20.12","1.53","1317.51","8384454606079","126083768418","8258370837660","8733806881332","626814227405","96","4543309946"
"0043","食料品","20230515","2015.98","33.87","1.71","1982.11","14664416948481","246407164398","14418009784083","17252255233507","727407620094","85","4322684506"
"0044","繊維製品","20230515","666.25","10.6","1.62","655.65","1863545651068","29645564380","1833900086689","4778322182226","279707064682","39","1651288124"
"0045","パルプ・紙","20230515","464.61","-1.56","-0.33","466.17","702442704244","-2356210215","704798914459","5853689202037","151189548959","12","939587497"
"0046","化学","20230515","2212.62","20.02","0.91","2192.6","24788435757013","224311996987","24564123760026","16636534065109","11203192729642","149","9987854812"
"0047","医薬品","20230515","3573.29","59.4","1.69","3513.89","22322783180459","371087878675","21951695301784","62007731056831","6247119772935","36","6149745386"
"0048","石油・石炭製品","20230515","1114.36","-5.45","-0.49","1119.81","1801164317194","-8797801325","1809962118519","20012936857708","161631873689","9","2655094112"
"0049","ゴム製品","20230515","3951.54","64.14","1.65","3887.4","3150716467043","51144491184","3099571975860","28642876973123","79733811605","11","815403955"
"004A","ガラス・土石製品","20230515","1156.02","5.03","0.44","1150.99","2824121141961","12309081927","2811812060034","8825378568629","244296078265","32","1045173513"
