"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240115","2524.6","30.37","1.22","2494.23","479069801549199","5766444642488","473303356906710","22230617241262","18976064625312","2155","207071762156"
"0002","大型","20240115","2459.71","30.15","1.24","2429.56","309637104715197","3794947350220","305842157364976","312764752237573","12588378223698","99","123830424204"
"0003","中型","20240115","2748.67","30.28","1.11","2718.39","129877483198929","1430761782034","128446721416895","32550747668905","4725106944228","399","56829128923"
"0004","小型","20240115","4260.05","57.83","1.38","4202.22","39555213635072","540735510234","39014478124839","2387158336456","928516243805","1657","26412209028"
"0028","TOPIX Core30","20240115","1288.75","16.63","1.31","1272.12","187422912942716","2418486608103","185004426334613","624743043142386","145430273635108","30","82939204541"
"0029","TOPIX Large70","20240115","2526.57","28.45","1.14","2498.12","122214191772481","1376460742118","120837731030363","177122017061567","48371541514400","69","40891219663"
"002A","TOPIX 100","20240115","1706.23","20.91","1.24","1685.32","309637104715197","3794947350220","305842157364976","312764752237573","181474401159616","99","123830424204"
"002B","TOPIX Mid400","20240115","2612.17","28.78","1.11","2583.39","129877483198929","1430761782034","128446721416895","32550747668905","49720204921048","399","56829128923"
"002C","TOPIX 500","20240115","1970.88","23.43","1.2","1947.45","439514587914126","5225709132255","434288878781872","88255941348218","223003698376314","498","180659553127"
"002D","TOPIX Small","20240115","2885.62","39.17","1.38","2846.45","39555213635072","540735510234","39014478124839","2387158336456","13707710631974","1657","26412209028"
"002E","TOPIX 1000","20240115","2387.73","28.41","1.2","2359.32","465984862694190","5544530805158","460440331889031","46738702376549","195157964552949","997","195891486862"
"002F","TOPIX Small500","20240115","1263.78","15.22","1.22","1248.56","26470274780063","318821672904","26151453107160","5304664284582","20945280632594","499","15231933735"
"0040","水産・農林業","20240115","554.8","1.12","0.2","553.68","392101193516","789309677","391311883840","4901264918955","70674613081","8","282121551"
"0041","鉱業","20240115","603.31","13.73","2.33","589.58","1672106229186","38042187672","1634064041514","27868437153107","277156114784","6","760727508"
"0042","建設業","20240115","1635.35","25.17","1.56","1610.18","10208303806700","157165248807","10051138557892","10745582954421","624226071877","95","4517874338"
