"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230814","2280.89","-22.62","-0.98","2303.51","433713861631065","-4301712950946","438015574582011","20097954663163","19015152157992","2158","199092338161"
"0002","大型","20230814","2188.84","-23.25","-1.05","2212.09","274827305111403","-2919614352938","277746919464341","274827305111403","12555868791070","100","121292766745"
"0003","中型","20230814","2556.78","-25.13","-0.97","2581.91","121253873058498","-1191769707081","122445642765579","30465797250879","4742444284534","398","51401982972"
"0004","小型","20230814","3927.78","-19.86","-0.5","3947.64","37632683461164","-190328890927","37823012352091","2267029124167","958116583587","1660","26397588444"
"0028","TOPIX Core30","20230814","1132.71","-10.98","-0.96","1143.69","165063159344884","-1599544017777","166662703362661","550210531149614","145724194121760","30","81343371746"
"0029","TOPIX Large70","20230814","2291.02","-27.55","-1.19","2318.57","109764145766519","-1320070335161","111084216101680","156805922523598","47910621253685","70","39949394999"
"002A","TOPIX 100","20230814","1518.33","-16.13","-1.05","1534.46","274827305111403","-2919614352938","277746919464341","274827305111403","181005744299027","100","121292766745"
"002B","TOPIX Mid400","20230814","2429.81","-23.88","-0.97","2453.69","121253873058498","-1191769707081","122445642765579","30465797250879","49902638064457","398","51401982972"
"002C","TOPIX 500","20230814","1777.35","-18.45","-1.03","1795.8","396081178169901","-4111384060019","400192562229919","79534373126486","222849069938243","498","172694749717"
"002D","TOPIX Small","20230814","2660.55","-13.46","-0.5","2674.01","37632683461164","-190328890927","37823012352091","2267029124167","14144701255495","1660","26397588444"
"002E","TOPIX 1000","20230814","2156.92","-21.68","-1","2178.6","420933655881655","-4231967567593","425165623449248","42390096261999","195155231284948","993","187533501389"
"002F","TOPIX Small500","20230814","1173.68","-5.69","-0.48","1179.37","24852477711754","-120583507574","24973061219328","5020702568031","21174844522089","495","14838751671"
"0040","水産・農林業","20230814","535.81","-0.23","-0.04","536.04","381862682787","-162723577","382025406363","4773283534832","71268254593","8","283874093"
"0041","鉱業","20230814","574.98","-26.92","-4.47","601.9","1587213196657","-74316178578","1661529375234","26453553277611","276046408423","6","758998021"
"0042","建設業","20230814","1450.9","-14.52","-0.99","1465.42","9044874228466","-90528570872","9135402799337","9421743987985","623396467497","96","4519285070"
"0043","食料品","20230814","2050.4","-13.38","-0.65","2063.78","14583852781498","-95180096478","14679032877976","16957968350579","711267900084","86","4196468417"
"0044","繊維製品","20230814","666.71","-10.63","-1.57","677.34","1852834656919","-29518592637","1882353249557","4750858094665","277905114716","39","1629040748"
"0045","パルプ・紙","20230814","503.04","4.25","0.85","498.79","758069954396","6410672834","751659281562","6317249619967","150697057473","12","936373311"
"0046","化学","20230814","2356.53","-22.03","-0.93","2378.56","26314349563943","-245925660213","26560275224157","17660637291237","11166556563731","149","10028620201"
"0047","医薬品","20230814","3650.4","-12.97","-0.35","3663.37","22638503176622","-80421398193","22718924574815","62884731046172","6201647013112","36","6118683088"
"0048","石油・石炭製品","20230814","1247.77","-7.02","-0.56","1254.79","2015662198555","-11344471724","2027006670278","22396246650606","161541319014","9","2654034907"
"0049","ゴム製品","20230814","4013.73","-28.51","-0.71","4042.24","2968860475205","-21088252368","2989948727573","26989640683683","73967558610","11","768636510"
"004A","ガラス・土石製品","20230814","1249.67","11.58","0.94","1238.09","3004859763346","27838682894","2977021080452","9390186760457","240452079582","32","1060205228"
"004B","鉄鋼","20230814","745.43","-7.89","-1.05","753.32","4249791564364","-45016536663","4294808101026","13709005046335","570113907126","31","1639407712"
"004C","非鉄金属","20230814","1114.36","-5.08","-0.45","1119.44","2890503964602","-13182406621","2903686371223","12567408541746","259387388978","23","1335257766"
