"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230315","1960.12","12.58","0.65","1947.54","376587655094936","2416266396813","374171388698124","17442688980775","19212504409552","2159","156483852216"
"0002","大型","20230315","1866.56","10.37","0.56","1856.19","236902959698776","1316036403823","235586923294952","236902959698776","12691933671577","100","78698057073"
"0003","中型","20230315","2199.4","12.98","0.59","2186.42","105127328052191","620221203056","104507106849135","26413901520651","4779819616450","398","50696754228"
"0004","小型","20230315","3553.37","49.36","1.41","3504.01","34557367343970","480008789933","34077358554037","2080515794339","972524199072","1661","27089040915"
"0028","TOPIX Core30","20230315","956.48","6.03","0.63","950.45","140550205684232","886131756865","139664073927367","468500685614105","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230315","1982.08","8.85","0.45","1973.23","96352754014544","429904646958","95922849367586","137646791449349","48611982141852","70","39842031202"
"002A","TOPIX 100","20230315","1294.78","7.19","0.56","1287.59","236902959698776","1316036403823","235586923294952","236902959698776","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230315","2090.18","12.34","0.59","2077.84","105127328052191","620221203056","104507106849135","26413901520651","50295922107288","398","50696754228"
"002C","TOPIX 500","20230315","1519.71","8.6","0.57","1511.11","342030287750966","1936257606879","340094030144087","68680780672885","225062341307281","498","129394811301"
"002D","TOPIX Small","20230315","2406.94","33.44","1.41","2373.5","34557367343970","480008789933","34077358554037","2080515794339","14357401275867","1661","27089040915"
"002E","TOPIX 1000","20230315","1850.44","11.36","0.62","1839.08","364906269077472","2240883435706","362665385641766","36637175610188","197199555179495","996","144465922622"
"002F","TOPIX Small500","20230315","1060.15","14.12","1.35","1046.03","22875981326505","304625828826","22571355497679","4593570547491","21578062741679","498","15071111321"
"0040","水産・農林業","20230315","475.07","5.81","1.24","469.26","339134603393","4146209942","334988393451","4239182542415","71386663524","8","284499648"
"0041","鉱業","20230315","416.24","-0.84","-0.2","417.08","1150935800904","-2318982196","1153254783100","19182263348401","276509255750","6","765476235"
"0042","建設業","20230315","1212.54","21.73","1.82","1190.81","7651816489664","137168294215","7514648195449","7970642176733","631055453179","96","4562150882"
"0043","食料品","20230315","1818.93","7.12","0.39","1811.81","13257486768928","51875299420","13205611469508","15597043257562","728863687347","85","4254794668"
"0044","繊維製品","20230315","643.12","9.34","1.47","633.78","1809512579633","26295750240","1783216829393","4639775845212","281363170727","39","1674869980"
"0045","パルプ・紙","20230315","450.37","7.09","1.6","443.28","682740027450","10752404839","671987622610","5689500228747","151596011460","12","942801682"
