"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230628","2298.6","44.79","1.99","2253.81","439531429909186","8563404398828","430968025510358","20386429958682","19121721616541","2156","158274687497"
"0002","大型","20230628","2227.83","45.28","2.07","2182.55","281216056289765","5715375913923","275500680375842","281216056289765","12622863512280","100","80446306237"
"0003","中型","20230628","2531.88","45.5","1.83","2486.38","120659993276050","2168438910297","118491554365753","30316581225138","4765619812550","398","51026844559"
"0004","小型","20230628","3891.56","70.23","1.84","3821.33","37655380343371","679589574608","36975790768763","2271132710698","967616652388","1658","26801536701"
"0028","TOPIX Core30","20230628","1155.88","26.46","2.34","1129.42","168762166342328","3863467080596","164898699261732","562540554474425","146002654501381","30","40149578453"
"0029","TOPIX Large70","20230628","2322.72","38.25","1.67","2284.47","112453889947437","1851908833327","110601981114110","160648414210624","48414710507584","70","40296727783"
"002A","TOPIX 100","20230628","1545.38","31.4","2.07","1513.98","281216056289765","5715375913923","275500680375842","281216056289765","181971542013107","100","80446306237"
"002B","TOPIX Mid400","20230628","2406.15","43.24","1.83","2362.91","120659993276050","2168438910297","118491554365753","30316581225138","50146503868065","398","51026844559"
"002C","TOPIX 500","20230628","1794.03","35.19","2","1758.84","401876049565814","7883814824220","393992234741594","80698001920846","224007272100365","498","131473150796"
"002D","TOPIX Small","20230628","2636.02","47.58","1.84","2588.44","37655380343371","679589574608","36975790768763","2271132710698","14284951030318","1658","26801536701"
"002E","TOPIX 1000","20230628","2173.8","42.59","2","2131.21","426497266743143","8355956524569","418141310218574","42907169692469","196198772695312","994","146417166544"
"002F","TOPIX Small500","20230628","1153.8","22.13","1.96","1131.67","24621217177328","472141700349","24149075476980","4963955076074","21339263559488","496","14944015748"
"0040","水産・農林業","20230628","511.79","4.59","0.9","507.2","365009233594","3273972759","361735260834","4562615419920","71320558945","8","284170158"
"0041","鉱業","20230628","470.77","2.99","0.64","467.78","1300544931146","8258861348","1292286069798","21675748852426","276257918095","6","762237128"
"0042","建設業","20230628","1415.52","23.62","1.7","1391.9","8833393503799","147426075879","8685967427921","9201451566458","624037632930","96","4530090436"
"0043","食料品","20230628","2075.43","19.29","0.94","2056.14","15090914603313","140259599476","14950655003837","17754017180369","727121182632","85","4320891955"
"0044","繊維製品","20230628","672.4","10.97","1.66","661.43","1880759128383","30694867426","1850064260957","4822459303547","279708772244","39","1651777842"
"0045","パルプ・紙","20230628","486.06","7.69","1.61","478.37","734868804872","11626701831","723242103041","6123906707271","151189548959","12","939587497"
"0046","化学","20230628","2380.53","39.86","1.7","2340.67","26669573009675","446646028119","26222926981556","17899042288372","11203192729642","149","9987854812"
"0047","医薬品","20230628","3677.47","50.56","1.39","3626.91","22974168362637","315839340188","22658329022449","63817134340660","6247279393845","36","6151185521"
"0048","石油・石炭製品","20230628","1134.58","5.88","0.52","1128.7","1833846115753","9510865994","1824335249759","20376067952806","161631873689","9","2655094112"
"0049","ゴム製品","20230628","4261.01","82.23","1.97","4178.78","3397468698466","65565114579","3331903583886","30886079076962","79733811605","11","815403955"
"004A","ガラス・土石製品","20230628","1230.93","29.58","2.46","1201.35","3004481137829","72185144716","2932295993113","9389003555716","244082759540","32","1043450315"
"004B","鉄鋼","20230628","663.54","12.34","1.89","651.2","3790794843754","70504395663","3720290448091","12228370463722","571299102800","31","1659208728"
"004C","非鉄金属","20230628","1113.6","21.87","2","1091.73","2890019564511","56759947814","2833259616697","12565302454395","259521139624","23","1346235412"
"004D","金属製品","20230628","1257.43","22.21","1.8","1235.22","2284700181781","40340990154","2244359191627","5439762337573","181696558217","42","1284196054"
