"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231027","2254.65","30.4","1.37","2224.25","428369687718108","5776163808997","422593523909110","19887172131760","18999405408882","2154","205454054651"
"0002","大型","20231027","2171.36","25.94","1.21","2145.42","272501706645022","3255961789856","269245744855167","272501706645022","12549813299094","100","125473162698"
"0003","中型","20231027","2502.34","37.4","1.52","2464.94","118444675640753","1770200548080","116674475092673","29834930891877","4733356582341","397","53519061804"
"0004","小型","20231027","3905.46","78.27","2.05","3827.19","37423305432332","750001471061","36673303961270","2258497612090","958230582714","1657","26461830149"
"0028","TOPIX Core30","20231027","1126.19","11.79","1.06","1114.4","164038139854508","1717195465543","162320944388965","546793799515028","145657561704405","30","84314772404"
"0029","TOPIX Large70","20231027","2265.05","32.13","1.44","2232.92","108463566790514","1538766324313","106924800466201","154947952557877","47885732444489","70","41158390294"
"002A","TOPIX 100","20231027","1506.21","17.99","1.21","1488.22","272501706645022","3255961789856","269245744855167","272501706645022","180918448162813","100","125473162698"
"002B","TOPIX Mid400","20231027","2378.07","35.54","1.52","2342.53","118444675640753","1770200548080","116674475092673","29834930891877","49807012204419","397","53519061804"
"002C","TOPIX 500","20231027","1755.92","22.57","1.3","1733.35","390946382285776","5026162337936","385920219947840","78661243920679","222644234047714","497","178992224502"
"002D","TOPIX Small","20231027","2645.43","53.01","2.04","2592.42","37423305432332","750001471061","36673303961270","2258497612090","14146384227717","1657","26461830149"
"002E","TOPIX 1000","20231027","2130.96","28.28","1.34","2102.68","415479968579732","5514745081857","409965223497875","41967673593912","194972959687663","990","193850679094"
"002F","TOPIX Small500","20231027","1159.98","23.1","2.03","1136.88","24533586293956","488582743921","24045003550035","4976386672202","21150048823809","493","14858454592"
"0040","水産・農林業","20231027","520.33","5.42","1.05","514.91","370827293961","3857084013","366970209948","4635341174507","71268254593","8","283874093"
"0041","鉱業","20231027","625.1","17.65","2.91","607.45","1725564938084","48716986664","1676847951420","28759415634736","276046408423","6","758998021"
"0042","建設業","20231027","1496.99","27.86","1.9","1469.13","9323733078062","173501108888","9150231969175","9814455871644","622833521953","95","4501294412"
"0043","食料品","20231027","2102.76","22.99","1.11","2079.77","14956597325216","163514126898","14793083198318","17391392238623","711285126571","86","4266275600"
"0044","繊維製品","20231027","641.16","11.15","1.77","630.01","1781839913807","31007697184","1750832216623","4568820291812","277906805421","39","1629608648"
"0045","パルプ・紙","20231027","545.95","9.19","1.71","536.76","820816243956","13826507643","806989736313","7461965854144","150345341616","11","933568172"
"0046","化学","20231027","2233.85","36.09","1.64","2197.76","24944202097095","403005198654","24541196898441","16629468064730","11166446031355","150","10031106902"
"0047","医薬品","20231027","3394.5","-35.26","-1.03","3429.76","21051912065987","-218703218499","21270615284486","58477533516630","6201772934589","36","6120515078"
"0048","石油・石炭製品","20231027","1323.81","27.42","2.12","1296.39","2138494774455","44288378268","2094206396186","23761053049495","161541319014","9","2654034907"
"0049","ゴム製品","20231027","4131.92","37.09","0.91","4094.83","3056283764465","27435156774","3028848607691","27784397858772","73967558610","11","768636510"
"004A","ガラス・土石製品","20231027","1202.66","26.03","2.21","1176.63","2891860972584","62583484612","2829277487971","9037065539325","240455040730","32","1075339344"
"004B","鉄鋼","20231027","730.11","16.44","2.3","713.67","4192744702929","94399529030","4098345173899","13524982912673","574264089305","31","1654258047"
"004C","非鉄金属","20231027","1064.49","28.61","2.76","1035.88","2761165966052","74203823226","2686962142826","12005069417618","259388104776","23","1335259989"
"004D","金属製品","20231027","1225.19","30.02","2.51","1195.17","2189931091192","53674054421","2136257036771","5214121645694","178741596806","42","1267172601"
"004E","機械","20231027","2491.58","33.87","1.38","2457.71","22343910412561","303681527298","22040228885263","15846744973447","896777623810","141","5858223426"
"004F","電気機器","20231027","3677.87","36.79","1.01","3641.08","71008415331495","710357289448","70298058042047","45518214956087","1930692393940","156","16071453836"
"0050","輸送用機器","20231027","4246.62","59.94","1.43","4186.68","37662220421466","531570579353","37130649842113","66074070914852","886875927520","57","17262171180"
"0051","精密機器","20231027","9521.07","137.1","1.46","9383.97","9726659269668","140062278387","9586596991281","29474725059599","102159271350","33","2649419235"
"0052","その他製品","20231027","4098.08","68.29","1.69","4029.79","9784616786074","163041428047","9621575358027","19569233572149","238760945309","50","2447277626"
"0053","電気・ガス業","20231027","459.19","-3.08","-0.67","462.27","5947013412310","-39878913233","5986892325544","27031879146865","1295106086752","22","4329399652"
"0054","陸運業","20231027","2023.62","34.08","1.71","1989.54","12263734956435","206492871323","12057242085112","29199368943893","606030305549","42","3749335662"
"0055","海運業","20231027","1444.95","44.98","3.21","1399.97","2985367228658","92942497331","2892424731328","37317090358230","206606673816","8","776092634"
"0056","空運業","20231027","231.18","3.56","1.56","227.62","1968986795006","30359781275","1938627013731","65632893166863","851705945581","3","692807959"
"0057","倉庫・運輸関連業","20231027","2462.65","55.05","2.29","2407.6","615459726604","13758455414","601701271190","2797544211837","24991748304","22","247042431"
"0058","情報・通信業","20231027","5093.04","52.67","1.04","5040.37","34342129135008","355139965160","33986989169848","14551749633478","674295512744","236","54276051349"
"0059","卸売業","20231027","3144.93","62.92","2.04","3082.01","29582577299974","591770866033","28990806433941","17001481206881","9406448117100","174","7769513974"
"005A","小売業","20231027","1560.15","17.16","1.11","1542.99","18879310255679","207717170754","18671593084925","9681697567015","12100927623269","195","6716667873"
"005B","銀行業","20231027","262.46","6.18","2.41","256.28","31502807217494","741815683099","30760991534396","40388214381403","120027886681246","78","19324753515"
"005C","証券、商品先物取引業","20231027","442.83","10.7","2.48","432.13","3417532500546","82619832098","3334912668448","14858836958894","7717465679548","23","4321123913"
"005D","保険業","20231027","1671.11","19.42","1.18","1651.69","10664296757610","123911124243","10540385633367","133303709470127","6381573226461","8","2997950050"
"005E","その他金融業","20231027","880.79","15.92","1.84","864.87","5295221401785","95694826661","5199526575124","19611931117722","6011895908936","27","2696787069"
"005F","不動産業","20231027","1631.56","17.89","1.11","1613.67","8268318404295","90675636768","8177642767527","11024424539060","506773438123","75","4819629360"
"0060","サービス業","20231027","2477.02","44.68","1.84","2432.34","19905136177597","359120991768","19546015185829","8846727190043","803590484450","225","11168411582"
"0070","マザーズ","20231027","642","9.71","1.54","632.29","2130791997361","32232857374","2098559139988","674301264988","3318967937231","316","3103655172"
"0075","REIT","20231027","1844.94","27.34","1.5","1817.6","14531319796035","215338940501","14315980855534","24218866326725","7876315607011","60","8578120744"
"0080","TOPIX-17 食品","20231027","360.28","3.93","1.1","356.35","15327424619177","167371210911","15160053408266","16305770871465","4254271990019","94","4550149693"
"0081","TOPIX-17 エネルギー資源","20231027","184.08","4.43","2.47","179.65","3864059712539","93005364932","3771054347607","25760398083591","2099128394891","15","3413032928"
"0082","TOPIX-17 建設・資材","20231027","291.83","5.87","2.05","285.96","14405525141838","289758647921","14115766493917","8523979373868","4936237192290","169","6843806358"
"0083","TOPIX-17 素材・化学","20231027","285.62","4.64","1.65","280.98","27546858254858","447839403480","27099018851378","13773429127429","9644549910729","200","12594283722"
"0084","TOPIX-17 医薬品","20231027","262.41","-2.73","-1.03","265.14","21051912065987","-218703218499","21270615284486","58477533516630","8022377968812","36","6120515078"
"0085","TOPIX-17 自動車・輸送機","20231027","314.26","4.32","1.39","309.94","40718504185931","559005736127","40159498449804","59880153214604","12956978008481","68","18030807690"
"0086","TOPIX-17 鉄鋼・非鉄","20231027","260.8","6.32","2.48","254.48","6953910668981","168603352255","6785307316725","12877612349964","2666361729772","54","2989518036"
"0087","TOPIX-17 機械","20231027","491.03","6.68","1.38","484.35","22343910412561","303681527298","22040228885263","15846744973447","4550460386325","141","5858223426"
"0088","TOPIX-17 電機・精密","20231027","293.09","3.09","1.07","290","80735074601163","850419567835","79884655033328","42716970688446","27546485868451","189","18720873071"
"0089","TOPIX-17 情報通信・サービスその他","20231027","299","4.09","1.39","294.91","64031882098679","877302384975","63154579713705","12530700997785","21415182509314","511","67891740556"
"008A","TOPIX-17 電力・ガス","20231027","76.04","-0.51","-0.67","76.55","5947013412310","-39878913233","5986892325544","27031879146865","7820601192106","22","4329399652"
"008B","TOPIX-17 運輸・物流","20231027","190.27","3.66","1.96","186.61","17833548706703","343553605342","17489995101361","23778064942271","9372707090961","75","5465278686"
"008C","TOPIX-17 商社・卸売","20231027","764.15","15.28","2.04","748.87","29582577299974","591770866033","28990806433941","17001481206881","3871299307772","174","7769513974"
"008D","TOPIX-17 小売","20231027","271.03","2.99","1.12","268.04","18879310255679","207717170754","18671593084925","9681697567015","6965850002297","195","6716667873"
"008E","TOPIX-17 銀行","20231027","168.79","3.97","2.41","164.82","31502807217494","741815683099","30760991534396","40388214381403","18663826576968","78","19324753515"
"008F","TOPIX-17 金融（除く銀行）","20231027","193.64","3.02","1.58","190.62","19377050659941","302225783002","19074824876939","33408708034381","10006763544015","58","10015861033"
"0090","TOPIX-17 不動産","20231027","341.27","3.74","1.11","337.53","8268318404295","90675636768","8177642767527","11024424539060","2422814777638","75","4819629360"
"0099","東証インフラファンド指数","20231027","1147.18","2.07","0.18","1145.11","143931241750","259054310","143672187440","2878624835000","125465508620","5","147515306"
"0503","JPXプライム150指数","20231027","977.7","9.86","1.02","967.84","214834337424376","2167382549589","212666954874786","143222891616251","219734004268899","150","89662079673"
"1000","TOPIX レバレッジ（2倍）指数","20231027","63973.31","1706.12","2.74","62267.19","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20231027","2160.35","-30.01","-1.37","2190.36","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20231027","311.84","-8.79","-2.74","320.63","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20231027","29333.48","771.18","2.7","28562.3","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20231027","3537.37","-48.41","-1.35","3585.78","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20231027","894.9","-24.83","-2.7","919.73","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20231027","7891.91","-120.18","-1.5","8012.09","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20231027","8062.6","234.83","3","7827.77","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20231027","4962.07","-153.47","-3","5115.54","0","0","0","0","0","-","0"
"5000","東証プライム市場指数","20231027","1160.34","15.65","1.37","1144.69","427139555126634","5761280181091","421378274945543","25793451396536","368117152686019","1656","202476236106"
"5001","東証スタンダード市場指数","20231027","1104.5","13.16","1.21","1091.34","9720226532228","115800613362","9604425918866","603740778399","8800548778234","1610","12986283733"
"5002","東証グロース市場指数","20231027","825.67","10.82","1.33","814.85","2393107725666","31344993594","2361762732072","444815562391","2898389982396","538","3980457294"
"5003","東証プライム市場コンポジット指数","20231027","1160.29","15.65","1.37","1144.64","427328170237848","5760798841980","421567371395868","25773713524599","368295743555698","1658","202553325630"
"5004","旧東証市場第一部指数","20231027","2254.54","30.42","1.37","2224.12","428236404878504","5778232670526","422458172207978","20039139208166","18994395616189","2137","206448324710"
"8000","旧東証株価指数","20231027","2350.99","32.93","1.42","2318.06","806363993841691","11292802821556","795071191020135","37435654310199","34298929615247","2154","382836716226"
"8100","TOPIX バリュー","20231027","2606.14","38.29","1.49","2567.85","229765999865604","3375794451340","226390205414264","14881217607876","88163416463391","1544","127570208284"
"812C","TOPIX 500 バリュー","20231027","2522.9","35.28","1.42","2487.62","209759186745874","2933368934428","206825817811446","58756074718732","83142114968812","357","112907777460"
"812D","TOPIX Small バリュー","20231027","3560.98","78.75","2.26","3482.23","20006813119730","442425516912","19564387602818","1685493944375","5618350751603","1187","14662430824"
"8200","TOPIX グロース","20231027","2767.8","33.45","1.22","2734.35","198604159852344","2400376833537","196203783018806","15977808515876","71755172495364","1243","77884014147"
"822C","TOPIX 500 グロース","20231027","2775.3","32.05","1.17","2743.25","181187674393820","2092800972140","179094873421679","65886427052298","65285722270294","275","66084619056"
"822D","TOPIX Small グロース","20231027","2705.85","47.79","1.8","2658.06","17416485458524","307575861397","17108909597127","1799223704393","6436604223601","968","11799395091"
"8500","東証配当フォーカス100指数","20231027","2562.3","24.93","0.98","2537.37","201456727267270","1959723707682","199497003559589","203491643704314","78623538350211","99","116550337070"
"8501","東証REITオフィス指数","20231027","1777.62","28.65","1.64","1748.97","6298386517720","101514163925","6196872353795","27384289207478","3543159950070","23","3221266885"
"8502","東証REIT住宅指数","20231027","3093.4","28.97","0.95","3064.43","1723061896040","16139813675","1706922082365","17230618960400","557011772969","10","773303294"
"8503","東証REIT商業・物流等指数","20231027","2247.08","33.72","1.52","2213.36","6509871382275","97684962901","6412186419374","24110634749167","2897036427674","27","4583550565"
