"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230829","2303.41","3.6","0.16","2299.81","437996766292855","683284253779","437313482039076","20296421051569","19015161987265","2158","199092415481"
"0002","大型","20230829","2203.63","-0.36","-0.02","2203.99","276685359731600","-45127463305","276730487194905","276685359731600","12555876382237","100","121292823729"
"0003","中型","20230829","2593.97","11.36","0.44","2582.61","123017709896746","538980688688","122478729208058","30908972335866","4742446437535","398","51402001387"
"0004","小型","20230829","3996.77","19.77","0.5","3977","38293696664509","189431028396","38104265636113","2306849196657","958116667806","1660","26397590365"
"0028","TOPIX Core30","20230829","1138.9","-1.77","-0.16","1140.67","165965306775341","-258217606779","166223524382119","553217689251135","145724194121760","30","81343371746"
"0029","TOPIX Large70","20230829","2310.97","4.45","0.19","2306.52","110720052956259","213090143473","110506962812786","158171504223228","47910693736545","70","39949451983"
"002A","TOPIX 100","20230829","1528.6","-0.25","-0.02","1528.85","276685359731600","-45127463305","276730487194905","276685359731600","181005853733492","100","121292823729"
"002B","TOPIX Mid400","20230829","2465.15","10.8","0.44","2454.35","123017709896746","538980688688","122478729208058","30908972335866","49902660719535","398","51402001387"
"002C","TOPIX 500","20230829","1793.6","2.21","0.12","1791.39","399703069628346","493853225383","399209216402963","80261660567941","222849194280895","498","172694825116"
"002D","TOPIX Small","20230829","2707.28","13.39","0.5","2693.89","38293696664509","189431028396","38104265636113","2306849196657","14144702498821","1660","26397590365"
"002E","TOPIX 1000","20230829","2177.39","3.16","0.15","2174.23","424928468034052","615977712812","424312490321240","42792393558313","195155334957204","993","187533578788"
"002F","TOPIX Small500","20230829","1191.29","5.77","0.49","1185.52","25225398405706","122124487429","25103273918277","5096040081961","21174846802328","495","14838753672"
"0040","水産・農林業","20230829","541.86","4.19","0.78","537.67","386174207723","2986108188","383188099535","4827177596532","71268254593","8","283874093"
"0041","鉱業","20230829","579.52","-1.74","-0.3","581.26","1599735338499","-4812486260","1604547824758","26662255641643","276046408423","6","758998021"
"0042","建設業","20230829","1486.51","-0.02","0","1486.53","9266861354998","-144530851","9267005885848","9652980578122","623397825329","96","4519295068"
"0043","食料品","20230829","2094.63","2.84","0.14","2091.79","14898445470123","20185335078","14878260135044","17323773802468","711267900084","86","4196468417"
"0044","繊維製品","20230829","659.49","2.95","0.45","656.54","1832762762904","8206019386","1824556743518","4699391699754","277905114716","39","1629040748"
"0045","パルプ・紙","20230829","514.56","0.4","0.08","514.16","775429568606","606275802","774823292803","6461913071713","150697057473","12","936373311"
"0046","化学","20230829","2338.29","8.56","0.37","2329.73","26110681244436","95665345333","26015015899103","17523947143916","11166557815564","149","10028621122"
"0047","医薬品","20230829","3643.14","-1","-0.03","3644.14","22593466076122","-6234602265","22599700678387","62759627989227","6201647013112","36","6118683088"
"0048","石油・石炭製品","20230829","1258.5","1.26","0.1","1257.24","2032996017252","2036507931","2030959509320","22588844636128","161541319014","9","2654034907"
"0049","ゴム製品","20230829","4102.48","22.91","0.56","4079.57","3034501740549","16943066024","3017558674524","27586379459532","73967558610","11","768636510"
"004A","ガラス・土石製品","20230829","1251.47","0.85","0.07","1250.62","3009185815097","2043851170","3007141963927","9403705672179","240452079582","32","1060205228"
"004B","鉄鋼","20230829","764.19","3.24","0.43","760.95","4356730031300","18424648739","4338305382561","14053967842902","570113907126","31","1639407712"
"004C","非鉄金属","20230829","1124.29","4.4","0.39","1119.89","2916286476569","11419104649","2904867371920","12679506419864","259388104776","23","1335259989"
"004D","金属製品","20230829","1270.21","2.26","0.18","1267.95","2270335790327","4025742973","2266310047354","5405561405541","178737648697","42","1263348842"
"004E","機械","20230829","2676.85","15.99","0.6","2660.86","24038300834748","143586522785","23894714311962","16928380869541","898005540376","142","5879819545"
"004F","電気機器","20230829","3920.72","-14.99","-0.38","3935.71","75694587320454","-289332483800","75983919804253","48522171359265","1930628964643","156","14732501630"
"0050","輸送用機器","20230829","4066.08","-8.3","-0.2","4074.38","36061058891573","-73659765135","36134718656708","63265015599251","886875655320","57","14261106115"
"0051","精密機器","20230829","10226.99","43.15","0.42","10183.84","10447448529128","44081300355","10403367228773","31658934936752","102155659619","33","2649370795"
"0052","その他製品","20230829","4175.06","1.51","0.04","4173.55","9976164984536","3611441447","9972553543089","19952329969072","238946588693","50","2450501456"
"0053","電気・ガス業","20230829","473.66","8.29","1.78","465.37","6134445181602","107470224124","6026974957478","27883841734553","1295104874107","22","4329394612"
"0054","陸運業","20230829","2140.7","18.2","0.86","2122.5","12973275809268","110303701031","12862972108237","30888751926829","606030305549","42","3330987062"
"0055","海運業","20230829","1428.55","5.93","0.42","1422.62","2951476813189","12248587846","2939228225343","36893460164857","206606673816","8","776092634"
"0056","空運業","20230829","253.93","1.51","0.6","252.42","2162717188688","12853554507","2149863634181","72090572956250","851705945581","3","692807959"
"0057","倉庫・運輸関連業","20230829","2535.28","2.32","0.09","2532.96","633611512294","579897267","633031615027","2880052328608","24991748304","22","256480420"
"0058","情報・通信業","20230829","5256.16","17.08","0.33","5239.08","35593113001323","115663288995","35477449712328","15081827542934","677169436719","236","54312990512"
"0059","卸売業","20230829","3158.95","-10.36","-0.33","3169.31","29829618821065","-97844346280","29927463167345","17143459092566","9442883020063","174","7773580448"
"005A","小売業","20230829","1607.54","14.08","0.88","1593.46","19454498545508","170398993699","19284099551809","9875379972339","12102047992956","197","6481982611"
"005B","銀行業","20230829","239.98","-0.32","-0.13","240.3","28896597844502","-38727721639","28935325566141","36577971955066","120414138072457","79","19366404629"
"005C","証券、商品先物取引業","20230829","421.75","2.48","0.59","419.27","3252059193880","19164680975","3232894512904","14139387799477","7710788672353","23","4321345083"
"005D","保険業","20230829","1556.6","-0.73","-0.05","1557.33","9933580176078","-4609336822","9938189512901","124169752200979","6381573226461","8","2997950050"
"005E","その他金融業","20230829","843.01","0.03","0","842.98","5068056554584","177093393","5067879461192","18770579831794","6011848677387","27","2696746880"
"005F","不動産業","20230829","1641","21.42","1.32","1619.58","8328992600560","108695053952","8220297546608","11105323467414","507556298010","75","4792837857"
"0060","サービス業","20230829","2676.42","20.84","0.78","2655.58","21483570595375","167273181180","21316297414194","9590879730078","802697380961","224","9797268127"
"0070","マザーズ","20230829","764.79","16.74","2.24","748.05","2480840531900","54298596520","2426541935380","808091378469","3243838187524","307","3005735981"
"0075","REIT","20230829","1906.15","18.51","0.98","1887.64","14971957510525","145362904650","14826594605875","24953262517542","7854562069920","60","8544955470"
"0080","TOPIX-17 食品","20230829","359.29","0.55","0.15","358.74","15284619677845","23171443266","15261448234579","16260233699836","4254171541932","94","4480342510"
"0081","TOPIX-17 エネルギー資源","20230829","173.06","-0.13","-0.08","173.19","3632731355750","-2775978328","3635507334079","24218209038334","2099128394891","15","3413032928"
"0082","TOPIX-17 建設・資材","20230829","294.52","0.12","0.04","294.4","14546382960422","5925063292","14540457897130","8556695859072","4939086150645","170","6842849137"
"0083","TOPIX-17 素材・化学","20230829","297.75","1.08","0.36","296.67","28718873575945","104477640521","28614395935424","14359436787973","9645288228009","200","12594035182"
"0084","TOPIX-17 医薬品","20230829","281.64","-0.07","-0.02","281.71","22593466076122","-6234602265","22599700678387","62759627989227","8022215081572","36","6118683088"
"0085","TOPIX-17 自動車・輸送機","20230829","301.73","-0.44","-0.15","302.17","39095560632121","-56716699111","39152277331232","57493471517826","12956974329407","68","15029742625"
