"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230412","2006.92","15.07","0.76","1991.85","385191111361001","2892469147449","382298642213553","17849449089944","19193119080960","2158","158949755946"
"0002","大型","20230412","1917.29","15.17","0.8","1902.12","243132250201915","1923566882210","241208683319705","243132250201915","12681015749731","100","80847924245"
"0003","中型","20230412","2249.58","15.76","0.71","2233.82","107466750078064","752987813628","106713762264436","27001695999514","4777187911435","398","51012420853"
"0004","小型","20230412","3569.31","22.28","0.63","3547.03","34592111081022","215914451610","34376196629412","2083862113315","969154871849","1660","27089410848"
"0028","TOPIX Core30","20230412","981.81","7.83","0.8","973.98","144177751226248","1150446393889","143027304832359","480592504087493","146848873146703","30","40346275166"
"0029","TOPIX Large70","20230412","2037.96","15.93","0.79","2022.03","98954498975667","773120488321","98181378487346","141363569965239","48555772604454","70","40501649080"
"002A","TOPIX 100","20230412","1329.97","10.52","0.8","1319.45","243132250201915","1923566882210","241208683319705","243132250201915","182809866242002","100","80847924245"
"002B","TOPIX Mid400","20230412","2137.87","14.98","0.71","2122.89","107466750078064","752987813628","106713762264436","27001695999514","50268229842507","398","51012420853"
"002C","TOPIX 500","20230412","1558.98","11.9","0.77","1547.08","350599000279979","2676554695838","347922445584141","70401405678711","224890124255508","498","131860345098"
"002D","TOPIX Small","20230412","2417.73","15.09","0.63","2402.64","34592111081022","215914451610","34376196629412","2083862113315","14307659806170","1660","27089410848"
"002E","TOPIX 1000","20230412","1895.68","14.26","0.76","1881.42","373491520643384","2809984013217","370681536630167","37536836245566","197021935148235","995","146909439449"
"002F","TOPIX Small500","20230412","1064.08","6.21","0.59","1057.87","22892520363405","133429317379","22759091046027","4606140918190","21513993799078","497","15049094351"
"0040","水産・農林業","20230412","468.79","0.46","0.1","468.33","334653324375","331652058","334321672316","4183166554682","71386663524","8","284499648"
"0041","鉱業","20230412","439.71","7.44","1.72","432.27","1215826508759","20554943860","1195271564899","20263775145989","276509255750","6","765476235"
