"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230414","2018.72","10.79","0.54","2007.93","387455857766420","2071491480738","385384366285682","17954395633291","19193119080960","2158","158949755946"
"0002","大型","20230414","1928.44","11.29","0.59","1917.15","244545208666831","1430801688322","243114406978508","244545208666831","12681015749731","100","80847924245"
"0003","中型","20230414","2262.06","9.73","0.43","2252.33","108063063147869","464940995821","107598122152048","27151523403987","4777187911435","398","51012420853"
"0004","小型","20230414","3595.67","18.14","0.51","3577.53","34847585951720","175748796594","34671837155126","2099252165766","969154871849","1660","27089410848"
"0028","TOPIX Core30","20230414","987.54","5.82","0.59","981.72","145019492628391","855623782186","144163868846206","483398308761304","146848873146703","30","40346275166"
"0029","TOPIX Large70","20230414","2049.72","11.85","0.58","2037.87","99525716038439","575177906137","98950538132302","142179594340627","48555772604454","70","40501649080"
"002A","TOPIX 100","20230414","1337.7","7.82","0.59","1329.88","244545208666831","1430801688322","243114406978508","244545208666831","182809866242002","100","80847924245"
"002B","TOPIX Mid400","20230414","2149.73","9.25","0.43","2140.48","108063063147869","464940995821","107598122152048","27151523403987","50268229842507","398","51012420853"
"002C","TOPIX 500","20230414","1567.91","8.43","0.54","1559.48","352608271814700","1895742684144","350712529130556","70804873858373","224890124255508","498","131860345098"
"002D","TOPIX Small","20230414","2435.59","12.28","0.51","2423.31","34847585951720","175748796594","34671837155126","2099252165766","14307659806170","1660","27089410848"
"002E","TOPIX 1000","20230414","1906.79","10.25","0.54","1896.54","375679437693935","2019436887040","373660000806895","37756727406426","197021935148235","995","146909439449"
"002F","TOPIX Small500","20230414","1072.38","5.75","0.54","1066.63","23071165879235","123694202896","22947471676339","4642085689987","21513993799078","497","15049094351"
"0040","水産・農林業","20230414","475.32","4.98","1.06","470.34","339313725350","3554160140","335759565210","4241421566873","71386663524","8","284499648"
"0041","鉱業","20230414","444.5","4.43","1.01","440.07","1229089781418","12264487090","1216825294328","20484829690292","276509255750","6","765476235"
"0042","建設業","20230414","1217.76","8.63","0.71","1209.13","7675788149146","54414820628","7621373328518","7995612655360","630321323155","96","4560392413"
"0043","食料品","20230414","1888.76","11.19","0.6","1877.57","13766024828559","81570372877","13684454455681","16195323327716","728840260867","85","4335879262"
"0044","繊維製品","20230414","651.51","-1.13","-0.17","652.64","1833102715314","-3195179667","1836297894982","4700263372601","281363167358","39","1674868867"
"0045","パルプ・紙","20230414","451.61","1.07","0.24","450.54","684616166837","1611324430","683004842407","5705134723638","151596011460","12","942801682"
"0046","化学","20230414","2169.42","14.36","0.67","2155.06","24322844190608","161032764125","24161811426482","16324056503764","11211681355387","149","10010113353"
"0047","医薬品","20230414","3484.96","17.31","0.5","3467.65","21697781592317","107723123051","21590058469266","61993661692335","6226127364860","35","6130940717"
"0048","石油・石炭製品","20230414","1113.96","9.42","0.85","1104.54","1801594091394","15244035566","1786350055828","20017712126595","161728149062","9","2656153317"
"0049","ゴム製品","20230414","3680.96","-5.84","-0.16","3686.8","2936013882592","-4653799130","2940667681722","26691035296288","79762165918","11","816459034"
"004A","ガラス・土石製品","20230414","1141.82","5.14","0.45","1136.68","2797237307870","12605146647","2784632161223","8741366587094","244980429869","32","1052494264"
"004B","鉄鋼","20230414","611.24","0.35","0.06","610.89","3497962594934","1986212292","3495976382642","11283750306237","572274951614","31","1671198575"
"004C","非鉄金属","20230414","1102.61","7.73","0.71","1094.88","2863012025453","20065718379","2842946307074","12447878371535","259657500651","23","1357371189"
"004D","金属製品","20230414","1188.81","1.74","0.15","1187.07","2183345468681","3190022548","2180155446133","5198441592097","183658250225","42","1298471398"
"004E","機械","20230414","2277.56","7.27","0.32","2270.29","20526066134879","65526546913","20460539587967","14557493712680","901231804520","141","5926970676"
"004F","電気機器","20230414","3547.28","22.02","0.62","3525.26","68766410538647","426824578235","68339585960412","43800261489584","1938567067715","157","14853013211"
"0050","輸送用機器","20230414","3142.81","-15.07","-0.48","3157.88","27956413901796","-134096881887","28090510783683","49046340178590","889535969419","57","14311080362"
"0051","精密機器","20230414","9769.12","33.92","0.35","9735.2","10106336866470","35092812354","10071244054115","30625263231726","103451827015","33","2719063637"
"0052","その他製品","20230414","3711.44","37.09","1.01","3674.35","9023319883646","90171651004","8933148232642","17692784085581","243121968723","51","2518306196"
"0053","電気・ガス業","20230414","366.3","3","0.83","363.3","4748577827936","38943608512","4709634219424","21584444672435","1296349415578","22","4333870739"
"0054","陸運業","20230414","1928.1","2.27","0.12","1925.83","11670920046521","13746160152","11657173886369","27787904872668","605305623262","42","3327695953"
"0055","海運業","20230414","1200.3","-14.04","-1.16","1214.34","2527621412243","-29562212513","2557183624756","31595267653043","210581864173","8","792927774"
"0056","空運業","20230414","215.52","0.06","0.03","215.46","1836453640497","524068300","1835929572197","61215121349908","852090106403","3","693384680"
