"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240208","2562.63","12.68","0.5","2549.95","486131742335286","2405159992565","483726582342722","22589764978406","18970011244335","2152","206746788323"
"0002","大型","20240208","2523.73","22.75","0.91","2500.98","317629225503036","2862379524466","314766845978570","320837601518218","12585725585873","99","123732913425"
"0003","中型","20240208","2728.24","-7.59","-0.28","2735.83","128806544511408","-358184256510","129164728767918","32282341982809","4721232472256","399","56806088591"
"0004","小型","20240208","4273.28","-10.67","-0.25","4283.95","39695972320842","-99035275391","39795007596233","2399998326532","928933566882","1654","26207786307"
"0028","TOPIX Core30","20240208","1326.52","11.98","0.91","1314.54","192916053418059","1741179598362","191174873819697","643053511393529","145430658620918","30","82939458446"
"0029","TOPIX Large70","20240208","2579.63","23.2","0.91","2556.43","124713172084977","1121199926104","123591972158873","180743727659387","48345458905931","69","40793454979"
"002A","TOPIX 100","20240208","1750.64","15.78","0.91","1734.86","317629225503036","2862379524466","314766845978570","320837601518218","181436160660941","99","123732913425"
"002B","TOPIX Mid400","20240208","2592.75","-7.21","-0.28","2599.96","128806544511408","-358184256510","129164728767918","32282341982809","49679435570704","399","56806088591"
"002C","TOPIX 500","20240208","2002.7","11.23","0.56","1991.47","446435770014444","2504195267956","443931574746489","89645736950692","222917066065792","498","180539002016"
"002D","TOPIX Small","20240208","2894.59","-7.22","-0.25","2901.81","39695972320842","-99035275391","39795007596233","2399998326532","13713871583936","1654","26207786307"
"002E","TOPIX 1000","20240208","2424.03","12.56","0.52","2411.47","472905829198191","2450194350702","470455634847489","47432881564513","195090965824269","997","195799166436"
"002F","TOPIX Small500","20240208","1263.26","-2.58","-0.2","1265.84","26470059183746","-54000917254","26524060101000","5304621078907","20953801069647","499","15260164420"
"0040","水産・農林業","20240208","576.96","-1.01","-0.17","577.97","406722141156","-708278259","407430419416","5084026764454","70493843833","8","281341718"
"0041","鉱業","20240208","594.22","-3.75","-0.63","597.97","1651427035517","-10427661958","1661854697475","27523783925287","277916955273","6","763377686"
"0042","建設業","20240208","1619.28","-30.51","-1.85","1649.79","10090497602314","-190158668032","10280656270346","10621576423489","623147931778","95","4506299980"
"0043","食料品","20240208","2234.56","-4.01","-0.18","2238.57","15915746669239","-28577005203","15944323674441","18506682173533","712254132106","86","4412042594"
"0044","繊維製品","20240208","636.46","-20.36","-3.1","656.82","1773575178185","-56752938180","1830328116365","4547628662013","278664064731","39","1593686961"
"0045","パルプ・紙","20240208","542.5","1.81","0.33","540.69","802542128834","2678067547","799864061287","7295837534857","147934698582","11","917510563"
"0046","化学","20240208","2503.33","-4.17","-0.17","2507.5","28484524733079","-47406838253","28531931571332","18989683155386","11378633867205","150","10340453189"
"0047","医薬品","20240208","3557.36","57.11","1.63","3500.25","21986723972748","353015014498","21633708958250","59423578304725","6180623550486","37","6064994750"
"0048","石油・石炭製品","20240208","1461.98","-5.56","-0.38","1467.54","2194656403582","-8351851084","2203008254666","24385071150912","150115413472","9","3111373589"
"0049","ゴム製品","20240208","4636.48","10.59","0.23","4625.89","3407563436575","7783889911","3399779546663","30977849423405","73494641695","11","763254837"
"004A","ガラス・土石製品","20240208","1350.87","-20.18","-1.47","1371.05","3259473282012","-48697462836","3308170744849","10185854006289","241286679493","32","1068511955"
