"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230906","2392.53","14.68","0.62","2377.85","454913448585371","2790749803931","452122698781440","21080326625828","19013885485789","2158","199138837859"
"0002","大型","20230906","2298.09","16.24","0.71","2281.85","288506893277508","2038446487499","286468446790009","288506893277508","12554226654427","100","121271384697"
"0003","中型","20230906","2673.42","14.4","0.54","2659.02","126780723973651","682664841848","126098059131803","31854453259711","4742269222861","398","51441344605"
"0004","小型","20230906","4134.55","7.26","0.18","4127.29","39625831334212","69638474584","39556192859628","2387098273145","958406447883","1660","26426108557"
"0028","TOPIX Core30","20230906","1191.33","10.27","0.87","1181.06","173606559820725","1496788001620","172109771819105","578688532735750","145724774378424","30","81343749521"
"0029","TOPIX Large70","20230906","2399.02","11.31","0.47","2387.71","114900333456783","541658485878","114358674970904","164143333509690","47894646264326","70","39927635176"
"002A","TOPIX 100","20230906","1594.12","11.27","0.71","1582.85","288506893277508","2038446487499","286468446790009","288506893277508","180982071212729","100","121271384697"
"002B","TOPIX Mid400","20230906","2540.66","13.69","0.54","2526.97","126780723973651","682664841848","126098059131803","31854453259711","49900795968105","398","51441344605"
"002C","TOPIX 500","20230906","1863.73","12.21","0.66","1851.52","415287617251159","2721111329347","412566505921812","83391087801437","222826353372351","498","172712729302"
"002D","TOPIX Small","20230906","2800.61","4.92","0.18","2795.69","39625831334212","69638474584","39556192859628","2387098273145","14148980530008","1660","26426108557"
"002E","TOPIX 1000","20230906","2262.05","14.21","0.63","2247.84","441392241354498","2772780630862","438619460723636","44495185620413","195129266879712","992","187569093011"
"002F","TOPIX Small500","20230906","1233.59","2.45","0.2","1231.14","26104624103339","51669301515","26052954801824","5284336863024","21161581623407","494","14856363709"
"0040","水産・農林業","20230906","547.93","1.15","0.21","546.78","390502434267","823020012","389679414255","4881280428340","71268254593","8","283874093"
"0041","鉱業","20230906","627.35","10.92","1.77","616.43","1731775395506","30130516152","1701644879354","28862923258438","276046408423","6","758998021"
"0042","建設業","20230906","1532.99","3.48","0.23","1529.51","9556531731241","21588393764","9534943337477","9954720553376","623389799016","96","4519265261"
"0043","食料品","20230906","2123.01","-9.12","-0.43","2132.13","15100459636352","-64925534519","15165385170871","17558673995758","711277291556","86","4196559378"
"0044","繊維製品","20230906","685.22","4.37","0.64","680.85","1904264171135","12141018561","1892123152574","4882728643935","277905114716","39","1629040748"
