"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240122","2544.92","34.89","1.39","2510.03","482907197477645","6618873617483","476288323860162","22450357855772","18975366813505","2151","207066130448"
"0002","大型","20240122","2492.76","34.38","1.4","2458.38","313798172904513","4327401798670","309470771105844","316967851418700","12588378223698","99","123830424204"
"0003","中型","20240122","2739.99","36.69","1.36","2703.3","129467634784373","1733719383989","127733915400384","32448028768013","4725108195991","399","56829133183"
"0004","小型","20240122","4271.23","60.09","1.43","4211.14","39641389788758","557752434824","39083637353934","2398148202587","928101703019","1653","26406573060"
"0028","TOPIX Core30","20240122","1307.28","16.97","1.32","1290.31","190117522464917","2466782520907","187650739944009","633725074883055","145430273635108","30","82939204541"
"0029","TOPIX Large70","20240122","2556.89","38.47","1.53","2518.42","123680650439597","1860619277762","121820031161834","179247319477676","48371541514400","69","40891219663"
"002A","TOPIX 100","20240122","1729.16","23.85","1.4","1705.31","313798172904513","4327401798670","309470771105844","316967851418700","181474401159616","99","123830424204"
"002B","TOPIX Mid400","20240122","2603.92","34.87","1.36","2569.05","129467634784373","1733719383989","127733915400384","32448028768013","49720218092789","399","56829133183"
"002C","TOPIX 500","20240122","1987.71","27.18","1.39","1960.53","443265807688887","6061121182659","437204686506228","89009198331102","223003715726260","498","180659557388"
"002D","TOPIX Small","20240122","2893.2","40.71","1.43","2852.49","39641389788758","557752434824","39083637353934","2398148202587","13701590755035","1653","26406573060"
"002E","TOPIX 1000","20240122","2407.24","32.97","1.39","2374.27","469792099581091","6434605379444","463357494201647","47120571673128","195157978734570","997","195898946354"
"002F","TOPIX Small500","20240122","1266.46","17.83","1.43","1248.63","26526291892204","373484196785","26152807695419","5315890158758","20945280360105","499","15239388966"
"0040","水産・農林業","20240122","552.01","1.38","0.25","550.63","390130823026","973210335","389157612690","4876635287823","70674613081","8","282121551"
"0041","鉱業","20240122","591.03","3.59","0.61","587.44","1638062740599","9943748297","1628118992302","27301045676653","277156114784","6","760727508"
"0042","建設業","20240122","1651.28","31.71","1.96","1619.57","10307726139873","197929754065","10109796385808","10850238041972","624226071877","95","4517874338"
"0043","食料品","20240122","2238.52","18.06","0.81","2220.46","15948385751863","128658415315","15819727336548","18544634595189","712452125164","86","4418245962"
"0044","繊維製品","20240122","655.43","7.5","1.16","647.93","1831951194184","20955583894","1810995610290","4697310754317","279504183964","39","1613999087"
