"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230619","2290.5","-9.86","-0.43","2300.36","437982953987736","-1885073801863","439868027789600","20314608255461","19121721616541","2156","158274687497"
"0002","大型","20230619","2219.86","-12.28","-0.55","2232.14","280210136463108","-1550360800863","281760497263971","280210136463108","12622863512280","100","80446306237"
"0003","中型","20230619","2521.78","-9.42","-0.37","2531.2","120178300978859","-448904826619","120627205805478","30195553009764","4765619812550","398","51026844559"
"0004","小型","20230619","3885.27","11.8","0.3","3873.47","37594516545770","114191825618","37480324720151","2267461794075","967616652388","1658","26801536701"
"0028","TOPIX Core30","20230619","1154.48","-6.99","-0.6","1161.47","168557802724152","-1019866595570","169577669319722","561859342413841","146002654501381","30","40149578453"
"0029","TOPIX Large70","20230619","2306.17","-10.95","-0.47","2317.12","111652333738956","-530494205293","112182827944249","159503333912794","48414710507584","70","40296727783"
"002A","TOPIX 100","20230619","1539.86","-8.52","-0.55","1548.38","280210136463108","-1550360800863","281760497263971","280210136463108","181971542013107","100","80446306237"
"002B","TOPIX Mid400","20230619","2396.54","-8.96","-0.37","2405.5","120178300978859","-448904826619","120627205805478","30195553009764","50146503868065","398","51026844559"
"002C","TOPIX 500","20230619","1787.39","-8.93","-0.5","1796.32","400388437441967","-1999265627482","402387703069448","80399284626901","224007272100365","498","131473150796"
"002D","TOPIX Small","20230619","2631.76","8","0.3","2623.76","37594516545770","114191825618","37480324720151","2267461794075","14284951030318","1658","26801536701"
"002E","TOPIX 1000","20230619","2165.52","-10.01","-0.46","2175.53","424871748108944","-1964503901211","426836252010155","42743636630679","196198772695312","994","146417166544"
"002F","TOPIX Small500","20230619","1147.34","1.63","0.14","1145.71","24483310666978","34761726271","24448548940707","4936151344149","21339263559488","496","14944015748"
"0040","水産・農林業","20230619","506.18","4.1","0.82","502.08","361009109974","2926164888","358082945086","4512613874678","71320558945","8","284170158"
"0041","鉱業","20230619","467.15","-7.62","-1.6","474.77","1290526860297","-21062546566","1311589406863","21508781004943","276257918095","6","762237128"
"0042","建設業","20230619","1371.64","0.1","0.01","1371.54","8559564648689","636923582","8558927725107","8916213175718","624037632930","96","4530090436"
"0043","食料品","20230619","2061.88","-17.86","-0.86","2079.74","14992357833367","-129841225563","15122199058930","17638068039255","727121182632","85","4320891955"
"0044","繊維製品","20230619","672.5","-3.96","-0.59","676.46","1881038395069","-11072038043","1892110433112","4823175371971","279708772244","39","1651777842"
"0045","パルプ・紙","20230619","483.18","4.14","0.86","479.04","730515069414","6254594388","724260475026","6087625578448","151189548959","12","939587497"
"0046","化学","20230619","2377.94","-12.94","-0.54","2390.88","26640553038074","-144975311146","26785528349220","17879565797365","11203192729642","149","9987854812"
"0047","医薬品","20230619","3761.22","-10.83","-0.29","3772.05","23497415757252","-67643634344","23565059391596","65270599325699","6247279393845","36","6151185521"
"0048","石油・石炭製品","20230619","1130.53","2.49","0.22","1128.04","1827293110239","4019000680","1823274109560","20303256780438","161631873689","9","2655094112"
"0049","ゴム製品","20230619","4187.29","-30.31","-0.72","4217.6","3338689645233","-24161462122","3362851107355","30351724047574","79733811605","11","815403955"
"004A","ガラス・土石製品","20230619","1211.29","-0.82","-0.07","1212.11","2956560995247","-2002261648","2958563256895","9239253110148","244082759540","32","1043450315"
"004B","鉄鋼","20230619","651.99","-7.93","-1.2","659.92","3724797730690","-45306393446","3770104124136","12015476550614","571299102800","31","1659208728"
"004C","非鉄金属","20230619","1117.72","-20.61","-1.81","1138.33","2900731063583","-53478038259","2954209101841","12611874189491","259521139624","23","1346235412"
"004D","金属製品","20230619","1239.21","-5.01","-0.4","1244.22","2251601325646","-9107144405","2260708470051","5360955537253","181696558217","42","1284196054"
"004E","機械","20230619","2731.43","-15.58","-0.57","2747.01","24583515703791","-140207237245","24723722941035","17435117520419","900023901326","141","5906053235"
"004F","電気機器","20230619","4182.49","-35.68","-0.85","4218.17","81094610647570","-691836750493","81786447398063","51983724774084","1938906491703","156","14832401070"
"0050","輸送用機器","20230619","3841.21","-62.64","-1.6","3903.85","34156156080677","-556988727304","34713144807980","59923080843292","889202194985","57","14294328091"
"0051","精密機器","20230619","11195.65","4.56","0.04","11191.09","11510242362099","4688076449","11505554285651","34879522309392","102809921858","33","2681806554"
"0052","その他製品","20230619","4174.02","-16.01","-0.38","4190.03","10088503465117","-38684464302","10127187929419","20177006930234","241697391432","50","2495848248"
"0053","電気・ガス業","20230619","428.7","2.48","0.58","426.22","5557488329572","32152114073","5525336215499","25261310588965","1296351700868","22","4333875419"
"0054","陸運業","20230619","2074.6","0.52","0.03","2074.08","12627818804445","3185954286","12624632850159","30066235248678","608685957843","42","3344802403"
"0055","海運業","20230619","1086.71","-11.31","-1.03","1098.02","2246231591584","-23372227275","2269603818859","28077894894798","206700204527","8","777806751"
"0056","空運業","20230619","251.81","-1.8","-0.71","253.61","2145139510631","-15326695176","2160466205806","71504650354350","851902009419","3","693096319"
"0057","倉庫・運輸関連業","20230619","2410.98","-10.52","-0.43","2421.5","604797182672","-2637227767","607434410439","2749078103055","25085076339","22","261975872"
"0058","情報・通信業","20230619","5290.97","-4.61","-0.09","5295.58","36188944707146","-31515220219","36220459927364","15399550939211","683975799199","235","13198178864"
"0059","卸売業","20230619","3181.88","-5.02","-0.16","3186.9","30206391502805","-47637912026","30254029414831","17359995116555","9493244995208","174","7824051924"
"005A","小売業","20230619","1547.22","-8.59","-0.55","1555.81","18762949363090","-104285679580","18867235042670","9524339778218","12126917776793","197","6535398163"
"005B","銀行業","20230619","211.61","2.04","0.97","209.57","25689881765569","247181356276","25442700409293","32518837677936","121404684098225","79","19437519885"
"005C","証券、商品先物取引業","20230619","399.24","-1.91","-0.48","401.15","3109638445403","-14829989389","3124468434792","13520167153928","7788844143601","23","4378975666"
"005D","保険業","20230619","1579.2","11.6","0.74","1567.6","10092081952170","74133118539","10017948833631","126151024402119","6390646083139","8","3004552190"
