"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230612","2238.77","14.45","0.65","2224.32","428091221275568","2762167502910","425329053772659","19855808036900","19121724616554","2156","158274712550"
"0002","大型","20230612","2165.06","14.01","0.65","2151.05","273292999011743","1769359721580","271523639290163","273292999011743","12622866601601","100","80446331289"
"0003","中型","20230612","2475.51","12.1","0.49","2463.41","117973378076365","576465159655","117396912916710","29641552280494","4765619812550","398","51026844559"
"0004","小型","20230612","3805.73","43.03","1.14","3762.7","36824844187460","416342621674","36408501565786","2221040059557","967616652388","1658","26801536701"
"0028","TOPIX Core30","20230612","1122.26","8.91","0.8","1113.35","163852483813301","1301046394475","162551437418827","546174946044338","146002654501381","30","40149578453"
"0029","TOPIX Large70","20230612","2260.48","9.67","0.43","2250.81","109440515198442","468313327106","108972201871336","156343593140631","48414740306659","70","40296752836"
"002A","TOPIX 100","20230612","1501.84","9.72","0.65","1492.12","273292999011743","1769359721580","271523639290163","273292999011743","181971586548842","100","80446331289"
"002B","TOPIX Mid400","20230612","2352.57","11.49","0.49","2341.08","117973378076365","576465159655","117396912916710","29641552280494","50146503868065","398","51026844559"
"002C","TOPIX 500","20230612","1746.67","10.47","0.6","1736.2","391266377088108","2345824881236","388920552206873","78567545600022","224007310511441","498","131473175849"
"002D","TOPIX Small","20230612","2577.88","29.15","1.14","2548.73","36824844187460","416342621674","36408501565786","2221040059557","14284951030318","1658","26801536701"
"002E","TOPIX 1000","20230612","2116.91","13.2","0.63","2103.71","415334752390728","2589716100483","412745036290244","41784180320999","196198804413296","994","146417191596"
"002F","TOPIX Small500","20230612","1127.89","11.43","1.02","1116.46","24068375302619","243891219248","23824484083372","4852495020689","21339263559488","496","14944015748"
"0040","水産・農林業","20230612","502.97","0.56","0.11","502.41","358724532080","402688029","358321844050","4484056650997","71320558945","8","284170158"
