"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230831","2332","18.62","0.8","2313.38","443404690057767","3512297457179","439892392600588","20547019928534","19013884306215","2158","199138859747"
"0002","大型","20230831","2234.68","19.87","0.9","2214.81","280547231954359","2457863514066","278089368440294","280547231954359","12554225406589","100","121271408422"
"0003","中型","20230831","2617.92","16.16","0.62","2601.76","124148906783181","761805398071","123387101385111","31193192659091","4742269293381","398","51441345264"
"0004","小型","20230831","4038.85","29.35","0.73","4009.5","38708551320226","292628545043","38415922775183","2331840440977","958406407005","1660","26426106061"
"0028","TOPIX Core30","20230831","1156.21","10.1","0.88","1146.11","168489082293754","1473086129995","167015996163759","561630274312512","145724774378424","30","81343749521"
"0029","TOPIX Large70","20230831","2339.68","21.34","0.92","2318.34","112058149660606","984777384071","111073372276535","160083070943723","47894634377615","70","39927658901"
"002A","TOPIX 100","20230831","1550.14","13.78","0.9","1536.36","280547231954359","2457863514066","278089368440294","280547231954359","180982053223864","100","121271408422"
"002B","TOPIX Mid400","20230831","2487.91","15.35","0.62","2472.56","124148906783181","761805398071","123387101385111","31193192659091","49900796710160","398","51441345264"
"002C","TOPIX 500","20230831","1816.2","14.64","0.81","1801.56","404696138737541","3219668912136","401476469825405","81264284887056","222826339151862","498","172712753686"
"002D","TOPIX Small","20230831","2735.78","19.87","0.73","2715.91","38708551320226","292628545043","38415922775183","2331840440977","14148979926531","1660","26426106061"
"002E","TOPIX 1000","20230831","2204.66","17.72","0.81","2186.94","430194547646687","3400449872311","426794097774376","43366385851481","195129255156938","992","187569117395"
"002F","TOPIX Small500","20230831","1204.94","9.3","0.78","1195.64","25498408909146","180780960175","25317627948971","5161621236669","21161581623407","494","14856363709"
"0040","水産・農林業","20230831","541.48","1.55","0.29","539.93","385902930224","1105136573","384797793651","4823786627798","71268254593","8","283874093"
"0041","鉱業","20230831","581.72","-0.58","-0.1","582.3","1605803772997","-1613972301","1607417745299","26763396216622","276046408423","6","758998021"
