"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231002","2314.44","-8.95","-0.39","2323.39","439742448149750","-1704385335087","441446833484838","20405682048712","18999965169287","2155","205460413786"
"0002","大型","20231002","2227.68","-6.91","-0.31","2234.59","279570297799008","-866910811859","280437208610866","279570297799008","12549813299094","100","125473162698"
"0003","中型","20231002","2576.3","-12.79","-0.49","2589.09","121945544356688","-608859408164","122554403764851","30716761802692","4733356603326","397","53519060287"
"0004","小型","20231002","3987.93","-23.81","-0.59","4011.74","38226605994055","-228615115065","38455221109120","2305585403743","958557860064","1658","26468190801"
"0028","TOPIX Core30","20231002","1157.2","-2.13","-0.18","1159.33","168554401161231","-311284549431","168865685710662","561848003870771","145657561704405","30","84314772404"
"0029","TOPIX Large70","20231002","2318.35","-11.6","-0.5","2329.95","111015896637776","-555626262428","111571522900205","158594138053966","47885732444489","70","41158390294"
"002A","TOPIX 100","20231002","1545.28","-4.8","-0.31","1550.08","279570297799008","-866910811859","280437208610866","279570297799008","180918448162813","100","125473162698"
"002B","TOPIX Mid400","20231002","2448.36","-12.16","-0.49","2460.52","121945544356688","-608859408164","122554403764851","30716761802692","49807012425244","397","53519060287"
"002C","TOPIX 500","20231002","1803.4","-6.61","-0.37","1810.01","401515842155695","-1475770220023","402991612375718","80787895805975","222644234376547","497","178992222985"
"002D","TOPIX Small","20231002","2701.29","-16.13","-0.59","2717.42","38226605994055","-228615115065","38455221109120","2305585403743","14151215832163","1658","26468190801"
"002E","TOPIX 1000","20231002","2188.08","-8.22","-0.37","2196.3","426615930227046","-1607185506568","428223115733613","43092518204752","194972958348321","990","193850673015"
"002F","TOPIX Small500","20231002","1186.76","-6.22","-0.52","1192.98","25100088071350","-131415286545","25231503357896","5091295754838","21150045858277","493","14858450030"
"0040","水産・農林業","20231002","534.48","-4.82","-0.89","539.3","380917801989","-3430460655","384348262645","4761472524867","71268254593","8","283874093"
"0041","鉱業","20231002","635.1","-9.46","-1.47","644.56","1753181758085","-26115809395","1779297567480","29219695968086","276046408423","6","758998021"
"0042","建設業","20231002","1507.06","-10.17","-0.67","1517.23","9386478276493","-70785814558","9457264091051","9880503448940","622833521953","95","4501294412"
"0043","食料品","20231002","2094.91","-9.89","-0.47","2104.8","14900809986059","-70340673355","14971150659415","17326523239604","711284960740","86","4266271038"
