"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231121","2367.79","-4.81","-0.2","2372.6","450268897369445","-915166513688","451184063883133","20894148369812","19016442331367","2155","203008992639"
"0002","大型","20231121","2296.55","-8.79","-0.38","2305.34","290082459637407","-1110425036664","291192884674071","290082459637407","12631252303032","100","121466254628"
"0003","中型","20231121","2599.05","-0.03","0","2599.08","122963439265232","-1450619952","122964889885184","30817904577752","4731095078658","399","55330111847"
"0004","小型","20231121","4028.29","21.29","0.53","4007","37222998466806","196709142927","37026289323878","2247765607899","924040283936","1656","26212626163"
"0028","TOPIX Core30","20231121","1195.71","-6.15","-0.51","1201.86","174286209595064","-897158634093","175183368229157","580954031983547","145759883240816","30","81307603287"
"0029","TOPIX Large70","20231121","2381.69","-4.39","-0.18","2386.08","115796250042343","-213266402571","116009516444914","165423214346204","48619282588195","70","40158651342"
"002A","TOPIX 100","20231121","1593.05","-6.1","-0.38","1599.15","290082459637407","-1110425036664","291192884674071","290082459637407","182092475047613","100","121466254628"
"002B","TOPIX Mid400","20231121","2469.98","-0.03","0","2470.01","122963439265232","-1450619952","122964889885184","30817904577752","49783215404076","399","55330111847"
"002C","TOPIX 500","20231121","1847.08","-4.97","-0.27","1852.05","413045898902639","-1111875656616","414157774559255","82774729239006","223620726073905","499","176796366476"
"002D","TOPIX Small","20231121","2728.63","14.42","0.53","2714.21","37222998466806","196709142927","37026289323878","2247765607899","13641631914350","1656","26212626163"
"002E","TOPIX 1000","20231121","2239.45","-4.88","-0.22","2244.33","438199772041756","-955725233532","439155497275288","43863841045221","195673044261931","999","191964335137"
"002F","TOPIX Small500","20231121","1200.24","7.45","0.62","1192.79","25153873139117","156150423083","24997722716033","5030774627823","20957408644435","500","15167968661"
"0040","水産・農林業","20231121","528.28","2.65","0.5","525.63","373359727801","1875598436","371484129364","4666996597511","70674613081","8","282121551"
"0041","鉱業","20231121","611.19","6.27","1.04","604.92","1693939872472","17357867192","1676582005280","28232331207873","277156114784","6","760727508"
"0042","建設業","20231121","1499.71","-6.18","-0.41","1505.89","9368122706443","-38600604080","9406723310524","9861181796256","624663758408","95","4519980968"
