"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240112","2494.23","11.36","0.46","2482.87","473303356906710","2155300224996","471148056681715","21963032803096","18975913250722","2155","207061185708"
"0002","大型","20240112","2429.56","16.13","0.67","2413.43","305842157364976","2030840889966","303811316475010","308931472085835","12588378223698","99","123830424204"
"0003","中型","20240112","2718.39","7.11","0.26","2711.28","128446721416895","335928107415","128110793309480","32192160756114","4725106944228","399","56829128923"
"0004","小型","20240112","4202.22","-22.77","-0.54","4224.99","39014478124839","-211468772385","39225946897224","2354524932096","928426395156","1657","26401632581"
"0028","TOPIX Core30","20240112","1272.12","10.06","0.8","1262.06","185004426334613","1462404322235","183542022012378","616681421115377","145430273635108","30","82939204541"
"0029","TOPIX Large70","20240112","2498.12","11.76","0.47","2486.36","120837731030363","568436567731","120269294462632","175127146420816","48371541514400","69","40891219663"
"002A","TOPIX 100","20240112","1685.32","11.19","0.67","1674.13","305842157364976","2030840889966","303811316475010","308931472085835","181474401159616","99","123830424204"
"002B","TOPIX Mid400","20240112","2583.39","6.76","0.26","2576.63","128446721416895","335928107415","128110793309480","32192160756114","49720204921048","399","56829128923"
"002C","TOPIX 500","20240112","1947.45","10.61","0.55","1936.84","434288878781872","2366768997381","431922109784491","87206602165034","223003698376314","498","180659553127"
"002D","TOPIX Small","20240112","2846.45","-15.42","-0.54","2861.87","39014478124839","-211468772385","39225946897224","2354524932096","13706384193905","1657","26401632581"
"002E","TOPIX 1000","20240112","2359.32","11.45","0.49","2347.87","460440331889031","2234035037593","458206296851439","46182580931698","195157964552949","997","195891486862"
"002F","TOPIX Small500","20240112","1248.56","-6.34","-0.51","1254.9","26151453107160","-132733959788","26284187066948","5240772165764","20945280632594","499","15231933735"
"0040","水産・農林業","20240112","553.68","-3.04","-0.55","556.72","391311883840","-2145581011","393457464850","4891398547998","70674613081","8","282121551"
"0041","鉱業","20240112","589.58","14.89","2.59","574.69","1634064041514","41289078663","1592774962851","27234400691903","277156114784","6","760727508"
"0042","建設業","20240112","1610.18","-3.72","-0.23","1613.9","10051138557892","-23243016457","10074381574349","10580145850413","624226071877","95","4517874338"
