"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230529","2160.65","14.81","0.69","2145.84","413244196334995","2833222860566","410410973474429","19158284484701","19125898636163","2157","158247550566"
"0002","大型","20230529","2079.26","17.39","0.84","2061.87","262644413857095","2196281784124","260448132072970","262644413857095","12631626993954","100","80606593261"
"0003","中型","20230529","2407.75","9.66","0.4","2398.09","114697056224743","460158917666","114236897307076","28818355835362","4763670405139","398","50872659724"
"0004","小型","20230529","3715.06","18.29","0.49","3696.77","35902726253157","176782158775","35725944094382","2164118520383","966409512996","1659","26768297580"
"0028","TOPIX Core30","20230529","1076.23","10.07","0.94","1066.16","157131219814551","1470451769494","155660768045057","523770732715171","146001838966983","30","40149086773"
"0029","TOPIX Large70","20230529","2175.57","14.96","0.69","2160.61","105513194042543","725830014630","104787364027913","150733134346490","48499078145296","70","40457506489"
"002A","TOPIX 100","20230529","1442.33","12.07","0.84","1430.26","262644413857095","2196281784124","260448132072970","262644413857095","182097876602092","100","80606593261"
"002B","TOPIX Mid400","20230529","2288.18","9.18","0.4","2279","114697056224743","460158917666","114236897307076","28818355835362","50125991118389","398","50872659724"
"002C","TOPIX 500","20230529","1683.9","11.85","0.71","1672.05","377341470081837","2656440701791","374685029380047","75771379534505","224087605676936","498","131479252986"
"002D","TOPIX Small","20230529","2516.46","12.39","0.49","2504.07","35902726253157","176782158775","35725944094382","2164118520383","14267129998543","1659","26768297580"
"002E","TOPIX 1000","20230529","2042.96","14.08","0.69","2028.88","401003217398402","2764678127745","398238539270657","40301830894312","196285010705910","995","146440451075"
"002F","TOPIX Small500","20230529","1106.9","5.07","0.46","1101.83","23661747316565","108237425955","23553509890610","4760914953031","21376644521806","497","14961198089"
"0040","水産・農林業","20230529","501.7","2.7","0.54","499","357816151981","1928812613","355887339367","4472701899757","71320558945","8","284170158"
"0041","鉱業","20230529","448.62","6.45","1.46","442.17","1239360761511","17817657171","1221543104340","20656012691850","276257918095","6","762237128"
"0042","建設業","20230529","1343.48","6.14","0.46","1337.34","8421106897726","38454717517","8382652180209","8771986351798","626814227405","96","4543309946"
"0043","食料品","20230529","2005.52","-2.79","-0.14","2008.31","14588333920132","-20282154830","14608616074962","17162745788391","727407620094","85","4322684506"
"0044","繊維製品","20230529","639.87","2.79","0.44","637.08","1789770743657","7815018322","1781955725335","4589155752966","279707064682","39","1651288124"
"0045","パルプ・紙","20230529","467.74","0.84","0.18","466.9","707171533832","1272066753","705899467079","5893096115266","151189548959","12","939587497"
"0046","化学","20230529","2255.05","6.88","0.31","2248.17","25263795080635","77105950028","25186689130607","16955567168212","11203192729642","149","9987854812"
"0047","医薬品","20230529","3633.67","11.29","0.31","3622.38","22699953800878","70541725662","22629412075216","63055427224662","6247118018990","36","6149743346"
"0048","石油・石炭製品","20230529","1100.32","9.04","0.83","1091.28","1778470236485","14619557625","1763850678860","19760780405391","161631873689","9","2655094112"
"0049","ゴム製品","20230529","4034.63","29.62","0.74","4005.01","3216963041748","23612565585","3193350476163","29245118561348","79733811605","11","815403955"
"004A","ガラス・土石製品","20230529","1157.11","7.98","0.69","1149.13","2826783999539","19500820934","2807283178605","8833699998560","244296078265","32","1045173513"
"004B","鉄鋼","20230529","604.36","5.26","0.88","599.1","3454291256418","30083428575","3424207827843","11142875020703","571560452791","31","1665078171"
"004C","非鉄金属","20230529","1060.19","9.68","0.92","1050.51","2751409739790","25107176691","2726302563100","11962651042567","259521139624","23","1346235412"
"004D","金属製品","20230529","1217.69","0.39","0.03","1217.3","2231562034861","711476045","2230850558815","5313242940145","183261984377","42","1293195671"
"004E","機械","20230529","2527.14","16.87","0.67","2510.27","22744695092801","151856537713","22592838555088","16130989427518","900016049572","141","5905587105"
"004F","電気機器","20230529","3965.61","7.74","0.2","3957.87","76886458166372","150003673557","76736454492816","49286191132290","1938832160974","156","14830230906"
"0050","輸送用機器","20230529","3405.12","8.16","0.24","3396.96","30278399928428","72538267239","30205861661189","53119999874435","889201969113","57","14294316506"
"0051","精密機器","20230529","10615.91","119.19","1.14","10496.72","10914094417084","122528554957","10791565862127","33073013385104","102808891834","33","2681783354"
"0052","その他製品","20230529","3987.86","6.54","0.16","3981.32","9638963035240","15815269119","9623147766121","19277926070480","241707536902","50","2496091478"
"0053","電気・ガス業","20230529","405.22","0.01","0","405.21","5253016736607","67709642","5252949026965","23877348802759","1296351378323","22","4333874609"
"0054","陸運業","20230529","2057.81","-2.8","-0.14","2060.61","12525625049749","-17001087355","12542626137104","29822916785116","608685957843","42","3344802403"
"0055","海運業","20230529","1093.33","30.36","2.86","1062.97","2259922121784","62770692767","2197151429017","28249026522296","206700204527","8","777806751"
"0056","空運業","20230529","235.38","0.26","0.11","235.12","2005171356467","2170147447","2003001209021","66839045215567","851902009419","3","693096319"
"0057","倉庫・運輸関連業","20230529","2322.89","13.8","0.6","2309.09","582697937293","3461563572","579236373721","2648626987696","25085076339","22","261975872"
