"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231229","2366.39","4.37","0.19","2362.02","449044751068723","291801813743","448752949254980","20837343437064","18975919652149","2155","207061208843"
"0002","大型","20231229","2289.53","4.14","0.18","2285.39","288215189551069","113753393884","288101436157185","291126454091989","12588384637432","99","123830442209"
"0003","中型","20231229","2596","3.64","0.14","2592.36","122663581230350","26679851583","122636901378767","30742752188058","4725107035017","399","56829132254"
"0004","小型","20231229","4110.82","14.58","0.36","4096.24","38165980287304","151368568276","38014611719028","2303318061998","928426461275","1657","26401634380"
"0028","TOPIX Core30","20231229","1192.79","2.85","0.24","1189.94","173467226184559","99068091470","173368158093090","578224087281864","145430273635108","30","82939204541"
"0029","TOPIX Large70","20231229","2372.22","2.24","0.09","2369.98","114747963366510","14685302414","114733278064095","166301396183347","48371603247473","69","40891237668"
"002A","TOPIX 100","20231229","1588.19","2.88","0.18","1585.31","288215189551069","113753393884","288101436157185","291126454091989","181474493620173","99","123830442209"
"002B","TOPIX Mid400","20231229","2467.08","3.46","0.14","2463.62","122663581230350","26679851583","122636901378767","30742752188058","49720205876375","399","56829132254"
"002C","TOPIX 500","20231229","1842.47","3.11","0.17","1839.36","410878770781419","140433245467","410738337535951","82505777265345","223003779132401","498","180659574463"
"002D","TOPIX Small","20231229","2784.54","9.88","0.36","2774.66","38165980287304","151368568276","38014611719028","2303318061998","13706385170031","1657","26401634380"
"002E","TOPIX 1000","20231229","2236.62","3.97","0.18","2232.65","436494094555380","216891816435","436277202738945","43780751710670","195158032461069","997","195891510206"
"002F","TOPIX Small500","20231229","1222.96","3.8","0.31","1219.16","25615323773961","76458570968","25538865202993","5133331417628","20945283175702","499","15231935743"
"0040","水産・農林業","20231229","538.47","0.93","0.17","537.54","380560819498","657455316","379903364182","4757010243725","70674613081","8","282121551"
"0041","鉱業","20231229","556.32","-5.89","-1.05","562.21","1541868715897","-16328646077","1558197361974","25697811931616","277156114784","6","760727508"
"0042","建設業","20231229","1523.78","11.41","0.75","1512.37","9511827025531","64601845592","9447225179938","10012449500559","624226071877","95","4517874338"
"0043","食料品","20231229","2126.74","6.76","0.32","2119.98","15152038009948","43498478660","15108539531288","17618648848777","712452125164","86","4410790137"
"0044","繊維製品","20231229","649.07","1.56","0.24","647.51","1814175978782","4230011803","1809945966979","4651733278928","279504183964","39","1613999087"
"0045","パルプ・紙","20231229","514.63","3.54","0.69","511.09","763783480452","5264460239","758519020213","6943486185928","148413027060","11","920531796"
"0046","化学","20231229","2442.43","2.55","0.1","2439.88","27803560917300","9208830866","27794352086434","18535707278200","11383553262060","150","10361533232"
"0047","医薬品","20231229","3356.35","-0.3","-0.01","3356.65","20744912646539","-4347938244","20749260584783","56067331477133","6180788174534","37","6066677782"
"0048","石油・石炭製品","20231229","1382.27","-12.61","-0.9","1394.88","2076163247417","-18948214293","2095111461710","23068480526858","150199928633","9","3112481276"
"0049","ゴム製品","20231229","4251.39","15.57","0.37","4235.82","3122805178796","11439205891","3111365972904","28389137989052","73453686952","11","761965296"
"004A","ガラス・土石製品","20231229","1252.31","6.64","0.53","1245.67","3026194477556","16051119155","3010143358401","9456857742362","241649524856","32","1073316168"
"004B","鉄鋼","20231229","745.68","-1.78","-0.24","747.46","4312040923733","-10302779753","4322343703486","13909809431396","578272465015","31","1731081273"
"004C","非鉄金属","20231229","1124.13","-3.61","-0.32","1127.74","3039115899935","-9764518456","3048880418391","13213547391021","270352514205","23","1388486105"
"004D","金属製品","20231229","1305.26","4.58","0.35","1300.68","2366088753987","8312272962","2357776481024","5633544652350","181273208340","42","1287655548"
"004E","機械","20231229","2692.52","4.16","0.15","2688.36","23956062297880","18171848359","23937890449521","16990115104880","889727587094","141","5937265751"
"004F","電気機器","20231229","4184.2","-11","-0.26","4195.2","78814533307559","-221358415148","79035891722707","50522136735615","1883622147774","156","16651397216"
"0050","輸送用機器","20231229","4127.73","39.21","0.96","4088.52","36767411614597","327503167594","36439908447003","64504230902802","890741803494","57","17664602258"
"0051","精密機器","20231229","10858.31","-18.28","-0.17","10876.59","10621295211797","-59411626436","10680706838233","32185743066052","97817232800","33","2598059973"
"0052","その他製品","20231229","4474.18","80.49","1.83","4393.69","10664158311531","191880553739","10472277757791","21763588390879","238348847927","49","2461377900"
"0053","電気・ガス業","20231229","478.71","4.24","0.89","474.47","6302986976975","55732155549","6247254821427","28649940804434","1316671424562","22","4413527249"
"0054","陸運業","20231229","2102.27","9.47","0.45","2092.8","12785343571628","57626772146","12727716799483","30441294218163","608167268631","42","3748858479"
"0055","海運業","20231229","1619.76","-8.14","-0.5","1627.9","3780497783018","-19012710916","3799510493935","47256222287729","233398894529","8","866414682"
"0056","空運業","20231229","237.67","-0.23","-0.1","237.9","2023801971480","-1954667432","2025756638912","67460065716000","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231229","2592.01","3.35","0.13","2588.66","657098586456","-7124249946","664222836402","2986811756616","25350923097","22","247560785"
"0058","情報・通信業","20231229","5316.33","2.57","0.05","5313.76","34699610906251","14121782110","34685489124141","14765791875000","652698843462","235","50992237070"
"0059","卸売業","20231229","3164.4","-3.92","-0.12","3168.32","31441087494989","-39367101696","31480454596685","18069590514362","9935885078343","174","10004706186"
"005A","小売業","20231229","1628.65","-6.25","-0.38","1634.9","19311362391042","-84355757612","19395718148655","9954310510847","11857262501132","194","6485487587"
"005B","銀行業","20231229","250.39","1.12","0.45","249.27","30878816521978","-136196342094","31015012864072","39588226310228","123324577600865","78","20317692244"
"005C","証券、商品先物取引業","20231229","475.67","0.24","0.05","475.43","3627453533272","2314871942","3625138661330","15771537101182","7626010169428","23","4218281732"
"005D","保険業","20231229","1686.65","12.12","0.72","1674.53","10693350082415","-60405246687","10753755329102","118815000915727","6339981407456","9","2980647471"
