"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230413","2007.93","1.01","0.05","2006.92","385384366285682","193254924680","385191111361001","17858404369123","19193119080960","2158","158949755946"
"0002","大型","20230413","1917.15","-0.14","-0.01","1917.29","243114406978508","-17843223407","243132250201915","243114406978508","12681015749731","100","80847924245"
"0003","中型","20230413","2252.33","2.75","0.12","2249.58","107598122152048","131372073984","107466750078064","27034704058304","4777187911435","398","51012420853"
"0004","小型","20230413","3577.53","8.22","0.23","3569.31","34671837155126","79726074104","34592111081022","2088664888863","969154871849","1660","27089410848"
"0028","TOPIX Core30","20230413","981.72","-0.09","-0.01","981.81","144163868846206","-13882380042","144177751226248","480546229487352","146848873146703","30","40346275166"
"0029","TOPIX Large70","20230413","2037.87","-0.09","0","2037.96","98950538132302","-3960843365","98954498975667","141357911617575","48555772604454","70","40501649080"
"002A","TOPIX 100","20230413","1329.88","-0.09","-0.01","1329.97","243114406978508","-17843223407","243132250201915","243114406978508","182809866242002","100","80847924245"
"002B","TOPIX Mid400","20230413","2140.48","2.61","0.12","2137.87","107598122152048","131372073984","107466750078064","27034704058304","50268229842507","398","51012420853"
"002C","TOPIX 500","20230413","1559.48","0.5","0.03","1558.98","350712529130556","113528850577","350599000279979","70424202636658","224890124255508","498","131860345098"
"002D","TOPIX Small","20230413","2423.31","5.58","0.23","2417.73","34671837155126","79726074104","34592111081022","2088664888863","14307659806170","1660","27089410848"
"002E","TOPIX 1000","20230413","1896.54","0.86","0.05","1895.68","373660000806895","168480163511","373491520643384","37553768925316","197021935148235","995","146909439449"
"002F","TOPIX Small500","20230413","1066.63","2.55","0.24","1064.08","22947471676339","54951312934","22892520363405","4617197520390","21513993799078","497","15049094351"
"0040","水産・農林業","20230413","470.34","1.55","0.33","468.79","335759565210","1106240835","334653324375","4196994565125","71386663524","8","284499648"
"0041","鉱業","20230413","440.07","0.36","0.08","439.71","1216825294328","998785568","1215826508759","20280421572126","276509255750","6","765476235"
"0042","建設業","20230413","1209.13","0.17","0.01","1208.96","7621373328518","1034757261","7620338571257","7938930550540","630321323155","96","4560392413"
"0043","食料品","20230413","1877.57","-4.33","-0.23","1881.9","13684454455681","-31615938384","13716070394066","16099358183155","728840260867","85","4335879262"
"0044","繊維製品","20230413","652.64","0.2","0.03","652.44","1836297894982","580867873","1835717027109","4708456140979","281363167358","39","1674868867"
"0045","パルプ・紙","20230413","450.54","-2.69","-0.59","453.23","683004842407","-4074125375","687078967782","5691707020054","151596011460","12","942801682"
"0046","化学","20230413","2155.06","7.08","0.33","2147.98","24161811426482","79313491273","24082497935210","16215980823143","11211681355387","149","10010113353"
"0047","医薬品","20230413","3467.65","36","1.05","3431.65","21590058469266","224146479830","21365911989436","61685881340761","6226127364860","35","6130940717"
"0048","石油・石炭製品","20230413","1104.54","-6.79","-0.61","1111.33","1786350055828","-10982531455","1797332587283","19848333953644","161728149062","9","2656153317"
"0049","ゴム製品","20230413","3686.8","-22.1","-0.6","3708.9","2940667681722","-17628882297","2958296564018","26733342561105","79762165918","11","816459034"
"004A","ガラス・土石製品","20230413","1136.68","1.98","0.17","1134.7","2784632161223","4836795156","2779795366066","8701975503821","244980429869","32","1052494264"
"004B","鉄鋼","20230413","610.89","-6.97","-1.13","617.86","3495976382642","-39868764287","3535845146929","11277343169812","572274951614","31","1671198575"
"004C","非鉄金属","20230413","1094.88","-4.97","-0.45","1099.85","2842946307074","-12904612866","2855850919940","12360636117713","259657500651","23","1357371189"
"004D","金属製品","20230413","1187.07","-3.18","-0.27","1190.25","2180155446133","-5836028264","2185991474397","5190846300316","183658250225","42","1298471398"
"004E","機械","20230413","2270.29","2.33","0.1","2267.96","20460539587967","20922093450","20439617494517","14511020984374","901231804520","141","5926970676"
"004F","電気機器","20230413","3525.26","-3.67","-0.1","3528.93","68339585960412","-71009745611","68410595706023","43528398700899","1938567067715","157","14853013211"
"0050","輸送用機器","20230413","3157.88","-15.18","-0.48","3173.06","28090510783683","-135022010500","28225532794183","49281597866110","889535969419","57","14311080362"
"0051","精密機器","20230413","9735.2","24.82","0.26","9710.38","10071244054115","25674032203","10045570021912","30518921376107","103451827015","33","2719063637"
"0052","その他製品","20230413","3674.35","-27.68","-0.75","3702.03","8933148232642","-67287872515","9000436105157","17515976926749","243121968723","51","2518306196"
"0053","電気・ガス業","20230413","363.3","-0.53","-0.15","363.83","4709634219424","-6921965074","4716556184497","21407428270108","1296349415578","22","4333870739"
"0054","陸運業","20230413","1925.83","4.19","0.22","1921.64","11657173886369","25403247380","11631770638989","27755175919926","605305623262","42","3327695953"
"0055","海運業","20230413","1214.34","1.41","0.12","1212.93","2557183624756","2977143381","2554206481376","31964795309453","210581864173","8","792927774"
"0056","空運業","20230413","215.46","-1.7","-0.78","217.16","1835929572197","-14461122977","1850390695174","61197652406571","852090106403","3","693384680"
"0057","倉庫・運輸関連業","20230413","2194.17","19.44","0.89","2174.73","556066265950","4926376993","551139888957","2527573936137","25342949632","22","268584974"
"0058","情報・通信業","20230413","4792.33","7.66","0.16","4784.67","33379815759821","53340211467","33326475548353","14143989728738","696526435455","236","13329823658"
"0059","卸売業","20230413","2521.48","0.86","0.03","2520.62","24260500826568","8317036418","24252183790150","13863143329467","9621522379755","175","7909851508"
"005A","小売業","20230413","1445.16","14.26","1","1430.9","17653155994699","174267768254","17478888226445","8960992890710","12215335382225","197","6643829135"
"005B","銀行業","20230413","190.63","-0.82","-0.43","191.45","23081151673616","-100122721191","23181274394807","29216647688122","121080863684255","79","19416125079"
"005C","証券、商品先物取引業","20230413","362.01","-2.77","-0.76","364.78","2834034471947","-21745956463","2855780428410","12321889008466","7828668978927","23","4397582930"
"005D","保険業","20230413","1303.38","-5.63","-0.43","1309.01","8459432326792","-36514793541","8495947120333","105742904084896","6490374358998","8","3055951007"
"005E","その他金融業","20230413","715.22","4.51","0.63","710.71","4311397021035","27152694039","4284244326996","15968137114944","6028090109450","27","2710088071"
"005F","不動産業","20230413","1401.5","4.78","0.34","1396.72","7181651566364","24493624410","7157157941954","9575535421818","512427532544","75","4860159195"
"0060","サービス業","20230413","2481.15","11.22","0.45","2469.93","19851897145831","89760349689","19762136796142","8862454082960","800109684642","224","9324327208"
"0070","マザーズ","20230413","750.77","5.41","0.73","745.36","2501832199867","18014947813","2483817252054","491519096241","3332363150868","509","3112171194"
"0075","REIT","20230413","1800.44","3","0.17","1797.44","14028663912813","23366828735","14005297084078","23381106521355","7791812001959","60","8414537951"
"0080","TOPIX-17 食品","20230413","321.8","-0.7","-0.22","322.5","14020214020891","-30509697549","14050723718440","15075498947195","4356873200202","93","4620378910"
"0081","TOPIX-17 エネルギー資源","20230413","142.87","-0.48","-0.33","143.35","3003175350155","-9983745887","3013159096042","20021169001037","2102006147845","15","3421629551"
"0082","TOPIX-17 建設・資材","20230413","250.98","0","0","250.98","12586160935874","35524154","12586125411720","7403624079926","5014761166103","170","6911358075"
"0083","TOPIX-17 素材・化学","20230413","275.34","0.78","0.28","274.56","26681114163871","75820233770","26605293930101","13340557081935","9690191475787","200","12627783902"
"0084","TOPIX-17 医薬品","20230413","268.07","2.78","1.05","265.29","21590058469266","224146479830","21365911989436","61685881340761","8053881935002","35","6130940717"
"0085","TOPIX-17 自動車・輸送機","20230413","237.33","-1.17","-0.49","238.5","31031178465405","-152650892797","31183829358201","45634085978536","13074870566538","68","15127539396"
"0086","TOPIX-17 鉄鋼・非鉄","20230413","238.17","-1.98","-0.82","240.15","6338922689716","-52773377153","6391696066869","11738745721696","2661540966928","54","3028569764"
"0087","TOPIX-17 機械","20230413","447.41","0.45","0.1","446.96","20460539587967","20922093450","20439617494517","14511020984374","4573061945885","141","5926970676"
"0088","TOPIX-17 電機・精密","20230413","283.19","-0.16","-0.06","283.35","78410830014527","-45335713408","78456165727935","41268857902383","27688395841230","190","17572076848"
"0089","TOPIX-17 情報通信・サービスその他","20230413","284.93","0.35","0.12","284.58","62164861138293","75812688642","62089048449652","12165334860723","21817693383512","511","25172457062"
"008A","TOPIX-17 電力・ガス","20230413","60.16","-0.09","-0.15","60.25","4709634219424","-6921965074","4716556184497","21407428270108","7828109132183","22","4333870739"
"008B","TOPIX-17 運輸・物流","20230413","176.77","0.2","0.11","176.57","16606353349272","18845644777","16587507704496","22141804465696","9394325895351","75","5082593381"
"008C","TOPIX-17 商社・卸売","20230413","612.67","0.21","0.03","612.46","24260500826568","8317036418","24252183790150","13863143329467","3959814848789","175","7909851508"
"008D","TOPIX-17 小売","20230413","251.05","2.48","1","248.57","17653155994699","174267768254","17478888226445","8960992890710","7031708365622","197","6643829135"
"008E","TOPIX-17 銀行","20230413","122.59","-0.53","-0.43","123.12","23081151673616","-100122721191","23181274394807","29216647688122","18827560028560","79","19416125079"
"008F","TOPIX-17 金融（除く銀行）","20230413","154.01","-0.31","-0.2","154.32","15604863819773","-31108055966","15635971875739","26904937620299","10132474556527","58","10163622008"
"0090","TOPIX-17 不動産","20230413","293.15","1","0.34","292.15","7181651566364","24493624410","7157157941954","9575535421818","2449846232895","75","4860159195"
"0099","東証インフラファンド指数","20230413","1161.92","1.12","0.1","1160.8","122045095992","118282001","121926813991","2440901919840","105037086673","5","123786579"
"1000","TOPIX レバレッジ（2倍）指数","20230413","51220.28","51.17","0.1","51169.11","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20230413","2452.46","-1.23","-0.05","2453.69","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20230413","406.16","-0.41","-0.1","406.57","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20230413","23691.59","37.85","0.16","23653.74","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20230413","4002.21","-3.2","-0.08","4005.41","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20230413","1158.37","-1.86","-0.16","1160.23","0","0","0","0","0","-","0"
"5000","東証プライム市場指数","20230413","1033.19","0.53","0.05","1032.66","384898487422753","194829996918","384703657425835","21009742763251","372535696431651","1832","156874717278"
"5001","東証スタンダード市場指数","20230413","1053.34","3.82","0.36","1049.52","8401010455103","29202123498","8371808331605","584214913429","7975592430973","1438","11149937334"
"5002","東証グロース市場指数","20230413","957.12","5.18","0.54","951.94","2564932657114","13899116706","2551033540408","502927971983","2679836408632","510","3688123089"
"5003","東証プライム市場コンポジット指数","20230413","1033.2","0.52","0.05","1032.68","385088518341116","194429036591","384894089304525","20997192930268","372714419260005","1834","156951806801"
"5004","旧東証市場第一部指数","20230413","2007.91","1.01","0.05","2006.9","385341168348628","194462120616","385146706228013","17931185125576","19191161395204","2149","159443752062"
"8000","旧東証株価指数","20230413","2093.63","2.22","0.11","2091.41","721793678502586","764142582248","721029535920337","33447343767497","34475737356036","2158","312393365196"
"8100","TOPIX バリュー","20230413","2170.01","-4.75","-0.22","2174.76","193925212119731","-424686409280","194349898529010","12503237402948","89365992927464","1551","104613860028"
"812C","TOPIX 500 バリュー","20230413","2094.36","-5.04","-0.24","2099.4","176308235041544","-424140519582","176732375561126","49248110346800","84182258280402","358","89400421510"
"812D","TOPIX Small バリュー","20230413","3057.91","-0.09","0","3058","17616977078187","-545889697","17617522967884","1476695480150","5761124155124","1193","15213438518"
"8200","TOPIX グロース","20230413","2650.45","8.56","0.32","2641.89","191459500507584","617939574423","190841560933162","15465226212244","72236666200980","1238","54336067582"
"822C","TOPIX 500 グロース","20230413","2651.1","8.17","0.31","2642.93","174404641017992","537667610970","173866973407022","63419869461088","65785793543306","275","42460095603"
"822D","TOPIX Small グロース","20230413","2657.76","12.51","0.47","2645.25","17054859489592","80271963452","16974587526140","1771013446479","6416995683348","963","11875971979"
"8500","東証配当フォーカス100指数","20230413","2165.62","-6.61","-0.3","2172.23","176778311560286","-540220783205","177318532343491","176778311560286","81629556319491","100","76679863404"
"8501","東証REITオフィス指数","20230413","1645.99","3.01","0.18","1642.98","5960357501046","10882350160","5949475150886","23841430004184","3621141264360","25","3413080035"
"8502","東証REIT住宅指数","20230413","3054.87","0.35","0.01","3054.52","1614793484194","182856535","1614610627659","20184918552425","528596490872","8","700787792"
"8503","東証REIT商業・物流等指数","20230413","2297.18","4.38","0.19","2292.8","6453512927573","12301622040","6441211305533","23901899731752","2809317172724","27","4300670124"
"8506","TOPIX Ex-Financials","20230413","1764.8","1.71","0.1","1763.09","344747455521267","334393295549","344413062225718","17066705718875","195345922156444","2020","127568628184"
"8507","JPX日経インデックス400","20230413","18105.45","14.97","0.08","18090.48","279501879350966","231033212180","279270846138786","70050596328563","154374447154696","399","98525679075"
"8508","JPX日経中小型株指数","20230413","15836.4","65.79","0.42","15770.61","5654478139662","23490435917","5630987703745","2870293471910","3570556965690","197","3714889470"
"8801","東証グロース市場Core指数","20230413","906.86","12.42","1.39","894.44","7324515856","100319798","7224196059","36622579282","8076761882","20","0"
"8802","東証スタンダード市場TOP20","20230413","981.86","7.26","0.74","974.6","9609122974","71040559","9538082415","48045614869","9786614900","20","0"
"A404","TOPIX高配当40指数","20230413","1291.11","-4.19","-0.32","1295.3","94082334981171","-304998514182","94387333495353","235205837452929","72869206763641","40","42981839714"
"A800","東証REIT Core指数","20230413","1062.92","1.73","0.16","1061.19","276826463410","448568220","276377895190","922754878033","260440385684","30","0"
"A810","東証REIT物流フォーカス指数","20230413","967.4","0.71","0.07","966.69","90783588890","66786470","90716802420","605223925933","93842544895","15","0"
"A820","京大川北／JPX日本株指数","20230413","10321.65","23.47","0.23","10298.18","10655636119","24228684","10631407435","5354591015","10323579341","199","0"
